month,year,0,1,2,3,4,5,6,7,8,9
1,2011,0.00038073227507572896,0.00014361002197567314,5.677605519968473e-05,6.679535905845262e-05,3.339767952922631e-05,3.005791157630368e-05,4.007721543507157e-05,3.005791157630368e-05,2.3378297592369325e-05,1.6698895535049313e-05
1,2021,0.02350186859392899,0.020252352866522834,0.01971131045814937,0.01972800929791398,0.018969881972600543,0.018839631022436562,0.01909345338685868,0.019577719740032463,0.020005143225470323,0.02132114981915096
2,2011,0.0006846501437765302,0.0005377026404205436,0.0005410424083734662,0.0005711003199497699,0.0004375096018328647,0.00036737447482148943,0.0004475289056916325,0.0004775868172679362,0.00043750814065719734,0.0003139392360589271
2,2021,0.006282082538749528,0.00705692968452552,0.007247296457842109,0.007076968292243055,0.007130404579489817,0.006990134325467067,0.007040230844760906,0.007347489496429788,0.007310727632813778,0.007898577588078324
3,2011,0.0038340408051485693,0.002852161831795927,0.0024814475890215146,0.0022276252245993946,0.0021307719539646387,0.0018936484293071317,0.0018836291254483639,0.0016131079212616307,0.0015763652090854743,0.001289154735305807
3,2021,0.11221916820017167,0.11395288255372017,0.11246000627876375,0.11108736165011256,0.1060910687925403,0.1017226523101175,0.09860998857799361,0.09488280754253195,0.09110188596066435,0.08612288383246332
4,2011,0.026818247095246526,0.019230383872928507,0.017056194935575877,0.016004168030405247,0.014718357368530034,0.014401079413002385,0.014481233843872527,0.013823299557146769,0.013622867982753495,0.014197400983898925
4,2021,0.14519258707580915,0.15379631423208714,0.15479490485001102,0.15249714449840024,0.14706668180694804,0.14265150857318434,0.13707075632385063,0.13068178022990962,0.12146027526275537,0.10837249224336302
5,2011,0.06317483960817974,0.06760692267101281,0.06839844767585548,0.06791084155472878,0.06835837046042041,0.06841848628357301,0.06790416201882293,0.06693562931247538,0.06710573336049669,0.06687239705965847
5,2021,0.041710222661585784,0.045237156922337034,0.04682354669997529,0.0485669055714009,0.05196678934747614,0.05433468482609828,0.055526981985291664,0.05748408600570432,0.059611319103742864,0.06010266480974948
6,2011,0.06394632342872791,0.06309155639866142,0.06286445217786268,0.0644007454362071,0.06713267562169781,0.06972099578521285,0.07212896847927006,0.07716199878432446,0.08357741389272033,0.10133891744400025
6,2021,0.033744902696185665,0.0346801504231486,0.03484713882079473,0.03487385696441811,0.0362298027533047,0.03665395328332587,0.03866783335893822,0.03971986026410885,0.04186719123113455,0.04543101519265516
7,2011,0.08516379837220253,0.0918669970810428,0.09510657199537777,0.09820921642364289,0.1034192544302022,0.10731008409535706,0.11306450427824274,0.11710896326923205,0.12489688500883366,0.13394184108663054
7,2021,0.01385665095867719,0.014781812959635564,0.01575368543393605,0.017253241244798313,0.01788779715585361,0.01920366572930513,0.02044939917574527,0.021815364268490626,0.023358259051575864,0.02620056709449237
8,2011,0.09392398045574321,0.08752195897429046,0.0860958780583925,0.08608919852248666,0.08707776983655176,0.08778580064257135,0.0879394299684058,0.08908163060830533,0.08900451869094893,0.0872016324840275
8,2021,0.03705126192710647,0.03657379885245573,0.035869107814389053,0.03649030465363266,0.03616300739424625,0.03822698398915243,0.038888258043831114,0.039309068805899364,0.03953938074229434,0.03898858129523313
9,2011,0.07349468811681133,0.0683717295322321,0.0673230423950144,0.06668180694805324,0.06742991496950791,0.06720615051666211,0.06542271442980142,0.06467794617629967,0.06288762052347348,0.05568747683028245
9,2021,0.02176519505849584,0.024801116818403458,0.026460981491006005,0.02801731335706795,0.02988090387479878,0.030989706835169092,0.032402428679255364,0.03464341297566645,0.034977272954983415,0.03496414747128625
10,2011,0.06478460238525431,0.0612146068091189,0.05872647968419154,0.056675862161097046,0.05407084315781739,0.0516662102317131,0.04785219522947545,0.04456586356379959,0.040193973074880686,0.03374178831812064
10,2021,0.022276177848729057,0.024948066608332053,0.027472931180741563,0.028635170428358638,0.029556946383365285,0.02987088457094001,0.031220150823920753,0.03179459091182345,0.03289660446926255,0.035097738635566644
11,2011,0.025485684132481472,0.022590190433568677,0.020709901076073234,0.01880289357495441,0.01671553860437777,0.014925422981611237,0.013115268751127172,0.011161504498667433,0.009120875817822945,0.006031641067259811
11,2021,0.020492747718111166,0.01975138767358444,0.020770016899225842,0.020763337363319995,0.02085685086600183,0.021100653926565183,0.02161831795926819,0.021715171229902946,0.02183532995127295,0.022132716142154358
12,2011,0.00656596186665687,0.006034960690931194,0.00566090668020386,0.00478588747653813,0.00413797249367114,0.0038774705933431746,0.003473358671039536,0.002885559511325153,0.0023612080568293017,0.0015930746340437044
12,2021,0.013649586037144775,0.013105249447268404,0.012767932884023218,0.012584245646612473,0.012537488895271556,0.011812759249487345,0.011659129923652905,0.011505500597818463,0.011228262357935096,0.011141503100984902
