date,idx,date
2022-04-26 15:08:36,3060,2022-04-26 15:08:36
2022-04-26 15:08:39,3061,2022-04-26 15:08:39
2022-04-26 15:08:42,3062,2022-04-26 15:08:42
2022-04-26 15:08:45,3063,2022-04-26 15:08:45
2022-04-26 15:08:48,3064,2022-04-26 15:08:48
2022-04-26 15:08:50,3065,2022-04-26 15:08:50
2022-04-26 15:08:54,3066,2022-04-26 15:08:54
2022-04-26 15:08:59,3067,2022-04-26 15:08:59
2022-04-26 15:09:01,3068,2022-04-26 15:09:01
2022-04-26 15:09:04,3069,2022-04-26 15:09:04
2022-04-26 15:09:06,3070,2022-04-26 15:09:06
2022-04-26 15:09:11,3071,2022-04-26 15:09:11
2022-04-26 15:09:13,3072,2022-04-26 15:09:13
2022-04-26 15:09:15,3073,2022-04-26 15:09:15
2022-04-26 15:09:18,3074,2022-04-26 15:09:18
2022-04-26 15:09:20,3075,2022-04-26 15:09:20
2022-04-26 15:09:27,3076,2022-04-26 15:09:27
2022-04-26 15:09:29,3077,2022-04-26 15:09:29
2022-04-26 15:09:31,3078,2022-04-26 15:09:31
2022-04-26 15:09:34,3079,2022-04-26 15:09:34
2022-04-26 15:09:37,3080,2022-04-26 15:09:37
2022-04-26 15:09:38,3081,2022-04-26 15:09:38
2022-04-26 15:09:40,3082,2022-04-26 15:09:40
2022-04-26 15:09:43,3083,2022-04-26 15:09:43
2022-04-26 15:09:46,3084,2022-04-26 15:09:46
2022-04-26 15:09:47,3085,2022-04-26 15:09:47
2022-04-26 15:09:51,3086,2022-04-26 15:09:51
2022-04-26 15:09:54,3087,2022-04-26 15:09:54
2022-04-26 15:09:57,3088,2022-04-26 15:09:57
2022-04-26 15:10:00,3089,2022-04-26 15:10:00
2022-04-26 15:10:29,3095,2022-04-26 15:10:29
2022-04-26 15:10:35,3096,2022-04-26 15:10:35
2022-04-26 15:10:38,3097,2022-04-26 15:10:38
2022-04-26 15:10:43,3098,2022-04-26 15:10:43
2022-04-26 15:10:46,3099,2022-04-26 15:10:46
2022-04-26 19:33:47,3100,2022-04-26 19:33:47
2022-04-26 19:33:57,3101,2022-04-26 19:33:57
2022-04-26 19:34:15,3102,2022-04-26 19:34:15
2022-04-26 19:34:22,3103,2022-04-26 19:34:22
2022-04-26 19:34:28,3104,2022-04-26 19:34:28
2022-04-26 19:34:34,3105,2022-04-26 19:34:34
2022-04-26 19:35:31,3106,2022-04-26 19:35:31
2022-04-26 19:35:38,3107,2022-04-26 19:35:38
2022-04-26 19:35:53,3108,2022-04-26 19:35:53
2022-04-26 19:35:58,3109,2022-04-26 19:35:58
2022-04-26 19:36:37,3113,2022-04-26 19:36:37
2022-04-28 20:14:32,3114,2022-04-28 20:14:32
2022-04-28 20:14:36,3115,2022-04-28 20:14:36
2022-04-28 20:14:39,3116,2022-04-28 20:14:39
2022-05-02 12:48:55,3117,2022-05-02 12:48:55
2022-05-02 12:49:04,3118,2022-05-02 12:49:04
2022-05-02 12:49:15,3119,2022-05-02 12:49:15
2022-05-02 12:49:22,3120,2022-05-02 12:49:22
2022-05-02 12:49:36,3121,2022-05-02 12:49:36
2022-05-02 12:50:17,3122,2022-05-02 12:50:17
2022-05-02 12:50:29,3123,2022-05-02 12:50:29
2022-05-02 12:50:36,3124,2022-05-02 12:50:36
2022-05-02 12:50:44,3125,2022-05-02 12:50:44
2022-05-02 12:50:48,3126,2022-05-02 12:50:48
2022-05-02 12:50:59,3127,2022-05-02 12:50:59
2022-05-02 12:51:02,3128,2022-05-02 12:51:02
2022-05-02 12:51:06,3129,2022-05-02 12:51:06
2022-05-02 12:51:11,3130,2022-05-02 12:51:11
2022-05-02 12:51:15,3131,2022-05-02 12:51:15
2022-05-02 12:51:20,3132,2022-05-02 12:51:20
2022-05-02 12:51:24,3133,2022-05-02 12:51:24
2022-05-02 12:51:30,3134,2022-05-02 12:51:30
2022-05-02 12:51:34,3135,2022-05-02 12:51:34
2022-05-02 12:51:39,3136,2022-05-02 12:51:39
2022-05-02 12:51:42,3137,2022-05-02 12:51:42
2022-05-02 12:51:55,3138,2022-05-02 12:51:55
2022-05-02 12:51:59,3139,2022-05-02 12:51:59
2022-05-02 12:52:06,3140,2022-05-02 12:52:06
2022-05-02 12:52:11,3141,2022-05-02 12:52:11
2022-05-02 12:52:13,3142,2022-05-02 12:52:13
2022-05-02 12:52:16,3143,2022-05-02 12:52:16
2022-05-02 12:52:20,3144,2022-05-02 12:52:20
2022-05-02 12:52:23,3145,2022-05-02 12:52:23
2022-05-02 12:52:27,3146,2022-05-02 12:52:27
2022-05-02 12:52:30,3147,2022-05-02 12:52:30
2022-05-02 12:52:33,3148,2022-05-02 12:52:33
2022-05-02 12:52:38,3149,2022-05-02 12:52:38
2022-05-02 12:52:44,3150,2022-05-02 12:52:44
2022-05-02 12:52:46,3151,2022-05-02 12:52:46
2022-05-02 12:52:49,3152,2022-05-02 12:52:49
2022-05-02 12:52:52,3153,2022-05-02 12:52:52
2022-05-02 12:52:57,3154,2022-05-02 12:52:57
2022-05-02 12:53:01,3155,2022-05-02 12:53:01
2022-05-02 12:53:03,3156,2022-05-02 12:53:03
2022-05-02 12:53:06,3157,2022-05-02 12:53:06
2022-05-02 12:53:08,3158,2022-05-02 12:53:08
2022-05-02 12:53:11,3159,2022-05-02 12:53:11
2022-05-02 12:53:13,3160,2022-05-02 12:53:13
2022-05-02 12:53:14,3161,2022-05-02 12:53:14
2022-05-02 12:53:17,3162,2022-05-02 12:53:17
2022-05-02 12:53:21,3163,2022-05-02 12:53:21
2022-05-02 12:53:28,3164,2022-05-02 12:53:28
2022-05-02 12:53:30,3165,2022-05-02 12:53:30
2022-05-02 12:53:35,3166,2022-05-02 12:53:35
2022-05-02 12:53:37,3167,2022-05-02 12:53:37
2022-05-02 12:53:40,3168,2022-05-02 12:53:40
2022-05-02 12:53:44,3169,2022-05-02 12:53:44
2022-05-02 12:53:48,3170,2022-05-02 12:53:48
2022-05-02 12:53:50,3171,2022-05-02 12:53:50
2022-05-02 12:53:53,3172,2022-05-02 12:53:53
2022-05-02 12:53:55,3173,2022-05-02 12:53:55
2022-05-02 12:53:59,3174,2022-05-02 12:53:59
2022-05-02 12:54:01,3175,2022-05-02 12:54:01
2022-05-02 12:54:04,3176,2022-05-02 12:54:04
2022-05-02 12:54:06,3177,2022-05-02 12:54:06
2022-05-02 12:54:09,3178,2022-05-02 12:54:09
2022-05-02 12:54:11,3179,2022-05-02 12:54:11
2022-05-02 12:54:15,3180,2022-05-02 12:54:15
2022-05-02 12:54:17,3181,2022-05-02 12:54:17
2022-05-02 12:54:20,3182,2022-05-02 12:54:20
2022-05-02 12:54:21,3183,2022-05-02 12:54:21
2022-05-02 12:54:24,3184,2022-05-02 12:54:24
2022-05-02 12:54:26,3185,2022-05-02 12:54:26
2022-05-02 12:54:31,3186,2022-05-02 12:54:31
2022-05-02 12:54:36,3187,2022-05-02 12:54:36
2022-05-02 12:54:38,3188,2022-05-02 12:54:38
2022-05-02 12:54:40,3189,2022-05-02 12:54:40
2022-05-02 12:54:43,3190,2022-05-02 12:54:43
2022-05-02 12:54:47,3191,2022-05-02 12:54:47
2022-05-02 12:54:50,3192,2022-05-02 12:54:50
2022-05-02 12:54:54,3193,2022-05-02 12:54:54
2022-05-02 12:54:56,3194,2022-05-02 12:54:56
2022-05-02 12:54:59,3195,2022-05-02 12:54:59
2022-05-02 12:55:00,3196,2022-05-02 12:55:00
2022-05-02 12:55:02,3197,2022-05-02 12:55:02
2022-05-02 12:55:05,3198,2022-05-02 12:55:05
2022-05-02 12:55:13,3199,2022-05-02 12:55:13
2022-05-02 12:55:15,3200,2022-05-02 12:55:15
2022-05-02 12:55:17,3201,2022-05-02 12:55:17
2022-05-02 12:55:18,3202,2022-05-02 12:55:18
2022-05-02 12:55:23,3203,2022-05-02 12:55:23
2022-05-02 12:55:25,3204,2022-05-02 12:55:25
2022-05-02 12:55:29,3205,2022-05-02 12:55:29
2022-05-02 12:55:32,3206,2022-05-02 12:55:32
2022-05-02 12:55:35,3207,2022-05-02 12:55:35
2022-05-02 12:55:37,3208,2022-05-02 12:55:37
2022-05-02 12:55:45,3209,2022-05-02 12:55:45
2022-05-02 12:55:47,3210,2022-05-02 12:55:47
2022-05-02 12:55:54,3211,2022-05-02 12:55:54
2022-05-02 12:55:58,3212,2022-05-02 12:55:58
2022-05-02 12:56:08,3215,2022-05-02 12:56:08
2022-05-02 12:56:10,3216,2022-05-02 12:56:10
2022-05-02 12:56:12,3217,2022-05-02 12:56:12
2022-05-02 12:56:16,3218,2022-05-02 12:56:16
2022-05-02 12:56:20,3219,2022-05-02 12:56:20
2022-05-02 12:56:24,3220,2022-05-02 12:56:24
2022-05-02 12:56:28,3221,2022-05-02 12:56:28
2022-05-02 12:56:30,3222,2022-05-02 12:56:30
2022-05-02 12:56:34,3223,2022-05-02 12:56:34
2022-05-02 12:56:44,3224,2022-05-02 12:56:44
2022-05-02 12:56:46,3225,2022-05-02 12:56:46
2022-05-02 12:56:51,3226,2022-05-02 12:56:51
2022-05-02 12:56:52,3227,2022-05-02 12:56:52
2022-05-02 12:56:54,3228,2022-05-02 12:56:54
2022-05-02 12:56:56,3229,2022-05-02 12:56:56
2022-05-02 12:56:59,3230,2022-05-02 12:56:59
2022-05-02 12:57:01,3231,2022-05-02 12:57:01
2022-05-02 12:57:04,3232,2022-05-02 12:57:04
2022-05-02 12:57:06,3233,2022-05-02 12:57:06
2022-05-02 12:57:09,3234,2022-05-02 12:57:09
2022-05-02 12:57:12,3235,2022-05-02 12:57:12
2022-05-02 12:57:16,3236,2022-05-02 12:57:16
2022-05-02 12:57:19,3237,2022-05-02 12:57:19
2022-05-02 12:57:21,3238,2022-05-02 12:57:21
2022-05-02 12:57:22,3239,2022-05-02 12:57:22
2022-05-02 12:57:24,3240,2022-05-02 12:57:24
2022-05-02 12:57:29,3241,2022-05-02 12:57:29
2022-05-02 12:57:31,3242,2022-05-02 12:57:31
2022-05-02 12:57:34,3243,2022-05-02 12:57:34
2022-05-02 12:57:36,3244,2022-05-02 12:57:36
2022-05-02 12:57:42,3245,2022-05-02 12:57:42
2022-05-02 12:57:43,3246,2022-05-02 12:57:43
2022-05-02 12:57:45,3247,2022-05-02 12:57:45
2022-05-02 12:57:47,3248,2022-05-02 12:57:47
2022-05-02 12:57:50,3249,2022-05-02 12:57:50
2022-05-02 12:57:52,3250,2022-05-02 12:57:52
2022-05-02 12:57:54,3251,2022-05-02 12:57:54
2022-05-02 12:57:56,3252,2022-05-02 12:57:56
2022-05-02 12:57:57,3253,2022-05-02 12:57:57
2022-05-02 12:57:59,3254,2022-05-02 12:57:59
2022-05-02 12:58:01,3255,2022-05-02 12:58:01
2022-05-02 12:58:03,3256,2022-05-02 12:58:03
2022-05-02 12:58:05,3257,2022-05-02 12:58:05
2022-05-02 12:58:07,3258,2022-05-02 12:58:07
2022-05-02 12:58:09,3259,2022-05-02 12:58:09
2022-05-02 12:58:10,3260,2022-05-02 12:58:10
2022-05-02 12:58:18,3264,2022-05-02 12:58:18
2022-05-02 12:58:22,3266,2022-05-02 12:58:22
2022-05-02 12:58:24,3267,2022-05-02 12:58:24
2022-05-02 12:58:26,3268,2022-05-02 12:58:26
2022-05-02 12:58:29,3269,2022-05-02 12:58:29
2022-05-02 12:58:33,3270,2022-05-02 12:58:33
2022-05-02 12:58:38,3271,2022-05-02 12:58:38
2022-05-02 12:58:42,3272,2022-05-02 12:58:42
2022-05-02 12:58:43,3273,2022-05-02 12:58:43
2022-05-02 12:58:44,3274,2022-05-02 12:58:44
2022-05-02 12:58:46,3275,2022-05-02 12:58:46
2022-05-02 12:58:49,3276,2022-05-02 12:58:49
2022-05-02 12:58:52,3277,2022-05-02 12:58:52
2022-05-02 12:58:55,3278,2022-05-02 12:58:55
2022-05-02 12:58:56,3279,2022-05-02 12:58:56
2022-05-02 12:58:58,3280,2022-05-02 12:58:58
2022-05-02 12:59:00,3281,2022-05-02 12:59:00
2022-05-02 12:59:02,3282,2022-05-02 12:59:02
2022-05-02 12:59:05,3283,2022-05-02 12:59:05
2022-05-02 12:59:09,3284,2022-05-02 12:59:09
2022-05-02 12:59:11,3285,2022-05-02 12:59:11
2022-05-02 12:59:18,3286,2022-05-02 12:59:18
2022-05-02 12:59:20,3287,2022-05-02 12:59:20
2022-05-02 12:59:24,3288,2022-05-02 12:59:24
2022-05-02 12:59:26,3289,2022-05-02 12:59:26
2022-05-02 12:59:30,3290,2022-05-02 12:59:30
2022-05-02 12:59:32,3291,2022-05-02 12:59:32
2022-05-02 12:59:37,3292,2022-05-02 12:59:37
2022-05-02 12:59:39,3293,2022-05-02 12:59:39
2022-05-02 12:59:43,3294,2022-05-02 12:59:43
2022-05-04 12:03:33,3295,2022-05-04 12:03:33
2022-05-04 12:03:35,3296,2022-05-04 12:03:35
2022-05-04 12:03:37,3297,2022-05-04 12:03:37
2022-05-04 12:04:32,3298,2022-05-04 12:04:32
2022-05-04 12:04:38,3299,2022-05-04 12:04:38
2022-05-04 12:04:48,3300,2022-05-04 12:04:48
2022-05-04 12:04:54,3301,2022-05-04 12:04:54
2022-05-04 12:04:59,3302,2022-05-04 12:04:59
2022-05-04 12:05:04,3303,2022-05-04 12:05:04
2022-05-09 16:45:50,3304,2022-05-09 16:45:50
2022-05-09 16:46:11,3305,2022-05-09 16:46:11
2022-05-09 16:46:19,3306,2022-05-09 16:46:19
2022-05-09 16:46:24,3307,2022-05-09 16:46:24
2022-05-09 16:46:30,3308,2022-05-09 16:46:30
2022-05-09 16:46:34,3309,2022-05-09 16:46:34
2022-05-09 16:46:58,3310,2022-05-09 16:46:58
2022-05-09 16:47:04,3311,2022-05-09 16:47:04
2022-05-09 16:47:11,3312,2022-05-09 16:47:11
2022-05-09 16:47:16,3313,2022-05-09 16:47:16
2022-05-09 16:47:20,3314,2022-05-09 16:47:20
2022-05-09 16:47:22,3315,2022-05-09 16:47:22
2022-05-09 16:47:25,3316,2022-05-09 16:47:25
2022-05-09 16:47:29,3317,2022-05-09 16:47:29
2022-05-09 16:47:32,3318,2022-05-09 16:47:32
2022-05-09 16:47:34,3319,2022-05-09 16:47:34
2022-05-09 16:47:38,3320,2022-05-09 16:47:38
2022-05-09 16:47:42,3321,2022-05-09 16:47:42
2022-05-09 16:47:44,3322,2022-05-09 16:47:44
2022-05-09 16:47:50,3323,2022-05-09 16:47:50
2022-05-09 16:47:52,3324,2022-05-09 16:47:52
2022-05-09 16:47:55,3325,2022-05-09 16:47:55
2022-05-09 16:47:57,3326,2022-05-09 16:47:57
2022-05-09 16:48:01,3327,2022-05-09 16:48:01
2022-05-09 16:48:03,3328,2022-05-09 16:48:03
2022-05-09 16:48:06,3329,2022-05-09 16:48:06
2022-05-09 16:48:08,3330,2022-05-09 16:48:08
2022-05-09 16:48:11,3331,2022-05-09 16:48:11
2022-05-09 16:48:14,3332,2022-05-09 16:48:14
2022-05-09 16:48:17,3333,2022-05-09 16:48:17
2022-05-09 16:48:24,3334,2022-05-09 16:48:24
2022-05-09 16:48:25,3335,2022-05-09 16:48:25
2022-05-09 16:48:28,3336,2022-05-09 16:48:28
2022-05-09 16:48:32,3337,2022-05-09 16:48:32
2022-05-09 16:48:35,3338,2022-05-09 16:48:35
2022-05-09 16:48:40,3339,2022-05-09 16:48:40
2022-05-09 16:48:42,3340,2022-05-09 16:48:42
2022-05-09 16:48:45,3341,2022-05-09 16:48:45
2022-05-09 16:48:47,3342,2022-05-09 16:48:47
2022-05-09 16:48:50,3343,2022-05-09 16:48:50
2022-05-09 16:48:52,3344,2022-05-09 16:48:52
2022-05-09 16:48:54,3345,2022-05-09 16:48:54
2022-05-09 16:48:56,3346,2022-05-09 16:48:56
2022-05-09 16:48:58,3347,2022-05-09 16:48:58
2022-05-09 16:49:00,3348,2022-05-09 16:49:00
2022-05-09 16:49:50,3354,2022-05-09 16:49:50
2022-05-09 16:49:55,3355,2022-05-09 16:49:55
2022-05-09 16:49:57,3356,2022-05-09 16:49:57
2022-05-09 16:49:59,3357,2022-05-09 16:49:59
2022-05-09 16:50:02,3358,2022-05-09 16:50:02
2022-05-09 16:50:07,3359,2022-05-09 16:50:07
2022-05-09 16:50:10,3360,2022-05-09 16:50:10
2022-05-09 16:50:13,3361,2022-05-09 16:50:13
2022-05-09 16:50:16,3362,2022-05-09 16:50:16
2022-05-09 16:50:18,3363,2022-05-09 16:50:18
2022-05-09 16:50:20,3364,2022-05-09 16:50:20
2022-05-09 16:50:23,3365,2022-05-09 16:50:23
2022-05-09 16:50:26,3366,2022-05-09 16:50:26
2022-05-09 16:50:28,3367,2022-05-09 16:50:28
2022-05-09 16:50:35,3368,2022-05-09 16:50:35
2022-05-09 16:50:38,3369,2022-05-09 16:50:38
2022-05-09 16:50:41,3370,2022-05-09 16:50:41
2022-05-09 16:50:43,3371,2022-05-09 16:50:43
2022-05-09 16:50:45,3372,2022-05-09 16:50:45
2022-05-09 16:50:47,3373,2022-05-09 16:50:47
2022-05-09 16:50:50,3374,2022-05-09 16:50:50
2022-05-09 16:50:52,3375,2022-05-09 16:50:52
2022-05-09 16:50:54,3376,2022-05-09 16:50:54
2022-05-09 16:50:56,3377,2022-05-09 16:50:56
2022-05-09 16:50:58,3378,2022-05-09 16:50:58
2022-05-09 16:51:01,3379,2022-05-09 16:51:01
2022-05-09 16:51:03,3380,2022-05-09 16:51:03
2022-05-09 16:51:06,3381,2022-05-09 16:51:06
2022-05-09 16:51:09,3382,2022-05-09 16:51:09
2022-05-09 16:51:11,3383,2022-05-09 16:51:11
2022-05-09 16:51:13,3384,2022-05-09 16:51:13
2022-05-09 16:51:16,3385,2022-05-09 16:51:16
2022-05-09 16:51:18,3386,2022-05-09 16:51:18
2022-05-09 16:51:21,3387,2022-05-09 16:51:21
2022-05-09 16:51:26,3388,2022-05-09 16:51:26
2022-05-09 16:51:28,3389,2022-05-09 16:51:28
2022-05-09 16:51:33,3390,2022-05-09 16:51:33
2022-05-09 16:51:36,3391,2022-05-09 16:51:36
2022-05-09 16:51:39,3392,2022-05-09 16:51:39
2022-05-09 16:51:41,3393,2022-05-09 16:51:41
2022-05-09 16:51:43,3394,2022-05-09 16:51:43
2022-05-09 16:51:46,3395,2022-05-09 16:51:46
2022-05-09 16:51:50,3396,2022-05-09 16:51:50
2022-05-09 16:51:52,3397,2022-05-09 16:51:52
2022-05-09 16:51:54,3398,2022-05-09 16:51:54
2022-05-09 16:51:57,3399,2022-05-09 16:51:57
2022-05-09 16:51:59,3400,2022-05-09 16:51:59
2022-05-09 16:52:01,3401,2022-05-09 16:52:01
2022-05-09 16:52:04,3402,2022-05-09 16:52:04
2022-05-09 16:52:06,3403,2022-05-09 16:52:06
2022-05-09 16:52:09,3404,2022-05-09 16:52:09
2022-05-09 16:52:11,3405,2022-05-09 16:52:11
2022-05-09 16:52:13,3406,2022-05-09 16:52:13
2022-05-09 16:52:17,3407,2022-05-09 16:52:17
2022-05-09 16:52:20,3408,2022-05-09 16:52:20
2022-05-09 16:52:25,3409,2022-05-09 16:52:25
2022-05-09 16:52:27,3410,2022-05-09 16:52:27
2022-05-09 16:52:31,3411,2022-05-09 16:52:31
2022-05-09 16:52:33,3412,2022-05-09 16:52:33
2022-05-09 16:52:35,3413,2022-05-09 16:52:35
2022-05-09 16:52:37,3414,2022-05-09 16:52:37
2022-05-09 16:52:38,3415,2022-05-09 16:52:38
2022-05-09 16:52:40,3416,2022-05-09 16:52:40
2022-05-09 16:52:43,3417,2022-05-09 16:52:43
2022-05-09 16:52:45,3418,2022-05-09 16:52:45
2022-05-09 16:52:47,3419,2022-05-09 16:52:47
2022-05-09 16:52:49,3420,2022-05-09 16:52:49
2022-05-09 16:52:51,3421,2022-05-09 16:52:51
2022-05-09 16:52:52,3422,2022-05-09 16:52:52
2022-05-09 16:52:56,3423,2022-05-09 16:52:56
2022-05-09 16:52:59,3424,2022-05-09 16:52:59
2022-05-09 16:53:02,3425,2022-05-09 16:53:02
2022-05-09 16:53:04,3426,2022-05-09 16:53:04
2022-05-09 16:53:07,3427,2022-05-09 16:53:07
2022-05-09 16:53:09,3428,2022-05-09 16:53:09
2022-05-09 16:53:12,3429,2022-05-09 16:53:12
2022-05-09 16:53:14,3430,2022-05-09 16:53:14
2022-05-09 16:53:17,3431,2022-05-09 16:53:17
2022-05-09 16:53:20,3432,2022-05-09 16:53:20
2022-05-09 16:53:24,3433,2022-05-09 16:53:24
2022-05-09 16:53:37,3434,2022-05-09 16:53:37
2022-05-09 16:53:39,3435,2022-05-09 16:53:39
2022-05-09 16:53:40,3436,2022-05-09 16:53:40
2022-05-09 16:53:43,3437,2022-05-09 16:53:43
2022-05-09 16:53:45,3438,2022-05-09 16:53:45
2022-05-09 16:53:50,3439,2022-05-09 16:53:50
2022-05-09 16:53:52,3440,2022-05-09 16:53:52
2022-05-09 16:53:54,3441,2022-05-09 16:53:54
2022-05-09 16:53:58,3442,2022-05-09 16:53:58
2022-05-09 16:54:00,3443,2022-05-09 16:54:00
2022-05-09 16:54:02,3444,2022-05-09 16:54:02
2022-05-09 16:54:06,3445,2022-05-09 16:54:06
2022-05-09 16:54:09,3446,2022-05-09 16:54:09
2022-05-09 16:54:12,3447,2022-05-09 16:54:12
2022-05-09 16:54:15,3448,2022-05-09 16:54:15
2022-05-09 16:54:18,3449,2022-05-09 16:54:18
2022-05-09 16:54:21,3450,2022-05-09 16:54:21
2022-05-09 16:54:24,3451,2022-05-09 16:54:24
2022-05-09 16:54:25,3452,2022-05-09 16:54:25
2022-05-09 16:54:28,3453,2022-05-09 16:54:28
2022-05-09 16:54:30,3454,2022-05-09 16:54:30
2022-05-09 16:54:32,3455,2022-05-09 16:54:32
2022-05-09 16:54:41,3458,2022-05-09 16:54:41
2022-05-09 16:54:43,3459,2022-05-09 16:54:43
2022-05-09 16:54:45,3460,2022-05-09 16:54:45
2022-05-09 16:54:47,3461,2022-05-09 16:54:47
2022-05-09 16:54:50,3462,2022-05-09 16:54:50
2022-05-09 16:54:51,3463,2022-05-09 16:54:51
2022-05-09 16:54:53,3464,2022-05-09 16:54:53
2022-05-09 16:54:55,3465,2022-05-09 16:54:55
2022-05-09 16:54:57,3466,2022-05-09 16:54:57
2022-05-09 16:55:00,3467,2022-05-09 16:55:00
2022-05-09 16:55:02,3468,2022-05-09 16:55:02
2022-05-09 16:55:05,3469,2022-05-09 16:55:05
2022-05-09 16:55:09,3470,2022-05-09 16:55:09
2022-05-09 16:55:12,3471,2022-05-09 16:55:12
2022-05-09 16:55:15,3472,2022-05-09 16:55:15
2022-05-09 16:55:17,3473,2022-05-09 16:55:17
2022-05-09 16:55:21,3474,2022-05-09 16:55:21
2022-05-09 16:55:23,3475,2022-05-09 16:55:23
2022-05-09 16:55:26,3476,2022-05-09 16:55:26
2022-05-09 16:55:29,3477,2022-05-09 16:55:29
2022-05-09 16:55:32,3478,2022-05-09 16:55:32
2022-05-09 16:55:36,3479,2022-05-09 16:55:36
2022-05-09 16:55:38,3480,2022-05-09 16:55:38
2022-05-09 16:55:40,3481,2022-05-09 16:55:40
2022-05-09 16:55:42,3482,2022-05-09 16:55:42
2022-05-09 16:55:45,3483,2022-05-09 16:55:45
2022-05-09 16:55:48,3484,2022-05-09 16:55:48
2022-05-09 16:55:55,3485,2022-05-09 16:55:55
2022-05-09 16:55:59,3486,2022-05-09 16:55:59
2022-05-09 16:56:03,3487,2022-05-09 16:56:03
2022-05-09 16:56:06,3488,2022-05-09 16:56:06
2022-05-09 16:56:10,3489,2022-05-09 16:56:10
2022-05-09 16:56:13,3490,2022-05-09 16:56:13
2022-05-09 16:56:17,3491,2022-05-09 16:56:17
2022-05-09 16:56:19,3492,2022-05-09 16:56:19
2022-05-09 16:56:22,3493,2022-05-09 16:56:22
2022-05-09 16:56:24,3494,2022-05-09 16:56:24
2022-05-09 16:56:28,3495,2022-05-09 16:56:28
2022-05-09 16:56:32,3496,2022-05-09 16:56:32
2022-05-09 16:56:36,3497,2022-05-09 16:56:36
2022-05-09 16:56:38,3498,2022-05-09 16:56:38
2022-05-09 16:56:46,3501,2022-05-09 16:56:46
2022-05-09 16:56:51,3503,2022-05-09 16:56:51
2022-05-11 14:15:27,3504,2022-05-11 14:15:27
2022-05-11 14:15:33,3505,2022-05-11 14:15:33
2022-05-11 14:15:40,3506,2022-05-11 14:15:40
2022-05-11 14:15:45,3507,2022-05-11 14:15:45
2022-05-11 14:15:49,3508,2022-05-11 14:15:49
2022-05-19 13:36:16,3509,2022-05-19 13:36:16
2022-05-19 13:36:54,3510,2022-05-19 13:36:54
2022-05-19 13:37:10,3511,2022-05-19 13:37:10
2022-05-19 13:37:22,3512,2022-05-19 13:37:22
2022-05-19 13:37:34,3513,2022-05-19 13:37:34
2022-05-19 13:38:17,3514,2022-05-19 13:38:17
2022-05-19 13:38:51,3515,2022-05-19 13:38:51
2022-05-19 13:38:57,3516,2022-05-19 13:38:57
2022-05-19 13:39:12,3517,2022-05-19 13:39:12
2022-05-19 13:39:31,3518,2022-05-19 13:39:31
2022-05-19 13:39:37,3519,2022-05-19 13:39:37
2022-05-19 13:39:44,3520,2022-05-19 13:39:44
2022-05-19 13:40:00,3521,2022-05-19 13:40:00
2022-05-19 13:40:05,3522,2022-05-19 13:40:05
2022-05-19 13:40:34,3527,2022-05-19 13:40:34
2022-05-19 13:40:39,3528,2022-05-19 13:40:39
2022-05-19 13:40:44,3529,2022-05-19 13:40:44
2022-05-19 13:40:50,3530,2022-05-19 13:40:50
2022-05-19 13:40:54,3531,2022-05-19 13:40:54
2022-05-19 13:40:58,3532,2022-05-19 13:40:58
2022-05-19 13:41:05,3533,2022-05-19 13:41:05
2022-05-19 13:41:09,3534,2022-05-19 13:41:09
2022-05-19 13:41:12,3535,2022-05-19 13:41:12
2022-05-19 13:41:15,3536,2022-05-19 13:41:15
2022-05-19 13:41:20,3537,2022-05-19 13:41:20
2022-05-19 13:41:27,3538,2022-05-19 13:41:27
2022-05-19 13:41:32,3539,2022-05-19 13:41:32
2022-05-19 13:41:40,3540,2022-05-19 13:41:40
2022-05-19 13:41:43,3541,2022-05-19 13:41:43
2022-05-19 13:41:47,3542,2022-05-19 13:41:47
2022-05-19 13:41:54,3543,2022-05-19 13:41:54
2022-05-19 13:41:58,3544,2022-05-19 13:41:58
2022-05-19 13:42:02,3545,2022-05-19 13:42:02
2022-05-19 13:42:08,3546,2022-05-19 13:42:08
2022-05-19 13:42:10,3547,2022-05-19 13:42:10
2022-05-19 13:42:16,3548,2022-05-19 13:42:16
2022-05-19 13:42:21,3549,2022-05-19 13:42:21
2022-05-19 13:42:25,3550,2022-05-19 13:42:25
2022-05-19 13:42:30,3551,2022-05-19 13:42:30
2022-05-19 13:42:33,3552,2022-05-19 13:42:33
2022-05-19 13:43:05,3556,2022-05-19 13:43:05
2022-05-19 13:43:22,3557,2022-05-19 13:43:22
2022-05-19 11:09:47,3561,2022-05-19 11:09:47
2022-05-19 11:09:57,3562,2022-05-19 11:09:57
2022-05-19 11:10:03,3563,2022-05-19 11:10:03
2022-05-19 11:10:08,3564,2022-05-19 11:10:08
2022-05-19 11:10:12,3565,2022-05-19 11:10:12
2022-05-19 11:10:21,3566,2022-05-19 11:10:21
2022-05-19 16:41:30,3567,2022-05-19 16:41:30
2022-05-19 16:41:36,3568,2022-05-19 16:41:36
2022-05-19 16:41:41,3569,2022-05-19 16:41:41
2022-05-19 16:41:51,3570,2022-05-19 16:41:51
2022-05-19 16:41:55,3571,2022-05-19 16:41:55
2022-05-19 16:42:01,3572,2022-05-19 16:42:01
2022-05-19 16:42:35,3573,2022-05-19 16:42:35
2022-05-19 16:42:39,3574,2022-05-19 16:42:39
2022-05-19 16:42:46,3575,2022-05-19 16:42:46
