,0,1,idx
420666_b,31.95718123075737,6.463874371349149,420666_b
382060_d,31.95718123075737,6.463874371349149,382060_d
289560_d,31.95718123075737,6.463874371349149,289560_d
439415_d,31.95718123075737,6.463874371349149,439415_d
363715_b,31.95718123075737,6.463874371349149,363715_b
493537_d,31.95718123075737,6.463874371349149,493537_d
81079_d,31.95718123075737,6.463874371349149,81079_d
594785_d,31.968126331756977,6.038101602303269,594785_d
33094_b,31.984506101032828,6.040986918639593,33094_b
36030_d,32.134937744709895,5.999575585192466,36030_d
617335_b,32.14482019321049,6.119575139303687,617335_b
375781_b,32.17299944759023,6.293886154726804,375781_b
284337_d,32.180929143972236,4.405165145499601,284337_d
629294_d,32.22083586221532,6.134119044360488,629294_d
236913_d,32.31305820503696,6.633829254271108,236913_d
156366_b,32.36116878155622,6.206273014509117,156366_b
122365_b,32.43425469210347,6.1790809738932655,122365_b
525632_b,32.554429607801914,6.16066288919489,525632_b
345204_b,32.6548289521253,6.602537356624363,345204_b
332598_b,32.75367401512905,6.163035643958253,332598_b
495149_b,32.778870401620836,6.08628913792655,495149_b
385797_b,32.813221902194954,4.217563514765035,385797_b
18990_b,32.82088836488411,4.70936990409201,18990_b
556090_b,32.96267572779899,6.000257038630941,556090_b
192084_d,33.023727000514874,4.801779694309791,192084_d
439417_b,33.0726821632326,6.239835843329803,439417_b
276479_b,33.0726821632326,6.239835843329803,276479_b
115949_d,33.08315574516781,6.520417999264989,115949_d
475009_b,33.10876757139482,5.903306362003925,475009_b
32546_b,33.11194982639862,6.027104982647717,32546_b
533799_d,33.15438043110761,5.819092613565702,533799_d
595388_b,33.1919419794679,6.066055350614235,595388_b
189045_b,33.22905620591052,6.0137337049674064,189045_b
630732_d,33.28406021355602,5.823925644748819,630732_d
596005_d,33.339541906111066,5.584987157134574,596005_d
244240_d,33.47786296245995,5.67127358578035,244240_d
459949_d,33.509265592194,5.4047668642204725,459949_d
248998_d,33.564331641072954,4.402827648455895,248998_d
157574_b,33.70726945379122,5.729904443095951,157574_b
381206_b,33.736082683839015,5.696835437942718,381206_b
545567_d,33.73782184638792,6.134122719966349,545567_d
182222_b,33.75661505393885,6.100652962131908,182222_b
179610_b,33.948420399517545,5.968746839201798,179610_b
301355_b,33.96914935322747,5.532804967180984,301355_b
206487_d,34.003632962325234,6.050218215132381,206487_d
551617_d,34.057753769984245,5.782357384000238,551617_d
620682_d,34.29981388244141,5.70978637480152,620682_d
43205_b,34.34109898503226,5.645948186074806,43205_b
536434_d,34.38300287141613,5.725660240758574,536434_d
618988_d,34.41127971823664,5.686157543802618,618988_d
324443_b,34.486749950886136,5.981591869766114,324443_b
386716_b,34.511352568999236,5.658523629750969,386716_b
134883_b,34.51768586271886,5.636834814887443,134883_b
484110_d,34.536993509820135,5.796459134845367,484110_d
275306_d,34.58802516098636,5.607157411276384,275306_d
619522_b,34.59423477350114,5.753206300732095,619522_b
375360_d,34.64579813107326,5.638232180523556,375360_d
322102_d,34.67325380928973,5.449202494202706,322102_d
574314_b,34.69720972716918,5.756567542649559,574314_b
279410_b,34.69970856526305,5.50810366842647,279410_b
549118_d,34.82462421012117,5.385938749925624,549118_d
19758_b,34.87581890075545,5.926069894749507,19758_b
378197_d,34.90174941925342,5.536621229979649,378197_d
604394_b,34.97941375674281,5.877882216093559,604394_b
206273_d,34.98495517174201,5.966840176770314,206273_d
470632_b,35.01383595209775,5.492324001811943,470632_b
209114_d,35.08367020280416,5.603990563663827,209114_d
149352_b,35.121519565241314,5.398553693367592,149352_b
273243_b,35.40432362368264,5.4813485210579485,273243_b
223728_b,35.4101795265855,5.362882421494842,223728_b
388949_d,35.53990860086458,5.338284689390261,388949_d
491013_b,35.67249414621861,5.4177872718511875,491013_b
240475_b,35.973358391220344,5.528939984136508,240475_b
43434_d,36.2780510992077,5.355837103837063,43434_d
381806_d,36.51172100498071,4.928262905936078,381806_d
426688_d,36.55096792647023,5.29535656205886,426688_d
259641_b,37.80660787714996,4.802546882362241,259641_b
623977_d,38.11347547612042,4.766621132317205,623977_d
