,0,1,idx
415175_d,15.14267952193615,5.885228575755316,415175_d
162392_d,15.146598230159452,5.927023892450573,162392_d
240820_d,15.155290031027068,5.327125828427238,240820_d
381436_b,15.15657637703758,5.621558339075631,381436_b
462078_b,15.157895547907005,5.389386472104233,462078_b
19358_b,15.170077622187629,5.6527651529754,19358_b
3722_d,15.177544104861374,5.613768297326687,3722_d
608628_d,15.178872473641702,5.37819406598316,608628_d
604466_b,15.190790251093075,5.931552530446519,604466_b
597846_b,15.190790251093075,5.931552530446519,597846_b
223557_b,15.190790251093075,5.931552530446519,223557_b
321718_b,15.19798418915429,5.93724376583564,321718_b
611986_b,15.233537050382246,5.667384661558565,611986_b
113947_b,15.239196352550765,5.637973233285383,113947_b
285385_b,15.247612652863314,5.411286310169248,285385_b
82888_b,15.251588972830861,5.80380423505484,82888_b
358540_d,15.25235245261979,5.573578319756306,358540_d
277490_b,15.255621967414717,5.730080020480148,277490_b
310935_d,15.259672565537716,5.529329306808158,310935_d
628256_b,15.26469409406506,5.558172233296432,628256_b
126461_b,15.283481982438039,5.699193022282609,126461_b
347959_d,15.29042603800287,5.7322894396303115,347959_d
338682_b,15.296184830269075,5.856602003659056,338682_b
460291_d,15.302210840304909,5.194793274914228,460291_d
252527_b,15.314295593024156,5.930595668416342,252527_b
524347_d,15.315704881821093,5.56130591679005,524347_d
361390_d,15.318365433326452,5.979553754563467,361390_d
364185_b,15.31925770940724,5.698787161302149,364185_b
101560_b,15.322288552987454,4.244518673916244,101560_b
601960_d,15.327585284032152,5.668374471833315,601960_d
175906_d,15.332400155289886,5.448700552487468,175906_d
112918_b,15.335396559535111,5.391058488912714,112918_b
269825_d,15.336571728097555,5.552772233400304,269825_d
67840_d,15.338262623966937,5.763990292563686,67840_d
160524_b,15.342700573641123,5.488852297151221,160524_b
513340_d,15.35234218910713,5.45591818632144,513340_d
73932_b,15.353097681572073,5.978964571476384,73932_b
369730_d,15.353097681572073,5.978964571476384,369730_d
85459_b,15.363157815543552,5.842724748816613,85459_b
100371_b,15.36599867342156,5.955642942986964,100371_b
224295_d,15.367317042580433,5.736249735718256,224295_d
544188_d,15.367633059052109,5.60405055961147,544188_d
628863_d,15.374099906518401,5.532561585213685,628863_d
570731_d,15.375683084108154,5.555959714200592,570731_d
44892_b,15.379503862779078,5.357591094195655,44892_b
83410_d,15.38136628236895,5.1652406904750965,83410_d
567759_b,15.383076435730407,5.897837277480163,567759_b
619523_b,15.383076435730407,5.897837277480163,619523_b
623819_d,15.386720418391644,5.6039483383462505,623819_d
218070_d,15.387858793153052,5.95554361054164,218070_d
177999_b,15.388530507419713,5.605020105691054,177999_b
400653_b,15.404862046779018,5.732073339024199,400653_b
88666_d,15.406662118383647,5.982506928767341,88666_d
562527_d,15.408167182519593,5.724454291975099,562527_d
183483_d,15.412179835464066,5.664810783924864,183483_d
589475_b,15.414865208729946,5.8459059397350055,589475_b
186992_d,15.414865208729946,5.8459059397350055,186992_d
571739_b,15.414995317533895,5.687033892392828,571739_b
179863_d,15.416274957487547,5.632246754252198,179863_d
844_d,15.419441624994851,5.685319435224013,844_d
72784_d,15.421041335365697,5.968380769507936,72784_d
93623_b,15.426764711237384,5.960793962721751,93623_b
296201_d,15.453044086677641,5.816154194574471,296201_d
617377_b,15.453044086677641,5.816154194574471,617377_b
187144_d,15.453044086677641,5.816154194574471,187144_d
441643_b,15.453044086677641,5.816154194574471,441643_b
587700_b,15.458725686756651,5.206996786213276,587700_b
402620_d,15.463006490179845,5.796459134845367,402620_d
273891_d,15.463006490179845,5.796459134845367,273891_d
260417_d,15.463006490179845,5.796459134845367,260417_d
513337_b,15.463006490179845,5.796459134845367,513337_b
147108_d,15.463006490179845,5.796459134845367,147108_d
457206_d,15.463006490179845,5.796459134845367,457206_d
312806_b,15.464843607529302,5.964103344746397,312806_b
16240_b,15.491065504396836,5.5701268491214515,16240_b
221673_b,15.491076962882135,4.490302466534933,221673_b
564020_b,15.49329040579762,5.935346569355128,564020_b
166736_d,15.49536702890339,5.839979852203723,166736_d
569364_d,15.496642640195246,5.7216548268730385,569364_d
301934_d,15.496726897886107,6.297237998966568,301934_d
273642_d,15.4982524827969,5.87239454919764,273642_d
315647_b,15.498564739476297,5.780431116746413,315647_b
508471_d,15.499339849521954,6.018439257937624,508471_d
221479_b,15.50037593025838,5.718445403081035,221479_b
41577_d,15.500901704359343,5.3994625392765565,41577_d
232796_d,15.50310803111556,5.829132736763023,232796_d
17689_b,15.506707461401682,5.57520665994242,17689_b
132024_d,15.512291332327038,5.6519121156919825,132024_d
495945_b,15.512443812746424,5.544098850866445,495945_b
191823_d,15.512766615615082,5.673570452658956,191823_d
274096_d,15.512766615615082,5.673570452658956,274096_d
631389_d,15.5147332319193,5.579228611257666,631389_d
190672_d,15.51657254226046,6.00175162499198,190672_d
437629_b,15.520897229621367,6.120705178432756,437629_b
591765_d,15.526500618417144,5.797359443544513,591765_d
325101_d,15.528169066326456,5.970061935963893,325101_d
149104_b,15.529381403265385,5.622733014954376,149104_b
147323_b,15.529381403265385,5.622733014954376,147323_b
146754_d,15.529765397893685,5.734201614012004,146754_d
355827_d,15.540826556272027,5.851130057586771,355827_d
475547_d,15.540838354334438,6.310402779884185,475547_d
627428_d,15.5578168087173,5.7193299897267895,627428_d
571190_b,15.565996697507007,5.652243235635994,571190_b
196318_d,15.568956339637205,5.797428769113959,196318_d
167728_b,15.581495229997305,5.990810310288722,167728_b
104003_b,15.583227215271828,5.7405210334592365,104003_b
542843_b,15.583477679690535,5.534759910217835,542843_b
468024_b,15.58627105090758,6.085498698136725,468024_b
140329_b,15.587790351613203,5.585432168259049,140329_b
54051_b,15.58802855741544,5.6470804689447025,54051_b
602269_b,15.588503699587807,5.580376988073066,602269_b
163466_b,15.59142375817368,5.62730170733908,163466_b
299861_b,15.595645401584918,5.6048622662769425,299861_b
565157_d,15.596340632517512,4.728763581450935,565157_d
236189_d,15.597311128066687,5.305331900380358,236189_d
3308_b,15.599169361261499,5.45248046863534,3308_b
259068_d,15.599813179277575,5.687563967627429,259068_d
332111_d,15.607586569013476,5.610481156193492,332111_d
134845_b,15.615768993111047,5.758304078126011,134845_b
406966_b,15.615768993111047,5.758304078126011,406966_b
258722_b,15.621526672156127,5.996197771198922,258722_b
455408_d,15.62375758030485,5.996401677973138,455408_d
591096_d,15.62725823469341,5.8613294325568415,591096_d
47396_d,15.63441835109568,5.666581324464803,47396_d
612579_d,15.635065841248853,5.424675295943855,612579_d
524067_d,15.636625642353437,4.623979339142611,524067_d
129623_d,15.636936561560569,5.3023241005166755,129623_d
338278_d,15.639198950723252,5.835370184147079,338278_d
449051_d,15.640467230963734,5.741615119097577,449051_d
141976_b,15.643439627763657,6.1018771323841445,141976_b
602681_d,15.646751908402347,5.822021548927842,602681_d
549583_d,15.646751908402347,5.822021548927842,549583_d
218576_b,15.647045363279044,6.106296223858445,218576_b
215326_b,15.649529216342493,5.470825190264752,215326_b
491703_b,15.658937507111654,5.565600923743546,491703_b
551750_b,15.661150716777346,5.828766216277974,551750_b
525403_d,15.662076667467257,5.890484798185881,525403_d
181230_b,15.667698173810903,5.2509565463311,181230_b
122514_b,15.67025679038534,5.5147656282403865,122514_b
479689_d,15.675595306733507,5.56072399327803,479689_d
300946_d,15.675776474880799,5.765017026429501,300946_d
14994_b,15.682848906451804,3.84138404922935,14994_b
424195_d,15.693583506210967,5.56520702226012,424195_d
460957_d,15.699106917164094,5.910236184457842,460957_d
367510_d,15.699581659710674,5.846281040757506,367510_d
236180_b,15.69985672978235,6.03841362268995,236180_b
333786_d,15.70254254440007,5.517943003177791,333786_d
114877_d,15.709320418468872,6.03219316671488,114877_d
189776_b,15.709320418468872,6.03219316671488,189776_b
371531_b,15.710754143637834,5.456475641402734,371531_b
382950_b,15.713970278363286,5.689792490201668,382950_b
272014_d,15.721599611538497,5.833002589707709,272014_d
93052_d,15.722107505737796,6.01912446303394,93052_d
276413_d,15.726517768652228,5.880532872055426,276413_d
598600_d,15.729227105217554,5.4538120739117195,598600_d
141978_b,15.731280044016815,5.982888084672197,141978_b
363363_d,15.732169854490254,5.853696532945408,363363_d
454840_d,15.738227283106891,5.881894891354891,454840_d
326421_d,15.740530810187078,5.400606591216065,326421_d
452083_d,15.742819826257517,5.6686208756312135,452083_d
238864_b,15.744112279078148,5.5887614542054855,238864_b
219044_b,15.745666142915029,5.7374030773461975,219044_b
89343_d,15.748124581865746,6.0181721346994745,89343_d
490578_d,15.748850840855312,5.838859312199142,490578_d
565358_d,15.758942148140195,5.840307345029039,565358_d
53097_b,15.760320134674986,5.772601372967988,53097_b
602989_b,15.763638245886384,5.696930490359962,602989_b
119722_b,15.764078453373457,5.658874280892412,119722_b
41706_b,15.773828922355802,5.610427348115979,41706_b
328468_b,15.777649149973904,5.317459548316429,328468_b
621972_b,15.782029971830388,6.038354558089926,621972_b
133959_d,15.786338293964315,5.747634224141152,133959_d
343498_b,15.789683499430282,5.30967536668771,343498_b
428651_d,15.794563243746031,5.652302175299827,428651_d
629628_b,15.798630345397514,5.613434451118861,629628_b
161529_b,15.799123050523196,5.765532629933977,161529_b
289496_b,15.802275967445382,5.7478596937923125,289496_b
176764_b,15.803295527567327,5.498723876864772,176764_b
31867_b,15.804592680665687,6.027833758492587,31867_b
60347_b,15.805184728662448,5.848955248965477,60347_b
475247_b,15.806113084735172,3.7315622141085734,475247_b
175343_b,15.810487720602584,5.783677779141282,175343_b
540364_b,15.813754466324518,6.042850767090694,540364_b
175541_d,15.83826362740481,5.925626117519917,175541_d
299365_b,15.845541712384684,4.618882642881398,299365_b
419236_b,15.847022753541257,5.58803981190257,419236_b
527726_b,15.848088515918683,3.920810153895599,527726_b
238066_b,15.854376971915222,5.471699859320896,238066_b
131960_b,15.855420557274504,6.024464063430336,131960_b
672_b,15.85569714855068,6.356825320437023,672_b
236649_b,15.861799812504906,4.38614306854804,236649_b
54262_d,15.862367494243832,4.436255732518839,54262_d
28940_d,15.86749146322913,5.78066614092782,28940_d
269931_d,15.868585376382658,5.787960515350801,269931_d
273262_d,15.86915943500692,5.768620093081548,273262_d
432874_b,15.87950510331153,5.85975689875302,432874_b
32406_b,15.884259415128126,5.5577043450501264,32406_b
351840_b,15.88586313737106,5.430015884704101,351840_b
13051_d,15.886163574464957,5.6536258719504655,13051_d
552283_d,15.88959162154804,4.462196688822518,552283_d
158726_b,15.893444442010736,6.028177684099041,158726_b
219218_d,15.898657384006194,5.892826249169991,219218_d
185281_d,15.900550596287326,5.927157176837103,185281_d
401168_b,15.902301069533134,5.882486297425964,401168_b
8206_b,15.903031152564795,5.679850523372072,8206_b
500998_b,15.905061466425982,6.1783000240553445,500998_b
240773_d,15.905715183487171,5.576542886458686,240773_d
246609_b,15.913861087131947,5.650468347431282,246609_b
138229_d,15.916452193804437,5.898580358071461,138229_d
545254_b,15.917835728356307,4.335654842332826,545254_b
447971_d,15.920545894042744,6.049399094700024,447971_d
459437_b,15.922059654184475,5.345402971236405,459437_b
540487_d,15.9309734879273,6.071873488624875,540487_d
353093_d,15.9309734879273,6.071873488624875,353093_d
265996_d,15.9309734879273,6.071873488624875,265996_d
319087_d,15.9309734879273,6.071873488624875,319087_d
373456_b,15.9309734879273,6.071873488624875,373456_b
55051_d,15.931352000674835,6.054752853285379,55051_d
148523_b,15.942013698744766,5.700805061720325,148523_b
221396_d,15.94209831260125,5.6105010506151745,221396_d
364357_b,15.942370322756078,6.06160071924614,364357_b
326208_b,15.943033719787847,5.719464714097977,326208_b
260941_d,15.943153403631811,6.125903950468501,260941_d
425729_d,15.948586149357721,6.052345097612548,425729_d
339490_d,15.950952571062261,5.491352188945832,339490_d
573034_d,15.96023601189533,5.6853567866645776,573034_d
620833_b,15.967357969848676,5.4832803098221525,620833_b
497660_b,15.978152499515987,5.773381933408226,497660_b
425134_d,15.978945364075392,5.835501440464104,425134_d
508342_d,15.979760748028113,5.356864035414285,508342_d
164251_d,15.980452747401012,5.707212698445559,164251_d
357327_d,15.987263298940254,6.184169527284925,357327_d
543429_b,15.991202398227264,6.092459586205331,543429_b
335358_b,15.993635675879567,5.785838992113461,335358_b
268580_d,15.99513012279209,6.377376161789213,268580_d
108007_d,15.995951270660095,6.0176940899857625,108007_d
565135_d,15.995961487376748,6.0632898008480325,565135_d
136069_b,15.998576945430033,5.701617058337965,136069_b
21377_b,15.998576945430033,5.701617058337965,21377_b
510715_d,16.000037308127524,6.3724515651309,510715_d
513620_d,16.001296374235626,5.725500184981366,513620_d
268229_d,16.001948709147523,5.916551549717849,268229_d
217620_b,16.00299644787826,6.374770514457879,217620_b
566758_d,16.008688128189394,5.892200796422316,566758_d
237576_b,16.012112413260446,5.99942194400378,237576_b
444212_d,16.01853525614335,4.736292547405188,444212_d
31785_d,16.022323602664628,5.638123051423517,31785_d
477030_b,16.02706187838372,5.810496095413299,477030_b
125379_d,16.032408154835583,5.685815744043402,125379_d
230913_b,16.034842741131953,5.543781291270814,230913_b
156392_b,16.040972618645498,6.148626296692466,156392_b
341921_d,16.04596280889346,5.891586682943655,341921_d
445899_d,16.046000323478587,5.770828056223984,445899_d
320672_b,16.047932407424835,5.49089374355638,320672_b
466462_b,16.04997694279705,5.716810055490667,466462_b
249807_d,16.05226739134563,5.7848321438432,249807_d
53352_b,16.056380163548955,4.590872380383399,53352_b
466633_b,16.057415159498692,5.776607430577543,466633_b
507435_d,16.057415159498692,5.776607430577543,507435_d
329108_d,16.058970051812498,5.763985977985396,329108_d
497817_b,16.061757914293626,5.73103911516054,497817_b
555751_d,16.064566565162597,5.665979472246649,555751_d
31101_d,16.065601751777688,5.6548851271140546,31101_d
146952_b,16.067278964550507,5.8315765039758745,146952_b
321481_d,16.071739139339584,5.503076746690884,321481_d
103815_d,16.075928259983453,5.8380956195994615,103815_d
357461_d,16.076794615942315,4.324969437879938,357461_d
211332_b,16.090786167201355,6.087476275843147,211332_b
248340_b,16.090786167201355,6.087476275843147,248340_b
143630_d,16.090786167201355,6.087476275843147,143630_d
540050_d,16.090786167201355,6.087476275843147,540050_d
231278_d,16.090786167201355,6.087476275843147,231278_d
381079_b,16.090786167201355,6.087476275843147,381079_b
155349_d,16.094670094712107,4.337238687170743,155349_d
359096_d,16.098794985588963,5.640902616887757,359096_d
59125_d,16.10918642550276,6.082238638300097,59125_d
229944_d,16.117245370706843,5.452244178483655,229944_d
468135_d,16.11813949042121,5.593028082716432,468135_d
457418_d,16.12105752772756,5.549815019797315,457418_d
46569_d,16.1212333656573,5.972552285832325,46569_d
436751_b,16.122531364219785,5.980515207269776,436751_b
157861_d,16.124954796350448,5.930185847479157,157861_d
15811_b,16.130905627907918,5.917492166432563,15811_b
411371_d,16.131019697591658,6.380484209660482,411371_d
608142_b,16.131025439925306,5.783023988746947,608142_b
158938_d,16.132702244788902,6.092514630781901,158938_d
365628_b,16.13367375990235,5.963089492484552,365628_b
277873_d,16.135750894278004,5.9960966814219185,277873_d
23001_b,16.13624678327946,6.003132073348863,23001_b
50120_b,16.13761479427202,6.10016552172007,50120_b
134963_b,16.150861126456466,5.823077331880116,134963_b
244305_b,16.15380021214799,6.0134095500540905,244305_b
540434_b,16.15698669328974,5.895463398897422,540434_b
286591_b,16.157268766535523,5.934219741388329,286591_b
493319_d,16.1597567719929,5.673229267634451,493319_d
113925_b,16.160994837219334,4.547683969938252,113925_b
318745_d,16.163037628592658,4.485344963803484,318745_d
240734_d,16.163246925929258,5.8149469789872095,240734_d
460268_d,16.16357571607716,5.922858472677412,460268_d
543652_b,16.16490003337636,6.380155112846227,543652_b
179932_d,16.165575842425984,5.8310192661938745,179932_d
595903_b,16.16660847184974,5.954314308357296,595903_b
602438_b,16.16972369779571,5.740306581860669,602438_b
73547_d,16.169908979717622,5.990081267719823,73547_d
160952_b,16.17173022019867,6.012258544907297,160952_b
422848_d,16.17304665322443,5.587492960494477,422848_d
371044_d,16.1768469137649,5.937642341318004,371044_d
23795_b,16.17732330011068,5.812501154437962,23795_b
370903_d,16.18480107074446,5.828840345372947,370903_d
570785_b,16.19227503878502,5.715889980669701,570785_b
336481_b,16.19547672751554,6.022161158710134,336481_b
108229_d,16.196487829172387,5.615099768123688,108229_d
583078_d,16.197264020437466,5.773532338699967,583078_d
496222_b,16.19881992430097,5.807948745018571,496222_b
4128_d,16.20124453220086,4.548194019933445,4128_d
43874_b,16.20513820491173,4.837886616765329,43874_b
477544_b,16.205967446462175,5.841156966017494,477544_b
195161_b,16.205967446462175,5.841156966017494,195161_b
558272_b,16.209187361838808,5.860201050640799,558272_b
451560_d,16.213739358095896,5.557558464647907,451560_d
397027_b,16.21425538865113,5.444912494638199,397027_b
