month,year,0,1,2,3,4,5,6,7,8,9
1,2011,0.00027385914288767765,0.00018034807177853257,0.00013025095016398262,9.68532706347563e-05,3.673732478800894e-05,6.0116023926177525e-05,3.339767952922631e-06,2.3378297592369325e-05,1.0019337321029587e-05,6.679535905845262e-06
1,2021,0.02631385593673186,0.02477114163669215,0.023795846664573746,0.022967584212248933,0.02143455913540376,0.020305856970619963,0.01933391667946911,0.016765579130527716,0.01477852254851864,0.010533628123517979
2,2011,0.00037405151223682807,0.00047424863319540044,0.0004642277454562457,0.0005176640327030078,0.0005109827902332152,0.0005176657615865287,0.0005009651929383947,0.0005978164670048727,0.000460889516767361,0.0003974323863977931
2,2021,0.009234396708346693,0.008068906322535827,0.007825076313697724,0.007444342767064544,0.007086963927286815,0.0064157156645659455,0.006412354469611452,0.006161851293988772,0.006111795765828048,0.006619420082692655
3,2011,0.0023845783905097786,0.002474776318294308,0.0022476638323169307,0.0023044398875166155,0.0022008997304816262,0.0021207597329512625,0.0021140731142000255,0.002140784108101248,0.0020940415000951836,0.001699941888037619
3,2021,0.10892914395639629,0.11057674645398953,0.11000861660131854,0.10811496817201141,0.10594376517501995,0.10263141195841308,0.09864672602547575,0.09658910638127331,0.09350379565895511,0.09330643706875247
4,2011,0.0226534947098429,0.020446127693114376,0.01859582796187321,0.017637314559384415,0.016852412807299374,0.01596414413150714,0.014578087114507284,0.013960183419443396,0.012968362272519296,0.010697276753211186
4,2021,0.12629916105589398,0.1379295373404003,0.14219062059568102,0.1438872227157657,0.14564679400046088,0.14587153205686976,0.1450227438197594,0.14326888715963704,0.1388713550485771,0.1245967230196846
5,2011,0.06924628620284279,0.06732994679731882,0.06688887256113445,0.06688553279318153,0.06708903457650214,0.06704272579411598,0.06631443247323177,0.06679847573499698,0.06759044956766559,0.0675000500965193
5,2021,0.039816447579352356,0.04448585770537137,0.04777538056655824,0.05011321813360408,0.051963276034239184,0.05435824474569252,0.056535591907074294,0.057584086726804554,0.058913703447653974,0.059818583804797244
6,2011,0.07156740942609811,0.06729320922714171,0.06528912371168451,0.0666150115889948,0.06604703045524225,0.06598067603808684,0.06841848628357301,0.07156764844384032,0.07898243610167624,0.10360294166761294
6,2021,0.03538126536282997,0.03567218064197234,0.03601271783636473,0.03703468682995906,0.03726834611903561,0.03798330778402317,0.03887823873997235,0.039272200198381554,0.040100727737867416,0.03911202249667693
7,2011,0.09643515549855723,0.09580824324279193,0.09601498887857271,0.09683657179499168,0.09890355784291788,0.10223731802378591,0.10669222702406637,0.11289713883035038,0.1216046970653361,0.14265818810909017
7,2021,0.016127631719568238,0.017293376216097067,0.018428839564227077,0.019036677331658997,0.020192169606209277,0.019978558618132997,0.02056295128614464,0.020492747718111166,0.019881705024029712,0.018565770050296904
8,2011,0.08883723415624666,0.08488382578376266,0.08390165051332234,0.08258244217191789,0.08289944326254162,0.08555846116337866,0.08686736445551763,0.09037047922170308,0.09487310509282916,0.10094782614503944
8,2021,0.033978572191941864,0.035929343633212096,0.037021327758147364,0.03806333535945922,0.03912525089922952,0.03904869731915931,0.039419281148345815,0.039576118067082354,0.038514332662037735,0.03642350929457421
9,2011,0.06566941861707812,0.06503551855080306,0.06565983795445893,0.06530582255144912,0.06696546357494247,0.06692917330447765,0.06775721222889433,0.06718922728046943,0.06687573683876548,0.06179572643292744
9,2021,0.028842043389975418,0.029897702565952287,0.030431965587031012,0.030639031200112216,0.031223386313008687,0.03109000370715481,0.03055887676924207,0.02972383551029814,0.029259804756513404,0.027235807656084056
10,2011,0.061942262477289727,0.05836263989499735,0.056061344857759286,0.05449499368783857,0.05226385414614108,0.051529451842055166,0.04997628764753425,0.047614912682058495,0.04423203449323862,0.03701464822224152
10,2021,0.028190792989205942,0.029246445640085366,0.030485401874277774,0.03043864512293686,0.030699044495579832,0.030973111438409463,0.03060563352058299,0.029837387241461077,0.028505014678329176,0.024787757746591768
11,2011,0.021397750347333547,0.01968131827760912,0.018488955387379685,0.017563839664420117,0.016655367156163687,0.015636845779020175,0.014511291755448831,0.013743099227514252,0.01236720203325752,0.008613261550587465
11,2021,0.024710778027145452,0.0243135918990318,0.023455190333375637,0.023161290753518447,0.02242646690468,0.021735282428420183,0.021017159727742117,0.019594353139204403,0.01701617455021525,0.0136062146402068
12,2011,0.0047658170353745855,0.005263491872647543,0.004939516802372571,0.005002972393478101,0.004438536785751262,0.0042582183614375746,0.00413797249367114,0.0036804119923987137,0.003085955894877113,0.0018034746945782207
12,2021,0.01662859356631399,0.01458147558120506,0.0138867551482523,0.013255539005149922,0.012126656936841859,0.011772721352209765,0.011134786355044052,0.010550291727756385,0.009398138407125752,0.008656678533975459
