,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
4556,0.05232558139534884,0.01744186046511628,0.06976744186046512,0.12209302325581395,0.011627906976744186,0.0,0.011627906976744186,0.023255813953488372,0.040697674418604654,0.3430232558139535,0.13372093023255813,E01004678,0.043478260869565216,0.03260869565217391,0.03804347826086957,0.11956521739130435,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.016304347826086956,0.32608695652173914,0.1793478260869565,inf,-0.532608695652174,-0.7663043478260869,0.3412098298676749,-0.5993788819875777,-0.04937361827560794,-0.4547101449275362,-0.532608695652174,-0.02070393374741194,0.8695652173913043,-0.1690821256038648
4557,0.26282051282051283,0.00641025641025641,0.019230769230769232,0.1346153846153846,0.0,0.0,0.0,0.0,0.019230769230769232,0.2564102564102564,0.057692307692307696,E01004679,0.2638888888888889,0.027777777777777776,0.006944444444444444,0.09027777777777778,0.006944444444444444,0.0,0.0,0.0,0.013888888888888888,0.3055555555555556,0.0625,,,,0.08333333333333327,-0.27777777777777785,0.19166666666666687,-0.638888888888889,inf,-0.32936507936507936,3.3333333333333335,0.00406504065040649
4558,0.08849557522123894,0.035398230088495575,0.10619469026548672,0.23893805309734514,0.0,0.004424778761061947,0.084070796460177,0.004424778761061947,0.004424778761061947,0.022123893805309734,0.18584070796460178,E01004680,0.07281553398058252,0.009708737864077669,0.05825242718446602,0.1553398058252427,0.0,0.0,0.08737864077669903,0.024271844660194174,0.009708737864077669,0.08737864077669903,0.1796116504854369,-1.0,0.03934593765968315,4.485436893203883,-0.03351826167360152,1.1941747572815533,2.9495145631067965,-0.4514563106796116,,-0.3498741459906509,-0.7257281553398058,-0.1771844660194175
4559,0.026470588235294117,0.07941176470588235,0.03823529411764706,0.12941176470588237,0.0058823529411764705,0.0,0.020588235294117647,0.014705882352941176,0.011764705882352941,0.061764705882352944,0.09411764705882353,E01004681,0.032327586206896554,0.09267241379310345,0.0603448275862069,0.08620689655172414,0.0021551724137931034,0.0,0.0021551724137931034,0.03017241379310345,0.004310344827586207,0.05603448275862069,0.10344827586206896,,-0.895320197044335,1.0517241379310347,0.09913793103448276,-0.6336206896551724,-0.09277504105090315,0.5782493368700264,-0.6336206896551724,-0.3338557993730408,0.1669859514687102,0.22126436781609204
4560,0.14049586776859505,0.10743801652892562,0.08677685950413223,0.2190082644628099,0.004132231404958678,0.008264462809917356,0.012396694214876033,0.024793388429752067,0.0,0.02066115702479339,0.06198347107438017,E01004682,0.12595419847328243,0.05725190839694656,0.13358778625954199,0.13358778625954199,0.0,0.0,0.015267175572519083,0.026717557251908396,0.003816793893129771,0.0648854961832061,0.0916030534351145,-1.0,0.23155216284987268,0.07760814249363862,0.47786259541984727,inf,2.1404580152671753,0.5394402035623409,-1.0,-0.39003312689039316,-0.46711685261303587,-0.10350246969016626
4561,0.0055248618784530384,0.052486187845303865,0.09392265193370165,0.26243093922651933,0.011049723756906077,0.011049723756906077,0.09392265193370165,0.016574585635359115,0.008287292817679558,0.024861878453038673,0.12430939226519337,E01004683,0.014778325123152709,0.05665024630541872,0.04187192118226601,0.20689655172413793,0.009852216748768473,0.0024630541871921183,0.11330049261083744,0.027093596059113302,0.007389162561576354,0.07881773399014778,0.1748768472906404,-0.7770935960591132,0.20631700956244572,0.6346469622331693,0.40678708264915164,-0.10837438423645321,2.170224411603722,-0.5541871921182266,-0.10837438423645315,-0.21161524500907442,0.07933627171376723,1.6748768472906403
4562,0.06111111111111111,0.05,0.16111111111111112,0.15,0.016666666666666666,0.011111111111111112,0.011111111111111112,0.08888888888888889,0.016666666666666666,0.0,0.10555555555555556,E01004684,0.06896551724137931,0.07327586206896551,0.13793103448275862,0.14224137931034483,0.004310344827586207,0.004310344827586207,0.01293103448275862,0.08620689655172414,0.004310344827586207,0.021551724137931036,0.1853448275862069,-0.6120689655172414,0.1637931034482758,-0.030172413793103422,0.7558983666061707,-0.7413793103448276,inf,-0.14387633769322242,-0.7413793103448276,-0.051724137931034406,0.46551724137931016,0.1285266457680251
4563,0.07894736842105263,0.08947368421052632,0.06315789473684211,0.24210526315789474,0.005263157894736842,0.010526315789473684,0.005263157894736842,0.02631578947368421,0.005263157894736842,0.005263157894736842,0.14736842105263157,E01004686,0.1388888888888889,0.044444444444444446,0.07222222222222222,0.23333333333333334,0.03333333333333333,0.011111111111111112,0.0,0.005555555555555556,0.005555555555555556,0.011111111111111112,0.18888888888888888,0.05555555555555562,-1.0,-0.7888888888888889,0.28174603174603186,0.05555555555555562,1.1111111111111112,0.14351851851851838,5.333333333333334,-0.03623188405797101,-0.5032679738562091,0.7592592592592594
4564,0.02102803738317757,0.016355140186915886,0.08411214953271028,0.3014018691588785,0.004672897196261682,0.0,0.07710280373831775,0.02570093457943925,0.004672897196261682,0.02336448598130841,0.20327102803738317,E01004687,0.018604651162790697,0.009302325581395349,0.044186046511627906,0.1744186046511628,0.009302325581395349,0.0,0.07906976744186046,0.027906976744186046,0.004651162790697674,0.12790697674418605,0.22325581395348837,,0.025510923185341847,0.08583509513742073,0.09831595829991982,-0.004651162790697614,4.474418604651163,-0.4746770025839793,0.9906976744186048,-0.42130881557598704,-0.43122923588039863,-0.11524547803617567
4565,0.01366120218579235,0.01639344262295082,0.08196721311475409,0.27595628415300544,0.0,0.00273224043715847,0.11748633879781421,0.02185792349726776,0.01092896174863388,0.03551912568306011,0.1366120218579235,E01004688,0.034210526315789476,0.05789473684210526,0.07105263157894737,0.21052631578947367,0.0,0.007894736842105263,0.042105263157894736,0.005263157894736842,0.002631578947368421,0.1394736842105263,0.14210526315789473,1.8894736842105266,-0.6416156670746633,-0.7592105263157896,0.040210526315789356,-0.7592105263157896,2.9267206477732794,-0.13315789473684206,,-0.23710265763418445,2.5315789473684207,1.5042105263157897
4566,0.04371002132196162,0.006396588486140725,0.14285714285714285,0.09701492537313433,0.0021321961620469083,0.0,0.36353944562899787,0.050106609808102345,0.0021321961620469083,0.008528784648187633,0.0906183368869936,E01004689,0.06,0.014736842105263158,0.08842105263157894,0.08,0.0,0.0010526315789473684,0.3294736842105263,0.08947368421052632,0.018947368421052633,0.03263157894736842,0.09157894736842105,inf,-0.09370581879919744,0.7856662933930572,0.010600619195046493,7.886315789473684,2.8260526315789476,-0.38105263157894737,-1.0,-0.1753846153846154,1.303859649122807,0.3726829268292683
4567,0.011312217194570135,0.011312217194570135,0.042986425339366516,0.2579185520361991,0.0022624434389140274,0.0,0.05203619909502263,0.024886877828054297,0.011312217194570135,0.06787330316742081,0.167420814479638,E01004690,0.029296875,0.009765625,0.04296875,0.1328125,0.005859375,0.0,0.0546875,0.021484375,0.0078125,0.126953125,0.216796875,,0.05095108695652169,-0.13671874999999994,0.2949218750000001,-0.30937499999999996,0.8704427083333335,-0.0004111842105263143,1.5898437499999998,-0.48506030701754393,-0.13671874999999997,1.58984375
4568,0.049206349206349205,0.01746031746031746,0.08412698412698413,0.16825396825396827,0.0031746031746031746,0.0,0.16666666666666666,0.01904761904761905,0.0,0.047619047619047616,0.16507936507936508,E01004691,0.05405405405405406,0.015202702702702704,0.04560810810810811,0.10304054054054054,0.0,0.0,0.11824324324324324,0.0472972972972973,0.0033783783783783786,0.13851351351351351,0.15033783783783783,,-0.2905405405405405,1.4831081081081081,-0.08929963617463621,inf,1.908783783783784,-0.45786588475267725,-1.0,-0.3875892401835798,-0.12929975429975427,0.09851787271142119
4569,0.021739130434782608,0.06086956521739131,0.1,0.12173913043478261,0.013043478260869565,0.004347826086956522,0.10869565217391304,0.06086956521739131,0.0,0.0391304347826087,0.13043478260869565,E01004692,0.018796992481203006,0.08646616541353383,0.10150375939849623,0.08270676691729323,0.0037593984962406013,0.007518796992481203,0.12781954887218044,0.022556390977443608,0.0037593984962406013,0.08646616541353383,0.18421052631578946,0.7293233082706766,0.17593984962406012,-0.6294307196562836,0.4122807017543859,inf,1.20969089390142,0.015037593984962294,-0.7117794486215538,-0.32062298603651995,0.4205155746509129,-0.13533834586466167
4570,0.015625,0.026041666666666668,0.06770833333333333,0.3541666666666667,0.036458333333333336,0.010416666666666666,0.015625,0.005208333333333333,0.0625,0.036458333333333336,0.14583333333333334,E01004693,0.02830188679245283,0.03773584905660377,0.0660377358490566,0.25471698113207547,0.02358490566037736,0.0,0.009433962264150943,0.009433962264150943,0.02358490566037736,0.1179245283018868,0.14150943396226415,-1.0,-0.39622641509433965,0.8113207547169812,-0.029649595687331623,-0.6226415094339622,2.2345013477088944,-0.024673439767779335,-0.353099730458221,-0.2807991120976693,0.4490566037735848,0.8113207547169812
4571,0.05639097744360902,0.02631578947368421,0.09022556390977443,0.23308270676691728,0.0037593984962406013,0.0,0.10526315789473684,0.022556390977443608,0.0,0.015037593984962405,0.08646616541353383,E01004694,0.07931034482758621,0.020689655172413793,0.06896551724137931,0.23793103448275862,0.0,0.0,0.0896551724137931,0.03103448275862069,0.0034482758620689655,0.04827586206896552,0.1413793103448276,,-0.14827586206896548,0.3758620689655173,0.6350824587706149,inf,2.210344827586207,-0.23563218390804594,-1.0,0.020800889877641896,-0.21379310344827582,0.4064367816091956
4572,0.16363636363636364,0.045454545454545456,0.10909090909090909,0.16363636363636364,0.0,0.0,0.13636363636363635,0.02727272727272727,0.03636363636363636,0.02727272727272727,0.09090909090909091,E01004695,0.20212765957446807,0.031914893617021274,0.05319148936170213,0.14893617021276595,0.0,0.0,0.05319148936170213,0.10638297872340426,0.0,0.07446808510638298,0.07446808510638298,,-0.6099290780141844,2.9007092198581566,-0.1808510638297873,-1.0,1.7304964539007093,-0.5124113475177304,,-0.08983451536643029,-0.297872340425532,0.235224586288416
4573,0.016129032258064516,0.06451612903225806,0.25806451612903225,0.08064516129032258,0.0,0.008064516129032258,0.0,0.03225806451612903,0.008064516129032258,0.03225806451612903,0.1774193548387097,E01004696,0.031746031746031744,0.047619047619047616,0.24603174603174602,0.031746031746031744,0.0,0.0,0.047619047619047616,0.015873015873015872,0.0,0.06349206349206349,0.2698412698412698,-1.0,inf,-0.5079365079365079,0.5209235209235208,-1.0,0.9682539682539681,-0.046626984126984156,,-0.6063492063492064,-0.2619047619047619,0.9682539682539681
4574,0.017857142857142856,0.0,0.19642857142857142,0.3125,0.008928571428571428,0.0,0.026785714285714284,0.0,0.017857142857142856,0.05357142857142857,0.125,E01004697,0.05084745762711865,0.00847457627118644,0.16101694915254236,0.1864406779661017,0.00847457627118644,0.0,0.0,0.0,0.0,0.15254237288135594,0.211864406779661,,-1.0,,0.6949152542372881,-1.0,1.8474576271186443,-0.18027734976887524,-0.05084745762711859,-0.40338983050847455,inf,1.8474576271186445
