,lsoa,hierarchical8_x,err_x,hierarchical8_y,err_y,same
1237,E01001259,3,3.0166531642660814,3,2.7851208192532195,1
1238,E01001260,3,2.5438250639981916,3,2.5025418318912855,1
1239,E01001261,3,2.191236100932793,3,2.075748782080678,1
1240,E01001262,3,3.1192959345628575,3,3.1028597459672715,1
1241,E01001263,4,2.286005111122748,3,2.2133993494767936,0
1242,E01001264,3,2.3501549575520904,3,2.3335323372689682,1
1243,E01001265,3,2.2104684137730684,3,2.324293712425587,1
1244,E01001266,3,1.770875867598968,3,1.6973451455758422,1
1245,E01001267,3,2.1106437288522537,4,2.0533862924737574,0
1246,E01001268,3,2.0636408829229356,3,2.112626351103773,1
1247,E01001269,3,2.2011027083363555,3,2.328872269464325,1
1248,E01001270,3,2.2985159127959385,3,2.3482597366271327,1
1249,E01001271,3,2.2645909117209784,3,2.3626295228216456,1
1250,E01001272,3,2.2881577715572043,3,2.227194425027112,1
1251,E01001273,3,2.061783279992566,3,2.3196498408585438,1
1252,E01001274,3,2.4578155200164353,3,2.643354191088428,1
1253,E01001275,3,2.6752657585774564,3,2.5171689951213048,1
1254,E01001276,3,2.566902455936168,3,2.304643167687868,1
1255,E01001277,3,1.73084645316405,4,1.6377075244950967,0
1256,E01001278,3,1.838656548275303,3,1.5539023975921409,1
1257,E01001279,3,2.270579130933957,3,2.2586437476552446,1
1258,E01001280,3,3.832841249288205,3,3.799476427176246,1
1259,E01001281,3,2.5120793170300946,3,2.5729807043908486,1
1260,E01001282,3,2.166213156639946,3,2.176189042636549,1
1261,E01001283,3,2.4639013550695896,3,2.2574514318978762,1
1262,E01001284,3,2.2848800700570275,3,2.5366193911814046,1
1263,E01001285,3,2.4319918250670005,3,2.612968192366216,1
1264,E01001286,3,2.210968446524727,3,1.3854577959023986,1
1265,E01001287,3,4.016696038658158,3,3.570454962780024,1
1266,E01001288,5,3.1135667292511977,3,3.3972091783795806,0
1267,E01001289,3,3.368924892396131,3,3.5309103384187264,1
1268,E01001290,3,2.663128949362651,3,2.631441280134582,1
1269,E01001291,3,2.288095095634503,3,2.3723498656806186,1
1270,E01001292,3,2.1384595392306216,3,2.3213603960435285,1
1271,E01001293,3,2.132759471847007,3,2.3892632367951157,1
1272,E01001294,3,2.2587727721554285,3,2.506727866790528,1
1273,E01001295,3,2.228135067554821,3,2.5091472445344043,1
1274,E01001296,3,2.6878148531968287,3,2.7892324946544873,1
1275,E01001297,3,2.6689438769023845,3,2.9502608925558085,1
1276,E01001298,3,2.743307752807876,3,2.855586362555939,1
1277,E01001299,3,1.7055935116318577,3,2.445800077331173,1
1278,E01001300,3,1.5400287687279268,3,2.2633650553406923,1
1279,E01001301,3,3.1563414689407048,1,3.2577875612807614,0
1280,E01001302,3,2.878881020868115,3,2.9992338507625114,1
1281,E01001303,3,3.137161281543109,3,2.89525593908935,1
1282,E01001304,5,2.9348857719299057,5,3.5676280782989442,1
1283,E01001305,3,2.3176238348602323,3,2.513583326349884,1
1284,E01001306,3,3.073938311806479,3,3.0178310096294676,1
1285,E01001307,3,2.5461901904449733,3,2.4248605645255803,1
1286,E01001308,3,2.1132991251671833,3,2.2260769603097317,1
1287,E01001309,3,3.037819560313824,3,3.028098823140063,1
1288,E01001310,3,2.7058948666682223,3,2.543207161475387,1
1289,E01001311,3,3.2475276448300203,3,3.1676962415764556,1
1290,E01001312,3,2.756268429308002,3,2.354181906501636,1
1291,E01001313,3,1.780791697242632,3,2.1172408812431347,1
1292,E01001314,3,2.4153418865359035,3,2.706397213237881,1
1293,E01001315,4,3.006781152425914,4,2.594558090510003,1
1294,E01001316,4,3.0330985790328597,4,3.0307918336362825,1
1295,E01001317,4,2.3333135015490805,4,2.4450250584902427,1
1296,E01001318,4,2.493235065883279,3,2.6867118895595956,0
1297,E01001319,3,2.7624751488797945,3,2.652600130562853,1
1298,E01001320,7,3.1679272690670732,7,3.976894570551973,1
1299,E01001321,3,1.5828947833528026,3,1.8520131844956271,1
1300,E01001322,3,2.061440579983381,3,2.291756533965582,1
1301,E01001323,4,2.0879546650393968,4,2.311985151784067,1
1302,E01001324,3,2.8157514105544643,3,2.694797740128613,1
1303,E01001325,3,2.492359041132763,3,2.452304613649914,1
1304,E01001326,3,2.0604638457678663,3,2.0412465084202753,1
1305,E01001327,3,1.9885813811801525,4,1.963419498050019,0
1306,E01001328,4,2.3542307512473934,4,2.4476247539269558,1
1307,E01001329,3,2.650693651831061,3,2.5156852774006837,1
1308,E01001330,3,2.9454908315628052,4,3.6304852778696857,0
1309,E01001331,4,3.194721861011832,4,3.1710356914245823,1
1310,E01001332,4,3.40036778916433,4,3.7956286564208632,1
1311,E01001333,3,2.8946278882076393,3,2.8135180716957344,1
1312,E01001334,3,2.9466821423676066,3,2.756967293292767,1
1313,E01001335,3,1.9568528899546247,3,2.5027119846456354,1
1314,E01001336,4,2.7099745840504426,4,2.8894544670581443,1
1315,E01001337,4,2.0491172496619683,4,2.2698970689062397,1
1316,E01001338,3,2.6392046994315788,3,2.7559369868584427,1
1317,E01001339,4,2.7145492994335707,3,2.7436291708970546,0
1318,E01001340,3,3.7411864231015044,4,4.44988963126513,0
1319,E01001341,3,2.6427008091410005,3,2.816986380079882,1
1320,E01001342,3,2.7424714387647735,3,3.0038283600225215,1
1321,E01001343,3,2.6395410851173877,3,2.6669552799527407,1
1322,E01001344,3,2.252949558475617,3,2.2938377993121426,1
1323,E01001345,3,2.6185949950123346,3,2.3963151559035216,1
1324,E01001346,3,2.2434507715915313,3,2.192686412483352,1
1325,E01001347,3,2.1869278993494725,3,2.175988531220095,1
1326,E01001348,3,1.9455182884030937,4,1.9282074566040726,0
1327,E01001349,3,2.2498595243940205,4,2.2103332745491624,0
1328,E01001350,3,3.2608587925540813,3,3.247961876900362,1
1329,E01001351,6,2.7267075565538024,6,2.690286963970341,1
1330,E01001352,6,2.6583073852769425,5,3.2030381752193597,0
1331,E01001353,3,4.010410232678821,6,4.111308420380333,0
1332,E01001354,6,2.341580708977419,6,2.5693103199008536,1
1333,E01001355,5,3.0832985237968886,5,3.2506566170538074,1
1334,E01001356,1,4.556871059768862,1,5.348595391063993,1
1335,E01001357,4,2.966676969044453,1,0.0,0
1336,E01001358,4,3.728489888815492,1,4.187707152848097,0
1337,E01001359,3,2.598996565692898,5,2.9551753801874097,0
1338,E01001360,3,3.1540941095606714,5,3.271660032565969,0
1339,E01001361,2,2.386720284532622,2,2.2063788545574377,1
1340,E01001362,5,3.167526876562533,5,3.4027465322018173,1
1341,E01001363,3,2.9856465749284413,3,3.1512028473673577,1
1342,E01001364,3,3.7215086788771647,3,3.5864152210446916,1
1343,E01001365,3,2.912107119986415,3,2.291516683533134,1
1344,E01001366,3,3.0144246810593316,3,3.3014682520377816,1
1345,E01001367,6,3.084492476011884,6,3.3925858594765814,1
1346,E01001368,3,3.1201808437857337,3,3.1433733316931987,1
1347,E01001369,6,3.0243437902445076,3,3.0882895040013105,0
1348,E01001370,3,2.312269991206931,3,2.5013823407044455,1
1349,E01001371,3,3.102581951928877,3,2.993759374287743,1
1350,E01001372,5,3.895349164452896,5,3.7917151085340937,1
1351,E01001373,5,0.0,5,0.0,1
1352,E01001374,5,2.916078273555084,5,2.6970178855102795,1
1353,E01001375,3,2.4752217033783315,5,2.6853625093668256,0
1354,E01001376,6,3.4448767213632214,5,3.5854262162738406,0
1355,E01001377,3,2.371856308488374,3,2.4147587671400066,1
1356,E01001379,3,2.9485197703913375,5,3.3085923020279777,0
1357,E01001380,5,2.7938871003743326,5,3.1410575273305645,1
1358,E01001381,6,2.518729413495307,6,2.63566618884825,1
1359,E01001382,3,2.8236660620978653,3,2.595691728741711,1
1360,E01001383,3,2.0653918243301606,3,2.538194850125573,1
1361,E01001384,5,2.82548385456064,5,2.614653435269212,1
1362,E01001385,3,2.9334050443986794,3,2.543558271776464,1
1363,E01001386,6,2.5130844368144825,6,2.4484946537469647,1
1364,E01001387,3,3.2046388665223597,3,2.918236153397977,1
1365,E01001388,3,2.5901234871291985,3,2.180804101702043,1
1366,E01001389,3,2.954895744715801,5,3.269697614704822,0
1367,E01001390,3,3.0128390195184407,3,2.6147615508194404,1
1368,E01001391,3,3.52012873688706,5,3.5454964629524404,0
1369,E01001392,3,2.6222211664680186,3,2.929454785755126,1
1370,E01001393,5,1.9202093532614142,5,2.727168963232131,1
1371,E01001394,3,2.49315593067966,3,2.4735318199437164,1
1372,E01001395,3,3.0626046070355164,3,3.496461463807,1
1373,E01001396,3,3.6128013154469705,3,3.5292925467555185,1
1374,E01001397,3,1.979189060758657,3,2.0070564209270207,1
1375,E01001398,3,2.2565329221865915,3,2.542408590368158,1
1376,E01001399,3,2.2165357502194922,3,2.388056090060147,1
1377,E01001400,3,2.4349126316777747,3,2.466524325210057,1
1378,E01001401,3,2.5864002347969572,3,3.3527396432167835,1
1379,E01001402,3,2.1284068783908543,3,2.160750452522187,1
1380,E01001403,3,2.2185306423787026,3,2.351267820833289,1
1381,E01001404,3,1.9431114141701786,3,2.0092246082997933,1
1382,E01001405,3,2.4395330036301086,3,2.3248227944920683,1
1383,E01001406,3,2.3626593827126294,3,2.4660755215243775,1
1384,E01001407,3,2.0459132169511234,3,2.1024968351677766,1
1385,E01001408,5,2.5085515517030053,5,2.9728805717929374,1
1386,E01001409,3,2.8198273465234327,3,2.8910593851236492,1
1387,E01001410,3,3.347453403597457,8,3.667261136024529,0
1388,E01001411,5,2.7095332634386597,5,2.667105201713866,1
1389,E01001412,7,0.7178074171702451,7,0.7398974863633024,1
1390,E01001413,3,1.8828085094387288,3,1.9893751409044282,1
1391,E01001414,3,2.448659906010064,7,2.4616030228276,0
1392,E01001415,3,1.8106147718076722,3,1.7177866214275375,1
1393,E01001416,3,1.7744017228394284,3,1.4014880759614317,1
1394,E01001417,7,1.2620105160152673,7,1.2588842059042715,1
1395,E01001418,3,1.825420028612765,3,1.922384242406458,1
1396,E01001419,4,1.8411608121589405,4,1.711037391819828,1
1397,E01001420,3,2.0194573710212707,3,2.4386761132694943,1
1398,E01001421,3,2.845449781072182,4,2.722855553603659,0
1399,E01001422,3,1.8300417502805788,3,2.0813967867542456,1
1400,E01001423,3,2.805576908287394,3,2.739998376284339,1
1401,E01001424,8,7.768254010701306,3,8.427145760868926,0
1402,E01001425,3,2.420939328479322,3,2.5025526834485503,1
1403,E01001426,3,3.022576674970867,3,3.2093822831383774,1
1404,E01001427,4,1.7568110155103853,4,2.1644079302060906,1
1405,E01001428,3,2.735430791970308,3,2.4329610224532696,1
1406,E01001429,4,3.790990003557905,4,3.7475308750973557,1
1407,E01001430,1,1.2070514101490841,1,4.470582403985802,1
1408,E01001431,3,3.0918833197617297,3,4.014080544168932,1
1409,E01001432,5,2.7658767680479692,5,3.378181552376643,1
1410,E01001433,3,2.080668388756861,3,1.6204911345340598,1
1411,E01001434,3,2.7031037416573764,3,2.7899206688893106,1
1412,E01001435,3,3.098008932398852,3,3.285181355192772,1
1413,E01001436,3,2.480421135025079,3,2.6199797177031106,1
1414,E01001437,4,1.627996127011369,4,1.5713694151049142,1
1415,E01001438,3,2.522429769809249,3,2.475472147904161,1
1416,E01001439,3,2.5687903871921893,3,2.7217690178476155,1
1417,E01001440,3,2.58256388718749,3,2.8140419980036437,1
1418,E01001441,3,2.7672857589879065,3,2.9022493404327876,1
1419,E01001442,6,3.1222162294872327,6,3.46473759547277,1
1420,E01001444,3,2.24097248421516,3,2.042857205845787,1
1421,E01001445,7,1.5981549775545278,7,1.8767487796284121,1
1422,E01001446,3,2.794857496026186,3,2.800827394484357,1
1423,E01001447,3,2.8483511309684517,3,3.0011186806548698,1
1424,E01001448,5,3.2900466242558473,5,3.641430020126788,1
1425,E01001449,3,2.6271518451658435,3,3.358866834501139,1
1426,E01001450,3,2.557546087384904,3,2.472805073013183,1
1427,E01001451,3,2.238207473807509,3,2.518620639844398,1
1428,E01001452,3,2.3470899810936547,3,2.6332749483459885,1
1429,E01001453,3,1.954778600137686,3,2.0640334112917227,1
1430,E01001454,3,2.060873817064835,3,2.550708135453417,1
1431,E01001455,3,2.2567195909773425,3,2.3779990841191108,1
1432,E01001456,3,2.7397316994587806,3,3.133992218084539,1
1433,E01001457,3,2.7602993082834675,3,3.082965538087474,1
1434,E01001458,3,2.9644202694333273,6,3.3517478350502077,0
1435,E01001459,3,2.3996546028870775,3,2.478118802585069,1
1436,E01001460,5,3.134739980129009,5,3.4576281621661358,1
1437,E01001461,3,2.705042184924705,6,2.8963966416340385,0
1438,E01001462,3,3.2331930685010857,3,3.087737376694789,1
1439,E01001463,3,1.8296005604391237,3,2.0221820325261755,1
1440,E01001464,3,3.017361612837315,3,3.0671813980331013,1
1441,E01001465,3,2.395272195705268,3,2.798962911562266,1
1442,E01001466,5,2.7035769556768052,5,1.2374002523902212,1
1443,E01001467,5,2.6747481515971625,5,3.6331234143482396,1
1444,E01001468,3,1.9609513166451396,4,2.4540450811645274,0
1445,E01001469,4,2.1069567250936436,3,2.129834878907732,0
1446,E01001470,3,1.617938628739011,3,1.6572701307840219,1
1447,E01001471,3,2.592964177121513,3,2.856503414295849,1
1448,E01001472,3,2.5570044407895884,3,2.8131029716766855,1
1449,E01001473,3,2.0273998464559475,3,2.294913674182185,1
1450,E01001474,3,2.042814046793526,3,2.3894509890634534,1
1451,E01001475,3,1.701549624050057,3,2.0388025767863884,1
1452,E01001476,3,2.6071471457309383,3,2.90724522523138,1
1453,E01001477,3,1.7599346176532222,3,1.875042759140586,1
1454,E01001478,3,2.1288100949799076,3,2.6689672650181886,1
1455,E01001479,3,2.8758809449657035,3,2.9924558462466138,1
1456,E01001480,3,2.682265848924873,3,2.8229245178954185,1
1457,E01001481,3,2.0129820448224653,3,2.1639344200198707,1
1458,E01001482,3,2.6031881850446768,3,2.903429744022793,1
1459,E01001483,3,2.356590395343298,3,2.5541638982629693,1
1460,E01001484,3,2.8388755028392274,3,2.60178632886067,1
1461,E01001485,5,3.180353492449996,5,3.122930325610351,1
1462,E01001486,6,2.129366623574418,6,2.378030051948156,1
1463,E01001487,5,2.7823486225640184,5,2.362778580675313,1
1464,E01001488,5,3.0064957254964897,5,3.191135285410482,1
1465,E01001489,3,1.7745861059065613,3,2.17164518672266,1
1466,E01001491,5,2.3737706240870344,5,2.46693256184366,1
1467,E01001492,3,2.857409709432492,3,2.8187181796756953,1
1468,E01001493,3,2.91437002838652,3,3.418220908365481,1
1469,E01001494,3,2.548376416787815,3,2.6733381416737934,1
1470,E01001495,3,3.2743630872151352,3,3.7588356204557085,1
1471,E01001496,3,2.3916651328988805,3,2.7507226367359245,1
1472,E01001497,3,2.333231851063758,3,2.4636526141384794,1
1473,E01001498,3,2.810717298403972,3,2.719039399957229,1
1474,E01001499,3,2.139320200717941,3,2.028410902146879,1
1475,E01001500,3,2.8436929451739874,3,2.9050498918206107,1
1476,E01001501,3,2.6932769045248532,3,2.3592016744554334,1
1477,E01001502,3,2.6739930236517644,3,3.3365409451099293,1
1478,E01001503,3,2.5507060908952597,3,2.8871271256037088,1
1479,E01001504,3,3.1072817333920253,3,3.219979610978741,1
1480,E01001505,3,2.926771498659045,3,3.0320087601753527,1
1481,E01001506,4,1.6058611182384228,4,1.4591117869564252,1
1482,E01001507,3,2.858969002938931,3,2.934044254960281,1
1483,E01001508,5,2.8746756831902234,5,2.692511036978164,1
1484,E01001509,3,2.5124060153850043,3,2.743933067416175,1
1485,E01001510,4,4.123109910439519,4,4.348119275546038,1
1486,E01001511,3,2.3171868613940663,3,2.273118198949121,1
1487,E01001512,5,2.3846922599270988,5,2.9209824507346838,1
1488,E01001513,4,1.6588216902442277,4,1.2489189021759801,1
1489,E01001514,3,2.380078748096002,3,2.296812160695773,1
1490,E01001515,6,3.077824210421776,6,3.226175855711262,1
1491,E01001516,3,2.431710598150403,3,2.5140267647505614,1
1492,E01001517,4,3.0482776309634425,4,3.814001352209884,1
1493,E01001518,6,2.334939249103525,6,2.447171688102211,1
1494,E01001519,4,2.3312984883792507,4,2.1906621926613288,1
1495,E01001520,3,2.44103105775164,3,2.4983944321162808,1
1496,E01001521,3,2.1776596291872794,3,2.268418865279776,1
1497,E01001522,4,2.8867153675010506,3,2.725356672467111,0
1498,E01001523,3,2.2727062633278727,3,2.3091464859082844,1
1499,E01001524,3,2.68363908277495,3,2.8622168553792404,1
1500,E01001525,3,2.3677817190150865,3,2.4930969163054115,1
1501,E01001526,3,2.382823431442076,3,2.4589862207427235,1
1502,E01001527,3,2.4199446978556183,3,2.1115760634847707,1
1503,E01001528,4,3.253188109378245,4,4.319664937566281,1
1504,E01001529,4,3.0822312073873235,4,3.260931458508727,1
1505,E01001530,3,2.67256839695907,3,3.0355461670915793,1
1506,E01001531,3,1.9629703369802074,3,1.987189689769634,1
1507,E01001532,3,2.6153542091334057,3,2.42446145041887,1
1508,E01001533,3,1.9695040953065373,3,1.8123375106516066,1
1509,E01001534,3,2.1676268828287726,3,2.3271865190663346,1
1510,E01001535,3,2.3795478725798045,3,2.772150730878598,1
1511,E01001536,3,2.1400107965010955,3,2.318564481818529,1
1512,E01001537,3,2.6392603647213986,3,2.7711597570332196,1
1513,E01001538,3,2.0081496280290554,3,2.108223335329209,1
1514,E01001539,3,2.1892482880010427,3,2.1896811064218595,1
1515,E01001540,3,2.6676809362512617,3,2.6999131093745485,1
1516,E01001541,3,2.4213605879517024,3,2.4590065894315636,1
1517,E01001542,3,2.867791795532575,3,2.832656923334269,1
1518,E01001543,3,1.4513405307197738,3,2.464339513017727,1
1519,E01001544,3,2.0444488832005234,3,1.9986972933052527,1
1520,E01001545,3,2.658602901606359,3,2.306306150326605,1
1521,E01001546,3,2.8467926235772567,3,2.9279366919707095,1
1522,E01001547,3,2.201860545502302,3,2.206194594409751,1
1523,E01001548,3,2.5559606265931474,3,2.6135100303789995,1
1524,E01001549,3,2.7926352761092064,3,2.802789938370302,1
1525,E01001550,3,1.4232016689099405,3,2.238743791865363,1
1526,E01001551,3,1.9735317922809463,3,2.022288023840181,1
1527,E01001552,3,2.3399780569872966,3,2.162297526497336,1
1528,E01001553,3,2.5313245097484516,3,2.737204582390027,1
1529,E01001554,4,5.590827351860932,4,5.6161023852287215,1
1530,E01001555,3,2.800444973608516,5,3.1597791627787637,0
1531,E01001556,3,2.64290149139862,3,2.6737713219237462,1
1532,E01001557,3,2.6145524810712812,3,4.090540591815103,1
1533,E01001558,5,3.1339713430497107,5,3.601138678641451,1
1534,E01001559,6,1.6484261822980828,6,2.1349963903318177,1
1535,E01001560,3,2.527155054773262,3,2.7426669120269898,1
1536,E01001562,3,3.973269905236028,3,4.389800222533652,1
1537,E01001563,3,3.2538516686448604,4,3.5834228927386613,0
1538,E01001564,3,2.3394149767276584,3,1.7082388755300382,1
1539,E01001565,3,1.7901124631948737,3,2.553491316814092,1
1540,E01001566,3,2.4485410138854773,3,2.327589159096977,1
1541,E01001567,3,2.3371942293085244,3,2.953838557273918,1
1542,E01001568,3,1.8458165905624127,3,2.330066521046612,1
1543,E01001569,3,2.2126306572812493,3,2.8084733438462695,1
1544,E01001570,3,2.2809934206268543,3,2.7249700032702866,1
1545,E01001571,5,3.367772190184789,3,2.6329607918013953,0
1546,E01001572,5,2.8686952259301783,5,2.7305048227195075,1
1547,E01001573,3,2.366664525161703,3,2.849393135620474,1
1548,E01001574,7,1.7417802819542074,7,1.6910725421381065,1
1549,E01001575,3,3.124301088745498,4,2.1116736434395826,0
1550,E01001576,4,2.100834428196337,4,1.8387692039727828,1
1551,E01001577,3,3.1439943012984686,3,3.1974242271243756,1
1552,E01001578,6,2.8618484208781996,6,2.8223922338102674,1
1553,E01001579,3,2.01332224967348,3,1.8957155273258215,1
1554,E01001580,4,2.03820677108878,4,2.2206321024012228,1
1555,E01001581,4,2.6482515087731016,3,1.4538215479925045,0
1556,E01001582,4,2.401490442550947,4,2.095283824971504,1
1557,E01001583,3,3.1750473403300448,3,3.0570128037659905,1
1558,E01001584,5,1.879406584443662,3,3.1690545237332954,0
1559,E01001585,3,2.8050868218828287,3,2.5473151085689936,1
1560,E01001586,3,3.4717026965416933,3,3.6036139690468922,1
1561,E01001587,3,3.292301476007818,6,3.5692095717575287,0
1562,E01001588,3,1.62672160559122,3,1.1914690920234547,1
1563,E01001589,6,2.917072126922736,3,2.711478431169443,0
1564,E01001590,5,2.6735724749640375,5,2.946543342819025,1
1565,E01001591,6,2.6917338345788004,6,2.979418729041683,1
1566,E01001592,3,2.9947519070877577,5,3.0297381412797257,0
1567,E01001593,6,2.983652164750623,5,3.155318917740814,0
1568,E01001594,1,3.3716026875136076,1,3.965272594541761,1
1569,E01001595,3,1.7716887535062478,3,2.7788480514845695,1
1570,E01001596,3,1.7493871259519744,3,0.8138268016379269,1
1571,E01001597,4,1.772506678752867,3,1.7486813813303004,0
1572,E01001598,3,1.4459154854003045,3,1.3705825536355694,1
1573,E01001599,3,1.8397206557029713,3,1.7068263740062497,1
1574,E01001600,3,2.905796954154355,3,2.79362164995832,1
1575,E01001601,3,2.137360324216487,3,2.040316744229286,1
1576,E01001602,4,2.102547033458901,4,1.9604103360879888,1
1577,E01001603,4,2.0811625988627016,3,1.6877468305006622,0
1578,E01001604,3,2.3371605856180078,3,2.57883733564848,1
1579,E01001605,3,1.7743334329723583,3,1.5885010432744577,1
1580,E01001606,3,2.609836771117437,3,3.0402102045635844,1
1581,E01001607,3,2.1495196865235675,3,2.0906916593920246,1
1582,E01001608,3,1.485203224096264,3,1.361118587325421,1
1583,E01001609,3,2.0630730915876083,3,1.8411998315387916,1
1584,E01001610,3,2.319253262779499,3,2.251533644347249,1
1585,E01001611,3,2.3575681756127644,3,2.549898447780159,1
1586,E01001613,3,2.4799345565727227,4,2.2034269817386285,0
1587,E01001614,3,1.6077673002676895,3,1.3952533022053766,1
1588,E01001615,4,2.0809717923757103,4,1.9489064507537184,1
1589,E01001617,3,2.191756954068213,3,2.1976531214222157,1
1590,E01001618,3,2.341472895668858,3,1.9517156838953698,1
1591,E01001619,3,2.714618558143694,3,2.8613147828377907,1
1592,E01001620,3,2.003782117490572,3,2.0614469061653695,1
1593,E01001621,3,2.229497685779174,3,2.2666176654123182,1
1594,E01001623,3,1.5347573337594531,3,2.048078590777577,1
1595,E01001624,3,2.2605648997687218,3,1.9685614140421452,1
1596,E01001625,4,1.4478730639388862,4,1.6728828791356483,1
1597,E01001629,4,3.2653972696285654,4,3.466830120542046,1
1598,E01001631,4,3.397536460088646,4,3.0658126648900614,1
1599,E01001632,5,3.0061995729573545,5,2.8172738984321626,1
1600,E01001633,1,3.095431704544618,1,3.8887430578848914,1
1601,E01001634,1,4.138870607103313,4,5.539360437503842,0
1602,E01001635,5,2.429850417972306,5,2.8878707909985066,1
1603,E01001636,5,3.6782932645375195,5,3.539825077668829,1
1604,E01001637,5,2.7022851520573927,5,2.5913949577458406,1
1605,E01001638,1,3.5538822255930334,8,3.4493930529739307,0
1606,E01001640,6,4.2941881051746,1,4.33579084730859,0
1607,E01001641,1,2.4075208281291642,1,2.616774039397343,1
1608,E01001642,7,1.542479977691407,7,1.4761888793183626,1
1609,E01001644,6,3.3005787986774164,6,3.223976006407074,1
1610,E01001645,3,2.4957362397869205,3,2.4238442501212063,1
1611,E01001646,3,3.178103658814929,3,2.763238970367081,1
1612,E01001647,3,1.8572390107631818,3,2.306748384691778,1
1613,E01001648,3,2.665010342195681,3,2.5678779900599484,1
1614,E01001649,3,2.01141770486191,3,1.6453134086914114,1
1615,E01001650,3,2.336886469289612,3,2.2997576804717683,1
1616,E01001651,3,1.852257652663865,3,1.8916014086378308,1
1617,E01001652,3,2.726749994507083,3,2.581574529099668,1
1618,E01001653,3,2.7224224183982786,3,2.8008570403098867,1
1619,E01001654,3,2.230157521844804,3,2.3851921645265057,1
1620,E01001655,3,2.3387385788758155,3,2.0326966719250987,1
1621,E01001656,7,1.0792927152102056,7,2.6129575721405893,1
1622,E01001657,3,3.056356991632806,3,3.0113680616405847,1
1623,E01001658,4,2.705116249544255,3,2.552489780642351,0
1624,E01001659,4,2.2939670996014856,4,2.0063278972834833,1
1625,E01001660,4,2.0131989752334953,3,1.654312869166806,0
1626,E01001661,4,2.15561053290448,4,1.9165067685461872,1
1627,E01001662,5,2.9871579017290935,5,2.59035651238726,1
1628,E01001664,1,2.9542897289499823,1,3.3991908257548875,1
1629,E01001665,5,2.5847379937503225,5,1.9135218566899734,1
1630,E01001666,6,2.63499559059384,6,2.5955876280778623,1
1631,E01001667,4,1.4273884464701447,4,1.5806425396004744,1
1632,E01001668,1,2.9141467770200817,1,2.573018966497351,1
1633,E01001669,3,2.17593584934591,3,2.1366523335557575,1
1634,E01001671,5,2.3616267157615543,5,2.06608593459927,1
1635,E01001672,5,3.2545649243026857,5,3.142099891793437,1
1636,E01001673,5,3.499727041429537,5,3.754186775110299,1
1637,E01001674,3,2.5766176342350295,3,2.719174575146727,1
1638,E01001675,5,0.0,5,1.6558733709736584,1
1639,E01001676,6,3.47229225338095,5,3.105075408328212,0
1640,E01001677,5,2.2426514735815664,5,2.1808389935167023,1
1641,E01001678,3,2.051500080442117,3,2.222805360081439,1
1642,E01001679,3,2.515865849147925,3,2.468845989803118,1
1643,E01001680,3,1.6994139823318613,3,1.445575251634644,1
1644,E01001681,5,3.095874182207496,5,3.4159897347309194,1
1645,E01001682,3,2.075923443827616,3,2.1670611095164283,1
1646,E01001683,5,2.2910785443153996,5,1.1952144329600212,1
1647,E01001684,3,2.381291981356463,3,2.5062249956635756,1
1648,E01001685,6,3.009569910087354,3,2.9654486478369937,0
1649,E01001686,3,3.075793182641705,3,3.0120369455163982,1
1650,E01001687,4,2.2850428001673566,4,2.1539960528851663,1
1651,E01001688,3,2.0078184795450973,3,1.8957730151441323,1
1652,E01001690,4,3.070195672077555,3,2.8545880997768758,0
1653,E01001692,4,5.1954420113335145,4,5.843263538130184,1
1654,E01001693,7,3.073407796097424,4,1.531219661636253,0
1655,E01001694,7,2.13956801696101,7,1.9853412537225534,1
1656,E01001695,1,4.194248785342368,1,3.593417280250097,1
1657,E01001696,1,3.9330699471627337,1,2.226671668775932,1
1658,E01001697,5,3.80255286342392,5,4.101955513566434,1
1659,E01001698,5,4.27112789684983,5,4.814584924131606,1
1660,E01001699,4,2.029737697842149,7,2.1725124131390663,0
1661,E01001700,5,3.459953023358439,5,3.3374317234690705,1
1662,E01001701,7,1.8438168276143962,7,1.8333668479571388,1
1663,E01001702,1,4.286889729619557,1,4.550374636591291,1
1664,E01001703,2,4.131403887710065,1,3.239656105773183,0
1665,E01001704,5,2.4714448431799707,5,2.534675181087685,1
1666,E01001705,1,3.2500621589026486,1,3.378658010492604,1
1667,E01001706,1,4.972223840796946,1,6.012959540767049,1
1668,E01001708,5,3.1658013294893013,5,3.421793231810271,1
1669,E01001709,4,2.4370434662292517,4,2.7145391219267525,1
1670,E01001710,1,5.069079862531652,1,5.1961611315164795,1
1671,E01001711,3,4.233083121706657,3,4.160737866551729,1
1672,E01001712,4,2.5560446954831155,4,1.8282722608860271,1
1673,E01001713,4,5.054712522433342,4,4.391118276118117,1
1674,E01001714,4,5.358437834508913,4,5.412817356565542,1
1675,E01001715,5,4.374698186396395,5,4.42985860107315,1
1676,E01001716,7,3.0330852941292634,7,3.305038962964402,1
1677,E01001717,1,4.4874182234566415,8,4.844025169698704,0
1678,E01001718,5,2.566648193620178,2,4.861781012516685,0
1679,E01001719,1,6.743339293435329,1,4.088276481085742,1
1680,E01001720,5,4.838049353635395,5,5.088820428615777,1
1681,E01001722,6,3.958406066153248,6,4.19419339314115,1
1682,E01001723,5,3.7261386967578782,5,3.723044283491951,1
1683,E01001724,5,4.070026823775641,1,3.6549203302033146,0
1684,E01001725,5,3.4965459795012506,5,3.728543936522465,1
1685,E01001726,1,5.123460322771354,1,4.577421139553534,1
