LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Terraced,count,lsoa
E01000001,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,15,E01000001
E01000002,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,6,E01000002
E01000003,0.2,0.0,0.8,0.0,0.0,0.0,0.0,5,E01000003
E01000005,0.717391304347826,0.0,0.2826086956521739,0.0,0.0,0.0,0.0,46,E01000005
E01000006,0.0,0.0,0.015625,0.59375,0.015625,0.0625,0.3125,64,E01000006
E01000007,0.1951219512195122,0.14634146341463414,0.3170731707317073,0.0975609756097561,0.12195121951219512,0.12195121951219512,0.0,41,E01000007
E01000008,0.04,0.04,0.0,0.0,0.2,0.72,0.0,25,E01000008
E01000009,0.14285714285714285,0.025974025974025976,0.06493506493506493,0.09090909090909091,0.0,0.012987012987012988,0.6623376623376623,77,E01000009
E01000010,0.2736842105263158,0.07368421052631578,0.15789473684210525,0.042105263157894736,0.05263157894736842,0.2,0.2,95,E01000010
E01000011,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,70,E01000011
E01000012,0.061224489795918366,0.061224489795918366,0.30612244897959184,0.16326530612244897,0.0,0.061224489795918366,0.3469387755102041,49,E01000012
E01000013,0.1411764705882353,0.023529411764705882,0.0,0.6705882352941176,0.0,0.16470588235294117,0.0,85,E01000013
E01000014,0.0,0.007874015748031496,0.007874015748031496,0.5905511811023622,0.25196850393700787,0.14173228346456693,0.0,127,E01000014
E01000015,0.0,0.0,0.0,0.6388888888888888,0.1111111111111111,0.2222222222222222,0.027777777777777776,72,E01000015
E01000016,0.024096385542168676,0.0,0.024096385542168676,0.7590361445783133,0.024096385542168676,0.14457831325301204,0.024096385542168676,83,E01000016
E01000017,0.0,0.0,0.0,0.676923076923077,0.0,0.3230769230769231,0.0,65,E01000017
E01000018,0.0,0.011235955056179775,0.0,0.797752808988764,0.0,0.1797752808988764,0.011235955056179775,89,E01000018
E01000019,0.0,0.06097560975609756,0.04878048780487805,0.6829268292682927,0.012195121951219513,0.18292682926829268,0.012195121951219513,82,E01000019
E01000020,0.0,0.08450704225352113,0.028169014084507043,0.6619718309859155,0.0,0.22535211267605634,0.0,71,E01000020
E01000021,0.08333333333333333,0.06666666666666667,0.0,0.5833333333333334,0.016666666666666666,0.25,0.0,60,E01000021
E01000022,0.0,0.06666666666666667,0.0,0.7222222222222222,0.0,0.2,0.011111111111111112,90,E01000022
E01000023,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.6666666666666666,0.0,0.23809523809523808,0.0,42,E01000023
E01000024,0.0,0.04838709677419355,0.0,0.6935483870967742,0.0,0.22580645161290322,0.03225806451612903,62,E01000024
E01000025,0.0,0.039473684210526314,0.02631578947368421,0.7894736842105263,0.0,0.14473684210526316,0.0,76,E01000025
E01000027,0.006557377049180328,0.02622950819672131,0.006557377049180328,0.18688524590163935,0.5016393442622951,0.2721311475409836,0.0,305,E01000027
E01000028,0.0,0.2692307692307692,0.09615384615384616,0.34615384615384615,0.11538461538461539,0.15384615384615385,0.019230769230769232,52,E01000028
E01000029,0.006369426751592357,0.006369426751592357,0.0,0.7643312101910829,0.01910828025477707,0.20382165605095542,0.0,157,E01000029
E01000030,0.0,0.1223021582733813,0.014388489208633094,0.35251798561151076,0.10071942446043165,0.38848920863309355,0.02158273381294964,139,E01000030
E01000031,0.0,0.02,0.02666666666666667,0.44,0.18666666666666668,0.24,0.08666666666666667,150,E01000031
E01000032,0.07272727272727272,0.03636363636363636,0.02727272727272727,0.6090909090909091,0.0,0.13636363636363635,0.11818181818181818,110,E01000032
E01000033,0.0,0.09523809523809523,0.047619047619047616,0.7142857142857143,0.0,0.14285714285714285,0.0,42,E01000033
E01000034,0.0,0.0,0.03508771929824561,0.42105263157894735,0.24561403508771928,0.2894736842105263,0.008771929824561403,114,E01000034
E01000035,0.0136986301369863,0.0273972602739726,0.0410958904109589,0.5342465753424658,0.0,0.2602739726027397,0.1232876712328767,73,E01000035
E01000036,0.0,0.0,0.034482758620689655,0.5862068965517241,0.022988505747126436,0.10344827586206896,0.25287356321839083,87,E01000036
E01000037,0.006802721088435374,0.0,0.006802721088435374,0.8163265306122449,0.0,0.1360544217687075,0.034013605442176874,147,E01000037
E01000038,0.02857142857142857,0.0,0.009523809523809525,0.7904761904761904,0.0,0.1619047619047619,0.009523809523809525,105,E01000038
E01000039,0.0,0.008547008547008548,0.02564102564102564,0.49572649572649574,0.3076923076923077,0.15384615384615385,0.008547008547008548,117,E01000039
E01000040,0.028169014084507043,0.014084507042253521,0.056338028169014086,0.7605633802816901,0.0,0.07042253521126761,0.07042253521126761,71,E01000040
E01000041,0.0,0.08333333333333333,0.020833333333333332,0.6458333333333334,0.0625,0.16666666666666666,0.020833333333333332,48,E01000041
E01000042,0.0,0.07142857142857142,0.05357142857142857,0.625,0.0,0.23214285714285715,0.017857142857142856,56,E01000042
E01000043,0.0,0.028985507246376812,0.0,0.7246376811594203,0.014492753623188406,0.2318840579710145,0.0,69,E01000043
E01000044,0.0,0.0,0.041237113402061855,0.1958762886597938,0.010309278350515464,0.030927835051546393,0.7216494845360825,97,E01000044
E01000045,0.08035714285714286,0.05357142857142857,0.03571428571428571,0.5,0.03571428571428571,0.2857142857142857,0.008928571428571428,112,E01000045
E01000046,0.0,0.03278688524590164,0.0,0.6721311475409836,0.06557377049180328,0.18032786885245902,0.04918032786885246,61,E01000046
E01000048,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,9,E01000048
E01000049,0.0,0.038461538461538464,0.09615384615384616,0.46153846153846156,0.07692307692307693,0.1346153846153846,0.19230769230769232,52,E01000049
E01000050,0.03636363636363636,0.03636363636363636,0.05454545454545454,0.2909090909090909,0.01818181818181818,0.01818181818181818,0.5454545454545454,55,E01000050
E01000051,0.25,0.0,0.25,0.0,0.0,0.5,0.0,4,E01000051
E01000052,0.007246376811594203,0.007246376811594203,0.057971014492753624,0.42028985507246375,0.10869565217391304,0.10144927536231885,0.2971014492753623,138,E01000052
E01000053,0.02631578947368421,0.013157894736842105,0.05263157894736842,0.42105263157894735,0.13157894736842105,0.34210526315789475,0.013157894736842105,76,E01000053
E01000054,0.0,0.021739130434782608,0.010869565217391304,0.782608695652174,0.07608695652173914,0.08695652173913043,0.021739130434782608,92,E01000054
E01000055,0.0,0.029411764705882353,0.04411764705882353,0.6323529411764706,0.029411764705882353,0.22058823529411764,0.04411764705882353,68,E01000055
E01000056,0.0,0.0,0.04,0.6666666666666666,0.05333333333333334,0.21333333333333335,0.02666666666666667,75,E01000056
E01000057,0.1,0.075,0.05,0.6,0.0,0.15,0.025,40,E01000057
E01000058,0.0,0.0410958904109589,0.0547945205479452,0.6986301369863014,0.0,0.1780821917808219,0.0273972602739726,73,E01000058
E01000059,0.0,0.023809523809523808,0.05952380952380952,0.7380952380952381,0.011904761904761904,0.15476190476190477,0.011904761904761904,84,E01000059
