LSOA11CD,clusters_2018_cleanup_Commercial,clusters_2018_cleanup_Estates,clusters_2018_cleanup_High-density,clusters_2018_cleanup_Low-density,clusters_2018_cleanup_Open green space,clusters_2018_cleanup_Other green,clusters_2018_cleanup_Terraced,count,lsoa
E01000001,0.6363636363636364,0.022727272727272728,0.3409090909090909,0.0,0.0,0.0,0.0,44,E01000001
E01000002,0.6268656716417911,0.014925373134328358,0.3283582089552239,0.0,0.0,0.0,0.029850746268656716,67,E01000002
E01000003,0.22727272727272727,0.09090909090909091,0.6818181818181818,0.0,0.0,0.0,0.0,22,E01000003
E01000005,0.7857142857142857,0.026785714285714284,0.16071428571428573,0.0,0.0,0.026785714285714284,0.0,112,E01000005
E01000006,0.0,0.0,0.01639344262295082,0.6065573770491803,0.0,0.06557377049180328,0.3114754098360656,122,E01000006
E01000007,0.09523809523809523,0.20952380952380953,0.2761904761904762,0.12380952380952381,0.05714285714285714,0.22857142857142856,0.009523809523809525,105,E01000007
E01000008,0.04477611940298507,0.16417910447761194,0.029850746268656716,0.014925373134328358,0.11940298507462686,0.6268656716417911,0.0,67,E01000008
E01000009,0.26495726495726496,0.042735042735042736,0.05982905982905983,0.15384615384615385,0.0,0.05128205128205128,0.42735042735042733,117,E01000009
E01000010,0.3,0.11739130434782609,0.1565217391304348,0.030434782608695653,0.0782608695652174,0.21739130434782608,0.1,230,E01000010
E01000011,0.031578947368421054,0.010526315789473684,0.010526315789473684,0.21052631578947367,0.0,0.0,0.7368421052631579,95,E01000011
E01000012,0.047619047619047616,0.14285714285714285,0.34523809523809523,0.20238095238095238,0.011904761904761904,0.08333333333333333,0.16666666666666666,84,E01000012
E01000013,0.10989010989010989,0.038461538461538464,0.01098901098901099,0.6483516483516484,0.005494505494505495,0.18681318681318682,0.0,182,E01000013
E01000014,0.0,0.025210084033613446,0.008403361344537815,0.5756302521008403,0.17647058823529413,0.21008403361344538,0.004201680672268907,238,E01000014
E01000015,0.0,0.022900763358778626,0.0,0.732824427480916,0.08396946564885496,0.16030534351145037,0.0,131,E01000015
E01000016,0.03597122302158273,0.04316546762589928,0.014388489208633094,0.6762589928057554,0.007194244604316547,0.2158273381294964,0.007194244604316547,139,E01000016
E01000017,0.0,0.046242774566473986,0.03468208092485549,0.630057803468208,0.005780346820809248,0.2832369942196532,0.0,173,E01000017
E01000018,0.006097560975609756,0.03048780487804878,0.006097560975609756,0.725609756097561,0.0,0.22560975609756098,0.006097560975609756,164,E01000018
E01000019,0.005050505050505051,0.06565656565656566,0.04040404040404041,0.5909090909090909,0.010101010101010102,0.2828282828282828,0.005050505050505051,198,E01000019
E01000020,0.0,0.0913978494623656,0.016129032258064516,0.6021505376344086,0.0,0.2903225806451613,0.0,186,E01000020
E01000021,0.08396946564885496,0.05343511450381679,0.007633587786259542,0.48091603053435117,0.0,0.37404580152671757,0.0,131,E01000021
E01000022,0.0,0.14795918367346939,0.00510204081632653,0.5918367346938775,0.0,0.25,0.00510204081632653,196,E01000022
E01000023,0.042735042735042736,0.11965811965811966,0.05128205128205128,0.5213675213675214,0.017094017094017096,0.24786324786324787,0.0,117,E01000023
E01000024,0.006493506493506494,0.09090909090909091,0.01948051948051948,0.5844155844155844,0.0,0.2987012987012987,0.0,154,E01000024
E01000025,0.0,0.0410958904109589,0.03424657534246575,0.7397260273972602,0.0,0.1780821917808219,0.00684931506849315,146,E01000025
E01000027,0.008968609865470852,0.07399103139013453,0.004484304932735426,0.2713004484304933,0.32062780269058294,0.32062780269058294,0.0,446,E01000027
E01000028,0.0,0.3333333333333333,0.0873015873015873,0.3333333333333333,0.05555555555555555,0.18253968253968253,0.007936507936507936,126,E01000028
E01000029,0.0034965034965034965,0.03146853146853147,0.0034965034965034965,0.6328671328671329,0.055944055944055944,0.2727272727272727,0.0,286,E01000029
