,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
575,1,0,1,1,1,1,1,1,1,1,1,E01000586,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
576,0,,0,,1,2,1,1,1,,1,E01000587,0,0,1,1,1,2,0,1,1,0,1,0.0,-1.0,0.0,0.0,0.0,,1.0,0.0,,,0.0
577,1,0,1,1,1,1,1,1,1,1,1,E01000588,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
578,0,1,1,0,1,2,1,1,1,0,1,E01000589,1,0,1,1,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
579,0,1,1,1,1,2,1,1,1,0,1,E01000590,,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
580,1,0,1,0,1,2,1,1,1,1,1,E01000591,1,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
581,1,1,1,1,1,2,1,1,1,,1,E01000592,1,1,1,1,1,2,0,1,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
582,,1,1,1,1,2,1,1,1,0,1,E01000593,0,1,1,1,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
583,1,0,1,1,1,2,1,1,1,,1,E01000594,1,1,1,1,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
584,1,1,1,1,1,1,1,1,1,2,1,E01000595,,1,1,1,0,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,
585,,1,1,1,0,2,1,1,1,1,1,E01000596,0,1,1,1,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
586,0,1,1,1,1,1,1,1,1,1,2,E01000599,1,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587,0,1,1,1,1,1,2,1,1,1,1,E01000600,1,1,1,1,1,1,1,1,1,1,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588,0,1,1,1,0,1,2,1,1,1,1,E01000601,0,1,1,1,0,1,1,1,1,1,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,1,1,1,0,1,2,1,1,1,0,1,E01000602,,0,1,1,0,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,
590,1,1,1,0,1,1,1,1,1,1,1,E01000603,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
591,0,1,1,1,1,1,1,1,1,1,1,E01000604,0,0,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0
592,,1,1,1,1,1,2,1,1,0,1,E01000605,,1,1,1,1,1,1,1,1,0,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
593,0,1,1,1,1,2,1,1,1,1,1,E01000606,1,1,1,1,1,2,,1,1,2,1,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
594,0,0,1,1,1,3,1,1,1,0,1,E01000607,,1,1,1,1,3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
595,1,1,1,1,1,1,1,1,1,0,1,E01000608,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0,1,1,1,1,2,1,1,1,1,1,E01000609,0,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1,1,1,1,1,1,1,1,1,,1,E01000610,1,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
598,,,1,0,1,2,1,1,1,1,1,E01000611,,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
599,0,0,1,0,1,1,1,2,1,1,1,E01000612,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600,0,1,1,1,1,2,1,1,1,,1,E01000613,0,1,1,1,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
601,1,1,1,1,1,1,1,1,1,,1,E01000615,1,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
602,,1,1,1,1,1,1,1,1,1,1,E01000616,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
603,1,0,1,0,1,2,1,1,1,0,1,E01000617,1,1,1,1,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
604,,1,1,0,1,3,0,1,1,1,1,E01000618,,1,1,1,1,2,0,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,
605,,0,1,,1,3,,1,1,1,1,E01000619,,0,1,,1,2,,1,1,0,1,-1.0,,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,
606,1,1,1,0,1,2,1,1,1,0,1,E01000620,1,0,1,0,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
607,1,1,1,0,1,2,1,1,1,0,1,E01000621,1,1,1,0,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,,1,1,0,1,2,1,1,1,0,1,E01000622,0,1,1,1,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
609,1,0,1,,1,3,1,1,1,1,1,E01000623,1,0,1,,1,2,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,0.0
610,,0,0,,1,2,,1,1,1,1,E01000624,0,0,1,0,1,2,0,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,
611,1,0,1,,1,2,1,1,1,,1,E01000625,1,0,1,0,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
612,0,1,1,1,1,2,1,1,1,1,1,E01000626,1,1,1,1,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,1,1,1,1,1,1,1,1,1,1,1,E01000627,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0,1,1,1,1,2,1,1,1,1,1,E01000628,1,1,1,0,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
615,0,0,1,0,1,2,1,1,1,1,1,E01000629,0,0,1,1,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
616,1,1,1,1,1,2,0,1,1,1,1,E01000630,1,1,1,1,1,2,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,,1,1,0,1,2,1,1,1,1,1,E01000631,,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
618,0,0,0,0,1,3,0,1,1,1,1,E01000632,1,0,0,0,1,3,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
619,1,1,1,1,1,2,0,1,1,1,1,E01000633,1,1,1,1,1,1,0,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,1,1,1,1,1,2,1,1,1,1,1,E01000634,1,1,1,1,1,1,0,1,1,1,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,1,0,1,1,1,1,1,1,1,1,1,E01000635,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
622,1,,1,1,1,2,0,1,1,1,1,E01000636,1,0,1,1,0,2,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0
623,,,,1,1,0,,,1,3,1,E01000637,,,,1,1,1,,,,3,1,1.0,,,0.0,,0.0,,0.0,0.0,,
624,1,1,0,1,1,,1,,1,2,1,E01000638,1,1,1,1,0,1,1,1,1,2,1,,0.0,,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
625,,1,1,1,1,1,,1,1,2,1,E01000639,0,1,1,1,1,1,,0,,2,1,0.0,,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,
626,1,1,0,1,1,1,0,0,1,1,1,E01000640,1,1,0,1,0,1,,0,1,2,1,0.0,,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
627,,1,,1,0,1,1,1,1,2,1,E01000641,1,1,1,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,
628,1,1,1,1,1,1,,1,1,1,1,E01000642,1,1,1,1,1,1,1,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0,1,1,1,1,1,1,1,1,1,1,E01000643,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1,1,1,1,1,1,0,1,1,2,1,E01000644,1,1,1,1,1,1,,1,1,2,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,,0,1,0,1,1,2,1,1,,1,E01000645,,0,1,0,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
632,1,1,1,0,1,1,1,1,1,0,1,E01000646,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
633,0,1,1,1,1,2,1,1,1,1,1,E01000647,0,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,1,1,1,0,1,1,1,1,1,1,1,E01000648,0,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
635,0,1,1,1,1,1,1,1,1,0,1,E01000649,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0,0,1,1,1,1,1,1,1,0,1,E01000650,0,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
637,,1,1,1,1,1,1,1,1,1,1,E01000651,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
638,0,1,1,,1,2,1,1,1,0,1,E01000652,1,1,1,,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
639,,1,1,0,1,1,1,1,1,,1,E01000653,0,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,
640,,1,1,1,1,1,1,1,1,0,1,E01000654,,1,1,,1,1,2,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
641,,1,1,1,1,1,1,1,1,,1,E01000655,,1,0,0,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,
642,,0,1,0,1,1,3,1,1,,1,E01000656,0,0,1,0,1,1,3,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
643,0,1,1,0,1,1,1,1,1,0,1,E01000657,0,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
644,0,1,1,,1,1,1,1,1,,1,E01000658,0,1,1,,1,1,2,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
645,,1,1,1,1,1,1,1,1,,1,E01000659,,1,,0,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,,0.0,-1.0,0.0,
646,0,1,1,1,1,1,2,1,1,0,1,E01000661,0,1,1,1,1,1,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,,1,1,0,1,2,1,1,1,0,1,E01000662,,1,1,0,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
648,,1,1,,1,2,1,1,1,,1,E01000663,,1,1,0,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
649,,1,1,0,1,2,1,1,1,,1,E01000664,,1,1,,1,2,0,1,1,,1,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
650,0,1,1,1,1,1,1,1,1,1,1,E01000665,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
651,0,0,1,0,1,1,3,1,1,0,1,E01000666,0,1,1,0,1,1,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
652,,0,1,0,1,1,2,1,1,,1,E01000667,0,0,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
653,1,0,1,1,1,1,1,1,1,1,1,E01000668,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
654,1,1,1,0,1,1,1,1,1,1,1,E01000669,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0,1,1,1,1,1,1,1,1,0,1,E01000670,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
656,0,1,1,1,1,2,1,1,1,1,1,E01000671,1,1,1,1,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,,1,1,0,1,1,1,1,1,0,1,E01000672,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
658,,1,1,1,1,1,1,1,1,1,1,E01000673,0,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,
659,1,1,1,1,1,1,1,1,1,1,1,E01000674,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,1,1,1,1,1,1,1,1,1,1,1,E01000675,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,1,1,1,1,1,1,1,1,1,1,1,E01000676,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,1,1,1,1,1,1,1,1,1,1,1,E01000677,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,1,0,1,1,1,2,1,1,1,1,1,E01000678,1,1,1,1,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
664,1,0,1,0,1,1,1,1,1,1,1,E01000679,1,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
665,0,0,1,0,1,1,3,1,1,,1,E01000680,0,0,1,0,1,1,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
666,,1,1,1,1,2,1,1,1,0,1,E01000681,,1,1,1,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
667,0,0,1,0,1,2,1,1,1,,1,E01000682,0,0,1,0,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
668,0,1,1,1,1,1,1,1,1,0,1,E01000683,,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
669,,1,1,1,1,2,1,1,1,0,1,E01000684,,1,1,1,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
670,0,1,1,,1,1,2,1,1,,1,E01000685,0,1,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
671,0,0,1,1,1,1,2,1,1,,1,E01000686,0,1,1,1,1,1,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
672,1,0,1,1,1,1,1,1,1,1,1,E01000687,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
673,,1,1,0,1,1,1,1,1,0,1,E01000688,0,1,1,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
674,0,1,1,0,1,1,2,1,1,,1,E01000689,0,1,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
675,0,1,1,1,1,2,1,1,1,1,1,E01000690,,1,1,1,1,1,1,1,1,0,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,
676,0,1,1,1,1,2,1,1,1,0,1,E01000691,0,1,1,1,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
677,1,1,1,1,1,1,1,1,1,1,1,E01000692,1,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
678,0,1,1,0,1,1,2,1,1,0,1,E01000693,0,1,1,0,1,1,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,,1,1,0,1,1,1,1,1,0,1,E01000694,,1,1,,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
680,,0,1,0,1,1,2,1,1,0,1,E01000695,0,1,1,1,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,
681,0,1,1,1,1,1,3,1,1,0,1,E01000696,0,1,1,0,1,1,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
682,0,1,1,1,1,1,1,1,1,0,1,E01000697,0,1,1,1,1,1,2,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
683,0,0,1,,1,1,2,1,1,,1,E01000698,,,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
684,1,1,1,0,1,1,1,1,1,1,1,E01000699,1,1,1,1,1,1,,1,1,1,2,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685,,1,1,1,1,1,1,1,1,1,1,E01000700,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
686,0,,0,1,1,2,,1,1,1,1,E01000701,,1,0,0,1,2,0,,1,1,1,0.0,,,0.0,0.0,0.0,0.0,0.0,-1.0,,
687,1,1,1,1,1,2,0,1,1,1,1,E01000702,1,1,1,1,1,2,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,1,0,1,1,1,1,1,1,1,1,1,E01000703,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
689,1,,1,1,1,1,1,1,1,1,1,E01000704,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
690,1,1,1,1,1,1,1,1,1,1,1,E01000705,0,1,1,0,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
691,,1,1,,1,1,1,1,1,1,1,E01000706,,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
692,0,,1,1,1,1,0,1,1,1,1,E01000707,1,0,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
693,0,0,1,1,1,2,1,1,1,0,1,E01000708,,1,1,0,1,2,0,1,1,0,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,
694,1,1,1,1,1,1,1,1,1,0,1,E01000709,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
695,,1,2,1,1,1,1,1,1,0,1,E01000710,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,
696,,1,2,1,1,1,1,1,1,,1,E01000711,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,
697,,1,2,0,1,1,1,1,1,,1,E01000712,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,
698,,1,2,,1,1,1,1,1,,1,E01000713,0,1,1,0,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,,0.0,
699,1,1,1,1,1,1,1,1,1,1,1,E01000714,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,1,1,1,1,1,1,1,1,1,0,1,E01000715,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
701,,1,1,0,1,1,1,1,1,0,1,E01000716,,1,1,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
702,,1,1,0,1,1,1,1,1,0,1,E01000717,0,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
703,0,1,1,1,1,1,1,1,1,0,1,E01000718,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
704,1,1,1,1,1,1,1,1,1,1,1,E01000719,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0,1,1,0,1,1,3,1,1,,1,E01000720,0,1,1,0,1,1,3,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
706,1,1,1,1,1,1,1,1,1,,1,E01000721,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
707,1,0,1,1,1,1,1,1,1,0,1,E01000722,1,0,1,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
708,,1,1,0,1,2,1,1,1,,1,E01000723,,1,1,,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
709,,1,1,1,1,1,1,1,1,,1,E01000724,,1,1,1,1,1,1,2,1,,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,
710,0,1,1,1,1,1,1,1,1,1,1,E01000725,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,0,0,1,1,1,2,1,1,1,1,1,E01000726,,1,1,0,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,
712,1,1,1,1,1,2,1,1,1,1,1,E01000727,1,1,1,1,1,1,1,1,1,1,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0,0,1,1,1,1,2,1,1,,1,E01000728,0,1,1,1,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
714,1,1,1,0,1,1,1,1,1,,1,E01000729,1,1,1,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
715,1,1,1,0,1,1,1,1,1,,1,E01000730,1,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
716,,1,1,0,1,2,1,1,1,,1,E01000731,,1,1,0,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
717,,1,1,0,1,2,1,1,1,,1,E01000732,,1,1,,1,1,1,1,1,,1,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
718,0,1,1,1,1,2,2,1,1,0,1,E01000733,0,1,1,0,1,1,1,1,1,0,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
719,,0,1,,1,2,1,1,1,,1,E01000734,,1,1,,1,2,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,
720,0,1,1,,1,1,2,1,1,0,1,E01000735,0,1,1,,1,1,2,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
721,,1,1,,1,1,1,2,1,,1,E01000736,,1,1,,1,1,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
722,0,1,1,0,1,1,1,1,1,,1,E01000737,0,1,1,0,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
