LSOA11CD,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Green space,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Low-density,count,lsoa
E01000001,0.08426966292134831,0.0,0.016853932584269662,0.23595505617977527,0.0,178,E01000001
E01000002,0.04824561403508772,0.0,0.0043859649122807015,0.18421052631578946,0.0,228,E01000002
E01000003,0.018518518518518517,0.0,0.018518518518518517,0.25925925925925924,0.0,54,E01000003
E01000005,0.2113095238095238,0.008928571428571428,0.03273809523809524,0.15178571428571427,0.008928571428571428,336,E01000005
E01000006,0.0,0.0,0.08585858585858586,0.31313131313131315,0.3181818181818182,198,E01000006
E01000007,0.05521472392638037,0.05214723926380368,0.23006134969325154,0.08588957055214724,0.06441717791411043,326,E01000007
E01000008,0.012048192771084338,0.03614457831325301,0.4457831325301205,0.03614457831325301,0.024096385542168676,166,E01000008
E01000009,0.06086956521739131,0.02608695652173913,0.06086956521739131,0.2826086956521739,0.09565217391304348,230,E01000009
E01000010,0.13043478260869565,0.05652173913043478,0.1891304347826087,0.14565217391304347,0.03260869565217391,460,E01000010
E01000011,0.028985507246376812,0.0,0.007246376811594203,0.6014492753623188,0.06521739130434782,138,E01000011
E01000012,0.022727272727272728,0.03409090909090909,0.07954545454545454,0.2897727272727273,0.11363636363636363,176,E01000012
E01000013,0.07633587786259542,0.03435114503816794,0.16030534351145037,0.022900763358778626,0.45038167938931295,262,E01000013
E01000014,0.0,0.00980392156862745,0.3333333333333333,0.0392156862745098,0.3562091503267974,306,E01000014
E01000015,0.00390625,0.015625,0.203125,0.0078125,0.4609375,256,E01000015
E01000016,0.0211864406779661,0.0211864406779661,0.1483050847457627,0.012711864406779662,0.4788135593220339,236,E01000016
E01000017,0.0,0.017094017094017096,0.21367521367521367,0.008547008547008548,0.47863247863247865,234,E01000017
E01000018,0.0,0.03153153153153153,0.15765765765765766,0.009009009009009009,0.4774774774774775,222,E01000018
E01000019,0.0,0.09803921568627451,0.17647058823529413,0.029411764705882353,0.5,204,E01000019
E01000020,0.0,0.04782608695652174,0.21739130434782608,0.030434782608695653,0.4608695652173913,230,E01000020
E01000021,0.047619047619047616,0.05238095238095238,0.2571428571428571,0.014285714285714285,0.2714285714285714,210,E01000021
E01000022,0.0,0.0811965811965812,0.19230769230769232,0.03418803418803419,0.44017094017094016,234,E01000022
E01000023,0.03211009174311927,0.05963302752293578,0.22018348623853212,0.022935779816513763,0.22935779816513763,218,E01000023
E01000024,0.0,0.11538461538461539,0.25824175824175827,0.016483516483516484,0.37362637362637363,182,E01000024
E01000025,0.005319148936170213,0.047872340425531915,0.17553191489361702,0.026595744680851064,0.42021276595744683,188,E01000025
E01000027,0.0043859649122807015,0.02046783625730994,0.543859649122807,0.005847953216374269,0.18567251461988304,684,E01000027
E01000028,0.0,0.12871287128712872,0.1782178217821782,0.024752475247524754,0.19306930693069307,202,E01000028
E01000029,0.0,0.015957446808510637,0.2712765957446808,0.005319148936170213,0.5,376,E01000029
E01000030,0.002242152466367713,0.05605381165919283,0.4080717488789238,0.013452914798206279,0.18834080717488788,446,E01000030
E01000031,0.0,0.007246376811594203,0.3647342995169082,0.057971014492753624,0.30193236714975846,414,E01000031
E01000032,0.04748603351955307,0.002793296089385475,0.15083798882681565,0.06424581005586592,0.39385474860335196,358,E01000032
E01000033,0.0,0.045454545454545456,0.17676767676767677,0.025252525252525252,0.3787878787878788,198,E01000033
E01000034,0.002976190476190476,0.008928571428571428,0.34523809523809523,0.02976190476190476,0.3869047619047619,336,E01000034
E01000035,0.020642201834862386,0.022935779816513763,0.16055045871559634,0.04128440366972477,0.20412844036697247,436,E01000035
E01000036,0.00684931506849315,0.003424657534246575,0.09931506849315068,0.1232876712328767,0.4212328767123288,292,E01000036
E01000037,0.003355704697986577,0.003355704697986577,0.1174496644295302,0.013422818791946308,0.6409395973154363,298,E01000037
E01000038,0.021739130434782608,0.021739130434782608,0.13975155279503104,0.034161490683229816,0.468944099378882,322,E01000038
E01000039,0.003355704697986577,0.006711409395973154,0.3926174496644295,0.020134228187919462,0.37583892617449666,298,E01000039
E01000040,0.032,0.008,0.076,0.088,0.36,250,E01000040
E01000041,0.0,0.05384615384615385,0.15384615384615385,0.03076923076923077,0.3923076923076923,130,E01000041
E01000042,0.0,0.049019607843137254,0.24509803921568626,0.02287581699346405,0.2679738562091503,306,E01000042
E01000043,0.003048780487804878,0.012195121951219513,0.2225609756097561,0.01524390243902439,0.3780487804878049,328,E01000043
E01000044,0.0037313432835820895,0.007462686567164179,0.10074626865671642,0.3619402985074627,0.13059701492537312,268,E01000044
E01000045,0.04721030042918455,0.017167381974248927,0.27253218884120173,0.019313304721030045,0.2017167381974249,466,E01000045
E01000046,0.0,0.045454545454545456,0.23737373737373738,0.04040404040404041,0.3383838383838384,198,E01000046
E01000048,0.0,0.09523809523809523,0.10714285714285714,0.16666666666666666,0.023809523809523808,84,E01000048
E01000049,0.0,0.036885245901639344,0.22131147540983606,0.11475409836065574,0.14754098360655737,244,E01000049
E01000050,0.021551724137931036,0.04310344827586207,0.10775862068965517,0.25,0.11637931034482758,232,E01000050
E01000051,0.015625,0.09375,0.15625,0.078125,0.03125,64,E01000051
E01000052,0.005714285714285714,0.005714285714285714,0.21714285714285714,0.18571428571428572,0.22857142857142856,350,E01000052
E01000053,0.032,0.056,0.336,0.028,0.228,250,E01000053
E01000054,0.0,0.041666666666666664,0.1375,0.020833333333333332,0.475,240,E01000054
E01000055,0.0,0.020833333333333332,0.2760416666666667,0.026041666666666668,0.4166666666666667,192,E01000055
E01000056,0.0,0.032520325203252036,0.3089430894308943,0.04065040650406504,0.33739837398373984,246,E01000056
E01000057,0.042105263157894736,0.010526315789473684,0.18421052631578946,0.04736842105263158,0.34210526315789475,190,E01000057
E01000058,0.0,0.0913978494623656,0.13440860215053763,0.0967741935483871,0.3924731182795699,186,E01000058
E01000059,0.0,0.05128205128205128,0.18376068376068377,0.02564102564102564,0.3974358974358974,234,E01000059
E01000060,0.006696428571428571,0.14285714285714285,0.27901785714285715,0.013392857142857142,0.1875,448,E01000060
E01000061,0.006802721088435374,0.0782312925170068,0.40476190476190477,0.061224489795918366,0.030612244897959183,294,E01000061
E01000062,0.0,0.09,0.165,0.045,0.42,400,E01000062
E01000063,0.0,0.041666666666666664,0.22916666666666666,0.0125,0.475,240,E01000063
E01000064,0.050335570469798654,0.06040268456375839,0.1610738255033557,0.02348993288590604,0.42953020134228187,298,E01000064
E01000065,0.017964071856287425,0.014970059880239521,0.26646706586826346,0.038922155688622756,0.2994011976047904,334,E01000065
E01000066,0.0,0.07399103139013453,0.19730941704035873,0.02914798206278027,0.3834080717488789,446,E01000066
E01000067,0.0021551724137931034,0.04741379310344827,0.10991379310344827,0.08405172413793104,0.33836206896551724,464,E01000067
E01000068,0.005050505050505051,0.0,0.13636363636363635,0.1414141414141414,0.37373737373737376,198,E01000068
E01000069,0.007407407407407408,0.003703703703703704,0.11851851851851852,0.1111111111111111,0.4740740740740741,270,E01000069
E01000070,0.027472527472527472,0.005494505494505495,0.16758241758241757,0.12362637362637363,0.3021978021978022,364,E01000070
E01000071,0.005780346820809248,0.028901734104046242,0.1936416184971098,0.07514450867052024,0.34104046242774566,346,E01000071
E01000072,0.046511627906976744,0.046511627906976744,0.20930232558139536,0.03488372093023256,0.29457364341085274,258,E01000072
E01000073,0.0,0.04954954954954955,0.16216216216216217,0.03153153153153153,0.45495495495495497,222,E01000073
E01000074,0.0,0.047619047619047616,0.1380952380952381,0.0380952380952381,0.4857142857142857,210,E01000074
