LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Green space,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,count,lsoa
E01000062,0.0,0.08333333333333333,0.1357142857142857,0.04047619047619048,0.31666666666666665,420,E01000062
E01000063,0.004166666666666667,0.05416666666666667,0.13333333333333333,0.008333333333333333,0.32916666666666666,240,E01000063
E01000064,0.0391566265060241,0.10240963855421686,0.1746987951807229,0.06626506024096386,0.28012048192771083,332,E01000064
E01000065,0.013812154696132596,0.04143646408839779,0.19613259668508287,0.022099447513812154,0.2154696132596685,362,E01000065
E01000066,0.00211864406779661,0.1038135593220339,0.163135593220339,0.046610169491525424,0.2966101694915254,472,E01000066
E01000067,0.004132231404958678,0.08884297520661157,0.08471074380165289,0.07851239669421488,0.27479338842975204,484,E01000067
E01000068,0.0,0.005154639175257732,0.1134020618556701,0.10824742268041238,0.23195876288659795,194,E01000068
E01000069,0.0040650406504065045,0.0040650406504065045,0.15040650406504066,0.09349593495934959,0.45121951219512196,246,E01000069
E01000070,0.0398936170212766,0.007978723404255319,0.1675531914893617,0.06648936170212766,0.2872340425531915,376,E01000070
E01000071,0.005714285714285714,0.06285714285714286,0.10571428571428572,0.07428571428571429,0.28,350,E01000071
E01000072,0.0392156862745098,0.12091503267973856,0.19607843137254902,0.032679738562091505,0.22549019607843138,306,E01000072
E01000073,0.0,0.11065573770491803,0.15163934426229508,0.012295081967213115,0.3073770491803279,244,E01000073
E01000074,0.0,0.13793103448275862,0.1853448275862069,0.034482758620689655,0.2413793103448276,232,E01000074
E01000075,0.021844660194174758,0.07766990291262135,0.29854368932038833,0.014563106796116505,0.2524271844660194,412,E01000075
E01000076,0.0,0.13135593220338984,0.13135593220338984,0.029661016949152543,0.3008474576271186,236,E01000076
E01000077,0.024390243902439025,0.08130081300813008,0.1951219512195122,0.012195121951219513,0.2764227642276423,246,E01000077
