,proportion_Commercial,proportion_Estates,proportion_Green space,proportion_High-density,proportion_Low-density,lsoa
39,0.32803334362458,5.42605742513121,-4.218122877431313,0.37434393331276006,-17.868169188021,E01000043
40,-0.37313432835820004,-0.3891257995735599,0.2825159914712092,5.234541577825162,-2.7025586353944604,E01000044
41,-1.1065722115931504,3.30334212386025,-5.164865470465557,-0.52570798214317,-5.312236068738478,E01000045
42,0.0,1.890189018901891,-2.4502450245024505,-1.0701070107010695,-1.6601660166016643,E01000046
43,0.0,4.53869047619048,-4.46428571428571,-5.729166666666661,3.86904761904762,E01000048
44,0.0,1.8670309653916197,-5.001517911353972,-1.2902246508803898,0.060716454159083,E01000049
45,0.5233990147783198,-1.1853448275862002,-4.0794334975369395,2.2321428571428505,-6.2807881773398995,E01000050
46,0.0,0.0,-10.9375,3.125,-3.125,E01000051
47,-0.015873015873020035,0.5396825396825398,-3.1031746031746046,2.5396825396825413,-4.523809523809522,E01000052
48,-1.34814814814815,-1.5259259259259306,-1.7481481481481538,1.2740740740740697,-2.8000000000000007,E01000053
49,0.0,1.5585241730279904,-2.6812977099236726,1.7334605597964399,-6.660305343511446,E01000054
50,0.5050505050505,5.49242424242424,-5.886994949494959,-0.58396464646464,-6.81818181818182,E01000055
51,0.0,4.006031995803831,-4.281405717282983,-1.24246000524521,-6.32048255966431,E01000056
52,0.5064548162860003,10.73982125124132,-4.741807348560082,0.45183714001986086,-11.097318768619658,E01000057
53,0.0,4.585705249841871,0.2846299810246702,-3.79506641366224,-17.678684376976594,E01000058
54,0.0,4.777455249153371,-2.3383325270117687,1.6811804547653604,-6.724721819061443,E01000059
55,0.99010818020154,2.934202726733849,-8.399711025489026,2.18768524007113,-5.2645228215767705,E01000060
56,0.24565381708238987,1.1274880322499294,-12.698412698412696,2.210884353741501,-2.13529856386999,E01000061
57,0.0,-0.6666666666666696,-2.928571428571429,-0.45238095238095966,-10.33333333333334,E01000062
58,0.41666666666665997,1.25,-9.58333333333333,-0.41666666666666996,-14.583333333333343,E01000063
59,-1.1178943963774501,4.200695399045848,1.3624969677367211,4.2775127355057805,-14.940971941457107,E01000064
60,-0.4151917160154899,2.6466404208158196,-7.033446918318063,-1.6822708174810597,-8.393158434512188,E01000065
61,0.21186440677966,2.9822527931899385,-3.4173823820019713,1.7462187428745195,-8.679790225735353,E01000066
62,0.19770589911654995,4.1429182103163305,-2.52030493017954,-0.55393274437162,-6.356868053576516,E01000067
63,-0.5050505050505,0.51546391752577,-2.2961574507966187,-3.3166718733729095,-14.17786108507758,E01000068
64,-0.33423667570009,0.03613369467027999,3.1887985546522106,-1.7615176151761602,-2.285456187895221,E01000069
65,1.24210895487492,0.24842179097498984,-0.0029226093055783053,-5.713701192424599,-1.4963759644610661,E01000070
66,-0.00660611065234995,3.3955408753096603,-8.79273327828241,-0.08587943848059876,-6.1040462427745545,E01000071
67,-0.72959416324669,7.4403404772761785,-1.3223894208846296,-0.2203982368141002,-6.908344733242139,E01000072
68,0.0,6.11061881553685,-1.0522817899867096,-1.9236449564318403,-14.757790577462703,E01000073
69,0.0,9.031198686371098,4.72495894909688,-0.3612479474548498,-24.43349753694581,E01000074
70,0.5017737117251699,5.6035287528005995,-5.482169529499632,-0.46676624346526996,-7.689973861090365,E01000075
71,0.0,8.43473851948428,-2.67637259162683,1.6840504128639704,-16.923801245835143,E01000076
72,-0.44559099437147953,4.28392745465916,-3.5647279549718505,-4.549718574108809,-16.588492808004997,E01000077
73,0.36394839625990993,4.6011362291395494,-3.5507160610723076,-0.556278849568,-15.188187951236827,E01000078
74,0.029137529137530038,3.20512820512821,-0.14568764568764792,-1.34032634032634,-8.187645687645684,E01000079
75,0.0,1.32367632367632,-5.350899100899099,-1.1051448551448602,-17.894605394605385,E01000080
76,0.0,2.64771292901365,-2.91518903648495,0.7272945843601599,-18.512953056440473,E01000081
77,0.9253246753246701,3.68506493506494,-7.767857142857139,-1.6964285714285694,-15.560064935064933,E01000082
78,-0.63733552631579,2.7206688596491198,-10.971765350877199,-1.953125,-17.23547149122808,E01000083
79,-1.7699115044247806,0.884955752212389,-3.539823008849556,3.5398230088495604,-10.619469026548671,E01000084
80,1.4529914529914598,4.78021978021978,-1.5934065934065913,-2.10622710622711,-5.054945054945044,E01000085
81,0.0,0.92592592592593,2.2727272727272787,-3.82996632996633,-9.974747474747467,E01000086
82,1.76195755464048,0.5820399113081995,-11.399271460247064,-1.7896737408932601,-7.495248653785243,E01000087
83,0.0,0.03271028037383994,10.12149532710281,-0.20560747663551027,-6.0,E01000088
84,0.0,0.48076923076923,-0.3269230769230802,-3.07692307692308,-1.134615384615394,E01000089
85,0.0,-0.05874125874125902,-1.5720279720279677,0.14825174825174003,-5.418181818181818,E01000091
86,-0.6370913704860101,2.4533809503442896,-6.84227221533153,2.1534579359308803,-2.8233394636670797,E01000092
87,1.53374233128834,4.01312961588059,-7.46160759642062,-0.42397717947716007,-7.664804032667732,E01000093
88,0.9009009009009,4.5366795366795305,-16.42995035852179,1.56278727707299,-3.792057363485931,E01000094
89,0.23778185260399998,1.90461621228704,-14.965575019353146,-0.7403475557545001,-2.6853127611647594,E01000095
90,-0.031496062992129925,-1.37204724409449,-10.612204724409452,2.97440944881889,-0.8602362204724407,E01000096
91,0.36764705882352,6.86274509803922,-7.475490196078436,-2.54901960784314,-12.25490196078432,E01000097
92,0.8668903803132002,2.9896278218425802,-1.024506813097421,-0.34573927191376974,-16.32601179581046,E01000098
93,0.17859380874796005,1.8956009525003101,-7.3035468103772345,2.5849103897731505,-11.379872164431635,E01000099
94,0.0,3.3087126921917402,1.1870666264697078,1.0815495930057302,-14.957039493518245,E01000100
95,0.6056808688387698,2.1964633806739102,-2.4714564188248396,-1.56293511556669,-11.128515733778883,E01000101
96,-0.9506515701773197,2.9213843195898397,-1.5327921384319474,-1.6422772911771002,-18.93024994659261,E01000102
97,0.0,-1.5104166666666599,4.427083333333332,-2.34375,-5.729166666666668,E01000103
98,0.34391534391535,0.4497354497354493,4.1269841269841265,2.75132275132275,-10.291005291005288,E01000104
99,1.1188811188811199,5.85914085914086,-1.5934065934065895,-0.6343656343656399,-6.648351648351653,E01000105
100,0.5045948203842903,4.125313283208021,-3.896407685881371,1.0426065162907197,-2.6265664160400988,E01000106
101,0.0,2.66310285625097,-1.7383330732011828,0.2243639769002601,-0.852583112221005,E01000107
102,0.09624060150376001,3.48872180451128,2.986466165413539,-2.76691729323308,1.2060150375939998,E01000108
103,1.3502991558069002,2.0695024997951,-5.55077452667814,3.5939677075649596,-10.415129907384646,E01000109
104,-1.6869918699187,1.20934959349594,-2.6219512195121997,2.4695121951219523,-10.0,E01000110
105,1.7719249862106996,1.81788931788932,-2.2545504688361824,-1.2709137709137694,-3.752987681559109,E01000111
106,0.7187780772686407,0.5880911541288898,-3.857306215796781,-2.9955893163440397,-4.8435840888671,E01000112
107,0.7267441860465098,0.85029069767441,-3.5174418604651203,4.985465116279073,-2.1366279069767486,E01000113
108,-0.2248677248677291,-0.3042328042328101,-2.5,2.0105820105820102,-15.277777777777779,E01000114
109,0.0,0.7663775705012801,-1.1632029673266793,0.7663775705012801,-6.58511972944963,E01000115
110,-0.3527524354414697,-0.62915571362301,1.905829596412552,-0.5421756610483999,-1.5453456007422375,E01000116
111,-0.3157811636535899,-0.3157811636535899,2.280532091260749,0.15591694955396002,-14.93743585695114,E01000117
112,0.0,-2.17391304347826,0.2415458937198025,0.24154589371981006,-3.6231884057971016,E01000118
113,0.0,-1.9318181818181899,2.0738636363636296,0.26515151515151003,-8.04924242424243,E01000119
114,0.70129870129871,0.37662337662337997,4.36363636363637,0.0346320346320399,-15.082251082251084,E01000120
115,0.0,-0.6074121531713601,-0.09240549997536363,-0.2981617465871601,-10.205263417278594,E01000122
116,1.2058124376964905,-1.8882754390000809,-2.944559466298603,-2.5534851621808095,-2.530480791350361,E01000124
117,-1.18343195266272,0.8037475345167708,-1.9181459566074874,0.6591058514135408,-3.3251150558842912,E01000125
118,0.0,-2.7806244448999102,-0.7617681218829002,-1.4381362301018008,1.704584272733488,E01000126
119,0.0,3.1458737341090197,-1.5675500969618632,0.5494505494505401,-4.438698556345614,E01000127
120,0.0,1.4758179231863497,1.3691322901849219,-0.67567567567567,-9.468349928876243,E01000128
121,1.4618590553169994,-1.2766270943841107,0.22417277090174004,-1.5355308579607603,-7.50610423507619,E01000129
122,0.49019607843137003,-0.36231884057971087,7.99658994032395,1.1466325660699097,-10.281329923273656,E01000130
123,-0.74626865671641,1.8407960199004998,3.941404090657823,-0.3869541182973999,-4.778883360972912,E01000131
124,0.0,3.5749931948099087,-2.2184919698756893,1.38372198530079,-12.834588512839133,E01000132
125,0.0,-0.09600614439324051,-0.32002048131079874,1.1776753712237595,-7.181259600614432,E01000133
126,0.37313432835820004,0.12071992976294865,-0.41703248463565146,0.4225197541703203,-10.277655838454795,E01000134
127,0.65359477124183,1.36165577342048,-4.901960784313729,1.5250544662309395,-3.6673928830791667,E01000135
128,-0.01251956181533001,-0.47261345852894987,0.22848200312989064,-0.12519561815336067,-5.627543035993753,E01000136
129,0.5537098560354299,-3.765227021040971,-6.256921373200441,-2.0210409745293507,-1.4534883720930303,E01000137
130,-0.390625,-0.390625,-1.2826906028368796,0.5291445035460902,-8.114472517730498,E01000138
131,1.35578359420666,-0.18672468662725983,-3.8611417808664115,-0.41891277521594983,-6.662012080275371,E01000139
132,2.5129032258064488,-0.3612903225806505,-4.75483870967742,2.509677419354828,-5.109677419354842,E01000140
133,-1.12414467253177,-2.1706629866022595,-3.536311885458,0.6971997009947692,-3.7821286872520306,E01000141
134,-0.34722222222222,1.1988993710691807,-2.6270964360587,0.6027253668763102,-7.121331236897273,E01000142
135,-1.1638120333772504,5.8684672815107595,-1.504172156346069,4.47408871321915,-3.046772068511199,E01000143
136,4.770227442207301,-0.26565995525727004,-7.137863534675621,2.2231543624161096,-11.449011931394473,E01000144
137,-0.0030757874015700515,-1.58403051181102,3.3956692913385904,0.35986712598425985,-9.362696850393696,E01000145
138,1.0209249633480013,-0.3905104624816701,0.28122084499533173,3.2866853258696507,-11.61668665866987,E01000146
139,-1.6052288891114903,0.33557046979865,0.9591305218872108,0.78132825803866,-12.42362015426226,E01000147
140,0.16186299081036015,-2.20864661654136,-0.5743525480367584,0.5273600668337526,-1.8640350877193015,E01000148
141,-0.6642699229322901,-1.3326721626479796,-3.0103927767102583,2.98043348003058,-3.193247794375914,E01000150
142,1.2274155538099003,0.5695208169678,-11.12529457973292,-0.7953652788688199,1.9736842105263102,E01000151
143,0.0,2.13283828382838,-17.91666666666667,3.5148514851485197,2.5495049504950495,E01000152
144,0.0,-2.2948117300017294,-5.530973451327441,3.94759673781017,1.9521082769390894,E01000153
145,0.8109756097560998,-1.26219512195122,-2.75,-0.2804878048780388,1.2560975609756095,E01000155
146,-0.8746556473829203,-3.7706611570248,0.37190082644627953,-1.7596418732782286,-3.1404958677685997,E01000156
147,-0.47619047619047,-0.3132832080200494,1.3784461152882201,-2.9573934837092786,-21.69172932330828,E01000157
148,0.0,-0.5891472868217003,-7.544186046511619,0.30697674418605203,-1.5038759689922383,E01000158
149,0.51020408163265,1.16901129383792,-5.3769566078858695,0.6092728353477304,-6.424608678422828,E01000159
150,1.00844277673546,-0.9849906191369602,-6.136647904940581,1.3914946841776068,-4.526266416510319,E01000160
151,0.010822510822510178,-0.47619047619047983,1.9696969696969724,-1.3528138528138491,-11.093073593073589,E01000161
152,1.1057930351543197,1.03977554051823,1.592672058095392,-0.028882653903290034,-4.757385707212414,E01000162
153,-0.6094968107725001,-1.9914953933380612,-7.512402551382003,1.0985116938341593,-3.5400425230333106,E01000163
154,0.23019515270590007,-0.07917540284152036,-10.43355864111549,0.5835520431652599,-7.44761960617568,E01000164
155,-0.30120481927709997,-0.3478000399387602,2.3730280236969925,0.4027158357185605,-3.6543965918924286,E01000165
156,-0.05657792865225997,-4.13167768447383,3.1296527901852222,-0.2263117146090199,-8.704067655291531,E01000166
157,0.0,-0.5232399014699001,-0.9361969313992216,-0.26161995073495004,-9.047220388646508,E01000168
158,0.0,1.1081560283687897,2.489657210401891,1.544030732860521,-11.059397163120572,E01000169
159,0.5410511851597397,1.71762281003092,3.9805908622466486,-0.021470285125389843,-3.2420130539333556,E01000170
160,-0.5586592178770999,-1.117318435754191,1.3966480446927303,1.1173184357541892,0.8379888268156499,E01000171
161,0.0,0.07692307692307998,2.3406593406593394,-0.5494505494505401,-9.164835164835175,E01000172
162,0.0916138125440501,-1.4235377026074696,3.8054968287526485,0.042283298097249844,-14.672304439746306,E01000173
163,-5.897556390977437,0.18796992481203012,3.61842105263157,-3.8298872180451085,-3.3364661654135297,E01000174
164,0.016856300042140004,-0.7838179519595498,2.597977243994947,-0.6131479140328702,-7.644332069110831,E01000175
165,0.0,-3.552183777651729,-1.4393079977311416,-0.10635280771411892,-4.60862166761202,E01000176
166,-0.1203659123736196,-1.3601348098218593,-3.8878189696677907,-0.7643235435724591,-2.23278767453057,E01000177
167,-0.5570209900101002,-3.0601077562015995,34.20136940172859,-10.956616904254119,-12.055225053316871,E01000178
168,0.0,-1.6560678325384206,-0.9273979862215196,1.1658717541070516,0.039745627980931175,E01000179
169,0.34690101757631003,-1.7345050878815904,-2.937095282146167,-3.0296022201665105,-1.588035769349375,E01000180
170,-0.36541889483065937,2.03208556149733,-1.1853832442067702,-1.1140819964349369,0.6773618538324406,E01000181
171,1.75824175824176,1.8363215731636797,0.9543088490456899,-1.85078079814922,-0.14459224985541042,E01000182
172,-1.14205640217201,-1.0807496934664602,3.5032404974601477,1.0492205289893102,-9.213522508320196,E01000183
173,0.5,-21.26470588235294,-3.3529411764705905,5.0882352941176485,-3.4705882352941098,E01000185
174,0.0,3.91566265060241,-3.235294117647058,0.00708717221827998,-12.788802267895115,E01000186
175,-0.3470414714558401,0.63335068540691,-1.9564462953322987,0.0,-4.9843831337844975,E01000187
176,-0.15337423312883,-0.17012461371571008,1.8752449885596008,0.074294205052,-2.13470496540533,E01000188
177,0.0,1.3985568760611198,5.089134125636669,0.9868421052631501,-10.899830220713078,E01000190
178,-0.9036309036309003,3.15042315042315,-1.1629811629811613,-0.21703521703521,-5.468195468195475,E01000191
179,-1.0296326995803717,-0.19945086256022027,1.6124436616070117,0.6579288193545008,-3.873750194270322,E01000192
180,-0.43478260869565,0.4347826086956499,4.7826086956521685,-0.43478260869564966,-17.391304347826086,E01000193
181,0.9375,0.0,1.1979166666666607,2.44791666666666,-11.875,E01000194
182,0.60975609756097,-0.4890123158657289,0.255574337921594,-0.19520244707396994,-1.992272397971501,E01000195
183,1.141304347826079,0.7427536231884004,2.9710144927536195,-0.34057971014493127,-2.2282608695652186,E01000196
184,0.85149372203781,1.1744118920479198,0.3734305094530157,-1.3836772983114507,-2.273055274931451,E01000197
185,0.20833333333332998,0.61366806136681,-4.319211994421188,-0.005230125523009832,5.082810320781025,E01000198
186,-0.42127071823205,2.0873618784530295,-3.081837016574589,2.8211325966850795,-4.2144337016574624,E01000199
187,0.0,-1.4356905552918908,-4.894399620313237,-1.6611295681063099,-1.1153298528713727,E01000200
188,0.23183129550763001,-0.40184091221322005,-3.2868525896414305,0.2970875120208798,-7.431480972661085,E01000201
189,0.23096355106459998,0.53771201732227,-1.49224106820642,-0.6351497654276415,-5.6928906531938,E01000202
190,0.24509803921568,-3.2357770694484707,-8.996184680768863,-0.24872017772625998,-2.8240606587462587,E01000203
191,0.12235717498876042,-0.5236167341430498,-1.851551956815113,-0.06297795771480086,-6.026990553306334,E01000204
192,0.0,0.2600554785020792,-6.994254012284529,-0.24271844660194,-9.468496136318606,E01000205
193,0.11223344556677,-0.6858853571391794,-1.7999824957011583,0.33670033670033,-4.997734737795902,E01000206
194,-0.38485221674876957,2.27832512315271,1.177647783251233,1.6933497536945796,-15.070812807881783,E01000207
195,0.0,1.3198390151515094,3.7582859848484773,0.5681818181818099,-11.65364583333334,E01000208
196,0.0,2.0753331827422703,-1.8409758301332708,0.6155409984187901,-17.36785633611926,E01000209
197,-0.028702640642942256,-0.9519709146574815,-3.2433983926521215,-1.9836713866564608,-4.1842071692818,E01000211
198,0.7978723404255299,-0.4216734648881104,2.882813361261171,-0.9880388049829105,-10.948351890640502,E01000212
199,0.28089887640449,2.97827219287149,-0.06510901108713085,0.28089887640449,-10.713222710023068,E01000213
200,-0.4225352112676104,-0.07042253521126973,-2.1420187793427203,0.5105633802816898,-7.464788732394371,E01000214
201,0.06745155751778009,-0.5886681383370105,-1.0138173493581881,0.5109966478619898,-14.256806475349517,E01000215
202,-1.3592832869941298,1.7299969107198,-0.5792400370713597,0.2548656163114007,-17.323138708680887,E01000216
203,0.0,1.32461435278337,-2.328255245760281,-1.06831464980359,-9.099837117945768,E01000217
204,-1.3455772113943105,-0.041229385307350874,0.7946026986506709,-1.8028485757121402,-2.050224887556219,E01000218
205,0.28410323140316995,0.31446540880503,-1.0713511168943803,0.8523096942094999,-7.215354586857504,E01000219
206,0.56698620528407,-1.0638297872340399,3.612345101706799,1.2917933130699097,-18.202010755202245,E01000220
207,0.05576817933296996,-3.11645708037178,-17.260798250410076,0.8223072717331901,-3.877528704209949,E01000221
208,-0.07129605495162006,-0.33654804434154006,-6.592968522408427,1.5439812330384401,-6.652765213658178,E01000222
209,-1.3107021342406402,1.78935972780699,-10.658830807299722,0.6897618311166099,-7.70027837921436,E01000223
210,0.7287779850746201,-0.01749067164179996,-1.4284048507462703,0.26819029850746023,-9.054337686567159,E01000224
211,-0.59880239520958,-0.8640945956188899,-4.580080345637835,2.23224437201546,-11.92109451982111,E01000225
212,0.0,-1.5109466543324106,2.2510021584952185,0.3391921060746198,-9.913660191181016,E01000226
213,0.0,0.34482758620689,0.22340942204954217,-0.35939776590578,-14.715881495871791,E01000227
214,0.1199040767386,-0.79995704928595,1.2079888328143369,0.11543004402448001,-2.5573570993951105,E01000228
215,0.0,0.20803369632217006,2.686459831518377,-0.23371686870761993,-8.19036367372098,E01000229
216,0.7663004961020501,1.1339475549255804,1.5414599574769703,-0.8371722182849101,-13.638377037562009,E01000230
217,-0.019438810006770002,0.6482420554428601,-1.5348208248816775,0.9803921568627401,-10.720081135902639,E01000231
218,0.22727272727272002,0.27511961722488,-0.937001594896337,0.46251993620415,-6.862041467304621,E01000232
219,0.3855421686747005,-1.7751004016064198,-1.040160642570278,0.46184738955823,-6.417670682730929,E01000233
220,-0.6125080593165697,-1.3459058671824602,1.6843971631205683,0.26595744680850997,-10.791424887169576,E01000234
221,-0.24271844660193986,0.72815533980582,-0.4854368932038753,0.7281553398058302,-5.339805825242728,E01000235
222,-0.6638631638631698,-1.8262143262143304,-6.331506331506331,1.5403515403515406,-1.3064638064638103,E01000236
223,2.50057683433318,-1.772323488694039,-3.2562298107983416,1.3223927088140304,0.1456506691278321,E01000237
224,0.66301635192014,-0.82504562893433,-2.5496331061198703,0.4115916117257079,-1.746936342980593,E01000238
225,-0.43424317617865993,-0.48249241797629017,-6.7497242900468635,0.6772125723738598,-4.108078301626687,E01000239
226,0.0,0.79522862823061,-0.2889741198824822,0.17637537606220996,-10.75933777863791,E01000240
227,0.0,-0.33968090581574995,-0.018013381369019754,2.3623262995367993,-10.57128152341739,E01000241
228,-0.044637875237139996,-0.3822118067180007,2.561098091730834,0.17297176654390967,-10.824684745006142,E01000242
229,2.958331210839999,0.86470378483012,1.53838316947685,-3.6078141714635095,-0.2266822882176207,E01000243
230,-2.1707193515704204,-1.1018237082066795,-2.9635258358662604,0.633232016210739,-1.2588652482269538,E01000244
231,1.4764239028944885,-10.180322128851541,-0.020424836601299567,2.7544351073762794,-3.311741363211951,E01000245
232,0.19083969465647999,-2.4313646712200296,-3.0567831793223377,0.15401098165260008,0.044864068568376325,E01000246
233,-0.75757575757575,-2.4071358748778096,-0.9775171065493602,1.6617790811339184,-3.7267839687194453,E01000247
234,0.3811125428615103,-0.86924236136895,-2.9713674186996286,-0.8255618406971372,0.3341559831393113,E01000248
235,-0.23364485981308003,-0.6374194719172497,2.2479811269394787,-1.8578168950186003,-4.203339079938292,E01000249
236,-0.8595436324391006,-1.7113783533765,4.46345975948196,1.9542090656799207,-7.554733271662048,E01000250
237,-1.479500891265591,-4.117647058823529,2.2103386809269203,-0.8021390374331592,-5.579322638146174,E01000251
238,0.0,-1.82760501909438,0.8753657689827925,-0.14382780340227974,-7.2335465952487255,E01000252
239,0.16782648160055003,1.2562560669667002,0.1438737818791367,-0.01465527022426999,-3.3201278317764107,E01000253
240,-0.33222591362125997,0.7630479048333503,-1.4709034401457615,-3.0746972457400084,-4.114778694673671,E01000254
241,0.21881202497942004,0.21348695357505987,-3.843249261751467,0.21784383017862996,-0.9197850607542186,E01000255
242,0.0,0.03237838677925997,-5.284152722374763,1.0374035124074,-5.427912759674658,E01000256
243,0.5956471935853398,1.8946162657502912,-5.237113402061851,0.9335624284077897,-2.903780068728521,E01000257
244,0.0,1.22657623090824,-4.344382008564999,-0.7933757457236899,-4.72683615119935,E01000258
245,0.27138705046047995,0.9638617501838502,-4.857828203242633,-1.2431277795286604,-3.1691003956998216,E01000259
246,0.19603821840468005,-0.21745162379964,-14.346076822853831,1.0896708970708802,-1.8635694638807188,E01000260
247,0.0,2.2226502311248,0.9162447721769809,-0.057230904688539974,-3.6512216596962404,E01000261
248,-0.013590099467959998,4.19587092297016,-10.799213509137182,3.41400647698358,-3.001966227157059,E01000262
249,0.21551724137931,0.01629962329759993,0.45457838307736864,0.6465517241379299,-0.8801796580701335,E01000263
250,-0.35547680990401,-0.48667802996321985,-7.856373912263386,0.16708531443437002,-4.35655333273526,E01000264
251,-0.4047239915074301,0.3494338287331895,0.5573248407643305,-0.19904458598727004,-5.1618895966029825,E01000265
252,-0.2906976744186,0.814274701272,0.6199408968264244,-0.61030450982911,-7.95483746627265,E01000266
253,-0.6818181818181901,0.1136363636363602,-1.1363636363636402,0.5681818181818099,-11.420454545454554,E01000267
254,0.9210703240554006,-1.7601183272825,2.234772085518358,-0.33481242436467007,-3.9357267715476674,E01000268
255,0.0,0.1705158103262301,-4.389528323177622,-0.8764011133679399,-6.304069811178813,E01000269
256,0.0,-0.6944444444444411,-1.3435990338164316,-0.3774154589372001,-4.362922705314013,E01000270
257,0.9962589459987001,-0.5936890045543199,0.5164281067013725,1.6834743005855601,-8.60849056603773,E01000271
258,0.0,0.5370553647319101,-0.5137684112476002,2.3316062176165797,-12.129591896140191,E01000272
259,0.8284023668639,-2.2287968441814607,0.35502958579882105,1.7357001972386596,-6.46942800788954,E01000273
260,-0.54531490015361,2.7553763440860197,1.6436251920122888,0.07680491551458957,-12.530721966205846,E01000274
261,0.0,1.08333888038341,0.6157225587432578,0.5025627371363901,-5.534846568594823,E01000275
262,0.390625,0.90981012658228,-0.6477452531645511,-0.9493670886075899,-8.114121835443036,E01000276
263,0.0,-0.32774243300559114,2.0275046590836006,1.1952959321380399,0.29882398303451296,E01000277
264,-0.64508276533593,6.93768257059396,-6.933625446283671,0.3083414475819499,-8.511846802986042,E01000278
265,-0.11086474501107998,0.05549041687466005,-1.1538059692829137,0.09855933875855002,-2.4444805609407894,E01000279
266,-0.015360983102920056,-0.03072196620584,0.6451612903225801,-0.71428571428571,-2.2657450076805006,E01000280
267,-0.545574057844,7.9842243645924595,-4.3010517090271705,2.05959684487292,-2.1253286590709894,E01000281
268,0.4067651466495401,0.69578248769001,6.066305777288438,1.4848457044988894,-10.170657858519135,E01000282
269,-0.29411764705882,-0.9152612093788597,1.5178938708350493,-0.5327025915261301,-1.460304401480876,E01000283
270,0.59699877353727,0.2398816824183001,1.3905923093571886,0.8639347810403297,-10.298679748935863,E01000284
271,0.0,-0.7899522618777004,-5.376221868606501,1.4662423278017702,-2.5914980677426698,E01000285
