"","LSOA11CD","clusters_2018_cleanup_Commercial","clusters_2018_cleanup_Estates","clusters_2018_cleanup_High.density","clusters_2018_cleanup_Low.density","clusters_2018_cleanup_Open.green.space","clusters_2018_cleanup_Other.green","clusters_2018_cleanup_Terraced","count","lsoa","hierarchical8"
"732","E01000748",0.0029806259314456,0.0014903129657228,0.0014903129657228,0.153502235469449,0.731743666169896,0.108792846497765,0,671,"E01000748",7
"733","E01000749",0,0.00227617602427921,0.00227617602427921,0.110015174506829,0.810318664643399,0.0743550834597876,0.000758725341426404,1318,"E01000749",7
"734","E01000750",0,0.0756756756756757,0.0216216216216216,0.437837837837838,0.259459459459459,0.205405405405405,0,185,"E01000750",4
"735","E01000751",0.00418410041841004,0.0397489539748954,0.0230125523012552,0.380753138075314,0.376569037656904,0.171548117154812,0.00418410041841004,478,"E01000751",1
"736","E01000752",0.0114566284779051,0.00654664484451719,0.0196399345335516,0.322422258592471,0.427168576104746,0.193126022913257,0.0196399345335516,611,"E01000752",1
"737","E01000753",0,0.0206896551724138,0,0.606896551724138,0.071264367816092,0.296551724137931,0.00459770114942529,435,"E01000753",4
"738","E01000754",0.0197628458498024,0.0118577075098814,0.0158102766798419,0.49802371541502,0.08300395256917,0.371541501976285,0,253,"E01000754",4
"739","E01000755",0.00374531835205993,0.0224719101123595,0.0374531835205993,0.546816479400749,0.048689138576779,0.340823970037453,0,267,"E01000755",4
"740","E01000756",0.0474576271186441,0.0203389830508475,0.00338983050847458,0.494915254237288,0.0983050847457627,0.335593220338983,0,295,"E01000756",4
"741","E01000757",0,0.0257142857142857,0.00571428571428571,0.617142857142857,0.0485714285714286,0.302857142857143,0,350,"E01000757",4
"742","E01000758",0,0.0228013029315961,0.00651465798045603,0.625407166123778,0.0912052117263844,0.254071661237785,0,307,"E01000758",4
"743","E01000759",0,0.00238095238095238,0.00357142857142857,0.173809523809524,0.740476190476191,0.0797619047619048,0,840,"E01000759",7
"744","E01000760",0.0498442367601246,0.0373831775700935,0.0218068535825545,0.389408099688474,0.230529595015576,0.271028037383178,0,321,"E01000760",1
"745","E01000761",0.0028169014084507,0.00845070422535211,0.00563380281690141,0.532394366197183,0.304225352112676,0.146478873239437,0,355,"E01000761",4
"746","E01000762",0.0045045045045045,0.027027027027027,0.0585585585585586,0.477477477477477,0.036036036036036,0.391891891891892,0.0045045045045045,222,"E01000762",1
"747","E01000763",0,0.00664451827242525,0.00664451827242525,0.561461794019934,0.132890365448505,0.292358803986711,0,301,"E01000763",4
"748","E01000764",0,0.106329113924051,0.00759493670886076,0.50126582278481,0.0126582278481013,0.372151898734177,0,395,"E01000764",1
"749","E01000765",0.050761421319797,0.0253807106598985,0.0152284263959391,0.294416243654822,0.451776649746193,0.159052453468697,0.00338409475465313,591,"E01000765",1
"750","E01000766",0,0.0154440154440154,0.00386100386100386,0.718146718146718,0.0154440154440154,0.247104247104247,0,259,"E01000766",4
"751","E01000767",0.00593471810089021,0.00890207715133531,0.0029673590504451,0.664688427299703,0.0652818991097923,0.249258160237389,0.0029673590504451,337,"E01000767",4
"752","E01000768",0,0.015625,0.04296875,0.52734375,0.16796875,0.24609375,0,256,"E01000768",4
"753","E01000769",0,0.0182926829268293,0.00609756097560976,0.573170731707317,0.128048780487805,0.274390243902439,0,164,"E01000769",4
"754","E01000770",0.021551724137931,0.0603448275862069,0.0517241379310345,0.452586206896552,0.181034482758621,0.185344827586207,0.0474137931034483,232,"E01000770",1
"755","E01000771",0.0428571428571429,0.00357142857142857,0.0321428571428571,0.692857142857143,0.103571428571429,0.0964285714285714,0.0285714285714286,280,"E01000771",4
"756","E01000772",0,0.0950226244343891,0.0497737556561086,0.515837104072398,0.117647058823529,0.208144796380091,0.0135746606334842,221,"E01000772",4
"757","E01000773",0,0.00836820083682008,0,0.790794979079498,0.0543933054393305,0.138075313807531,0.00836820083682008,239,"E01000773",4
"758","E01000774",0.0789473684210526,0.0157894736842105,0.00526315789473684,0.657894736842105,0.0157894736842105,0.226315789473684,0,190,"E01000774",4
"759","E01000775",0.020979020979021,0.0384615384615385,0,0.314685314685315,0.405594405594406,0.22027972027972,0,286,"E01000775",1
"760","E01000777",0.00540540540540541,0,0,0.832432432432432,0.0162162162162162,0.145945945945946,0,185,"E01000777",4
"761","E01000778",0.0289855072463768,0.0966183574879227,0.00483091787439614,0.714975845410628,0,0.154589371980676,0,207,"E01000778",4
"762","E01000779",0.0368852459016393,0.0532786885245902,0.0286885245901639,0.413934426229508,0.245901639344262,0.200819672131148,0.0204918032786885,244,"E01000779",4
"763","E01000780",0,0.167701863354037,0.0248447204968944,0.527950310559006,0.0807453416149068,0.186335403726708,0.0124223602484472,161,"E01000780",4
"764","E01000781",0,0.183544303797468,0.0189873417721519,0.544303797468354,0.0189873417721519,0.234177215189873,0,158,"E01000781",4
"765","E01000782",0.079136690647482,0.129496402877698,0.0143884892086331,0.402877697841727,0.194244604316547,0.179856115107914,0,139,"E01000782",1
"766","E01000783",0,0.183760683760684,0.0128205128205128,0.504273504273504,0.115384615384615,0.183760683760684,0,234,"E01000783",4
"767","E01000784",0,0.048,0.04,0.616,0.048,0.248,0,125,"E01000784",4
"768","E01000785",0.00636942675159236,0.171974522292994,0.00636942675159236,0.509554140127389,0.0573248407643312,0.248407643312102,0,157,"E01000785",4
"769","E01000786",0.00742574257425743,0.0297029702970297,0.0173267326732673,0.507425742574257,0.163366336633663,0.274752475247525,0,404,"E01000786",4
"770","E01000787",0,0.127946127946128,0.0168350168350168,0.491582491582492,0.101010101010101,0.262626262626263,0,297,"E01000787",4
"771","E01000788",0.03125,0.0182291666666667,0.0286458333333333,0.5234375,0.0911458333333333,0.307291666666667,0,384,"E01000788",4
"772","E01000789",0,0.12781954887218,0.0977443609022556,0.473684210526316,0.037593984962406,0.263157894736842,0,133,"E01000789",1
"773","E01000790",0.171945701357466,0.0135746606334842,0.0588235294117647,0.386877828054299,0.106334841628959,0.257918552036199,0.00452488687782805,442,"E01000790",1
"774","E01000791",0,0.0253164556962025,0.0189873417721519,0.490506329113924,0.117088607594937,0.348101265822785,0,316,"E01000791",4
"775","E01000792",0,0.073394495412844,0.0504587155963303,0.614678899082569,0.0642201834862385,0.197247706422018,0,218,"E01000792",4
"776","E01000793",0,0.0192307692307692,0.00274725274725275,0.607142857142857,0.123626373626374,0.247252747252747,0,364,"E01000793",4
"777","E01000794",0.00579710144927536,0.0144927536231884,0,0.715942028985507,0.0579710144927536,0.205797101449275,0,345,"E01000794",4
"778","E01000795",0.00378787878787879,0.0416666666666667,0.00757575757575758,0.708333333333333,0.0265151515151515,0.212121212121212,0,264,"E01000795",4
"779","E01000796",0,0.295774647887324,0.0704225352112676,0.47887323943662,0,0.154929577464789,0,71,"E01000796",1
"780","E01000797",0.0451388888888889,0.0729166666666667,0.0243055555555556,0.465277777777778,0.201388888888889,0.177083333333333,0.0138888888888889,288,"E01000797",4
"781","E01000798",0.0792079207920792,0.257425742574257,0.0891089108910891,0.396039603960396,0,0.099009900990099,0.0792079207920792,101,"E01000798",4
"782","E01000799",0.169230769230769,0.0538461538461538,0.0461538461538462,0.315384615384615,0.0615384615384615,0.0692307692307692,0.284615384615385,130,"E01000799",6
"783","E01000800",0.0238095238095238,0.0952380952380952,0.158730158730159,0.317460317460317,0.0634920634920635,0.150793650793651,0.19047619047619,126,"E01000800",4
"784","E01000801",0.0307692307692308,0.0692307692307692,0.0384615384615385,0.730769230769231,0.00769230769230769,0.115384615384615,0.00769230769230769,130,"E01000801",4
"785","E01000802",0.0341880341880342,0.0683760683760684,0.111111111111111,0.256410256410256,0.0170940170940171,0.0341880341880342,0.478632478632479,117,"E01000802",6
"786","E01000803",0.00909090909090909,0.145454545454545,0.0363636363636364,0.281818181818182,0.0363636363636364,0.0727272727272727,0.418181818181818,110,"E01000803",6
"787","E01000804",0.0197368421052632,0.0197368421052632,0.0394736842105263,0.631578947368421,0,0.282894736842105,0.00657894736842105,152,"E01000804",4
"788","E01000805",0.056,0.128,0.12,0.352,0.024,0.048,0.272,125,"E01000805",6
"789","E01000806",0.209876543209877,0.123456790123457,0.222222222222222,0.185185185185185,0.037037037037037,0.0740740740740741,0.148148148148148,81,"E01000806",1
"790","E01000807",0.184738955823293,0,0.00401606425702811,0.57429718875502,0.0200803212851406,0.216867469879518,0,249,"E01000807",4
"791","E01000808",0,0.0295081967213115,0.00327868852459016,0.60327868852459,0.0950819672131148,0.268852459016393,0,305,"E01000808",4
"792","E01000809",0,0.00809716599190283,0.00404858299595142,0.631578947368421,0.0202429149797571,0.336032388663968,0,247,"E01000809",4
"793","E01000810",0,0.0212765957446809,0,0.65531914893617,0.0425531914893617,0.280851063829787,0,235,"E01000810",4
"794","E01000811",0,0.00888888888888889,0.00888888888888889,0.715555555555556,0.0222222222222222,0.244444444444444,0,225,"E01000811",4
"795","E01000812",0.0306406685236769,0.0445682451253482,0.0362116991643454,0.520891364902507,0.0947075208913649,0.247910863509749,0.0250696378830084,359,"E01000812",4
"796","E01000813",0.0235690235690236,0.00673400673400673,0.00673400673400673,0.599326599326599,0.0471380471380471,0.316498316498317,0,297,"E01000813",4
"797","E01000814",0,0.0257234726688103,0.00321543408360129,0.64951768488746,0.102893890675241,0.218649517684887,0,311,"E01000814",4
"798","E01000815",0,0.00347222222222222,0,0.78125,0.0381944444444444,0.177083333333333,0,288,"E01000815",4
"799","E01000816",0,0.0231481481481481,0.0138888888888889,0.787037037037037,0,0.171296296296296,0.00462962962962963,216,"E01000816",4
"800","E01000818",0,0.019672131147541,0,0.760655737704918,0.121311475409836,0.0950819672131148,0.00327868852459016,305,"E01000818",4
"801","E01000819",0.0420168067226891,0.0588235294117647,0.0504201680672269,0.512605042016807,0.0966386554621849,0.205882352941176,0.0336134453781513,238,"E01000819",4
"802","E01000820",0.0288461538461538,0.105769230769231,0.0144230769230769,0.427884615384615,0.221153846153846,0.153846153846154,0.0480769230769231,208,"E01000820",4
"803","E01000822",0.00740740740740741,0.111111111111111,0.0296296296296296,0.407407407407407,0.0962962962962963,0.140740740740741,0.207407407407407,135,"E01000822",1
"804","E01000823",0.0416666666666667,0.037037037037037,0.0833333333333333,0.546296296296296,0.037037037037037,0.166666666666667,0.087962962962963,216,"E01000823",4
"805","E01000824",0.0434782608695652,0.0289855072463768,0.0942028985507246,0.536231884057971,0.0434782608695652,0.130434782608696,0.123188405797101,138,"E01000824",4
"806","E01000825",0.0303030303030303,0.193939393939394,0.0727272727272727,0.448484848484848,0.0363636363636364,0.127272727272727,0.0909090909090909,165,"E01000825",4
"807","E01000826",0,0.0351906158357771,0,0.571847507331378,0.0557184750733138,0.337243401759531,0,341,"E01000826",4
"808","E01000827",0.0236486486486486,0.0844594594594595,0.0236486486486486,0.510135135135135,0.101351351351351,0.256756756756757,0,296,"E01000827",4
"809","E01000828",0.0105820105820106,0.0793650793650794,0.0423280423280423,0.513227513227513,0.0793650793650794,0.275132275132275,0,189,"E01000828",4
"810","E01000829",0,0.139240506329114,0.0253164556962025,0.689873417721519,0.0506329113924051,0.0949367088607595,0,158,"E01000829",4
"811","E01000830",0,0.010752688172043,0,0.623655913978495,0.0913978494623656,0.274193548387097,0,372,"E01000830",4
"812","E01000831",0.00396825396825397,0.0952380952380952,0.0238095238095238,0.53968253968254,0.0634920634920635,0.273809523809524,0,252,"E01000831",4
"813","E01000832",0.0147058823529412,0.00882352941176471,0.00588235294117647,0.447058823529412,0.302941176470588,0.220588235294118,0,340,"E01000832",1
"814","E01000833",0,0.00460829493087558,0.00460829493087558,0.71889400921659,0.0368663594470046,0.235023041474654,0,217,"E01000833",4
"815","E01000834",0.00480769230769231,0,0,0.682692307692308,0.0336538461538462,0.278846153846154,0,208,"E01000834",4
"816","E01000835",0.175862068965517,0.0241379310344828,0.0862068965517241,0.53448275862069,0.0206896551724138,0.13448275862069,0.0241379310344828,290,"E01000835",4
"817","E01000836",0,0,0.0149253731343284,0.73134328358209,0,0.246268656716418,0.00746268656716418,134,"E01000836",4
"818","E01000837",0,0.108225108225108,0.0476190476190476,0.584415584415584,0.0432900432900433,0.216450216450216,0,231,"E01000837",4
"819","E01000838",0.00328947368421053,0.00986842105263158,0.0197368421052632,0.519736842105263,0.226973684210526,0.220394736842105,0,304,"E01000838",1
"820","E01000839",0,0.0259067357512953,0,0.792746113989637,0.0414507772020725,0.139896373056995,0,193,"E01000839",4
"821","E01000840",0,0.00466200466200466,0.00233100233100233,0.433566433566434,0.382284382284382,0.177156177156177,0,429,"E01000840",1
"822","E01000841",0.0588235294117647,0.0110294117647059,0.0110294117647059,0.669117647058823,0.0441176470588235,0.198529411764706,0.00735294117647059,272,"E01000841",4
"823","E01000842",0,0.0857142857142857,0.0428571428571429,0.171428571428571,0,0,0.7,70,"E01000842",6
"824","E01000843",0,0.108695652173913,0.173913043478261,0.152173913043478,0,0.0217391304347826,0.543478260869565,46,"E01000843",6
"825","E01000844",0.0425531914893617,0.0425531914893617,0,0.234042553191489,0,0.0212765957446809,0.659574468085106,47,"E01000844",6
"826","E01000845",0.333333333333333,0.256410256410256,0.0512820512820513,0.128205128205128,0,0.102564102564103,0.128205128205128,39,"E01000845",1
"827","E01000846",0.0625,0.1875,0.125,0.125,0.09375,0.1875,0.21875,32,"E01000846",1
"828","E01000847",0.206896551724138,0.103448275862069,0.172413793103448,0.206896551724138,0.0344827586206897,0.0344827586206897,0.241379310344828,29,"E01000847",1
"829","E01000848",0.0857142857142857,0.0571428571428571,0.0714285714285714,0.214285714285714,0,0,0.571428571428571,70,"E01000848",6
"830","E01000849",0.161764705882353,0.0735294117647059,0.132352941176471,0.0441176470588235,0,0,0.588235294117647,68,"E01000849",6
"831","E01000850",0.474747474747475,0.0202020202020202,0.429292929292929,0.00505050505050505,0.0101010101010101,0,0.0606060606060606,198,"E01000850",1
"832","E01000851",0.447674418604651,0.00581395348837209,0.476744186046512,0.00581395348837209,0.00581395348837209,0.0174418604651163,0.0406976744186047,172,"E01000851",1
"833","E01000852",0.223300970873786,0.116504854368932,0.543689320388349,0,0.00970873786407767,0.029126213592233,0.0776699029126214,103,"E01000852",2
"834","E01000853",0.311111111111111,0.0666666666666667,0.533333333333333,0.0222222222222222,0,0.0222222222222222,0.0444444444444444,45,"E01000853",2
"835","E01000854",0.588571428571429,0.0571428571428571,0.308571428571429,0,0,0.00571428571428571,0.04,175,"E01000854",1
"836","E01000855",0.384976525821596,0.0516431924882629,0.431924882629108,0,0.0234741784037559,0.0234741784037559,0.0845070422535211,213,"E01000855",1
"837","E01000856",0.177215189873418,0.227848101265823,0.30379746835443,0.0759493670886076,0,0.0632911392405063,0.151898734177215,79,"E01000856",1
"838","E01000857",0.0327868852459016,0.213114754098361,0.114754098360656,0.0491803278688525,0.0983606557377049,0.0327868852459016,0.459016393442623,61,"E01000857",6
"839","E01000858",0.341772151898734,0.139240506329114,0.30379746835443,0,0.0126582278481013,0.177215189873418,0.0253164556962025,79,"E01000858",1
"840","E01000859",0.215909090909091,0.0681818181818182,0.306818181818182,0.0340909090909091,0,0,0.375,88,"E01000859",6
"841","E01000860",0.0566037735849057,0.0943396226415094,0.0754716981132075,0.0566037735849057,0.339622641509434,0.113207547169811,0.264150943396226,53,"E01000860",1
"842","E01000861",0.186666666666667,0.0266666666666667,0.613333333333333,0,0,0,0.173333333333333,75,"E01000861",2
"843","E01000862",0.0941176470588235,0.141176470588235,0.294117647058824,0.0705882352941176,0.0823529411764706,0.105882352941176,0.211764705882353,85,"E01000862",1
"844","E01000863",0.621212121212121,0.0454545454545455,0.25,0.0151515151515152,0,0,0.0681818181818182,132,"E01000863",3
"845","E01000864",0.142857142857143,0.206349206349206,0.301587301587302,0.0793650793650794,0,0.0317460317460317,0.238095238095238,63,"E01000864",1
"846","E01000865",0.0581395348837209,0.313953488372093,0.348837209302326,0.104651162790698,0.0348837209302326,0.0348837209302326,0.104651162790698,86,"E01000865",1
"847","E01000866",0.148936170212766,0.099290780141844,0.425531914893617,0.049645390070922,0.00709219858156028,0,0.269503546099291,141,"E01000866",1
"848","E01000867",0.306666666666667,0.2,0.373333333333333,0.0266666666666667,0,0.0533333333333333,0.04,75,"E01000867",1
"849","E01000868",0.333333333333333,0.166666666666667,0.277777777777778,0.111111111111111,0,0,0.111111111111111,18,"E01000868",1
"850","E01000869",0.0384615384615385,0.256410256410256,0.153846153846154,0.0256410256410256,0,0.0128205128205128,0.512820512820513,78,"E01000869",6
"851","E01000870",0.127906976744186,0.116279069767442,0.244186046511628,0.0930232558139535,0,0.0116279069767442,0.406976744186047,86,"E01000870",1
"852","E01000871",0.0282485875706215,0.0621468926553672,0.0508474576271186,0.429378531073446,0.15819209039548,0.169491525423729,0.101694915254237,177,"E01000871",4
"853","E01000872",0.272727272727273,0.0227272727272727,0.0681818181818182,0.284090909090909,0.0340909090909091,0.0681818181818182,0.25,88,"E01000872",1
"854","E01000873",0.0853658536585366,0.024390243902439,0.0975609756097561,0.134146341463415,0,0.024390243902439,0.634146341463415,82,"E01000873",6
"855","E01000874",0.116666666666667,0.2,0.0666666666666667,0.25,0,0.05,0.316666666666667,60,"E01000874",1
"856","E01000875",0.046875,0.125,0.15625,0.203125,0.109375,0.078125,0.28125,64,"E01000875",6
"857","E01000876",0.0357142857142857,0.130952380952381,0.202380952380952,0.0952380952380952,0,0.119047619047619,0.416666666666667,84,"E01000876",6
"858","E01000877",0.107142857142857,0.0357142857142857,0.125,0.241071428571429,0.0178571428571429,0.0267857142857143,0.446428571428571,112,"E01000877",6
"859","E01000878",0.0705882352941176,0.235294117647059,0.129411764705882,0.388235294117647,0.0352941176470588,0.0823529411764706,0.0588235294117647,85,"E01000878",4
"860","E01000879",0.08,0.12,0.0666666666666667,0.24,0.04,0.0533333333333333,0.4,75,"E01000879",6
"861","E01000880",0.025974025974026,0.155844155844156,0.012987012987013,0.597402597402597,0,0.025974025974026,0.181818181818182,77,"E01000880",4
"862","E01000881",0.4,0.127272727272727,0.0545454545454545,0.181818181818182,0.0363636363636364,0.0727272727272727,0.127272727272727,55,"E01000881",1
"863","E01000882",0.135135135135135,0.0540540540540541,0.378378378378378,0.202702702702703,0,0.027027027027027,0.202702702702703,74,"E01000882",1
"864","E01000883",0.327272727272727,0.0909090909090909,0.145454545454545,0.145454545454545,0,0.0363636363636364,0.254545454545455,55,"E01000883",1
"865","E01000884",0.0062111801242236,0.136645962732919,0.0248447204968944,0.633540372670807,0.0869565217391304,0.0745341614906832,0.0372670807453416,161,"E01000884",4
"866","E01000885",0.00657894736842105,0.151315789473684,0.0921052631578947,0.184210526315789,0.342105263157895,0.164473684210526,0.0592105263157895,152,"E01000885",5
"867","E01000886",0.0208333333333333,0.0520833333333333,0.1875,0.03125,0,0.0208333333333333,0.6875,96,"E01000886",6
"868","E01000887",0.171428571428571,0.0142857142857143,0.0857142857142857,0.0571428571428571,0,0.0142857142857143,0.657142857142857,70,"E01000887",6
"869","E01000888",0.0563380281690141,0.0563380281690141,0.0985915492957746,0.0563380281690141,0,0,0.732394366197183,71,"E01000888",6
"870","E01000889",0.0277777777777778,0.194444444444444,0.472222222222222,0.222222222222222,0,0.0555555555555556,0.0277777777777778,36,"E01000889",1
"871","E01000890",0.428571428571429,0.0714285714285714,0.428571428571429,0,0,0.0714285714285714,0,14,"E01000890",1
"872","E01000891",0.129032258064516,0,0.580645161290323,0.032258064516129,0,0.0967741935483871,0.161290322580645,31,"E01000891",2
"873","E01000892",0.0533333333333333,0.213333333333333,0.213333333333333,0.133333333333333,0,0.0266666666666667,0.36,75,"E01000892",1
"874","E01000893",0,0.0263157894736842,0.0964912280701754,0.043859649122807,0.210526315789474,0.0263157894736842,0.596491228070175,114,"E01000893",6
"875","E01000894",0.0476190476190476,0.0793650793650794,0.134920634920635,0.0476190476190476,0.238095238095238,0.0555555555555556,0.396825396825397,126,"E01000894",1
"876","E01000895",0.375,0.0972222222222222,0.319444444444444,0.0694444444444444,0.0138888888888889,0.0138888888888889,0.111111111111111,72,"E01000895",1
"877","E01000896",0.0657894736842105,0.118421052631579,0.0526315789473684,0.236842105263158,0,0.0394736842105263,0.486842105263158,76,"E01000896",6
"878","E01000897",0.0447761194029851,0.208955223880597,0.134328358208955,0.194029850746269,0.0447761194029851,0.0298507462686567,0.343283582089552,67,"E01000897",6
"879","E01000898",0.12280701754386,0.0175438596491228,0.543859649122807,0.105263157894737,0,0.0175438596491228,0.192982456140351,57,"E01000898",2
"880","E01000899",0.0166112956810631,0.0697674418604651,0.18936877076412,0.0465116279069767,0.504983388704319,0.0830564784053156,0.0897009966777409,301,"E01000899",7
"881","E01000900",0.0357142857142857,0.214285714285714,0.357142857142857,0.0892857142857143,0,0.0535714285714286,0.25,56,"E01000900",1
"882","E01000901",0.295081967213115,0.0983606557377049,0.327868852459016,0.0163934426229508,0,0.0819672131147541,0.180327868852459,61,"E01000901",1
"883","E01000902",0.0909090909090909,0.227272727272727,0.318181818181818,0.0909090909090909,0,0.0454545454545455,0.227272727272727,22,"E01000902",1
"884","E01000903",0.142857142857143,0.314285714285714,0.114285714285714,0.142857142857143,0,0,0.285714285714286,35,"E01000903",6
"885","E01000904",0.289855072463768,0.188405797101449,0.304347826086957,0.0579710144927536,0.0144927536231884,0.072463768115942,0.072463768115942,69,"E01000904",1
"886","E01000905",0.189189189189189,0.351351351351351,0.216216216216216,0.0540540540540541,0,0.135135135135135,0.0540540540540541,37,"E01000905",1
"887","E01000906",0.160714285714286,0.214285714285714,0.178571428571429,0.196428571428571,0.0535714285714286,0.0714285714285714,0.125,56,"E01000906",1
"888","E01000907",0.0263157894736842,0.0526315789473684,0.236842105263158,0.289473684210526,0,0,0.394736842105263,38,"E01000907",6
"889","E01000908",0.0535714285714286,0.196428571428571,0.125,0.232142857142857,0.0714285714285714,0.232142857142857,0.0892857142857143,56,"E01000908",1
"890","E01000909",0.0581395348837209,0.127906976744186,0.0930232558139535,0.430232558139535,0.0348837209302326,0.116279069767442,0.13953488372093,86,"E01000909",4
"891","E01000910",0.00917431192660551,0.155963302752294,0.146788990825688,0.0458715596330275,0.00917431192660551,0.055045871559633,0.577981651376147,109,"E01000910",6
"892","E01000911",0.0151515151515152,0.0151515151515152,0.181818181818182,0.0606060606060606,0.0151515151515152,0,0.712121212121212,66,"E01000911",6
"893","E01000912",0.0869565217391304,0.144927536231884,0.231884057971014,0.173913043478261,0.202898550724638,0.0434782608695652,0.115942028985507,69,"E01000912",1
"894","E01000913",0.131944444444444,0.104166666666667,0.104166666666667,0.0555555555555556,0.361111111111111,0.125,0.118055555555556,144,"E01000913",1
"895","E01000914",0.476666666666667,0.0766666666666667,0.333333333333333,0.00333333333333333,0.0266666666666667,0.02,0.0633333333333333,300,"E01000914",1
"896","E01000915",0.188405797101449,0.0144927536231884,0.753623188405797,0,0,0,0.0434782608695652,69,"E01000915",2
"897","E01000916",0.587786259541985,0.0458015267175573,0.343511450381679,0,0,0,0.0229007633587786,131,"E01000916",1
"898","E01000917",0.420289855072464,0.0869565217391304,0.405797101449275,0,0,0,0.0869565217391304,69,"E01000917",1
"899","E01000918",0.585714285714286,0.0285714285714286,0.338095238095238,0,0,0,0.0476190476190476,210,"E01000918",1
"900","E01000919",0.730941704035874,0.00448430493273543,0.255605381165919,0.00448430493273543,0,0,0.00448430493273543,223,"E01000919",3
"901","E01000920",0.308943089430894,0.040650406504065,0.585365853658537,0.00813008130081301,0.00813008130081301,0,0.0487804878048781,123,"E01000920",2
"902","E01000921",0.40625,0.0859375,0.109375,0.0625,0,0.0390625,0.296875,128,"E01000921",1
"903","E01000922",0.13953488372093,0.0697674418604651,0.546511627906977,0.0465116279069767,0.0348837209302326,0.0581395348837209,0.104651162790698,86,"E01000922",2
"904","E01000923",0.0126582278481013,0.0632911392405063,0.329113924050633,0.0379746835443038,0,0,0.556962025316456,79,"E01000923",6
"905","E01000924",0.028169014084507,0.169014084507042,0.169014084507042,0.0563380281690141,0,0,0.577464788732394,71,"E01000924",6
"906","E01000925",0.0185185185185185,0.259259259259259,0.537037037037037,0.0555555555555556,0,0.0185185185185185,0.111111111111111,54,"E01000925",2
"907","E01000926",0.287878787878788,0.287878787878788,0.151515151515152,0.0757575757575758,0,0.0606060606060606,0.136363636363636,66,"E01000926",1
"908","E01000927",0.197916666666667,0.0729166666666667,0.427083333333333,0.0104166666666667,0,0,0.291666666666667,96,"E01000927",1
"909","E01000928",0.325842696629214,0.123595505617978,0.168539325842697,0.0561797752808989,0,0.0337078651685393,0.292134831460674,89,"E01000928",1
"910","E01000929",0.0588235294117647,0.323529411764706,0.147058823529412,0.117647058823529,0.0588235294117647,0.147058823529412,0.147058823529412,34,"E01000929",1
"911","E01000930",0.438202247191011,0.101123595505618,0.325842696629214,0.0449438202247191,0,0.0112359550561798,0.0786516853932584,89,"E01000930",1
"912","E01000931",0.494949494949495,0.0404040404040404,0.141414141414141,0.0202020202020202,0.0707070707070707,0.0202020202020202,0.212121212121212,99,"E01000931",1
"913","E01000932",0.0657894736842105,0.0921052631578947,0.236842105263158,0.0131578947368421,0.0131578947368421,0,0.578947368421053,76,"E01000932",6
"914","E01000933",0.10989010989011,0.10989010989011,0.175824175824176,0.043956043956044,0,0.021978021978022,0.538461538461538,91,"E01000933",6
"915","E01000934",0.0833333333333333,0.222222222222222,0.194444444444444,0.0277777777777778,0.138888888888889,0.166666666666667,0.166666666666667,36,"E01000934",1
"916","E01000935",0.142857142857143,0.214285714285714,0.0714285714285714,0.214285714285714,0,0.0714285714285714,0.285714285714286,14,"E01000935",1
"917","E01000936",0.173913043478261,0.246376811594203,0.463768115942029,0,0,0.0144927536231884,0.101449275362319,69,"E01000936",1
"918","E01000937",0.0196078431372549,0.176470588235294,0.666666666666667,0,0.0196078431372549,0.0588235294117647,0.0588235294117647,51,"E01000937",2
"919","E01000938",0.277777777777778,0.0416666666666667,0.583333333333333,0,0,0,0.0972222222222222,72,"E01000938",2
"920","E01000939",0.295081967213115,0,0.60655737704918,0,0,0,0.0983606557377049,61,"E01000939",2
"921","E01000940",0.244897959183673,0.142857142857143,0.469387755102041,0,0.0408163265306122,0.0204081632653061,0.0816326530612245,49,"E01000940",1
"922","E01000941",0.388888888888889,0.0555555555555556,0.416666666666667,0,0,0.0277777777777778,0.111111111111111,36,"E01000941",1
"923","E01000942",0.25,0.0735294117647059,0.558823529411765,0.0147058823529412,0,0.0147058823529412,0.0882352941176471,68,"E01000942",2
"924","E01000943",0.157894736842105,0.0350877192982456,0.771929824561403,0,0,0,0.0350877192982456,57,"E01000943",2
"925","E01000944",0.194444444444444,0.0833333333333333,0.666666666666667,0,0,0,0.0555555555555556,36,"E01000944",2
"926","E01000945",0.355932203389831,0.076271186440678,0.516949152542373,0.00847457627118644,0,0.00847457627118644,0.0338983050847458,118,"E01000945",2
"927","E01000946",0.0647058823529412,0.141176470588235,0.405882352941176,0.0294117647058824,0.258823529411765,0.0588235294117647,0.0411764705882353,170,"E01000946",1
"928","E01000947",0.452173913043478,0.139130434782609,0.208695652173913,0.00869565217391304,0,0.0521739130434783,0.139130434782609,115,"E01000947",1
"929","E01000948",0.015748031496063,0.188976377952756,0.165354330708661,0.062992125984252,0.377952755905512,0.078740157480315,0.110236220472441,127,"E01000948",1
"930","E01000949",0.0333333333333333,0.433333333333333,0.5,0.0333333333333333,0,0,0,30,"E01000949",1
"931","E01000950",0.0588235294117647,0.352941176470588,0.352941176470588,0,0,0.117647058823529,0.117647058823529,17,"E01000950",1
"932","E01000951",0.0416666666666667,0.333333333333333,0.541666666666667,0.0416666666666667,0,0.0416666666666667,0,24,"E01000951",1
"933","E01000952",0.0416666666666667,0.145833333333333,0.708333333333333,0.0208333333333333,0,0.0208333333333333,0.0625,48,"E01000952",2
