LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Green space,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,count,lsoa
E01000001,0.4528301886792453,0.0,0.0,0.5471698113207547,0.0,53,E01000001
E01000002,0.509090909090909,0.0,0.0,0.4909090909090909,0.0,55,E01000002
E01000003,0.08333333333333333,0.0,0.0,0.8333333333333334,0.08333333333333333,12,E01000003
E01000005,0.6666666666666666,0.017543859649122806,0.043859649122807015,0.2719298245614035,0.0,114,E01000005
E01000006,0.0,0.0,0.08955223880597014,0.40298507462686567,0.5074626865671642,67,E01000006
E01000007,0.2222222222222222,0.19753086419753085,0.20987654320987653,0.2716049382716049,0.09876543209876543,81,E01000007
E01000008,0.17647058823529413,0.14705882352941177,0.6176470588235294,0.058823529411764705,0.0,34,E01000008
E01000009,0.17647058823529413,0.047058823529411764,0.023529411764705882,0.6941176470588235,0.058823529411764705,85,E01000009
E01000010,0.2932330827067669,0.10526315789473684,0.21052631578947367,0.3684210526315789,0.022556390977443608,133,E01000010
E01000011,0.011904761904761904,0.011904761904761904,0.03571428571428571,0.8452380952380952,0.09523809523809523,84,E01000011
E01000012,0.045454545454545456,0.12121212121212122,0.09090909090909091,0.5909090909090909,0.15151515151515152,66,E01000012
E01000013,0.12380952380952381,0.08571428571428572,0.26666666666666666,0.009523809523809525,0.5142857142857142,105,E01000013
E01000014,0.0,0.03896103896103896,0.487012987012987,0.01948051948051948,0.45454545454545453,154,E01000014
E01000015,0.0,0.050505050505050504,0.37373737373737376,0.030303030303030304,0.5454545454545454,99,E01000015
E01000016,0.04395604395604396,0.10989010989010989,0.23076923076923078,0.04395604395604396,0.5714285714285714,91,E01000016
E01000017,0.0,0.047619047619047616,0.3333333333333333,0.0,0.6190476190476191,84,E01000017
E01000018,0.0,0.0898876404494382,0.23595505617977527,0.011235955056179775,0.6629213483146067,89,E01000018
E01000019,0.010638297872340425,0.19148936170212766,0.2553191489361702,0.031914893617021274,0.5106382978723404,94,E01000019
E01000020,0.0,0.12048192771084337,0.3253012048192771,0.024096385542168676,0.5301204819277109,83,E01000020
E01000021,0.09333333333333334,0.14666666666666667,0.3466666666666667,0.0,0.41333333333333333,75,E01000021
E01000022,0.0,0.2358490566037736,0.27358490566037735,0.03773584905660377,0.4528301886792453,106,E01000022
E01000023,0.1076923076923077,0.26153846153846155,0.2153846153846154,0.03076923076923077,0.38461538461538464,65,E01000023
E01000024,0.0,0.19736842105263158,0.3026315789473684,0.02631578947368421,0.47368421052631576,76,E01000024
E01000025,0.0,0.2,0.22,0.01,0.57,100,E01000025
E01000027,0.017857142857142856,0.08928571428571429,0.7142857142857143,0.012755102040816327,0.16581632653061223,392,E01000027
E01000028,0.0,0.4383561643835616,0.1917808219178082,0.0958904109589041,0.273972602739726,73,E01000028
E01000029,0.010869565217391304,0.02717391304347826,0.266304347826087,0.0,0.6956521739130435,184,E01000029
E01000030,0.0,0.25,0.45930232558139533,0.03488372093023256,0.2558139534883721,172,E01000030
E01000031,0.0055248618784530384,0.027624309392265192,0.44751381215469616,0.12154696132596685,0.39779005524861877,181,E01000031
E01000032,0.07352941176470588,0.0661764705882353,0.17647058823529413,0.14705882352941177,0.5367647058823529,136,E01000032
E01000033,0.0,0.16666666666666666,0.3,0.05,0.48333333333333334,60,E01000033
E01000034,0.0,0.05185185185185185,0.5851851851851851,0.037037037037037035,0.32592592592592595,135,E01000034
E01000035,0.05263157894736842,0.06140350877192982,0.37719298245614036,0.10526315789473684,0.40350877192982454,114,E01000035
E01000036,0.0,0.0,0.16101694915254236,0.3389830508474576,0.5,118,E01000036
E01000037,0.005555555555555556,0.022222222222222223,0.2,0.03888888888888889,0.7333333333333333,180,E01000037
E01000038,0.0234375,0.0703125,0.25,0.03125,0.625,128,E01000038
E01000039,0.0,0.0196078431372549,0.45751633986928103,0.0392156862745098,0.48366013071895425,153,E01000039
E01000040,0.034482758620689655,0.10344827586206896,0.16091954022988506,0.19540229885057472,0.5057471264367817,87,E01000040
E01000041,0.0,0.1206896551724138,0.3103448275862069,0.034482758620689655,0.5344827586206896,58,E01000041
E01000042,0.0,0.17045454545454544,0.3181818181818182,0.11363636363636363,0.3977272727272727,88,E01000042
E01000043,0.010752688172043012,0.16129032258064516,0.3118279569892473,0.03225806451612903,0.4838709677419355,93,E01000043
E01000044,0.0,0.008547008547008548,0.13675213675213677,0.7008547008547008,0.15384615384615385,117,E01000044
E01000045,0.0975609756097561,0.10365853658536585,0.3902439024390244,0.024390243902439025,0.38414634146341464,164,E01000045
E01000046,0.0,0.09090909090909091,0.33766233766233766,0.05194805194805195,0.5194805194805194,77,E01000046
E01000048,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,11,E01000048
E01000049,0.0,0.1038961038961039,0.35064935064935066,0.22077922077922077,0.3246753246753247,77,E01000049
E01000050,0.05714285714285714,0.05714285714285714,0.07142857142857142,0.6571428571428571,0.15714285714285714,70,E01000050
