,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,LSOA11CD_x,lsoa,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,LSOA11CD_y,proportion_Commercial,proportion_Estates,proportion_Fences,proportion_High-density,proportion_Leafy green residential,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Sheds,proportion_Terraced,proportion_Vehicles
3892,0.07333333333333333,0.07333333333333333,0.03,0.11,0.006666666666666667,0.01,0.06,0.056666666666666664,0.1,0.0033333333333333335,0.07,E01003989,E01003989,0.0759493670886076,0.0379746835443038,0.08227848101265822,0.08227848101265822,0.012658227848101266,0.015822784810126583,0.0,0.0759493670886076,0.03481012658227848,0.0,0.2120253164556962,E01003989,0.0026160337552742635,-0.035358649789029535,0.05227848101265822,-0.02772151898734178,0.0059915611814345985,0.005822784810126583,-0.06,0.019282700421940933,-0.06518987341772153,-0.0033333333333333335,0.1420253164556962
3893,0.0078125,0.125,0.078125,0.12890625,0.015625,0.0625,0.03515625,0.04296875,0.09375,0.03125,0.15625,E01003990,E01003990,0.010067114093959731,0.09395973154362416,0.1040268456375839,0.1174496644295302,0.02348993288590604,0.040268456375838924,0.02348993288590604,0.050335570469798654,0.040268456375838924,0.03355704697986577,0.2080536912751678,E01003990,0.002254614093959731,-0.031040268456375836,0.025901845637583895,-0.011456585570469802,0.007864932885906041,-0.022231543624161076,-0.011666317114093959,0.0073668204697986545,-0.053481543624161076,0.002307046979865772,0.05180369127516779
3894,0.0,0.1417910447761194,0.15671641791044777,0.11194029850746269,0.014925373134328358,0.03731343283582089,0.014925373134328358,0.029850746268656716,0.11194029850746269,0.05223880597014925,0.11940298507462686,E01003991,E01003991,0.006756756756756757,0.12837837837837837,0.16891891891891891,0.12837837837837837,0.02027027027027027,0.02702702702702703,0.02702702702702703,0.033783783783783786,0.07432432432432433,0.02027027027027027,0.1891891891891892,E01003991,0.006756756756756757,-0.013412666397741024,0.012202501008471145,0.01643807987091568,0.0053448971359419135,-0.010286405808793864,0.01210165389269867,0.00393303751512707,-0.03761597418313836,-0.03196853569987898,0.06978620411456234
3895,0.0,0.22,0.08,0.06666666666666667,0.013333333333333334,0.02,0.04,0.06666666666666667,0.08666666666666667,0.0,0.06,E01003992,E01003992,0.00641025641025641,0.14743589743589744,0.11538461538461539,0.09615384615384616,0.03205128205128205,0.01282051282051282,0.02564102564102564,0.08333333333333333,0.03205128205128205,0.0,0.17307692307692307,E01003992,0.00641025641025641,-0.07256410256410256,0.03538461538461539,0.029487179487179493,0.018717948717948713,-0.00717948717948718,-0.01435897435897436,0.016666666666666663,-0.05461538461538462,0.0,0.11307692307692307
3896,0.011904761904761904,0.1130952380952381,0.10714285714285714,0.08928571428571429,0.011904761904761904,0.0,0.09523809523809523,0.08333333333333333,0.011904761904761904,0.005952380952380952,0.06547619047619048,E01003993,E01003993,0.017241379310344827,0.07471264367816093,0.16666666666666666,0.10344827586206896,0.017241379310344827,0.0,0.04597701149425287,0.05747126436781609,0.017241379310344827,0.005747126436781609,0.1724137931034483,E01003993,0.005336617405582923,-0.03838259441707717,0.05952380952380952,0.014162561576354676,0.005336617405582923,0.0,-0.04926108374384236,-0.025862068965517238,0.005336617405582923,-0.00020525451559934293,0.10693760262725781
3897,0.15,0.1,0.03333333333333333,0.17083333333333334,0.05,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.1,0.041666666666666664,0.05,E01003994,E01003994,0.18292682926829268,0.052845528455284556,0.04065040650406504,0.17479674796747968,0.0,0.012195121951219513,0.008130081300813009,0.052845528455284556,0.06504065040650407,0.07317073170731707,0.1016260162601626,E01003994,0.032926829268292684,-0.04715447154471545,0.007317073170731707,0.003963414634146345,-0.05,-0.00863821138211382,-0.012703252032520323,0.011178861788617891,-0.034959349593495934,0.031504065040650404,0.0516260162601626
3898,0.0,0.07446808510638298,0.07446808510638298,0.30851063829787234,0.010638297872340425,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.07446808510638298,0.10638297872340426,0.06382978723404255,E01003995,E01003995,0.0,0.10526315789473684,0.09210526315789473,0.2631578947368421,0.013157894736842105,0.0,0.013157894736842105,0.02631578947368421,0.06578947368421052,0.07894736842105263,0.18421052631578946,E01003995,0.0,0.03079507278835386,0.017637178051511757,-0.04535274356103025,0.0025195968645016793,-0.031914893617021274,-0.01875699888017917,-0.005599104143337065,-0.008678611422172453,-0.02743561030235163,0.12038073908174692
3899,0.07432432432432433,0.16891891891891891,0.0472972972972973,0.1891891891891892,0.033783783783783786,0.033783783783783786,0.0,0.02027027027027027,0.0472972972972973,0.10135135135135136,0.060810810810810814,E01003997,E01003997,0.0763888888888889,0.125,0.08333333333333333,0.1875,0.006944444444444444,0.006944444444444444,0.0,0.013888888888888888,0.04861111111111111,0.125,0.125,E01003997,0.0020645645645645666,-0.043918918918918914,0.03603603603603603,-0.0016891891891891997,-0.02683933933933934,-0.02683933933933934,0.0,-0.006381381381381383,0.001313813813813812,0.023648648648648643,0.06418918918918919
3900,0.011904761904761904,0.1130952380952381,0.05357142857142857,0.09523809523809523,0.02976190476190476,0.005952380952380952,0.05357142857142857,0.023809523809523808,0.10119047619047619,0.2261904761904762,0.07142857142857142,E01003998,E01003998,0.021052631578947368,0.042105263157894736,0.05263157894736842,0.14736842105263157,0.015789473684210527,0.010526315789473684,0.005263157894736842,0.03684210526315789,0.07894736842105263,0.2,0.15789473684210525,E01003998,0.009147869674185464,-0.07098997493734335,-0.0009398496240601503,0.05213032581453633,-0.013972431077694233,0.004573934837092732,-0.048308270676691724,0.013032581453634083,-0.022243107769423565,-0.02619047619047618,0.08646616541353383
3901,0.0,0.10273972602739725,0.07534246575342465,0.13013698630136986,0.02054794520547945,0.0136986301369863,0.0547945205479452,0.0273972602739726,0.0958904109589041,0.0821917808219178,0.08904109589041095,E01003999,E01003999,0.0,0.12025316455696203,0.0949367088607595,0.12658227848101267,0.006329113924050633,0.012658227848101266,0.03164556962025317,0.05063291139240506,0.0379746835443038,0.0759493670886076,0.17721518987341772,E01003999,0.0,0.017513438529564773,0.019594243107334847,-0.003554707820357189,-0.014218831281428819,-0.001040402288885035,-0.023148950927692036,0.02323565111843246,-0.057915727414600306,-0.0062424137333102064,0.08817409398300677
