OA11CD,Commercial,Estates,Fences,High-density,Leafy green residential,Low-density,Open green space,Other green,Sheds,Terraced,Vehicles
E00007784,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0
E00007785,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
E00007786,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
E00007787,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
E00007788,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
E00007789,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
E00007790,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0
E00007791,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
E00007792,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
E00007793,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0
E00007794,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0
E00007795,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
E00007796,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00007798,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
E00007799,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0
E00007800,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0
E00007801,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
E00007802,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
E00007803,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
E00007804,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0
E00007805,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
E00007806,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
E00007807,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
E00007808,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
E00007809,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0
E00007810,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
E00007811,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007812,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0
E00007813,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
E00007814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
E00007815,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
E00007816,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
E00007817,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0
E00007818,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
E00007819,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
E00007820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E00007821,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0
E00007822,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0
E00007823,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0
E00007824,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
E00007825,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007826,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
E00007827,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0
E00007828,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007829,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
E00007830,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0
E00007831,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0
E00007832,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
E00007833,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
E00007834,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
E00007835,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
E00007836,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0
E00007837,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
E00007838,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0
E00007839,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
E00007840,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
E00007841,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
E00007842,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0
E00007843,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
E00007844,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0
E00007845,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
E00007846,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0
E00007847,,,,,,,,,,,
E00007848,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
E00007849,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
E00007850,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0
E00007851,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0
E00007852,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
E00007853,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
E00007854,,,,,,,,,,,
E00007855,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007856,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
E00007857,,,,,,,,,,,
E00007858,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0
E00007859,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
E00007860,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0
E00007861,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
E00007862,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
E00007863,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
E00007864,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0
E00007865,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
E00007866,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
E00007867,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
E00007869,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0
E00007870,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0
E00007871,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00007872,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0
E00007873,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0
E00007874,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
E00007875,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0
E00007876,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
E00007877,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
E00007878,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
E00007879,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00007880,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0
E00007881,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
E00007882,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0
E00007883,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
E00007884,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0
E00007885,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0
E00007886,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
E00007887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00007888,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0
E00007889,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0
E00007890,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
E00007891,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0
E00007892,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0
E00007893,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
E00007894,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
E00007895,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
E00007896,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0
E00007897,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0
E00007898,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
E00007899,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0
E00007900,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
E00007901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00007902,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00007903,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
E00007904,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
E00007905,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0
E00007906,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
E00007907,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
E00007908,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
E00007909,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
E00007910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
E00007911,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0
E00007912,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00007913,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
E00007914,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0
E00007915,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0
E00007916,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
E00007917,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0
E00007918,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
E00007919,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0
E00007920,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0
E00007921,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00007922,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0
E00007923,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0
E00007924,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00007925,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
E00007926,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
E00007927,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0
E00007928,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00007929,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0
E00007930,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
E00007931,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
E00007932,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
E00007933,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0
E00007934,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
E00007935,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
E00007936,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
E00007937,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
E00007938,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0
E00007939,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0
E00007940,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
E00007941,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007942,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0
E00007943,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
E00007944,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
E00007945,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0
E00007946,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
E00007947,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
E00007948,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0
E00007949,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0
E00007950,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0
E00007951,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
E00007952,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007953,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0
E00007954,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0
E00007955,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
E00007956,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
E00007957,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
E00007958,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
E00007959,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
E00007960,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
E00007961,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
E00007962,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
E00007963,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0
E00007964,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0
E00007965,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
E00007966,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
E00007967,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
E00007968,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0
E00007969,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
E00007970,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0
E00007971,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
E00007972,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0
E00007973,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
E00007974,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
E00007975,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0
E00007976,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
E00007977,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00007978,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
E00007979,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
E00007980,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
E00007981,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
E00007982,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E00007983,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
E00007984,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
E00007985,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00007986,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
E00007987,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
E00007988,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
E00007989,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
E00007990,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0
E00007991,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0
E00007992,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
E00007993,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
E00007994,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
E00007995,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
E00007996,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0
E00007997,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
E00007998,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
E00007999,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
E00008000,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0
E00008001,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0
E00008002,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0
E00008003,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
E00008004,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
E00008005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008006,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
E00008007,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0
E00008008,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0
E00008009,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0
E00008010,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0
E00008011,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
E00008012,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0
E00008013,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
E00008014,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
E00008015,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0
E00008016,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0
E00008017,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0
E00008018,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0
E00008019,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E00008020,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
E00008021,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
E00008022,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
E00008023,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0
E00008024,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
E00008025,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
E00008026,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0
E00008027,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
E00008028,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
E00008030,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
E00008033,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E00008035,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
E00008036,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0
E00008037,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
E00008038,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
E00008039,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
E00008040,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0
E00008041,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0
E00008042,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
E00008043,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
E00008044,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0
E00008045,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
E00008046,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0
E00008047,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
E00008048,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
E00008049,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0
E00008050,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008051,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
E00008052,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008053,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008054,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
E00008055,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0
E00008056,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
E00008057,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
E00008058,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E00008059,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008063,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
E00008064,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0
E00008068,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0
E00008069,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
E00008071,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0
E00008072,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008074,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
E00008078,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
E00008079,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
E00008080,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
E00008082,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008083,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
E00008084,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
E00008085,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
E00008086,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00008087,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
