"","oa_name","clusters_2011_cleanup_Commercial","clusters_2011_cleanup_Estates","clusters_2011_cleanup_High.density","clusters_2011_cleanup_Low.density","clusters_2011_cleanup_Open.green.space","clusters_2011_cleanup_Other.green","clusters_2011_cleanup_Terraced","count","OA","hierarchical8"
"134","E00000160",0,0.0188679245283019,0.0566037735849057,0.30188679245283,0.132075471698113,0.490566037735849,0,53,"E00000160",6
"135","E00000161",0,0.291666666666667,0.0833333333333333,0.333333333333333,0.0416666666666667,0.25,0,24,"E00000161",10
"136","E00000162",0,0.142857142857143,0.0952380952380952,0.428571428571429,0.19047619047619,0.142857142857143,0,21,"E00000162",9
"137","E00000163",0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0952380952380952,0.333333333333333,0.5,0,42,"E00000163",6
"138","E00000164",0,0.176470588235294,0.117647058823529,0.352941176470588,0,0.352941176470588,0,17,"E00000164",4
"139","E00000165",0,0.142857142857143,0.0612244897959184,0.591836734693878,0,0.163265306122449,0.0408163265306122,49,"E00000165",9
"140","E00000166",0,0,0.25,0.25,0.125,0.375,0,8,"E00000166",4
"141","E00000167",0,0,0.09375,0.84375,0,0,0.0625,32,"E00000167",9
"142","E00000168",0,0.0277777777777778,0.0555555555555556,0.555555555555556,0,0.361111111111111,0,36,"E00000168",6
"143","E00000169",0,0.363636363636364,0.0909090909090909,0.409090909090909,0,0.136363636363636,0,22,"E00000169",4
"144","E00000170",0,0,0.0344827586206897,0.586206896551724,0,0.362068965517241,0.0172413793103448,58,"E00000170",6
"145","E00000171",0,0,0,0.444444444444444,0.148148148148148,0.407407407407407,0,54,"E00000171",6
"146","E00000172",0,0,0.06,0.66,0,0.28,0,50,"E00000172",9
"147","E00000173",0.0298507462686567,0.0447761194029851,0,0.343283582089552,0.0447761194029851,0.522388059701492,0.0149253731343284,67,"E00000173",6
"148","E00000174",0,0,0.121212121212121,0.666666666666667,0,0.0303030303030303,0.181818181818182,33,"E00000174",9
"149","E00000175",0.027027027027027,0.0540540540540541,0.189189189189189,0.27027027027027,0.027027027027027,0.405405405405405,0.027027027027027,37,"E00000175",4
"150","E00000176",0,0.0333333333333333,0.0333333333333333,0.633333333333333,0,0.0333333333333333,0.266666666666667,30,"E00000176",9
"151","E00000177",0.157894736842105,0.0526315789473684,0.105263157894737,0.105263157894737,0,0.526315789473684,0.0526315789473684,19,"E00000177",6
"152","E00000178",0,0,0.105263157894737,0.684210526315789,0.0263157894736842,0.0263157894736842,0.157894736842105,38,"E00000178",9
"153","E00000179",0,0,0.025,0.8,0,0.05,0.125,40,"E00000179",9
"154","E00000180",0.0363636363636364,0,0.0545454545454545,0.290909090909091,0.109090909090909,0.272727272727273,0.236363636363636,55,"E00000180",11
"155","E00000181",0,0,0,0.893617021276596,0,0.0638297872340425,0.0425531914893617,47,"E00000181",9
"156","E00000182",0,0.0263157894736842,0.0263157894736842,0.657894736842105,0.0789473684210526,0.157894736842105,0.0526315789473684,38,"E00000182",9
