,lsoa,hierarchical8_x,hierarchical8_y,same
2065,E01002117,11,11,1
2066,E01002118,11,11,1
2067,E01002119,11,11,1
2068,E01002120,12,12,1
2069,E01002121,12,12,1
2070,E01002122,12,12,1
2071,E01002123,12,11,0
2072,E01002124,12,12,1
2073,E01002125,11,11,1
2074,E01002126,11,11,1
2075,E01002127,12,12,1
2076,E01002128,4,4,1
2077,E01002129,11,11,1
2078,E01002130,17,17,1
2079,E01002131,11,12,0
2080,E01002132,5,5,1
2081,E01002133,11,11,1
2082,E01002134,16,16,1
2083,E01002135,11,5,0
2084,E01002136,13,13,1
2085,E01002137,19,19,1
2086,E01002138,11,12,0
2087,E01002139,13,11,0
2088,E01002140,11,11,1
2089,E01002141,11,11,1
2090,E01002142,5,11,0
2091,E01002143,11,12,0
2092,E01002144,16,16,1
2093,E01002145,5,5,1
2094,E01002146,11,12,0
2095,E01002147,5,5,1
2096,E01002148,5,5,1
2097,E01002149,11,11,1
2098,E01002150,11,11,1
2099,E01002151,13,11,0
2100,E01002152,14,13,0
2101,E01002153,11,11,1
2102,E01002154,5,5,1
2103,E01002155,5,13,0
2104,E01002156,12,12,1
2105,E01002157,12,11,0
2106,E01002158,12,12,1
2107,E01002159,12,12,1
2108,E01002160,4,4,1
2109,E01002161,12,12,1
2110,E01002162,11,12,0
2111,E01002163,12,12,1
2112,E01002164,12,12,1
2113,E01002165,12,12,1
2114,E01002166,12,12,1
2115,E01002167,12,12,1
2116,E01002168,11,11,1
2117,E01002169,11,11,1
2118,E01002170,12,12,1
2119,E01002171,12,12,1
2120,E01002172,11,11,1
2121,E01002173,12,12,1
2122,E01002174,12,12,1
2123,E01002175,12,12,1
2124,E01002176,11,11,1
2125,E01002177,12,12,1
2126,E01002178,12,12,1
2127,E01002179,11,11,1
2128,E01002180,15,11,0
2129,E01002181,12,11,0
2130,E01002182,12,12,1
2131,E01002183,12,4,0
2132,E01002184,11,12,0
2133,E01002185,11,11,1
2134,E01002186,5,13,0
2135,E01002187,5,5,1
2136,E01002188,11,11,1
2137,E01002189,11,11,1
2138,E01002190,5,5,1
2139,E01002191,11,11,1
2140,E01002192,11,11,1
2141,E01002193,11,11,1
2142,E01002194,11,11,1
2143,E01002195,11,11,1
2144,E01002196,12,12,1
2145,E01002197,12,11,0
2146,E01002198,12,12,1
2147,E01002199,11,12,0
2148,E01002200,11,11,1
2149,E01002201,12,11,0
2150,E01002202,13,13,1
2151,E01002203,11,11,1
2152,E01002204,11,11,1
2153,E01002206,12,12,1
2154,E01002207,12,12,1
2155,E01002208,11,11,1
2156,E01002209,11,11,1
2157,E01002210,12,12,1
2158,E01002211,12,12,1
2159,E01002212,11,11,1
2160,E01002213,11,11,1
2161,E01002214,11,11,1
2162,E01002215,11,11,1
2163,E01002216,11,12,0
2164,E01002217,8,11,0
2165,E01002218,11,11,1
2166,E01002219,11,11,1
2167,E01002220,12,11,0
2168,E01002221,11,11,1
2169,E01002222,11,11,1
2170,E01002223,12,12,1
2171,E01002224,11,11,1
2172,E01002225,16,16,1
2173,E01002226,5,11,0
2174,E01002227,14,14,1
2175,E01002228,5,13,0
2176,E01002229,5,11,0
2177,E01002230,11,11,1
2178,E01002231,12,12,1
2179,E01002232,12,12,1
2180,E01002233,4,4,1
2181,E01002234,12,12,1
2182,E01002235,12,12,1
2183,E01002236,7,7,1
2184,E01002237,4,4,1
2185,E01002238,12,12,1
2186,E01002239,11,11,1
2187,E01002240,11,4,0
2188,E01002241,11,12,0
2189,E01002242,11,12,0
2190,E01002243,11,8,0
2191,E01002244,15,11,0
2192,E01002245,11,11,1
2193,E01002246,11,11,1
2194,E01002247,11,12,0
2195,E01002248,5,11,0
2196,E01002249,14,5,0
2197,E01002250,5,5,1
2198,E01002251,11,11,1
2199,E01002252,5,5,1
2200,E01002253,5,11,0
2201,E01002254,11,11,1
2202,E01002255,11,12,0
2203,E01002256,11,12,0
2204,E01002257,11,11,1
2205,E01002258,11,11,1
2206,E01002259,16,16,1
2207,E01002260,11,11,1
2208,E01002261,11,12,0
2209,E01002262,11,11,1
2210,E01002263,11,11,1
2211,E01002264,13,11,0
2212,E01002265,11,13,0
2213,E01002266,11,11,1
2214,E01002267,11,11,1
2215,E01002268,13,13,1
2216,E01002269,5,11,0
2217,E01002270,11,11,1
2218,E01002271,11,11,1
2219,E01002272,12,12,1
2220,E01002273,5,11,0
2221,E01002274,12,12,1
2222,E01002275,11,11,1
2223,E01002276,16,16,1
2224,E01002277,5,14,0
2225,E01002278,13,11,0
2226,E01002279,11,11,1
2227,E01002280,11,11,1
2228,E01002281,5,11,0
2229,E01002282,13,11,0
2230,E01002283,11,11,1
2231,E01002284,13,11,0
2232,E01002285,11,11,1
2233,E01002286,12,12,1
2234,E01002287,12,12,1
2235,E01002288,11,11,1
2236,E01002289,12,12,1
2237,E01002290,12,12,1
2238,E01002291,12,11,0
2239,E01002292,11,12,0
2240,E01002293,14,14,1
2241,E01002294,5,5,1
2242,E01002295,11,11,1
2243,E01002296,16,16,1
2244,E01002297,13,11,0
2245,E01002298,11,11,1
2246,E01002299,11,5,0
2247,E01002300,11,11,1
2248,E01002301,11,12,0
2249,E01002302,11,11,1
2250,E01002303,11,11,1
2251,E01002304,16,16,1
2252,E01002305,5,5,1
2253,E01002306,11,11,1
2254,E01002307,11,12,0
2255,E01002308,11,11,1
2256,E01002309,11,11,1
2257,E01002310,13,13,1
2258,E01002311,5,5,1
2259,E01002312,5,5,1
2260,E01002313,5,5,1
2261,E01002314,11,11,1
2262,E01002315,11,12,0
2263,E01002316,13,13,1
2264,E01002317,12,12,1
2265,E01002318,12,12,1
2266,E01002319,11,11,1
2267,E01002320,12,12,1
2268,E01002321,11,11,1
2269,E01002322,12,11,0
2270,E01002323,12,12,1
2271,E01002324,11,11,1
2272,E01002325,11,11,1
2273,E01002326,11,11,1
2274,E01002327,12,12,1
2275,E01002328,11,11,1
2276,E01002329,11,11,1
2277,E01002330,12,12,1
2278,E01002331,11,11,1
2279,E01002332,11,11,1
2280,E01002333,12,12,1
2281,E01002334,5,5,1
2282,E01002335,11,12,0
2283,E01002336,11,12,0
2284,E01002337,5,5,1
2285,E01002338,11,11,1
2286,E01002339,12,12,1
2287,E01002340,12,11,0
2288,E01002341,11,11,1
2289,E01002342,12,11,0
2290,E01002343,11,11,1
2291,E01002344,16,16,1
2292,E01002345,5,5,1
2293,E01002346,12,12,1
2294,E01002347,12,12,1
2295,E01002348,16,16,1
2296,E01002349,11,11,1
2297,E01002350,11,11,1
2298,E01002351,4,4,1
2299,E01002352,11,11,1
2300,E01002353,11,11,1
2301,E01002354,12,12,1
2302,E01002355,12,12,1
2303,E01002356,14,14,1
2304,E01002358,4,11,0
2305,E01002359,12,12,1
2306,E01002360,11,11,1
2307,E01002361,11,11,1
2308,E01002362,11,11,1
2309,E01002363,12,12,1
2310,E01002364,12,12,1
2311,E01002365,12,12,1
2312,E01002366,12,12,1
2313,E01002367,12,12,1
2314,E01002368,14,14,1
2315,E01002369,11,12,0
2316,E01002370,6,6,1
2317,E01002371,11,11,1
2318,E01002372,11,12,0
2319,E01002373,11,11,1
2320,E01002374,11,11,1
2321,E01002375,5,5,1
2322,E01002376,12,12,1
2323,E01002377,11,11,1
2324,E01002378,11,11,1
2325,E01002379,11,11,1
2326,E01002380,11,11,1
2327,E01002381,11,11,1
2328,E01002382,11,12,0
2329,E01002383,12,12,1
2330,E01002384,11,11,1
2331,E01002385,16,16,1
2332,E01002386,11,11,1
2333,E01002387,12,12,1
2334,E01002388,12,12,1
2335,E01002389,5,5,1
2336,E01002390,11,11,1
2337,E01002391,16,16,1
2338,E01002392,5,5,1
2339,E01002393,11,11,1
2340,E01002394,11,11,1
2341,E01002395,12,11,0
2342,E01002396,5,5,1
2343,E01002397,11,11,1
2344,E01002398,12,12,1
2345,E01002399,12,12,1
2346,E01002400,5,5,1
2347,E01002401,11,11,1
2348,E01002402,11,12,0
2349,E01002403,12,12,1
2350,E01002404,11,11,1
2351,E01002405,5,5,1
2352,E01002406,5,5,1
2353,E01002407,11,11,1
2354,E01002408,11,11,1
2355,E01002409,11,11,1
2356,E01002410,11,11,1
2357,E01002411,11,11,1
2358,E01002412,5,5,1
2359,E01002413,13,13,1
2360,E01002414,5,5,1
2361,E01002415,12,12,1
2362,E01002416,11,12,0
2363,E01002417,12,12,1
2364,E01002418,11,11,1
2365,E01002419,11,11,1
2366,E01002420,11,11,1
2367,E01002421,11,11,1
2368,E01002422,11,11,1
2369,E01002423,11,11,1
2370,E01002424,12,11,0
2371,E01002425,11,11,1
2372,E01002426,11,12,0
2373,E01002427,12,11,0
2374,E01002428,11,11,1
2375,E01002429,5,5,1
2376,E01002430,11,11,1
2377,E01002431,12,12,1
2378,E01002432,11,11,1
2379,E01002433,5,5,1
2380,E01002434,11,11,1
2381,E01002435,11,11,1
2382,E01002436,5,5,1
2383,E01002437,11,11,1
2384,E01002438,16,16,1
2385,E01002439,5,5,1
2386,E01002440,5,5,1
2387,E01002441,16,16,1
2388,E01002442,5,5,1
2389,E01002443,6,6,1
2390,E01002444,16,16,1
2391,E01002445,13,5,0
2392,E01002446,16,6,0
2393,E01002447,6,6,1
2394,E01002448,16,5,0
2395,E01002449,11,11,1
2396,E01002450,12,12,1
2397,E01002451,12,12,1
2398,E01002452,5,5,1
2399,E01002453,12,12,1
2400,E01002454,5,11,0
2401,E01002455,11,11,1
2402,E01002456,11,11,1
2403,E01002457,11,11,1
2404,E01002458,5,5,1
2405,E01002459,11,12,0
2406,E01002460,13,13,1
2407,E01002461,6,6,1
2408,E01002462,11,11,1
2409,E01002463,14,14,1
2410,E01002464,5,5,1
2411,E01002465,11,11,1
2412,E01002466,12,12,1
2413,E01002467,11,12,0
2414,E01002468,12,12,1
2415,E01002469,12,12,1
2416,E01002470,11,11,1
2417,E01002471,12,12,1
2418,E01002472,6,6,1
2419,E01002473,16,16,1
2420,E01002474,11,11,1
2421,E01002475,5,6,0
2422,E01002476,5,11,0
2423,E01002477,5,5,1
2424,E01002478,11,11,1
2425,E01002479,11,11,1
2426,E01002480,11,11,1
2427,E01002481,11,11,1
2428,E01002482,11,11,1
2429,E01002483,11,11,1
2430,E01002484,11,11,1
2431,E01002485,11,11,1
2432,E01002486,5,5,1
2433,E01002487,11,11,1
2434,E01002488,11,11,1
2435,E01002489,11,11,1
2436,E01002490,5,11,0
2437,E01002491,11,11,1
2438,E01002492,12,12,1
2439,E01002493,11,11,1
2440,E01002494,11,11,1
2441,E01002495,11,11,1
2442,E01002496,13,13,1
2443,E01002497,13,13,1
2444,E01002498,11,11,1
2445,E01002499,5,16,0
2446,E01002501,11,11,1
2447,E01002502,12,11,0
2448,E01002503,12,12,1
2449,E01002504,5,5,1
2450,E01002505,6,6,1
2451,E01002506,11,11,1
2452,E01002507,5,5,1
2453,E01002508,11,11,1
2454,E01002509,11,11,1
2455,E01002511,11,5,0
2456,E01002512,5,5,1
2457,E01002513,14,6,0
2458,E01002514,11,11,1
2459,E01002515,5,5,1
2460,E01002516,5,5,1
2461,E01002518,11,11,1
2462,E01002519,5,16,0
2463,E01002520,5,11,0
2464,E01002521,14,5,0
2465,E01002523,15,15,1
2466,E01002525,5,5,1
2467,E01002526,11,11,1
2468,E01002527,16,16,1
2469,E01002528,11,5,0
2470,E01002529,11,11,1
2471,E01002530,5,14,0
2472,E01002531,11,11,1
2473,E01002532,5,5,1
2474,E01002533,16,16,1
2475,E01002534,11,11,1
2476,E01002535,11,11,1
2477,E01002536,5,5,1
2478,E01002537,5,11,0
2479,E01002538,5,5,1
2480,E01002539,11,11,1
2481,E01002540,11,11,1
2482,E01002541,11,5,0
2483,E01002542,11,11,1
2484,E01002543,5,5,1
2485,E01002544,11,12,0
2486,E01002545,14,14,1
2487,E01002546,11,11,1
2488,E01002547,11,12,0
2489,E01002548,5,5,1
2490,E01002549,5,14,0
2491,E01002550,11,11,1
2492,E01002551,11,11,1
2493,E01002552,11,5,0
2494,E01002553,11,11,1
2495,E01002554,5,5,1
2496,E01002555,12,11,0
2497,E01002556,11,11,1
2498,E01002557,11,11,1
2499,E01002558,5,11,0
2500,E01002559,6,6,1
2501,E01002560,11,11,1
2502,E01002561,11,11,1
2503,E01002562,5,5,1
2504,E01002563,11,11,1
2505,E01002564,11,11,1
2506,E01002565,15,15,1
2507,E01002566,6,6,1
2508,E01002567,7,7,1
2509,E01002568,14,8,0
2510,E01002569,7,7,1
2511,E01002570,7,7,1
2512,E01002571,5,5,1
2513,E01002572,16,16,1
2514,E01002573,4,4,1
2515,E01002574,4,4,1
2516,E01002575,15,7,0
2517,E01002576,11,11,1
2518,E01002577,11,11,1
2519,E01002578,11,11,1
2520,E01002579,5,5,1
2521,E01002580,15,15,1
2522,E01002581,15,15,1
2523,E01002582,4,4,1
2524,E01002583,5,5,1
2525,E01002584,12,11,0
2526,E01002585,11,11,1
2527,E01002586,11,12,0
2528,E01002587,13,11,0
2529,E01002588,14,14,1
2530,E01002589,5,5,1
2531,E01002590,11,12,0
2532,E01002591,11,11,1
2533,E01002592,14,14,1
2534,E01002593,11,11,1
2535,E01002594,11,12,0
2536,E01002595,11,11,1
2537,E01002596,5,5,1
2538,E01002598,11,11,1
2539,E01002599,12,12,1
2540,E01002600,12,12,1
2541,E01002601,5,5,1
2542,E01002602,12,12,1
2543,E01002603,11,11,1
2544,E01002604,5,5,1
2545,E01002605,13,14,0
2546,E01002606,11,11,1
2547,E01002607,11,11,1
2548,E01002608,5,5,1
2549,E01002609,11,12,0
2550,E01002610,14,5,0
2551,E01002611,11,11,1
2552,E01002612,11,11,1
2553,E01002613,11,11,1
2554,E01002614,5,11,0
2555,E01002615,6,14,0
2556,E01002616,11,12,0
2557,E01002617,5,5,1
2558,E01002618,12,12,1
2559,E01002619,12,12,1
2560,E01002620,5,5,1
2561,E01002621,11,13,0
2562,E01002622,11,11,1
2563,E01002623,11,11,1
2564,E01002624,11,11,1
2565,E01002625,11,11,1
2566,E01002626,5,5,1
2567,E01002627,11,13,0
2568,E01002628,13,11,0
2569,E01002629,11,11,1
2570,E01002630,11,11,1
2571,E01002631,11,11,1
2572,E01002632,11,11,1
2573,E01002633,6,6,1
2574,E01002634,14,13,0
2575,E01002635,5,11,0
2576,E01002636,12,12,1
2577,E01002637,6,6,1
2578,E01002638,5,5,1
2579,E01002639,12,12,1
2580,E01002640,12,12,1
2581,E01002641,11,4,0
2582,E01002642,11,11,1
2583,E01002643,12,11,0
2584,E01002645,15,15,1
2585,E01002646,11,11,1
2586,E01002647,11,11,1
2587,E01002648,4,4,1
2588,E01002649,15,4,0
2589,E01002650,5,5,1
2590,E01002651,12,4,0
2591,E01002652,12,12,1
2592,E01002653,12,12,1
2593,E01002654,12,12,1
2594,E01002655,12,12,1
2595,E01002656,5,5,1
2596,E01002657,12,12,1
2597,E01002658,12,12,1
2598,E01002659,11,11,1
2599,E01002660,11,11,1
2600,E01002661,11,11,1
2601,E01002662,11,12,0
2602,E01002663,15,11,0
2603,E01002664,11,11,1
2604,E01002665,11,11,1
2605,E01002666,11,11,1
2606,E01002667,5,8,0
2607,E01002668,11,11,1
2608,E01002669,12,12,1
2609,E01002670,11,11,1
2610,E01002671,11,4,0
2611,E01002672,14,13,0
2612,E01002673,14,11,0
2613,E01002674,12,11,0
2614,E01002675,12,12,1
2615,E01002676,5,5,1
2616,E01002677,11,11,1
2617,E01002678,16,16,1
2618,E01002679,11,11,1
2619,E01002680,5,13,0
2620,E01002681,11,11,1
2621,E01002682,5,5,1
2622,E01002683,4,7,0
2623,E01002684,14,8,0
2624,E01002686,5,5,1
2625,E01002687,15,15,1
2626,E01002689,7,7,1
2627,E01002690,11,11,1
2628,E01002691,5,5,1
2629,E01002692,11,11,1
2630,E01002693,15,15,1
2631,E01002694,8,2,0
2632,E01002695,8,1,0
2633,E01002696,1,1,1
2634,E01002697,17,17,1
2635,E01002698,10,10,1
2636,E01002699,2,10,0
2637,E01002700,8,10,0
2638,E01002701,1,1,1
2639,E01002702,2,2,1
2640,E01002703,1,1,1
2641,E01002704,1,1,1
2642,E01002706,1,1,1
2643,E01002707,8,8,1
2644,E01002708,2,2,1
2645,E01002709,2,8,0
2646,E01002710,8,8,1
2647,E01002711,1,1,1
2648,E01002712,17,1,0
2649,E01002713,2,2,1
2650,E01002714,10,10,1
2651,E01002715,8,1,0
2652,E01002716,8,8,1
2653,E01002717,18,22,0
2654,E01002718,10,7,0
2655,E01002719,8,22,0
2656,E01002720,2,2,1
2657,E01002721,22,18,0
2658,E01002722,8,8,1
2659,E01002723,2,2,1
2660,E01002724,1,1,1
2661,E01002725,2,2,1
2662,E01002726,1,1,1
2663,E01002727,8,1,0
2664,E01002728,17,1,0
2665,E01002729,10,10,1
2666,E01002730,7,7,1
2667,E01002731,3,3,1
2668,E01002732,10,10,1
2669,E01002733,10,22,0
2670,E01002734,3,3,1
2671,E01002735,7,20,0
2672,E01002736,2,2,1
2673,E01002737,10,10,1
2674,E01002738,10,10,1
2675,E01002739,7,7,1
2676,E01002740,10,10,1
2677,E01002741,14,18,0
2678,E01002742,7,7,1
2679,E01002743,7,7,1
2680,E01002744,7,15,0
2681,E01002745,7,7,1
2682,E01002747,7,7,1
2683,E01002748,7,9,0
2684,E01002749,7,7,1
2685,E01002751,8,10,0
2686,E01002752,7,7,1
2687,E01002753,10,9,0
2688,E01002754,7,7,1
2689,E01002755,10,8,0
2690,E01002756,7,7,1
2691,E01002757,7,7,1
2692,E01002758,14,8,0
2693,E01002759,7,7,1
2694,E01002760,10,8,0
2695,E01002762,15,15,1
2696,E01002763,8,17,0
2697,E01002764,11,8,0
2698,E01002765,2,8,0
2699,E01002766,8,1,0
2700,E01002767,11,17,0
2701,E01002768,7,22,0
2702,E01002769,7,7,1
2703,E01002770,17,17,1
2704,E01002771,7,7,1
2705,E01002772,17,10,0
2706,E01002773,18,18,1
2707,E01002774,7,7,1
2708,E01002775,15,7,0
2709,E01002776,10,15,0
2710,E01002777,15,22,0
2711,E01002778,8,8,1
2712,E01002779,7,7,1
2713,E01002780,9,9,1
2714,E01002781,15,15,1
2715,E01002782,8,8,1
2716,E01002783,18,22,0
2717,E01002784,15,8,0
2718,E01002785,7,7,1
2719,E01002786,17,7,0
2720,E01002787,15,15,1
2721,E01002788,7,7,1
2722,E01002789,7,7,1
2723,E01002790,8,1,0
2724,E01002791,17,17,1
2725,E01002792,10,10,1
2726,E01002793,2,1,0
2727,E01002794,17,17,1
2728,E01002795,15,17,0
2729,E01002796,10,10,1
2730,E01002797,1,1,1
2731,E01002798,10,10,1
2732,E01002799,2,2,1
2733,E01002800,10,2,0
2734,E01002801,2,10,0
2735,E01002802,10,10,1
2736,E01002803,2,2,1
2737,E01002804,15,7,0
2738,E01002805,17,17,1
2739,E01002806,7,9,0
2740,E01002807,1,2,0
2741,E01002808,10,10,1
2742,E01002809,7,7,1
2743,E01002810,7,7,1
2744,E01002811,7,7,1
2745,E01002812,7,7,1
2746,E01002813,10,10,1
2747,E01002814,23,8,0
2748,E01002815,10,22,0
2749,E01002816,10,10,1
2750,E01002817,1,10,0
2751,E01002818,1,1,1
2752,E01002819,1,1,1
2753,E01002820,17,7,0
2754,E01002821,17,17,1
2755,E01002822,10,7,0
2756,E01002823,8,8,1
2757,E01002824,7,7,1
2758,E01002825,10,10,1
2759,E01002826,17,1,0
2760,E01002827,1,1,1
2761,E01002828,2,2,1
2762,E01002829,7,17,0
2763,E01002830,7,10,0
2764,E01002831,3,17,0
2765,E01002832,17,17,1
2766,E01002833,20,20,1
2767,E01002834,10,10,1
2768,E01002835,10,10,1
2769,E01002836,9,9,1
2770,E01002837,10,10,1
2771,E01002838,10,7,0
2772,E01002839,7,7,1
2773,E01002840,1,8,0
2774,E01002841,10,10,1
2775,E01002842,9,10,0
2776,E01002843,17,1,0
2777,E01002844,2,2,1
2778,E01002845,1,10,0
2779,E01002846,9,7,0
2780,E01002847,9,9,1
2781,E01002848,9,9,1
2782,E01002849,7,7,1
2783,E01002850,17,3,0
2784,E01002851,7,7,1
2785,E01002852,8,8,1
2786,E01002853,1,1,1
2787,E01002854,14,8,0
2788,E01002855,21,21,1
2789,E01002856,7,7,1
2790,E01002857,2,1,0
2791,E01002858,1,1,1
2792,E01002859,1,10,0
2793,E01002860,2,2,1
2794,E01002861,1,1,1
2795,E01002862,2,1,0
2796,E01002863,2,2,1
2797,E01002864,8,15,0
2798,E01002865,7,17,0
2799,E01002866,7,7,1
2800,E01002867,7,7,1
2801,E01002868,8,10,0
2802,E01002869,15,10,0
2803,E01002870,8,2,0
2804,E01002871,10,10,1
2805,E01002872,2,2,1
2806,E01002873,10,10,1
2807,E01002874,7,7,1
2808,E01002875,7,7,1
2809,E01002876,4,4,1
2810,E01002877,15,8,0
2811,E01002878,17,8,0
2812,E01002879,15,7,0
2813,E01002880,14,18,0
2814,E01002881,10,10,1
2815,E01002882,7,7,1
2816,E01002883,10,15,0
2817,E01002884,20,20,1
2818,E01002885,7,10,0
2819,E01002886,17,10,0
2820,E01002887,10,10,1
2821,E01002888,10,10,1
2822,E01002889,17,20,0
2823,E01002890,7,10,0
2824,E01002891,7,10,0
2825,E01002892,10,10,1
2826,E01002893,7,9,0
2827,E01002894,7,17,0
2828,E01002895,10,10,1
2829,E01002896,7,9,0
2830,E01002897,10,10,1
2831,E01002898,7,7,1
2832,E01002899,2,10,0
2833,E01002900,8,8,1
2834,E01002901,15,10,0
2835,E01002902,17,1,0
2836,E01002903,2,10,0
2837,E01002904,18,18,1
2838,E01002905,7,10,0
2839,E01002906,11,8,0
2840,E01002907,2,2,1
2841,E01002908,4,4,1
2842,E01002909,7,7,1
2843,E01002910,10,10,1
2844,E01002911,10,10,1
2845,E01002912,17,20,0
2846,E01002913,10,7,0
2847,E01002914,2,2,1
2848,E01002915,13,13,1
2849,E01002916,11,11,1
2850,E01002917,11,11,1
2851,E01002918,13,11,0
2852,E01002919,13,13,1
2853,E01002920,11,11,1
2854,E01002921,11,8,0
2855,E01002922,11,11,1
2856,E01002923,11,11,1
2857,E01002924,11,11,1
2858,E01002925,15,15,1
2859,E01002926,11,11,1
2860,E01002927,12,12,1
2861,E01002928,11,12,0
2862,E01002929,12,12,1
2863,E01002930,11,11,1
2864,E01002931,12,12,1
2865,E01002932,11,12,0
2866,E01002933,4,4,1
2867,E01002934,12,12,1
2868,E01002935,11,11,1
2869,E01002937,4,4,1
2870,E01002938,12,4,0
2871,E01002939,11,11,1
2872,E01002940,11,11,1
2873,E01002941,5,5,1
2874,E01002942,11,11,1
2875,E01002943,12,12,1
2876,E01002944,11,11,1
2877,E01002945,11,11,1
2878,E01002946,11,11,1
2879,E01002947,11,12,0
2880,E01002948,16,16,1
2881,E01002949,11,11,1
2882,E01002950,5,11,0
2883,E01002951,5,11,0
2884,E01002952,6,6,1
2885,E01002953,6,6,1
2886,E01002954,14,14,1
2887,E01002955,14,13,0
2888,E01002956,5,5,1
2889,E01002957,5,14,0
2890,E01002958,12,12,1
2891,E01002959,11,11,1
2892,E01002960,11,12,0
2893,E01002961,11,11,1
2894,E01002962,12,11,0
2895,E01002963,12,12,1
2896,E01002964,5,15,0
2897,E01002965,11,11,1
2898,E01002966,15,15,1
2899,E01002967,11,11,1
2900,E01002968,3,3,1
2901,E01002969,14,8,0
2902,E01002970,11,11,1
2903,E01002971,15,15,1
2904,E01002972,11,15,0
2905,E01002973,11,11,1
2906,E01002974,11,11,1
2907,E01002975,11,11,1
2908,E01002976,12,12,1
2909,E01002977,11,11,1
2910,E01002978,11,11,1
2911,E01002979,5,11,0
2912,E01002980,11,11,1
2913,E01002981,11,11,1
2914,E01002982,11,11,1
2915,E01002983,11,11,1
2916,E01002984,11,11,1
2917,E01002985,12,12,1
2918,E01002986,11,11,1
2919,E01002987,3,3,1
2920,E01002988,11,11,1
2921,E01002989,15,15,1
2922,E01002990,5,11,0
2923,E01002991,11,11,1
2924,E01002992,12,12,1
2925,E01002993,11,11,1
2926,E01002994,5,11,0
2927,E01002995,14,5,0
2928,E01002996,12,12,1
2929,E01002997,12,11,0
2930,E01002998,12,12,1
2931,E01002999,5,5,1
2932,E01003000,5,5,1
2933,E01003001,11,11,1
2934,E01003002,5,11,0
2935,E01003003,11,11,1
2936,E01003004,11,11,1
2937,E01003005,11,11,1
2938,E01003006,13,13,1
2939,E01003007,11,11,1
2940,E01003008,12,12,1
2941,E01003009,11,11,1
2942,E01003010,11,11,1
2943,E01003011,15,15,1
2944,E01003013,8,17,0
2945,E01003014,8,8,1
2946,E01003015,21,2,0
2947,E01003016,2,1,0
2948,E01003017,1,1,1
2949,E01003018,7,7,1
2950,E01003019,7,7,1
2951,E01003020,7,7,1
2952,E01003021,7,7,1
2953,E01003022,7,7,1
2954,E01003023,7,7,1
2955,E01003024,14,14,1
2956,E01003025,7,7,1
2957,E01003026,19,19,1
2958,E01003027,7,7,1
2959,E01003028,15,15,1
2960,E01003029,8,8,1
2961,E01003030,7,7,1
2962,E01003031,11,11,1
2963,E01003032,15,8,0
2964,E01003033,7,7,1
2965,E01003034,7,7,1
2966,E01003035,10,7,0
2967,E01003036,7,7,1
2968,E01003037,17,8,0
2969,E01003038,7,7,1
2970,E01003039,10,7,0
2971,E01003040,19,7,0
2972,E01003041,1,1,1
2973,E01003042,6,14,0
2974,E01003043,9,7,0
2975,E01003044,15,8,0
2976,E01003045,8,2,0
2977,E01003046,22,18,0
2978,E01003047,3,17,0
2979,E01003048,14,8,0
2980,E01003049,8,8,1
2981,E01003050,7,7,1
2982,E01003051,21,17,0
2983,E01003052,2,2,1
2984,E01003053,9,9,1
2985,E01003054,7,7,1
2986,E01003055,17,10,0
2987,E01003056,9,9,1
2988,E01003057,10,10,1
2989,E01003058,9,9,1
2990,E01003059,2,2,1
2991,E01003060,1,17,0
2992,E01003061,17,20,0
2993,E01003062,7,7,1
2994,E01003063,15,7,0
2995,E01003064,4,4,1
2996,E01003065,11,11,1
2997,E01003066,4,4,1
2998,E01003067,4,15,0
2999,E01003068,7,7,1
3000,E01003069,11,11,1
3001,E01003070,15,15,1
3002,E01003071,7,7,1
3003,E01003072,11,11,1
3004,E01003073,7,7,1
3005,E01003074,7,7,1
3006,E01003075,8,8,1
3007,E01003076,15,7,0
3008,E01003077,7,7,1
3009,E01003078,12,4,0
3010,E01003079,15,15,1
3011,E01003080,4,4,1
3012,E01003081,7,10,0
3013,E01003082,7,7,1
3014,E01003083,12,12,1
3015,E01003084,7,7,1
3016,E01003085,12,12,1
3017,E01003086,13,11,0
3018,E01003087,13,13,1
3019,E01003088,7,10,0
3020,E01003089,21,21,1
3021,E01003090,7,10,0
3022,E01003091,15,22,0
3023,E01003092,18,22,0
3024,E01003093,21,8,0
3025,E01003094,7,9,0
3026,E01003095,7,7,1
3027,E01003096,7,7,1
3028,E01003097,21,21,1
3029,E01003098,10,10,1
3030,E01003099,8,8,1
3031,E01003100,7,7,1
3032,E01003101,18,21,0
3033,E01003102,10,10,1
3034,E01003104,10,10,1
3035,E01003105,21,21,1
3036,E01003106,21,21,1
3037,E01003107,15,1,0
3038,E01003108,22,22,1
3039,E01003109,8,8,1
3040,E01003110,10,10,1
3041,E01003111,14,18,0
3042,E01003112,8,8,1
3043,E01003113,12,12,1
3044,E01003114,4,4,1
3045,E01003115,7,7,1
3046,E01003116,12,12,1
3047,E01003117,15,15,1
3048,E01003118,11,11,1
3049,E01003119,11,11,1
3050,E01003120,17,17,1
3051,E01003121,22,22,1
3052,E01003122,7,7,1
3053,E01003123,10,7,0
3054,E01003124,10,2,0
3055,E01003125,18,18,1
3056,E01003126,22,22,1
3057,E01003127,7,7,1
3058,E01003128,18,22,0
3059,E01003129,7,7,1
3060,E01003130,4,4,1
3061,E01003131,11,11,1
3062,E01003132,5,5,1
