"","clusters_2011_cleanup_Commercial","clusters_2011_cleanup_Estates","clusters_2011_cleanup_High.density","clusters_2011_cleanup_Low.density","clusters_2011_cleanup_Open.green.space","clusters_2011_cleanup_Other.green","clusters_2011_cleanup_Terraced","hierarchical8","LSOA11CD"
"490",0,0.166666666666667,0.0208333333333333,0.291666666666667,0.0625,0.447916666666667,0.0104166666666667,6,"E01000495"
"491",0.0483870967741935,0.0161290322580645,0.021505376344086,0.661290322580645,0.021505376344086,0.17741935483871,0.0537634408602151,3,"E01000497"
"492",0.0446428571428571,0,0.0178571428571429,0.625,0.0714285714285714,0.241071428571429,0,3,"E01000498"
"493",0.0609756097560976,0.0121951219512195,0.024390243902439,0.565040650406504,0.117886178861789,0.211382113821138,0.00813008130081301,6,"E01000499"
"494",0,0.101123595505618,0.112359550561798,0.393258426966292,0.101123595505618,0.292134831460674,0,6,"E01000501"
"495",0,0.0465116279069767,0.0116279069767442,0.604651162790698,0.127906976744186,0.209302325581395,0,3,"E01000502"
"496",0,0.00485436893203883,0.0194174757281553,0.718446601941748,0.0776699029126214,0.16504854368932,0.0145631067961165,3,"E01000503"
"497",0.032520325203252,0.016260162601626,0.032520325203252,0.544715447154472,0.024390243902439,0.0975609756097561,0.252032520325203,3,"E01000504"
"498",0,0,0.0114285714285714,0.777142857142857,0.0914285714285714,0.12,0,3,"E01000505"
"499",0.0610687022900763,0.0152671755725191,0.0916030534351145,0.404580152671756,0.0763358778625954,0.236641221374046,0.114503816793893,3,"E01000506"
"500",0,0.0298507462686567,0.00995024875621891,0.701492537313433,0.0895522388059701,0.119402985074627,0.0497512437810945,3,"E01000507"
"501",0.0828729281767956,0.0220994475138122,0.0662983425414365,0.138121546961326,0.165745856353591,0.18232044198895,0.342541436464088,5,"E01000508"
"502",0.005,0,0.025,0.855,0.015,0.095,0.005,3,"E01000509"
"503",0.153846153846154,0.00512820512820513,0.0153846153846154,0.61025641025641,0.0256410256410256,0.153846153846154,0.0358974358974359,6,"E01000510"
"504",0.0128205128205128,0.0705128205128205,0.0384615384615385,0.647435897435897,0.0256410256410256,0.121794871794872,0.0833333333333333,3,"E01000511"
"505",0.0158730158730159,0.0317460317460317,0.0396825396825397,0.547619047619048,0.00793650793650794,0.111111111111111,0.246031746031746,3,"E01000512"
"506",0,0.0126582278481013,0.00843881856540084,0.70042194092827,0.0632911392405063,0.189873417721519,0.0253164556962025,3,"E01000513"
"507",0,0,0.00714285714285714,0.771428571428571,0.0714285714285714,0.15,0,3,"E01000514"
"508",0.0406976744186047,0.0348837209302326,0.0116279069767442,0.261627906976744,0.25,0.383720930232558,0.0174418604651163,6,"E01000515"
"509",0.104712041884817,0.00523560209424084,0.0104712041884817,0.670157068062827,0.0418848167539267,0.162303664921466,0.00523560209424084,3,"E01000516"
"510",0.00537634408602151,0,0,0.661290322580645,0.0860215053763441,0.247311827956989,0,3,"E01000517"
"511",0.00344827586206897,0.0206896551724138,0.0275862068965517,0.479310344827586,0.172413793103448,0.293103448275862,0.00344827586206897,6,"E01000518"
"512",0.0269360269360269,0.0134680134680135,0.00336700336700337,0.30976430976431,0.32996632996633,0.316498316498317,0,7,"E01000519"
"513",0.0227272727272727,0.0170454545454545,0.0113636363636364,0.556818181818182,0.130681818181818,0.261363636363636,0,6,"E01000520"
"514",0.078740157480315,0.0236220472440945,0.0708661417322835,0.181102362204724,0.031496062992126,0.094488188976378,0.519685039370079,5,"E01000521"
"515",0.00952380952380952,0.152380952380952,0.114285714285714,0.333333333333333,0.0761904761904762,0.114285714285714,0.2,5,"E01000522"
"516",0.12962962962963,0.037037037037037,0.0740740740740741,0.0987654320987654,0,0.0185185185185185,0.641975308641975,5,"E01000523"
"517",0.204724409448819,0.078740157480315,0.094488188976378,0.141732283464567,0,0.0236220472440945,0.456692913385827,5,"E01000524"
"518",0.0725806451612903,0,0.0806451612903226,0.104838709677419,0.0403225806451613,0.112903225806452,0.588709677419355,5,"E01000525"
"519",0.0785714285714286,0.25,0.0928571428571429,0.242857142857143,0.0642857142857143,0.185714285714286,0.0857142857142857,6,"E01000526"
"520",0,0.0785714285714286,0.0357142857142857,0.114285714285714,0.00714285714285714,0.0142857142857143,0.75,5,"E01000527"
"521",0,0.0422535211267606,0.28169014084507,0.211267605633803,0.0563380281690141,0.0422535211267606,0.366197183098592,5,"E01000528"
"522",0.0153061224489796,0.0102040816326531,0.0153061224489796,0.525510204081633,0.0612244897959184,0.158163265306122,0.214285714285714,3,"E01000530"
"523",0.169014084507042,0,0.0845070422535211,0.028169014084507,0,0.0140845070422535,0.704225352112676,5,"E01000531"
"524",0.0227272727272727,0.00757575757575758,0.121212121212121,0.0454545454545455,0.0681818181818182,0.0833333333333333,0.651515151515151,5,"E01000532"
"525",0.0963855421686747,0.0481927710843374,0.0301204819277108,0.186746987951807,0.0421686746987952,0.144578313253012,0.451807228915663,5,"E01000533"
"526",0,0.00813008130081301,0,0.455284552845528,0.0569105691056911,0.170731707317073,0.308943089430894,3,"E01000534"
"527",0.0925925925925926,0.0740740740740741,0.0617283950617284,0.376543209876543,0.0246913580246914,0.0802469135802469,0.290123456790123,5,"E01000535"
"528",0.0784313725490196,0,0.0274509803921569,0.52156862745098,0.133333333333333,0.23921568627451,0,6,"E01000536"
"529",0,0,0.00427350427350427,0.641025641025641,0.0854700854700855,0.269230769230769,0,3,"E01000538"
"530",0,0,0.0157068062827225,0.607329842931937,0.0732984293193717,0.287958115183246,0.0157068062827225,3,"E01000539"
"531",0,0.00813008130081301,0,0.634146341463415,0.0691056910569106,0.288617886178862,0,3,"E01000540"
"532",0.0437158469945355,0.0546448087431694,0.0273224043715847,0.431693989071038,0.174863387978142,0.262295081967213,0.00546448087431694,6,"E01000541"
"533",0.127853881278539,0.0228310502283105,0.0091324200913242,0.442922374429224,0.0547945205479452,0.333333333333333,0.0091324200913242,6,"E01000543"
"534",0.216216216216216,0,0.108108108108108,0.108108108108108,0.0540540540540541,0.108108108108108,0.405405405405405,5,"E01000544"
"535",0.247191011235955,0.0337078651685393,0.0786516853932584,0.157303370786517,0,0,0.48314606741573,5,"E01000545"
"536",0.2,0,0.0625,0.1375,0.0125,0.0625,0.525,5,"E01000546"
"537",0.0454545454545455,0.00909090909090909,0.0272727272727273,0.0363636363636364,0,0,0.881818181818182,5,"E01000547"
"538",0.288888888888889,0.0555555555555556,0.122222222222222,0.0222222222222222,0,0.0444444444444444,0.466666666666667,5,"E01000548"
"539",0.0087719298245614,0.087719298245614,0.0087719298245614,0.157894736842105,0.0087719298245614,0.0263157894736842,0.701754385964912,5,"E01000549"
"540",0.19672131147541,0.0983606557377049,0.0655737704918033,0.114754098360656,0.0327868852459016,0.163934426229508,0.327868852459016,5,"E01000550"
"541",0.0153846153846154,0.307692307692308,0.261538461538462,0.0153846153846154,0.0769230769230769,0.138461538461538,0.184615384615385,6,"E01000551"
"542",0,0.133333333333333,0.333333333333333,0.0666666666666667,0.0666666666666667,0.266666666666667,0.133333333333333,6,"E01000552"
"543",0.0684931506849315,0,0.102739726027397,0.157534246575342,0.00684931506849315,0.0821917808219178,0.582191780821918,5,"E01000553"
"544",0.0215827338129496,0.0215827338129496,0.0359712230215827,0.273381294964029,0.0359712230215827,0.107913669064748,0.503597122302158,5,"E01000554"
"545",0,0.031413612565445,0.031413612565445,0.691099476439791,0.0157068062827225,0.146596858638743,0.0837696335078534,3,"E01000555"
"546",0.165137614678899,0,0.100917431192661,0.18348623853211,0.018348623853211,0.018348623853211,0.513761467889908,5,"E01000556"
"547",0,0.0273972602739726,0.0410958904109589,0.575342465753425,0.0136986301369863,0.0958904109589041,0.246575342465753,3,"E01000557"
"548",0.0234375,0.015625,0.0234375,0.65625,0.0234375,0.140625,0.1171875,3,"E01000558"
"549",0.0465116279069767,0.0232558139534884,0.0348837209302326,0.558139534883721,0,0.0232558139534884,0.313953488372093,3,"E01000559"
"550",0.00813008130081301,0.0569105691056911,0,0.739837398373984,0.024390243902439,0.146341463414634,0.024390243902439,3,"E01000560"
"551",0.0350877192982456,0.0350877192982456,0.0526315789473684,0.543859649122807,0.087719298245614,0.105263157894737,0.140350877192982,3,"E01000561"
"552",0,0.00974025974025974,0.012987012987013,0.435064935064935,0.038961038961039,0.503246753246753,0,6,"E01000562"
"553",0.00367647058823529,0,0,0.511029411764706,0.0698529411764706,0.415441176470588,0,6,"E01000563"
"554",0.0280898876404494,0.0168539325842697,0.0112359550561798,0.50561797752809,0.0955056179775281,0.286516853932584,0.0561797752808989,6,"E01000564"
"555",0.0177514792899408,0.0414201183431953,0.029585798816568,0.650887573964497,0.029585798816568,0.224852071005917,0.00591715976331361,3,"E01000565"
"556",0,0.00568181818181818,0.00568181818181818,0.727272727272727,0,0.25,0.0113636363636364,3,"E01000566"
"557",0,0.00704225352112676,0.028169014084507,0.570422535211268,0.0845070422535211,0.309859154929577,0,6,"E01000567"
"558",0.0675105485232067,0.00843881856540084,0.00843881856540084,0.371308016877637,0.232067510548523,0.29957805907173,0.0126582278481013,6,"E01000568"
"559",0,0,0,0.730337078651685,0.0112359550561798,0.258426966292135,0,3,"E01000569"
"560",0.00757575757575758,0.00757575757575758,0.0681818181818182,0.734848484848485,0.0454545454545455,0.0984848484848485,0.0378787878787879,3,"E01000570"
"561",0.00714285714285714,0.0107142857142857,0.00714285714285714,0.707142857142857,0.025,0.242857142857143,0,3,"E01000571"
"562",0,0,0.0157894736842105,0.757894736842105,0.0263157894736842,0.194736842105263,0.00526315789473684,3,"E01000572"
"563",0,0,0.0167364016736402,0.757322175732218,0.00418410041841004,0.188284518828452,0.0334728033472803,3,"E01000573"
"564",0.048951048951049,0.00699300699300699,0.020979020979021,0.622377622377622,0.034965034965035,0.251748251748252,0.013986013986014,3,"E01000574"
"565",0.0979381443298969,0.0206185567010309,0.0515463917525773,0.448453608247423,0.0618556701030928,0.319587628865979,0,6,"E01000575"
"566",0.0199004975124378,0.00995024875621891,0,0.666666666666667,0.0149253731343284,0.283582089552239,0.00497512437810945,3,"E01000576"
"567",0.00757575757575758,0.0227272727272727,0.257575757575758,0.204545454545455,0.136363636363636,0.287878787878788,0.0833333333333333,6,"E01000577"
"568",0,0.0217391304347826,0.00434782608695652,0.478260869565217,0.0652173913043478,0.430434782608696,0,6,"E01000578"
"569",0,0.00769230769230769,0.0538461538461538,0.153846153846154,0.00769230769230769,0.0230769230769231,0.753846153846154,5,"E01000579"
"570",0.033175355450237,0.0568720379146919,0.0995260663507109,0.23696682464455,0.132701421800948,0.104265402843602,0.336492890995261,5,"E01000580"
"571",0.0512820512820513,0.0427350427350427,0.00854700854700855,0.521367521367521,0.0854700854700855,0.0854700854700855,0.205128205128205,3,"E01000581"
"572",0,0.0212765957446809,0.0425531914893617,0.304964539007092,0.0780141843971631,0.0638297872340425,0.48936170212766,5,"E01000582"
"573",0.141242937853107,0.0451977401129944,0.0903954802259887,0.129943502824859,0.0112994350282486,0.0677966101694915,0.514124293785311,5,"E01000583"
"574",0.0163934426229508,0,0,0.614754098360656,0,0.0245901639344262,0.344262295081967,3,"E01000584"
"575",0,0.00917431192660551,0.055045871559633,0.036697247706422,0.018348623853211,0,0.880733944954128,5,"E01000585"
"576",0.290322580645161,0.00645161290322581,0.129032258064516,0.0580645161290323,0.0451612903225806,0.0387096774193548,0.432258064516129,5,"E01000586"
"577",0.01,0.015,0.005,0.58,0.02,0.37,0,6,"E01000587"
"578",0.0253807106598985,0.0050761421319797,0.0862944162436548,0.543147208121827,0.0558375634517767,0.274111675126904,0.0101522842639594,6,"E01000588"
"579",0.00664451827242525,0.0132890365448505,0.0199335548172757,0.67109634551495,0.0431893687707641,0.242524916943522,0.00332225913621262,3,"E01000589"
"580",0.00390625,0.01953125,0.06640625,0.6953125,0.0625,0.1484375,0.00390625,3,"E01000590"
"581",0.0882352941176471,0.00840336134453781,0.00840336134453781,0.735294117647059,0.0294117647058824,0.117647058823529,0.0126050420168067,3,"E01000591"
"582",0.0555555555555556,0.0277777777777778,0.0277777777777778,0.513888888888889,0.0138888888888889,0.361111111111111,0,6,"E01000592"
"583",0,0.0099009900990099,0.0346534653465347,0.544554455445545,0.0544554455445545,0.351485148514851,0.00495049504950495,6,"E01000593"
"584",0.0458333333333333,0.00416666666666667,0.0333333333333333,0.425,0.1,0.3875,0.00416666666666667,6,"E01000594"
"585",0.00869565217391304,0.0608695652173913,0.0260869565217391,0.28695652173913,0.0434782608695652,0.104347826086957,0.469565217391304,5,"E01000595"
"586",0,0.0989583333333333,0.046875,0.442708333333333,0.0572916666666667,0.328125,0.0260416666666667,6,"E01000596"
"587",0.0138888888888889,0.0277777777777778,0.402777777777778,0.25,0.0972222222222222,0.152777777777778,0.0555555555555556,6,"E01000599"
"588",0.00735294117647059,0.0176470588235294,0.0764705882352941,0.0794117647058823,0.297058823529412,0.495588235294118,0.0264705882352941,4,"E01000600"
"589",0,0.023489932885906,0.0436241610738255,0.11744966442953,0.228187919463087,0.540268456375839,0.0469798657718121,4,"E01000601"
"590",0.0236220472440945,0.0236220472440945,0.0078740157480315,0.543307086614173,0.0866141732283465,0.31496062992126,0,6,"E01000602"
"591",0,0.188888888888889,0.0333333333333333,0.377777777777778,0.0333333333333333,0.233333333333333,0.133333333333333,6,"E01000603"
"592",0,0.0247933884297521,0.0661157024793388,0.363636363636364,0.107438016528926,0.413223140495868,0.0247933884297521,6,"E01000604"
"593",0,0.0631578947368421,0.0736842105263158,0.436842105263158,0.131578947368421,0.289473684210526,0.00526315789473684,6,"E01000605"
"594",0,0.0143884892086331,0.0575539568345324,0.446043165467626,0.00719424460431655,0.0863309352517986,0.388489208633094,5,"E01000606"
"595",0,0,0.0515873015873016,0.805555555555556,0.0198412698412698,0.107142857142857,0.0158730158730159,3,"E01000607"
"596",0.100671140939597,0.0771812080536913,0.0503355704697987,0.278523489932886,0.157718120805369,0.335570469798658,0,6,"E01000608"
"597",0,0.0106382978723404,0.0531914893617021,0.648936170212766,0.074468085106383,0.132978723404255,0.0797872340425532,3,"E01000609"
"598",0.0122699386503067,0.049079754601227,0.0429447852760736,0.355828220858896,0.0736196319018405,0.466257668711656,0,6,"E01000610"
"599",0,0,0.021505376344086,0.731182795698925,0.10752688172043,0.021505376344086,0.118279569892473,3,"E01000611"
"600",0,0,0.0040650406504065,0.365853658536585,0.207317073170732,0.410569105691057,0.0121951219512195,6,"E01000612"
"601",0.00819672131147541,0.0573770491803279,0.0573770491803279,0.557377049180328,0.122950819672131,0.19672131147541,0,3,"E01000613"
"602",0.0541666666666667,0.0333333333333333,0.0916666666666667,0.345833333333333,0.104166666666667,0.370833333333333,0,6,"E01000615"
"603",0,0.0292397660818713,0.0233918128654971,0.304093567251462,0.134502923976608,0.251461988304094,0.257309941520468,6,"E01000616"
"604",0.0408163265306122,0.0122448979591837,0.00408163265306122,0.461224489795918,0.0897959183673469,0.391836734693878,0,6,"E01000617"
"605",0,0.00952380952380952,0.00952380952380952,0.747619047619048,0,0.233333333333333,0,3,"E01000618"
"606",0,0.005,0,0.835,0,0.155,0.005,3,"E01000619"
"607",0.0164609053497942,0.0164609053497942,0.00411522633744856,0.621399176954732,0.160493827160494,0.181069958847737,0,3,"E01000620"
"608",0.0619469026548673,0.0265486725663717,0.00442477876106195,0.676991150442478,0.0442477876106195,0.18141592920354,0.00442477876106195,3,"E01000621"
"609",0,0.0123456790123457,0.00617283950617284,0.617283950617284,0.111111111111111,0.246913580246914,0.00617283950617284,3,"E01000622"
"610",0.0358744394618834,0.00896860986547085,0,0.704035874439462,0.00896860986547085,0.228699551569507,0.0134529147982063,3,"E01000623"
"611",0,0,0,0.730519480519481,0,0.262987012987013,0.00649350649350649,3,"E01000624"
"612",0.00778210116731518,0.00389105058365759,0.00389105058365759,0.533073929961089,0.0739299610894942,0.377431906614786,0,6,"E01000625"
"613",0,0.0833333333333333,0.0555555555555556,0.518518518518518,0.0925925925925926,0.212962962962963,0.037037037037037,3,"E01000626"
"614",0.0323741007194245,0.0539568345323741,0.0215827338129496,0.424460431654676,0.115107913669065,0.334532374100719,0.0179856115107914,6,"E01000627"
"615",0.00425531914893617,0.0212765957446809,0.0297872340425532,0.548936170212766,0.0382978723404255,0.31063829787234,0.0468085106382979,6,"E01000628"
