LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Green space,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Low-density,count,lsoa
E01000042,0.0,0.15714285714285714,0.34285714285714286,0.1,0.4,70,E01000042
E01000043,0.011494252873563218,0.1724137931034483,0.2988505747126437,0.034482758620689655,0.4827586206896552,87,E01000043
E01000044,0.0,0.009009009009009009,0.11711711711711711,0.7207207207207207,0.15315315315315314,111,E01000044
E01000045,0.1095890410958904,0.10273972602739725,0.3835616438356164,0.0273972602739726,0.3767123287671233,146,E01000045
E01000046,0.0,0.08333333333333333,0.3611111111111111,0.05555555555555555,0.5,72,E01000046
E01000048,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,11,E01000048
E01000049,0.0,0.09090909090909091,0.2878787878787879,0.24242424242424243,0.3787878787878788,66,E01000049
E01000050,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.6615384615384615,0.15384615384615385,65,E01000050
E01000051,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,6,E01000051
E01000052,0.014925373134328358,0.007462686567164179,0.291044776119403,0.39552238805970147,0.291044776119403,134,E01000052
E01000053,0.020833333333333332,0.09375,0.5520833333333334,0.041666666666666664,0.2916666666666667,96,E01000053
E01000054,0.0,0.12037037037037036,0.18518518518518517,0.07407407407407407,0.6203703703703703,108,E01000054
E01000055,0.012195121951219513,0.10975609756097561,0.2682926829268293,0.04878048780487805,0.5609756097560976,82,E01000055
E01000056,0.0,0.13043478260869565,0.31521739130434784,0.05434782608695652,0.5,92,E01000056
E01000057,0.08333333333333333,0.26666666666666666,0.16666666666666666,0.08333333333333333,0.4,60,E01000057
E01000058,0.0,0.25675675675675674,0.20270270270270271,0.0945945945945946,0.44594594594594594,74,E01000058
E01000059,0.0,0.15217391304347827,0.22826086956521738,0.05434782608695652,0.5652173913043478,92,E01000059
E01000060,0.03048780487804878,0.3048780487804878,0.38414634146341464,0.042682926829268296,0.23780487804878048,164,E01000060
E01000061,0.013333333333333334,0.18666666666666668,0.6666666666666666,0.12,0.013333333333333334,75,E01000061
E01000062,0.0,0.15428571428571428,0.18857142857142858,0.08,0.5771428571428572,175,E01000062
E01000063,0.010638297872340425,0.10638297872340426,0.19148936170212766,0.010638297872340425,0.6808510638297872,94,E01000063
E01000064,0.07207207207207207,0.18018018018018017,0.26126126126126126,0.06306306306306306,0.42342342342342343,111,E01000064
E01000065,0.04132231404958678,0.09917355371900827,0.36363636363636365,0.03305785123966942,0.4628099173553719,121,E01000065
E01000066,0.004132231404958678,0.17355371900826447,0.24380165289256198,0.08677685950413223,0.49173553719008267,242,E01000066
E01000067,0.0058823529411764705,0.08235294117647059,0.1411764705882353,0.17058823529411765,0.6,170,E01000067
E01000068,0.0,0.02127659574468085,0.1702127659574468,0.2127659574468085,0.5957446808510638,47,E01000068
E01000069,0.008130081300813009,0.0,0.14634146341463414,0.15447154471544716,0.6910569105691057,123,E01000069
E01000070,0.07272727272727272,0.00909090909090909,0.3181818181818182,0.07272727272727272,0.5272727272727272,110,E01000070
E01000071,0.017543859649122806,0.11403508771929824,0.19298245614035087,0.15789473684210525,0.5175438596491229,114,E01000071
E01000072,0.08421052631578947,0.17894736842105263,0.2631578947368421,0.021052631578947368,0.45263157894736844,95,E01000072
E01000073,0.0,0.1827956989247312,0.1827956989247312,0.03225806451612903,0.6021505376344086,93,E01000073
E01000074,0.0,0.2727272727272727,0.26262626262626265,0.050505050505050504,0.41414141414141414,99,E01000074
E01000075,0.03482587064676617,0.12437810945273632,0.42786069651741293,0.014925373134328358,0.39800995024875624,201,E01000075
E01000076,0.0,0.22641509433962265,0.22641509433962265,0.02830188679245283,0.5188679245283019,106,E01000076
E01000077,0.03488372093023256,0.16279069767441862,0.23255813953488372,0.023255813953488372,0.5465116279069767,86,E01000077
E01000078,0.031578947368421054,0.18947368421052632,0.29473684210526313,0.021052631578947368,0.4631578947368421,95,E01000078
E01000079,0.0070921985815602835,0.07801418439716312,0.41134751773049644,0.014184397163120567,0.48936170212765956,141,E01000079
E01000080,0.0,0.05357142857142857,0.25,0.017857142857142856,0.6785714285714286,56,E01000080
E01000081,0.0,0.06779661016949153,0.2457627118644068,0.01694915254237288,0.6694915254237288,118,E01000081
E01000082,0.03614457831325301,0.14457831325301204,0.20481927710843373,0.08433734939759036,0.5301204819277109,83,E01000082
E01000083,0.045454545454545456,0.16666666666666666,0.3333333333333333,0.0,0.45454545454545453,66,E01000083
E01000084,0.0625,0.1125,0.2875,0.1375,0.4,80,E01000084
E01000085,0.08108108108108109,0.17117117117117117,0.21621621621621623,0.036036036036036036,0.4954954954954955,111,E01000085
E01000086,0.0,0.10810810810810811,0.21621621621621623,0.0945945945945946,0.581081081081081,74,E01000086
E01000087,0.08695652173913043,0.06956521739130435,0.43478260869565216,0.008695652173913044,0.4,115,E01000087
E01000088,0.0,0.0125,0.2375,0.0625,0.6875,80,E01000088
E01000089,0.0,0.01,0.08,0.04,0.87,100,E01000089
E01000090,0.041353383458646614,0.011278195488721804,0.6278195488721805,0.03007518796992481,0.2894736842105263,266,E01000090
E01000091,0.0,0.21839080459770116,0.3448275862068966,0.034482758620689655,0.40229885057471265,87,E01000091
E01000092,0.019230769230769232,0.07692307692307693,0.6115384615384616,0.05,0.2423076923076923,260,E01000092
E01000093,0.011494252873563218,0.3333333333333333,0.41379310344827586,0.05747126436781609,0.1839080459770115,87,E01000093
E01000094,0.0,0.1625,0.6375,0.05,0.15,80,E01000094
E01000095,0.012437810945273632,0.05223880597014925,0.7562189054726368,0.012437810945273632,0.16666666666666666,402,E01000095
E01000096,0.04,0.05333333333333334,0.6933333333333334,0.02666666666666667,0.18666666666666668,75,E01000096
E01000097,0.0,0.32323232323232326,0.29292929292929293,0.010101010101010102,0.37373737373737376,99,E01000097
E01000098,0.058823529411764705,0.2549019607843137,0.18627450980392157,0.049019607843137254,0.45098039215686275,102,E01000098
E01000099,0.009433962264150943,0.10377358490566038,0.330188679245283,0.009433962264150943,0.5471698113207547,106,E01000099
E01000100,0.0,0.09782608695652174,0.41304347826086957,0.043478260869565216,0.44565217391304346,92,E01000100
E01000101,0.037037037037037035,0.09876543209876543,0.345679012345679,0.0,0.5185185185185185,81,E01000101
E01000102,0.011363636363636364,0.17045454545454544,0.375,0.0,0.4431818181818182,88,E01000102
E01000103,0.0,0.008130081300813009,0.5528455284552846,0.032520325203252036,0.4065040650406504,123,E01000103
E01000104,0.028169014084507043,0.19718309859154928,0.5352112676056338,0.056338028169014086,0.18309859154929578,71,E01000104
E01000105,0.02247191011235955,0.25842696629213485,0.1797752808988764,0.10112359550561797,0.43820224719101125,89,E01000105
E01000106,0.07058823529411765,0.25882352941176473,0.3176470588235294,0.11764705882352941,0.23529411764705882,85,E01000106
E01000107,0.0,0.08396946564885496,0.15267175572519084,0.030534351145038167,0.732824427480916,131,E01000107
E01000108,0.031914893617021274,0.0851063829787234,0.2553191489361702,0.07446808510638298,0.5531914893617021,94,E01000108
E01000109,0.039603960396039604,0.019801980198019802,0.12871287128712872,0.1485148514851485,0.6633663366336634,101,E01000109
E01000110,0.019801980198019802,0.019801980198019802,0.0594059405940594,0.32673267326732675,0.5742574257425742,101,E01000110
E01000111,0.022058823529411766,0.07352941176470588,0.27941176470588236,0.17647058823529413,0.4485294117647059,136,E01000111
E01000112,0.08080808080808081,0.04040404040404041,0.13131313131313133,0.30303030303030304,0.4444444444444444,99,E01000112
E01000113,0.12949640287769784,0.02158273381294964,0.07913669064748201,0.48201438848920863,0.28776978417266186,139,E01000113
E01000114,0.072992700729927,0.0072992700729927005,0.12408759124087591,0.08029197080291971,0.7153284671532847,137,E01000114
E01000115,0.0,0.021164021164021163,0.3439153439153439,0.021164021164021163,0.6137566137566137,189,E01000115
E01000116,0.02120141342756184,0.007067137809187279,0.33568904593639576,0.02120141342756184,0.6148409893992933,283,E01000116
E01000117,0.015,0.015,0.345,0.005,0.62,200,E01000117
E01000118,0.0047169811320754715,0.04716981132075472,0.23113207547169812,0.0047169811320754715,0.7122641509433962,212,E01000118
E01000119,0.0,0.023529411764705882,0.18823529411764706,0.023529411764705882,0.7647058823529411,170,E01000119
E01000120,0.01948051948051948,0.025974025974025976,0.24025974025974026,0.012987012987012988,0.7012987012987013,154,E01000120
E01000121,0.0,0.16,0.36,0.03,0.45,100,E01000121
E01000122,0.0,0.03755868544600939,0.29107981220657275,0.018779342723004695,0.6525821596244131,213,E01000122
E01000123,0.031446540880503145,0.025157232704402517,0.389937106918239,0.15723270440251572,0.39622641509433965,159,E01000123
E01000124,0.08421052631578947,0.05263157894736842,0.43157894736842106,0.2631578947368421,0.16842105263157894,95,E01000124
E01000125,0.0,0.15,0.3,0.06666666666666667,0.48333333333333334,60,E01000125
E01000126,0.0,0.24489795918367346,0.22448979591836735,0.12244897959183673,0.40816326530612246,49,E01000126
E01000127,0.0,0.13709677419354838,0.3467741935483871,0.008064516129032258,0.5080645161290323,124,E01000127
E01000128,0.0,0.1125,0.3,0.0,0.5875,160,E01000128
E01000129,0.2857142857142857,0.05102040816326531,0.14285714285714285,0.030612244897959183,0.4897959183673469,98,E01000129
E01000130,0.0,0.16483516483516483,0.45054945054945056,0.03296703296703297,0.3516483516483517,91,E01000130
E01000131,0.0,0.032520325203252036,0.25203252032520324,0.024390243902439025,0.6910569105691057,123,E01000131
E01000132,0.0,0.1262135922330097,0.22330097087378642,0.02912621359223301,0.6213592233009708,103,E01000132
E01000133,0.0,0.10317460317460317,0.24603174603174602,0.031746031746031744,0.6190476190476191,126,E01000133
E01000134,0.0,0.15384615384615385,0.3504273504273504,0.06837606837606838,0.42735042735042733,117,E01000134
E01000135,0.015267175572519083,0.05343511450381679,0.26717557251908397,0.12213740458015267,0.5419847328244275,131,E01000135
E01000136,0.005847953216374269,0.06432748538011696,0.4269005847953216,0.04678362573099415,0.45614035087719296,171,E01000136
E01000137,0.04081632653061224,0.20408163265306123,0.20408163265306123,0.22448979591836735,0.32653061224489793,49,E01000137
E01000138,0.0,0.0,0.38571428571428573,0.02857142857142857,0.5857142857142857,140,E01000138
E01000139,0.03076923076923077,0.1,0.34615384615384615,0.05384615384615385,0.46923076923076923,130,E01000139
E01000140,0.2807017543859649,0.17543859649122806,0.05263157894736842,0.2982456140350877,0.19298245614035087,57,E01000140
E01000141,0.18947368421052632,0.12631578947368421,0.11578947368421053,0.4631578947368421,0.10526315789473684,95,E01000141
E01000142,0.0,0.12878787878787878,0.36363636363636365,0.11363636363636363,0.3939393939393939,132,E01000142
E01000143,0.012195121951219513,0.17073170731707318,0.18292682926829268,0.1951219512195122,0.43902439024390244,82,E01000143
E01000144,0.1941747572815534,0.019417475728155338,0.05825242718446602,0.0970873786407767,0.6310679611650486,103,E01000144
E01000145,0.008771929824561403,0.017543859649122806,0.2719298245614035,0.08771929824561403,0.6140350877192983,114,E01000145
E01000146,0.29239766081871343,0.011695906432748537,0.12280701754385964,0.09941520467836257,0.47368421052631576,171,E01000146
E01000147,0.013157894736842105,0.0,0.19736842105263158,0.039473684210526314,0.75,152,E01000147
E01000148,0.14492753623188406,0.043478260869565216,0.11594202898550725,0.2318840579710145,0.463768115942029,69,E01000148
E01000150,0.03597122302158273,0.06474820143884892,0.30935251798561153,0.07913669064748201,0.5107913669064749,139,E01000150
E01000151,0.06451612903225806,0.03225806451612903,0.6451612903225806,0.16129032258064516,0.0967741935483871,31,E01000151
E01000152,0.0,0.09859154929577464,0.7183098591549296,0.07042253521126761,0.11267605633802817,71,E01000152
E01000153,0.0,0.08620689655172414,0.4827586206896552,0.1896551724137931,0.2413793103448276,58,E01000153
E01000154,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,7,E01000154
E01000155,0.06976744186046512,0.12790697674418605,0.18604651162790697,0.18604651162790697,0.43023255813953487,86,E01000155
E01000156,0.09302325581395349,0.03488372093023256,0.08139534883720931,0.23255813953488372,0.5581395348837209,86,E01000156
E01000157,0.0,0.225,0.0625,0.2625,0.45,80,E01000157
E01000158,0.0,0.08403361344537816,0.3277310924369748,0.3445378151260504,0.24369747899159663,119,E01000158
E01000159,0.011428571428571429,0.05714285714285714,0.37142857142857144,0.03428571428571429,0.5257142857142857,175,E01000159
E01000160,0.02654867256637168,0.09734513274336283,0.26548672566371684,0.35398230088495575,0.25663716814159293,113,E01000160
E01000161,0.10810810810810811,0.11711711711711711,0.3333333333333333,0.17117117117117117,0.2702702702702703,111,E01000161
E01000162,0.07518796992481203,0.03007518796992481,0.3157894736842105,0.03007518796992481,0.5488721804511278,133,E01000162
E01000163,0.007518796992481203,0.15037593984962405,0.6015037593984962,0.09022556390977443,0.15037593984962405,133,E01000163
E01000164,0.021621621621621623,0.1837837837837838,0.6594594594594595,0.02702702702702703,0.10810810810810811,185,E01000164
E01000165,0.0,0.10185185185185185,0.5185185185185185,0.05555555555555555,0.32407407407407407,108,E01000165
E01000166,0.01020408163265306,0.05102040816326531,0.40816326530612246,0.02040816326530612,0.5102040816326531,196,E01000166
E01000167,0.0,0.09473684210526316,0.3157894736842105,0.005263157894736842,0.5842105263157895,190,E01000167
E01000168,0.0,0.01764705882352941,0.1588235294117647,0.011764705882352941,0.8117647058823529,170,E01000168
E01000169,0.0,0.05303030303030303,0.25757575757575757,0.11363636363636363,0.5757575757575758,132,E01000169
E01000170,0.03355704697986577,0.09395973154362416,0.21476510067114093,0.026845637583892617,0.6308724832214765,149,E01000170
E01000171,0.14685314685314685,0.0979020979020979,0.11888111888111888,0.2867132867132867,0.34965034965034963,143,E01000171
E01000172,0.0,0.02717391304347826,0.3967391304347826,0.0,0.5760869565217391,184,E01000172
E01000173,0.007352941176470588,0.022058823529411766,0.19852941176470587,0.014705882352941176,0.7573529411764706,136,E01000173
E01000174,0.22727272727272727,0.03636363636363636,0.12727272727272726,0.35454545454545455,0.2545454545454545,110,E01000174
E01000175,0.004651162790697674,0.023255813953488372,0.4883720930232558,0.009302325581395349,0.4744186046511628,215,E01000175
E01000176,0.0,0.10309278350515463,0.5773195876288659,0.20618556701030927,0.1134020618556701,97,E01000176
E01000177,0.03296703296703297,0.01098901098901099,0.0989010989010989,0.6043956043956044,0.25274725274725274,91,E01000177
E01000178,0.07,0.05,0.1,0.46,0.32,100,E01000178
E01000179,0.0,0.10344827586206896,0.11494252873563218,0.4827586206896552,0.2988505747126437,87,E01000179
E01000180,0.009345794392523364,0.27102803738317754,0.3364485981308411,0.102803738317757,0.2803738317757009,107,E01000180
E01000181,0.25842696629213485,0.0449438202247191,0.0449438202247191,0.4606741573033708,0.19101123595505617,89,E01000181
E01000182,0.13095238095238096,0.023809523809523808,0.14285714285714285,0.27380952380952384,0.42857142857142855,84,E01000182
E01000183,0.007407407407407408,0.14074074074074075,0.37037037037037035,0.05925925925925926,0.4222222222222222,135,E01000183
E01000184,0.016304347826086956,0.05434782608695652,0.7880434782608695,0.09782608695652174,0.043478260869565216,184,E01000184
E01000185,0.0196078431372549,0.29411764705882354,0.37254901960784315,0.2549019607843137,0.058823529411764705,51,E01000185
E01000186,0.0,0.0425531914893617,0.28191489361702127,0.0,0.675531914893617,188,E01000186
E01000187,0.0196078431372549,0.029411764705882353,0.3235294117647059,0.0,0.6274509803921569,102,E01000187
E01000188,0.0,0.008310249307479225,0.8213296398891967,0.0013850415512465374,0.16897506925207756,722,E01000188
E01000189,0.0,0.2571428571428571,0.5142857142857142,0.08571428571428572,0.14285714285714285,35,E01000189
E01000190,0.0,0.05421686746987952,0.4036144578313253,0.006024096385542169,0.536144578313253,166,E01000190
E01000191,0.025510204081632654,0.08163265306122448,0.29591836734693877,0.0,0.5969387755102041,196,E01000191
E01000192,0.14358974358974358,0.03076923076923077,0.1794871794871795,0.06666666666666667,0.5794871794871795,195,E01000192
E01000193,0.0,0.01904761904761905,0.3047619047619048,0.0380952380952381,0.638095238095238,105,E01000193
E01000194,0.10909090909090909,0.024242424242424242,0.21212121212121213,0.07272727272727272,0.5818181818181818,165,E01000194
E01000195,0.01639344262295082,0.14207650273224043,0.6557377049180327,0.02185792349726776,0.16393442622950818,183,E01000195
E01000196,0.21212121212121213,0.10101010101010101,0.23232323232323232,0.18181818181818182,0.2727272727272727,99,E01000196
E01000197,0.04225352112676056,0.02112676056338028,0.2323943661971831,0.2746478873239437,0.4295774647887324,142,E01000197
E01000198,0.0,0.04784688995215311,0.3875598086124402,0.019138755980861243,0.5454545454545454,209,E01000198
E01000199,0.015873015873015872,0.0873015873015873,0.373015873015873,0.023809523809523808,0.5,126,E01000199
E01000200,0.0,0.1103448275862069,0.2620689655172414,0.05517241379310345,0.5724137931034483,145,E01000200
E01000201,0.008771929824561403,0.03508771929824561,0.3684210526315789,0.0043859649122807015,0.5833333333333334,228,E01000201
E01000202,0.016129032258064516,0.024193548387096774,0.07258064516129033,0.12096774193548387,0.7661290322580645,124,E01000202
E01000203,0.007751937984496124,0.10852713178294573,0.3798449612403101,0.007751937984496124,0.49612403100775193,129,E01000203
E01000204,0.007936507936507936,0.015873015873015872,0.2698412698412698,0.07936507936507936,0.626984126984127,126,E01000204
E01000205,0.0,0.08205128205128205,0.30256410256410254,0.0,0.6153846153846154,195,E01000205
E01000206,0.003003003003003003,0.10510510510510511,0.6156156156156156,0.0,0.27627627627627627,333,E01000206
E01000207,0.06707317073170732,0.21341463414634146,0.23780487804878048,0.018292682926829267,0.4634146341463415,164,E01000207
E01000208,0.0,0.12844036697247707,0.4541284403669725,0.009174311926605505,0.40825688073394495,218,E01000208
E01000209,0.0,0.0893854748603352,0.2011173184357542,0.0335195530726257,0.6759776536312849,179,E01000209
E01000210,0.0,0.13071895424836602,0.2679738562091503,0.0196078431372549,0.5816993464052288,153,E01000210
E01000211,0.272108843537415,0.14285714285714285,0.3333333333333333,0.061224489795918366,0.19047619047619047,147,E01000211
E01000212,0.014285714285714285,0.07857142857142857,0.35714285714285715,0.02857142857142857,0.5214285714285715,140,E01000212
E01000213,0.0,0.1476510067114094,0.37583892617449666,0.006711409395973154,0.4697986577181208,149,E01000213
E01000214,0.04807692307692308,0.09615384615384616,0.3557692307692308,0.009615384615384616,0.49038461538461536,104,E01000214
E01000215,0.031578947368421054,0.1368421052631579,0.25263157894736843,0.05263157894736842,0.5263157894736842,95,E01000215
E01000216,0.024193548387096774,0.03225806451612903,0.16129032258064516,0.08064516129032258,0.7016129032258065,124,E01000216
E01000217,0.0,0.020833333333333332,0.11458333333333333,0.0,0.8645833333333334,96,E01000217
E01000218,0.07792207792207792,0.06493506493506493,0.09090909090909091,0.06493506493506493,0.7012987012987013,77,E01000218
E01000219,0.0,0.011235955056179775,0.24719101123595505,0.0449438202247191,0.6966292134831461,89,E01000219
E01000220,0.034482758620689655,0.0,0.1724137931034483,0.13793103448275862,0.6551724137931034,58,E01000220
E01000221,0.014598540145985401,0.029197080291970802,0.7445255474452555,0.043795620437956206,0.1678832116788321,137,E01000221
E01000222,0.013513513513513514,0.006756756756756757,0.34459459459459457,0.006756756756756757,0.6283783783783784,148,E01000222
E01000223,0.011627906976744186,0.06395348837209303,0.5058139534883721,0.029069767441860465,0.38953488372093026,172,E01000223
E01000224,0.0,0.007462686567164179,0.14925373134328357,0.04477611940298507,0.7985074626865671,134,E01000224
E01000225,0.0,0.010526315789473684,0.2736842105263158,0.031578947368421054,0.6842105263157895,95,E01000225
E01000226,0.0,0.051094890510948905,0.40145985401459855,0.0072992700729927005,0.5401459854014599,137,E01000226
E01000227,0.0,0.007692307692307693,0.25384615384615383,0.007692307692307693,0.7307692307692307,130,E01000227
E01000228,0.0024449877750611247,0.022004889975550123,0.7995110024449877,0.0024449877750611247,0.17359413202933985,409,E01000228
E01000229,0.0,0.16,0.272,0.008,0.56,125,E01000229
E01000230,0.050724637681159424,0.028985507246376812,0.34782608695652173,0.007246376811594203,0.5652173913043478,138,E01000230
E01000231,0.0,0.047619047619047616,0.5238095238095238,0.005952380952380952,0.4226190476190476,168,E01000231
E01000232,0.004878048780487805,0.014634146341463415,0.36585365853658536,0.004878048780487805,0.6097560975609756,205,E01000232
E01000233,0.046511627906976744,0.007751937984496124,0.21705426356589147,0.007751937984496124,0.7209302325581395,129,E01000233
E01000234,0.031496062992125984,0.015748031496062992,0.2283464566929134,0.07086614173228346,0.6535433070866141,127,E01000234
E01000235,0.022727272727272728,0.017045454545454544,0.5,0.03977272727272727,0.42045454545454547,176,E01000235
E01000236,0.015384615384615385,0.1076923076923077,0.23076923076923078,0.1076923076923077,0.5384615384615384,65,E01000236
E01000237,0.07432432432432433,0.07432432432432433,0.28378378378378377,0.07432432432432433,0.49324324324324326,148,E01000237
E01000238,0.031578947368421054,0.0,0.17894736842105263,0.23157894736842105,0.5578947368421052,95,E01000238
E01000239,0.005076142131979695,0.04060913705583756,0.7157360406091371,0.05583756345177665,0.18274111675126903,197,E01000239
E01000240,0.0,0.012121212121212121,0.6181818181818182,0.006060606060606061,0.36363636363636365,165,E01000240
E01000241,0.0,0.0410958904109589,0.11643835616438356,0.0958904109589041,0.7465753424657534,146,E01000241
E01000242,0.00684931506849315,0.07534246575342465,0.363013698630137,0.0547945205479452,0.5,146,E01000242
E01000243,0.19658119658119658,0.02564102564102564,0.11965811965811966,0.2564102564102564,0.4017094017094017,117,E01000243
E01000244,0.03389830508474576,0.06779661016949153,0.2033898305084746,0.1694915254237288,0.5254237288135594,118,E01000244
E01000245,0.24242424242424243,0.07575757575757576,0.07575757575757576,0.3787878787878788,0.22727272727272727,66,E01000245
E01000246,0.003703703703703704,0.037037037037037035,0.5592592592592592,0.018518518518518517,0.3814814814814815,270,E01000246
E01000247,0.0,0.053763440860215055,0.12903225806451613,0.25806451612903225,0.5591397849462365,93,E01000247
E01000248,0.06875,0.0375,0.275,0.40625,0.2125,160,E01000248
E01000249,0.0,0.030973451327433628,0.415929203539823,0.08849557522123894,0.4646017699115044,226,E01000249
E01000250,0.19696969696969696,0.04040404040404041,0.20202020202020202,0.1414141414141414,0.41919191919191917,198,E01000250
E01000251,0.07096774193548387,0.2064516129032258,0.15483870967741936,0.16129032258064516,0.4064516129032258,155,E01000251
E01000252,0.0,0.06521739130434782,0.18840579710144928,0.17391304347826086,0.572463768115942,138,E01000252
E01000253,0.0029585798816568047,0.023668639053254437,0.8032544378698225,0.004437869822485207,0.16568047337278108,676,E01000253
E01000254,0.0,0.026239067055393587,0.7026239067055393,0.13119533527696792,0.13994169096209913,343,E01000254
E01000255,0.014218009478672985,0.052132701421800945,0.6398104265402843,0.023696682464454975,0.27014218009478674,211,E01000255
E01000256,0.0,0.02857142857142857,0.5657142857142857,0.017142857142857144,0.38857142857142857,175,E01000256
E01000257,0.022988505747126436,0.1206896551724138,0.5804597701149425,0.022988505747126436,0.25287356321839083,174,E01000257
E01000258,0.0,0.016042780748663103,0.5401069518716578,0.0213903743315508,0.42245989304812837,187,E01000258
E01000259,0.011363636363636364,0.03125,0.4715909090909091,0.02556818181818182,0.4602272727272727,352,E01000259
E01000260,0.009523809523809525,0.022222222222222223,0.6793650793650794,0.022222222222222223,0.26666666666666666,315,E01000260
E01000261,0.0,0.04807692307692308,0.5737179487179487,0.019230769230769232,0.358974358974359,312,E01000261
E01000262,0.0,0.031545741324921134,0.6750788643533123,0.006309148264984227,0.2870662460567823,317,E01000262
E01000263,0.0,0.007633587786259542,0.40076335877862596,0.003816793893129771,0.5877862595419847,262,E01000263
E01000264,0.17061611374407584,0.018957345971563982,0.36018957345971564,0.02843601895734597,0.4218009478672986,211,E01000264
E01000265,0.017241379310344827,0.09482758620689655,0.20689655172413793,0.05172413793103448,0.6293103448275862,116,E01000265
