"","oa_name","clusters_2011_cleanup_Commercial","clusters_2011_cleanup_Estates","clusters_2011_cleanup_High.density","clusters_2011_cleanup_Low.density","clusters_2011_cleanup_Open.green.space","clusters_2011_cleanup_Other.green","clusters_2011_cleanup_Terraced","count","OA","hierarchical8"
"18","E00000040",0,0.137931034482759,0,0.0344827586206897,0.103448275862069,0.655172413793103,0.0689655172413793,29,"E00000040",5
"19","E00000041",0.379310344827586,0,0.0689655172413793,0.275862068965517,0,0.206896551724138,0.0689655172413793,29,"E00000041",5
"20","E00000042",0.2,0.6,0,0,0,0.2,0,5,"E00000042",2
"21","E00000043",0,0,0,0.5,0,0.5,0,2,"E00000043",2
"22","E00000045",0,0,0.25,0.416666666666667,0,0.333333333333333,0,12,"E00000045",4
"23","E00000046",0,0,0.75,0.1875,0.0625,0,0,16,"E00000046",6
"24","E00000048",0,0,0.222222222222222,0,0,0.777777777777778,0,9,"E00000048",1
"25","E00000049",0,0,0.025,0.675,0,0,0.3,40,"E00000049",2
"26","E00000050",0.142857142857143,0.285714285714286,0.142857142857143,0,0,0.428571428571429,0,7,"E00000050",3
"27","E00000051",0,0,0,0.16,0,0,0.84,25,"E00000051",5
"28","E00000052",0.0256410256410256,0.205128205128205,0.0512820512820513,0.230769230769231,0.358974358974359,0.128205128205128,0,39,"E00000052",3
"29","E00000053",0,0,0.0303030303030303,0.606060606060606,0,0,0.363636363636364,33,"E00000053",2
"30","E00000054",0.0344827586206897,0,0,0.137931034482759,0,0,0.827586206896552,29,"E00000054",3
"31","E00000055",0,0,0.0869565217391304,0.58695652173913,0.0869565217391304,0.130434782608696,0.108695652173913,46,"E00000055",5
"32","E00000056",0.0147058823529412,0.0147058823529412,0.0441176470588235,0.0294117647058824,0.308823529411765,0.588235294117647,0,68,"E00000056",2
"33","E00000057",0,0.153846153846154,0.307692307692308,0,0.153846153846154,0.384615384615385,0,13,"E00000057",2
"34","E00000059",0,0,0,0.25,0,0.25,0.5,4,"E00000059",6
"35","E00000060",0,0,0.0714285714285714,0.785714285714286,0,0,0.142857142857143,14,"E00000060",2
"36","E00000061",0,0.166666666666667,0.203703703703704,0.0185185185185185,0.111111111111111,0.5,0,54,"E00000061",2
"37","E00000062",0.273684210526316,0.0631578947368421,0.0947368421052632,0.0631578947368421,0.147368421052632,0.357894736842105,0,95,"E00000062",4
"38","E00000063",0,0,0.208333333333333,0.0833333333333333,0,0,0.708333333333333,24,"E00000063",7
"39","E00000064",0.0476190476190476,0,0,0.238095238095238,0,0,0.714285714285714,21,"E00000064",2
"40","E00000065",0.0882352941176471,0,0.323529411764706,0.176470588235294,0,0.0588235294117647,0.352941176470588,34,"E00000065",2
"41","E00000066",0,0,0.0357142857142857,0,0,0,0.964285714285714,28,"E00000066",2
"42","E00000067",0,0,0.142857142857143,0.357142857142857,0.0714285714285714,0,0.428571428571429,14,"E00000067",2
"43","E00000068",0,0,0,0.0740740740740741,0,0.037037037037037,0.888888888888889,27,"E00000068",2
"44","E00000069",0,0,0.8,0,0,0.2,0,15,"E00000069",2
"45","E00000070",0,0.0188679245283019,0.0377358490566038,0.60377358490566,0,0.339622641509434,0,53,"E00000070",2
"46","E00000071",0,0,0,0.777777777777778,0,0.222222222222222,0,27,"E00000071",2
"47","E00000072",0,0,0,0.692307692307692,0,0.307692307692308,0,26,"E00000072",5
"48","E00000073",0,0,0,0.730769230769231,0,0.269230769230769,0,26,"E00000073",5
"49","E00000074",0,0.0476190476190476,0,0.761904761904762,0,0.19047619047619,0,21,"E00000074",6
"50","E00000075",0,0,0,0.774193548387097,0,0.225806451612903,0,31,"E00000075",2
"51","E00000076",0,0,0,0.8125,0,0.1875,0,16,"E00000076",5
"52","E00000077",0,0.0227272727272727,0.0454545454545455,0.431818181818182,0,0.5,0,44,"E00000077",1
"53","E00000078",0,0,0,0.666666666666667,0,0.333333333333333,0,36,"E00000078",2
"54","E00000079",0,0.0285714285714286,0.0285714285714286,0.685714285714286,0,0.257142857142857,0,35,"E00000079",2
"55","E00000080",0,0,0.0204081632653061,0.387755102040816,0.306122448979592,0.26530612244898,0.0204081632653061,49,"E00000080",1
"56","E00000081",0,0,0.0263157894736842,0.763157894736842,0,0.210526315789474,0,38,"E00000081",3
"57","E00000082",0,0.0294117647058824,0.0294117647058824,0.794117647058823,0,0.147058823529412,0,34,"E00000082",5
"58","E00000083",0,0,0.103448275862069,0.551724137931034,0,0.344827586206897,0,29,"E00000083",1
"59","E00000084",0,0.0454545454545455,0,0.681818181818182,0,0.272727272727273,0,22,"E00000084",2
"60","E00000085",0,0.0344827586206897,0.0344827586206897,0.586206896551724,0.0344827586206897,0.310344827586207,0,29,"E00000085",5
"61","E00000086",0,0,0,0.744186046511628,0,0.255813953488372,0,43,"E00000086",3
"62","E00000087",0,0,0,0.75,0,0.25,0,12,"E00000087",2
"63","E00000088",0,0,0.04,0.76,0,0.2,0,25,"E00000088",6
"64","E00000089",0,0,0,0.71875,0,0.28125,0,32,"E00000089",6
"65","E00000090",0.0277777777777778,0.0555555555555556,0,0.638888888888889,0,0.277777777777778,0,36,"E00000090",3
"66","E00000091",0,0.0277777777777778,0,0.805555555555556,0,0.166666666666667,0,36,"E00000091",5
"67","E00000092",0,0,0.0341880341880342,0.41025641025641,0.324786324786325,0.230769230769231,0,117,"E00000092",1
"68","E00000093",0.452380952380952,0.0714285714285714,0.0238095238095238,0.30952380952381,0,0.142857142857143,0,42,"E00000093",2
"69","E00000094",0,0,0.0238095238095238,0.714285714285714,0.0476190476190476,0.214285714285714,0,42,"E00000094",5
"70","E00000095",0,0,0.0303030303030303,0.848484848484849,0,0.121212121212121,0,33,"E00000095",2
"71","E00000096",0,0.0384615384615385,0.0769230769230769,0.615384615384615,0,0.230769230769231,0.0384615384615385,26,"E00000096",2
"72","E00000097",0,0.0238095238095238,0.0476190476190476,0.666666666666667,0.0476190476190476,0.214285714285714,0,42,"E00000097",2
"73","E00000098",0,0,0.2,0.6,0.0666666666666667,0,0.133333333333333,15,"E00000098",4
"74","E00000099",0,0,0.25,0,0.5,0.25,0,4,"E00000099",2
"75","E00000100",0.125,0,0,0.675,0.075,0.125,0,40,"E00000100",2
"76","E00000101",0,0.131578947368421,0,0.5,0,0.342105263157895,0.0263157894736842,38,"E00000101",6
"77","E00000102",0,0.166666666666667,0.0555555555555556,0.388888888888889,0,0.388888888888889,0,36,"E00000102",2
"78","E00000103",0,0.0952380952380952,0,0.714285714285714,0,0.19047619047619,0,21,"E00000103",4
"79","E00000104",0,0.163636363636364,0.0181818181818182,0.6,0.0545454545454545,0.163636363636364,0,55,"E00000104",5
"80","E00000106",0.0294117647058824,0,0.0882352941176471,0.441176470588235,0,0.117647058823529,0.323529411764706,34,"E00000106",5
"81","E00000107",0.0222222222222222,0.0444444444444444,0.0888888888888889,0.666666666666667,0,0.177777777777778,0,45,"E00000107",1
"82","E00000108",0,0,0.0512820512820513,0.846153846153846,0.0256410256410256,0.0769230769230769,0,39,"E00000108",4
"83","E00000109",0,0,0.05,0.75,0,0.2,0,20,"E00000109",3
"84","E00000110",0,0,0.0888888888888889,0.377777777777778,0,0.533333333333333,0,45,"E00000110",5
"85","E00000111",0,0,0.16,0.56,0,0.28,0,25,"E00000111",3
"86","E00000112",0,0.125,0,0.5,0.0416666666666667,0.333333333333333,0,24,"E00000112",5
"87","E00000113",0,0.03125,0,0.875,0,0.09375,0,32,"E00000113",2
"88","E00000114",0,0.0714285714285714,0.0357142857142857,0.714285714285714,0,0.178571428571429,0,28,"E00000114",5
"89","E00000115",0,0.0810810810810811,0,0.567567567567568,0,0.351351351351351,0,37,"E00000115",2
"90","E00000116",0,0.0227272727272727,0.0454545454545455,0.590909090909091,0,0.340909090909091,0,44,"E00000116",2
"91","E00000117",0.176470588235294,0,0,0.117647058823529,0.117647058823529,0.588235294117647,0,17,"E00000117",2
"92","E00000118",0,0,0.0416666666666667,0.583333333333333,0,0.375,0,24,"E00000118",6
"93","E00000119",0,0.136363636363636,0,0.5,0.0454545454545455,0.272727272727273,0.0454545454545455,22,"E00000119",5
"94","E00000120",0,0,0.0232558139534884,0.767441860465116,0,0.209302325581395,0,43,"E00000120",2
"95","E00000121",0.153846153846154,0,0.0384615384615385,0.461538461538462,0,0.346153846153846,0,26,"E00000121",2
"96","E00000122",0,0.0344827586206897,0.103448275862069,0.586206896551724,0,0.275862068965517,0,29,"E00000122",5
"97","E00000123",0,0.117647058823529,0.0294117647058824,0.558823529411765,0,0.294117647058824,0,34,"E00000123",2
"98","E00000124",0,0.136363636363636,0.0227272727272727,0.522727272727273,0,0.318181818181818,0,44,"E00000124",2
"99","E00000125",0,0.0789473684210526,0.0526315789473684,0.5,0,0.342105263157895,0.0263157894736842,38,"E00000125",2
"100","E00000126",0,0.0208333333333333,0.0833333333333333,0.229166666666667,0.0416666666666667,0.625,0,48,"E00000126",5
"101","E00000127",0.166666666666667,0,0.0555555555555556,0.472222222222222,0.0277777777777778,0.277777777777778,0,36,"E00000127",7
"102","E00000128",0,0,0,0.56,0,0.44,0,25,"E00000128",2
"103","E00000129",0,0.137931034482759,0,0.344827586206897,0,0.517241379310345,0,29,"E00000129",2
"104","E00000130",0,0.0357142857142857,0.142857142857143,0.607142857142857,0,0.214285714285714,0,28,"E00000130",3
"105","E00000131",0,0,0.0833333333333333,0.541666666666667,0.0833333333333333,0.291666666666667,0,24,"E00000131",2
"106","E00000132",0,0,0,0.80952380952381,0,0.19047619047619,0,21,"E00000132",4
"107","E00000133",0,0,0,0.733333333333333,0,0.266666666666667,0,15,"E00000133",2
"108","E00000134",0,0.0416666666666667,0.0833333333333333,0.75,0,0.125,0,24,"E00000134",2
"109","E00000135",0.0350877192982456,0,0.0175438596491228,0.596491228070175,0.0175438596491228,0.333333333333333,0,57,"E00000135",2
"110","E00000136",0,0,0.0689655172413793,0.551724137931034,0.0344827586206897,0.206896551724138,0.137931034482759,29,"E00000136",2
"111","E00000137",0,0.2,0.15,0.4,0.1,0.15,0,20,"E00000137",1
"112","E00000138",0.0444444444444444,0.111111111111111,0.0444444444444444,0.333333333333333,0,0.466666666666667,0,45,"E00000138",6
"113","E00000139",0,0.0545454545454545,0,0.472727272727273,0.0363636363636364,0.436363636363636,0,55,"E00000139",3
"114","E00000140",0,0.0212765957446809,0,0.340425531914894,0.170212765957447,0.468085106382979,0,47,"E00000140",6
"115","E00000141",0,0.0666666666666667,0,0,0.333333333333333,0.6,0,15,"E00000141",5
"116","E00000142",0,0,0,0.138888888888889,0.0972222222222222,0.763888888888889,0,72,"E00000142",2
"117","E00000143",0,0.0294117647058824,0,0.411764705882353,0.132352941176471,0.411764705882353,0.0147058823529412,68,"E00000143",2
"118","E00000144",0,0,0,0.74468085106383,0.0212765957446809,0.212765957446809,0.0212765957446809,47,"E00000144",4
"119","E00000145",0,0.0178571428571429,0,0.875,0,0.107142857142857,0,56,"E00000145",2
"120","E00000146",0,0,0,0.5,0.14,0.36,0,50,"E00000146",2
"121","E00000147",0,0,0,0.780487804878049,0,0.219512195121951,0,41,"E00000147",2
"122","E00000148",0,0,0,1,0,0,0,15,"E00000148",5
"123","E00000149",0,0.0285714285714286,0.0857142857142857,0.4,0.0857142857142857,0.0857142857142857,0.314285714285714,35,"E00000149",2
"124","E00000150",0,0.0303030303030303,0,0.757575757575758,0.0303030303030303,0.181818181818182,0,33,"E00000150",7
"125","E00000151",0,0,0,0.262068965517241,0.427586206896552,0.303448275862069,0.00689655172413793,145,"E00000151",2
"126","E00000152",0.0344827586206897,0,0,0.827586206896552,0,0.0344827586206897,0.103448275862069,29,"E00000152",2
"127","E00000153",0.0166666666666667,0,0.0666666666666667,0.683333333333333,0,0.133333333333333,0.1,60,"E00000153",2
"128","E00000154",0.222222222222222,0,0,0.466666666666667,0,0.0888888888888889,0.222222222222222,45,"E00000154",2
"129","E00000155",0.142857142857143,0,0.0476190476190476,0.428571428571429,0,0.285714285714286,0.0952380952380952,21,"E00000155",2
"130","E00000156",0,0,0,0.111538461538462,0.580769230769231,0.307692307692308,0,260,"E00000156",5
"131","E00000157",0,0.0222222222222222,0.0222222222222222,0.422222222222222,0.2,0.333333333333333,0,45,"E00000157",2
"132","E00000158",0,0.0277777777777778,0.0138888888888889,0.277777777777778,0.375,0.305555555555556,0,72,"E00000158",2
"133","E00000159",0,0.119047619047619,0.0714285714285714,0.285714285714286,0.142857142857143,0.380952380952381,0,42,"E00000159",2
"134","E00000160",0,0.0188679245283019,0.0566037735849057,0.30188679245283,0.132075471698113,0.490566037735849,0,53,"E00000160",3
"135","E00000161",0,0.291666666666667,0.0833333333333333,0.333333333333333,0.0416666666666667,0.25,0,24,"E00000161",5
"136","E00000162",0,0.142857142857143,0.0952380952380952,0.428571428571429,0.19047619047619,0.142857142857143,0,21,"E00000162",2
"137","E00000163",0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0952380952380952,0.333333333333333,0.5,0,42,"E00000163",2
"138","E00000164",0,0.176470588235294,0.117647058823529,0.352941176470588,0,0.352941176470588,0,17,"E00000164",1
"139","E00000165",0,0.142857142857143,0.0612244897959184,0.591836734693878,0,0.163265306122449,0.0408163265306122,49,"E00000165",3
"140","E00000166",0,0,0.25,0.25,0.125,0.375,0,8,"E00000166",7
"141","E00000167",0,0,0.09375,0.84375,0,0,0.0625,32,"E00000167",1
"142","E00000168",0,0.0277777777777778,0.0555555555555556,0.555555555555556,0,0.361111111111111,0,36,"E00000168",2
"143","E00000169",0,0.363636363636364,0.0909090909090909,0.409090909090909,0,0.136363636363636,0,22,"E00000169",2
"144","E00000170",0,0,0.0344827586206897,0.586206896551724,0,0.362068965517241,0.0172413793103448,58,"E00000170",4
"145","E00000171",0,0,0,0.444444444444444,0.148148148148148,0.407407407407407,0,54,"E00000171",2
"146","E00000172",0,0,0.06,0.66,0,0.28,0,50,"E00000172",2
"147","E00000173",0.0298507462686567,0.0447761194029851,0,0.343283582089552,0.0447761194029851,0.522388059701492,0.0149253731343284,67,"E00000173",3
"148","E00000174",0,0,0.121212121212121,0.666666666666667,0,0.0303030303030303,0.181818181818182,33,"E00000174",1
"149","E00000175",0.027027027027027,0.0540540540540541,0.189189189189189,0.27027027027027,0.027027027027027,0.405405405405405,0.027027027027027,37,"E00000175",2
"150","E00000176",0,0.0333333333333333,0.0333333333333333,0.633333333333333,0,0.0333333333333333,0.266666666666667,30,"E00000176",2
"151","E00000177",0.157894736842105,0.0526315789473684,0.105263157894737,0.105263157894737,0,0.526315789473684,0.0526315789473684,19,"E00000177",1
"152","E00000178",0,0,0.105263157894737,0.684210526315789,0.0263157894736842,0.0263157894736842,0.157894736842105,38,"E00000178",2
"153","E00000179",0,0,0.025,0.8,0,0.05,0.125,40,"E00000179",2
"154","E00000180",0.0363636363636364,0,0.0545454545454545,0.290909090909091,0.109090909090909,0.272727272727273,0.236363636363636,55,"E00000180",5
"155","E00000181",0,0,0,0.893617021276596,0,0.0638297872340425,0.0425531914893617,47,"E00000181",2
"156","E00000182",0,0.0263157894736842,0.0263157894736842,0.657894736842105,0.0789473684210526,0.157894736842105,0.0526315789473684,38,"E00000182",4
"157","E00000183",0.127272727272727,0,0,0.709090909090909,0,0.163636363636364,0,55,"E00000183",6
"158","E00000184",0,0,0,0.864864864864865,0,0.135135135135135,0,37,"E00000184",5
"159","E00000185",0,0,0.0158730158730159,0.746031746031746,0,0.19047619047619,0.0476190476190476,63,"E00000185",5
"160","E00000186",0.0175438596491228,0,0,0.754385964912281,0,0.210526315789474,0.0175438596491228,57,"E00000186",2
"161","E00000187",0,0.0408163265306122,0.0816326530612245,0.571428571428571,0,0.306122448979592,0,49,"E00000187",1
"162","E00000188",0,0.02,0,0.86,0,0.12,0,50,"E00000188",6
"163","E00000189",0.0163934426229508,0,0,0.770491803278688,0,0.213114754098361,0,61,"E00000189",6
"164","E00000190",0,0.0357142857142857,0,0.607142857142857,0,0.321428571428571,0.0357142857142857,28,"E00000190",2
"165","E00000191",0,0.0434782608695652,0,0.608695652173913,0.0434782608695652,0.304347826086957,0,23,"E00000191",2
"166","E00000192",0.037037037037037,0.037037037037037,0.259259259259259,0.444444444444444,0,0.222222222222222,0,27,"E00000192",5
"167","E00000193",0,0,0.111111111111111,0.5,0,0.388888888888889,0,18,"E00000193",2
"168","E00000194",0,0,0,0.577777777777778,0.177777777777778,0.244444444444444,0,45,"E00000194",7
"169","E00000195",0,0.0112359550561798,0.0449438202247191,0.370786516853933,0.426966292134831,0.146067415730337,0,89,"E00000195",1
"170","E00000196",0,0,0.0357142857142857,0.75,0.0357142857142857,0.178571428571429,0,28,"E00000196",6
"171","E00000197",0,0,0,0.150943396226415,0.688679245283019,0.160377358490566,0,106,"E00000197",4
"172","E00000199",0.032258064516129,0.0645161290322581,0.0645161290322581,0.290322580645161,0.0645161290322581,0.483870967741935,0,31,"E00000199",6
"173","E00000200",0,0,0,0.818181818181818,0,0.181818181818182,0,22,"E00000200",2
"174","E00000201",0,0,0.1,0.1,0.2,0.1,0.5,20,"E00000201",2
"175","E00000202",0,0.0666666666666667,0.0666666666666667,0.466666666666667,0.2,0.2,0,15,"E00000202",7
"176","E00000204",0,0.0625,0.3125,0.3125,0,0.3125,0,16,"E00000204",5
"177","E00000205",0,0.0294117647058824,0,0.294117647058824,0.205882352941176,0.470588235294118,0,34,"E00000205",4
"178","E00000206",0,0.0625,0,0.25,0,0.6875,0,16,"E00000206",2
"179","E00000207",0,0,0.0714285714285714,0.714285714285714,0,0.142857142857143,0.0714285714285714,14,"E00000207",2
"180","E00000208",0,0.0588235294117647,0.0294117647058824,0.705882352941177,0,0.205882352941176,0,34,"E00000208",5
"181","E00000209",0,0.05,0.1,0.65,0,0.2,0,20,"E00000209",2
"182","E00000210",0,0.0740740740740741,0.12962962962963,0.407407407407407,0.148148148148148,0.240740740740741,0,54,"E00000210",2
"183","E00000211",0,0.117647058823529,0.0294117647058824,0.735294117647059,0,0.117647058823529,0,34,"E00000211",2
"184","E00000212",0,0.0454545454545455,0,0.545454545454545,0.0454545454545455,0.363636363636364,0,22,"E00000212",2
"185","E00000213",0,0,0.0303030303030303,0.818181818181818,0,0.0909090909090909,0.0606060606060606,33,"E00000213",2
"186","E00000214",0,0,0.05,0.65,0,0.3,0,20,"E00000214",5
"187","E00000215",0,0,0.107142857142857,0.714285714285714,0,0.142857142857143,0.0357142857142857,28,"E00000215",4
"188","E00000216",0.037037037037037,0,0.037037037037037,0.740740740740741,0,0.185185185185185,0,27,"E00000216",2
"189","E00000217",0,0,0.04,0.68,0,0.28,0,25,"E00000217",2
"190","E00000218",0,0.0434782608695652,0.130434782608696,0.652173913043478,0,0.0869565217391304,0.0869565217391304,23,"E00000218",2
"191","E00000219",0,0.04,0.08,0.56,0,0.32,0,25,"E00000219",2
"192","E00000220",0,0,0,0.318181818181818,0.0454545454545455,0,0.636363636363636,22,"E00000220",2
"193","E00000221",0,0.0344827586206897,0.0689655172413793,0.379310344827586,0.310344827586207,0.206896551724138,0,29,"E00000221",3
"194","E00000222",0,0,0.025,0.125,0,0.175,0.675,40,"E00000222",2
"195","E00000223",0.157894736842105,0,0.210526315789474,0.368421052631579,0,0.263157894736842,0,19,"E00000223",1
"196","E00000224",0,0,0.0303030303030303,0.515151515151515,0,0.454545454545455,0,33,"E00000224",2
"197","E00000225",0,0,0.142857142857143,0.571428571428571,0,0.142857142857143,0.142857142857143,21,"E00000225",5
"198","E00000226",0.156862745098039,0.0294117647058824,0.0196078431372549,0.186274509803922,0.0588235294117647,0.549019607843137,0,102,"E00000226",5
"199","E00000227",0,0.0217391304347826,0,0.260869565217391,0.0869565217391304,0.630434782608696,0,46,"E00000227",2
"200","E00000228",0.0263157894736842,0.0263157894736842,0.0789473684210526,0.210526315789474,0,0.131578947368421,0.526315789473684,38,"E00000228",5
"201","E00000229",0,0,0,0.212121212121212,0.0303030303030303,0.0303030303030303,0.727272727272727,33,"E00000229",2
"202","E00000230",0,0,0.0666666666666667,0.8,0,0.133333333333333,0,30,"E00000230",2
"203","E00000231",0,0.0425531914893617,0,0.851063829787234,0.0212765957446809,0.0638297872340425,0.0212765957446809,47,"E00000231",2
"204","E00000232",0,0,0,0.675675675675676,0.0810810810810811,0.243243243243243,0,37,"E00000232",2
"205","E00000234",0,0,0.0727272727272727,0.363636363636364,0.218181818181818,0.236363636363636,0.109090909090909,55,"E00000234",3
"206","E00000235",0,0,0.666666666666667,0,0,0.222222222222222,0.111111111111111,9,"E00000235",5
"207","E00000236",0,0,0.375,0.35,0.025,0.075,0.175,40,"E00000236",2
"208","E00000237",0,0.0222222222222222,0.0444444444444444,0.622222222222222,0.0666666666666667,0.244444444444444,0,45,"E00000237",2
"209","E00000238",0,0,0.25,0,0.25,0,0.5,4,"E00000238",2
"210","E00000239",0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,6,"E00000239",2
"211","E00000240",0,0,0,0,0,1,0,1,"E00000240",2
"212","E00000241",0,0,1,0,0,0,0,1,"E00000241",2
"213","E00000242",0,0.1875,0.3125,0.125,0,0.375,0,16,"E00000242",2
"214","E00000243",0,0,0.133333333333333,0,0.266666666666667,0.6,0,15,"E00000243",5
"215","E00000244",0,0.0263157894736842,0,0.5,0.289473684210526,0.184210526315789,0,38,"E00000244",2
"216","E00000245",0,0.5,0.5,0,0,0,0,2,"E00000245",5
"217","E00000246",0.166666666666667,0.125,0,0,0,0.0833333333333333,0.625,24,"E00000246",5
"218","E00000247",0.03125,0,0.09375,0.03125,0.125,0.15625,0.5625,32,"E00000247",5
"219","E00000248",0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0.454545454545455,0,11,"E00000248",1
"220","E00000249",0,0,0,0.222222222222222,0,0.444444444444444,0.333333333333333,9,"E00000249",2
"221","E00000250",0,0,0.666666666666667,0,0,0.333333333333333,0,3,"E00000250",2
"222","E00000251",0,0.5,0,0,0,0.5,0,2,"E00000251",2
"223","E00000252",0,0,0,0.386363636363636,0.0909090909090909,0.113636363636364,0.409090909090909,44,"E00000252",7
"224","E00000253",0,0.166666666666667,0,0.0416666666666667,0.291666666666667,0.5,0,24,"E00000253",1
"225","E00000254",0,0.333333333333333,0,0,0,0.666666666666667,0,3,"E00000254",2
"226","E00000255",0,0,0.28,0.12,0.12,0.12,0.36,25,"E00000255",4
"227","E00000257",0,0,0.208333333333333,0.666666666666667,0,0.0416666666666667,0.0833333333333333,24,"E00000257",6
"228","E00000258",0,0,0,0,0,1,0,1,"E00000258",2
"229","E00000259",0,0,0.0454545454545455,0.136363636363636,0,0.0909090909090909,0.727272727272727,22,"E00000259",4
"230","E00000260",0,0.137931034482759,0.0689655172413793,0.137931034482759,0.0689655172413793,0.275862068965517,0.310344827586207,29,"E00000260",2
"231","E00000261",0.0588235294117647,0,0.0588235294117647,0.5,0.205882352941176,0.117647058823529,0.0588235294117647,34,"E00000261",3
"232","E00000263",0,0.488372093023256,0.186046511627907,0.116279069767442,0.0232558139534884,0.186046511627907,0,43,"E00000263",5
"233","E00000264",0,0,0.75,0,0,0.25,0,4,"E00000264",1
"234","E00000265",0,0.0333333333333333,0.0333333333333333,0.366666666666667,0.133333333333333,0.433333333333333,0,30,"E00000265",2
"235","E00000266",0,0.05,0.025,0.675,0,0.25,0,40,"E00000266",1
"236","E00000267",0,0.153846153846154,0.0769230769230769,0.423076923076923,0.0384615384615385,0.307692307692308,0,26,"E00000267",2
"237","E00000268",0,0.0256410256410256,0.102564102564103,0.666666666666667,0,0.205128205128205,0,39,"E00000268",2
"238","E00000269",0,0.0208333333333333,0.0625,0.520833333333333,0.145833333333333,0.25,0,48,"E00000269",5
"239","E00000270",0,0,0.0606060606060606,0.696969696969697,0,0.242424242424242,0,33,"E00000270",2
"240","E00000271",0,0,0,0.5,0.227272727272727,0.272727272727273,0,22,"E00000271",5
"241","E00000272",0,0.0294117647058824,0,0.764705882352941,0.0588235294117647,0.147058823529412,0,34,"E00000272",2
"242","E00000273",0,0,0.0416666666666667,0.708333333333333,0.0833333333333333,0.166666666666667,0,24,"E00000273",3
"243","E00000274",0,0,0.1,0.5,0,0.4,0,10,"E00000274",2
"244","E00000275",0,0,0.166666666666667,0.625,0,0.208333333333333,0,24,"E00000275",2
"245","E00000276",0,0,0.0350877192982456,0.298245614035088,0.140350877192982,0.526315789473684,0,57,"E00000276",6
"246","E00000277",0,0.0555555555555556,0.111111111111111,0.444444444444444,0,0.388888888888889,0,18,"E00000277",5
"247","E00000278",0.166666666666667,0,0.166666666666667,0.333333333333333,0.0277777777777778,0.277777777777778,0.0277777777777778,36,"E00000278",2
"248","E00000279",0,0.0232558139534884,0.0232558139534884,0.0930232558139535,0.27906976744186,0.581395348837209,0,43,"E00000279",3
"249","E00000280",0,0.0344827586206897,0.241379310344828,0.620689655172414,0,0.103448275862069,0,29,"E00000280",6
"250","E00000282",0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,3,"E00000282",5
"251","E00000283",0,0.09375,0.09375,0.625,0,0.1875,0,32,"E00000283",5
"252","E00000284",0,0.107142857142857,0.214285714285714,0.5,0,0.178571428571429,0,28,"E00000284",2
"253","E00000285",0,0,0,0.733333333333333,0,0.266666666666667,0,15,"E00000285",3
"254","E00000286",0,0.0909090909090909,0,0.848484848484849,0,0.0606060606060606,0,33,"E00000286",5
"255","E00000287",0.238095238095238,0,0.19047619047619,0.428571428571429,0.0952380952380952,0.0476190476190476,0,21,"E00000287",2
"256","E00000288",0,0.0454545454545455,0,0.545454545454545,0,0.409090909090909,0,22,"E00000288",2
"257","E00000289",0,0,0.0714285714285714,0.678571428571429,0,0.25,0,28,"E00000289",2
"258","E00000290",0.06,0.02,0.12,0.56,0,0.24,0,50,"E00000290",1
