,Unnamed: 0_x,matched,p,clusters_2011_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,keep
23,591990_d,0,0.467385975397123,Terraced,591990,E00022080,E00022080,E01004392,813949,-0.0320342469143612,51.583827343906,zLDU0KCJPcNYNfzzPHPkiw,51.5838248057228,-0.032008092258127,6,2008,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A,591990,591990_d,1
24,591995_d,0,0.3588035918190706,Terraced,591995,E00022080,E00022080,E01004392,813954,-0.0315844396368428,51.5849471294644,ZAbHgyHMq4TEUMlzv8wLGQ,51.5849321866781,-0.0315758071119065,8,2012,245.061572344543,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC,591995,591995_d,1
27,591982_d,10,0.5310243200905485,High-density,591982,E00022080,E00022080,E01004392,813940,-0.0325424084867052,51.5845417274351,dFDw4LASfdqxOhC5tbw1ew,51.5845298273735,-0.0325081565296194,6,2008,150.64224645720898,3A3B58FE-8713-445F-9EBA-771B0B7C8A96,591982,591982_d,1
31,591987_d,0,0.4677067364335378,Terraced,591987,E00022080,E00022080,E01004392,813946,-0.0322297572848235,51.584154808913,AO4uCQGyHJSRmNOnM5zaDg,51.5840959342958,-0.0321539080181156,8,2012,157.06789956241002,7F801C68-7982-43FC-AF7D-A73F447BF48F,591987,591987_d,1
33,591994_d,0,0.6726220173554331,Terraced,591994,E00022080,E00022080,E01004392,813953,-0.0318493056172329,51.5848757389308,NVacUnptf9uoSEZ4tEKo1Q,51.5848658145828,-0.0318611374297564,8,2012,245.061572344543,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC,591994,591994_d,1
36,591989_d,0,0.32447555778437587,Terraced,591989,E00022080,E00022080,E01004392,813948,-0.0319385998201767,51.58365771997301,dp_00BKGzRnhIamcyDsAeQ,51.5836765713949,-0.0319239802276264,8,2012,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A,591989,591989_d,1
39,591986_d,4,0.33637947683663816,Low-density,591986,E00022080,E00022080,E01004392,813945,-0.0321245037107146,51.583987407291296,y7kouv1IgZaIc9TbYrCj0g,51.583963399135285,-0.0320761137785674,6,2008,159.102234501161,27AFCEC5-AD8E-4FDE-BFE3-1D34ACEF337A,591986,591986_d,1
44,592085_d,0,0.29658792029919223,Terraced,592085,E00022087,E00022087,E01004392,814056,-0.0282168582214865,51.5850181920328,C8f0G20sZhAdZ8ACojdtbg,51.58501318756821,-0.0282171808492533,11,2008,243.340991449725,D2BEA324-A35F-4151-BF55-E56492CFFF5E,592085,592085_d,1
46,592074_d,0,0.5570574589662985,Terraced,592074,E00022087,E00022087,E01004392,814042,-0.0278711384184832,51.5859477188266,pOKavyuzGEOpRNAu488-nw,51.5859460006775,-0.0278642516803934,8,2012,245.207559981358,C5C2AC5F-5418-4E84-9E0D-978C6AA994D4,592074,592074_d,1
47,592075_d,0,0.46820940196845795,Terraced,592075,E00022087,E00022087,E01004392,814043,-0.0276059690670166,51.58601867957021,9voR7eQT-e5_KlklA0c6nw,51.5859766260171,-0.0277328990154397,6,2008,245.207559981358,C5C2AC5F-5418-4E84-9E0D-978C6AA994D4,592075,592075_d,1
49,592083_d,0,0.32841652391565224,Terraced,592083,E00022087,E00022087,E01004392,814051,-0.0288747300923135,51.5845264070087,UiZy0iQbJGsfzO_mNHjdyw,51.5845300095356,-0.0288682098329027,8,2012,161.826196950708,912DFF91-9353-406E-B371-E569C271DF46,592083,592083_d,1
50,592088_d,0,0.5199196989568966,Terraced,592088,E00022087,E00022087,E01004392,814059,-0.0274329060857734,51.5852470875015,hhp95KIESjEcQTfkZipSCQ,51.58524710358461,-0.0274435943118521,11,2008,243.340991449725,D2BEA324-A35F-4151-BF55-E56492CFFF5E,592088,592088_d,1
52,592077_d,4,0.13398629764581715,Low-density,592077,E00022087,E00022087,E01004392,814045,-0.0270756279245416,51.5861605992307,444Xg9hTTrMxwq-sS1DTwg,51.5861682698438,-0.0270425393272344,8,2012,152.374510223237,B95C76EE-9E4F-4C3A-AA63-35ED3F649B61,592077,592077_d,1
54,592072_d,0,0.45036086890738547,Terraced,592072,E00022087,E00022087,E01004392,814040,-0.028401474681855,51.58580579551301,wS-AM65ctvG8qWdkcCGvcg,51.5858132099258,-0.0283927032187954,6,2008,245.207559981358,C5C2AC5F-5418-4E84-9E0D-978C6AA994D4,592072,592072_d,1
57,592073_d,0,0.2377228959185711,Terraced,592073,E00022087,E00022087,E01004392,814041,-0.0281363069567642,51.585876757474296,ngWPfAilcihE_Fqfd3E-ag,51.585872967281,-0.0281386920424769,8,2012,245.207559981358,C5C2AC5F-5418-4E84-9E0D-978C6AA994D4,592073,592073_d,1
58,592068_d,14,0.30096883338441627,Low-density,592068,E00022087,E00022087,E01004392,814034,-0.0291301392031685,51.5851377732858,YsSL4RZrfssosJPnDjYySQ,51.585436652406216,-0.0291764219654174,8,2012,173.22762219375,D40B89C5-F2F8-4D1B-8EB1-66DBC489FD4C,592068,592068_d,1
59,592082_d,0,0.44944217936931696,Terraced,592082,E00022087,E00022087,E01004392,814050,-0.0287921367081655,51.5843541417261,qCA5UHXMl5kPmoEa9x1cXw,51.5843480269981,-0.028781038046757,8,2012,161.826196950708,912DFF91-9353-406E-B371-E569C271DF46,592082,592082_d,1
62,592699_d,15,0.17589251324714328,Commercial,592699,E00171483,E00171483,E01004392,814851,-0.0279429755002802,51.5827567352188,DiBSRpbfAk0zojCe1wvI2Q,51.582804711788704,-0.0279512255809658,8,2012,174.805571092379,46AF11FF-3141-4DBF-8A05-EAF5D3F1AA20,592699,592699_d,1
65,592701_d,1,0.27033925555996074,Open green space,592701,E00171483,E00171483,E01004392,814853,-0.02630421774914,51.582377582867096,Sh6nyo3-nltelqiRgKDvGA,51.5823906485726,-0.0262730075244339,8,2012,258.505004282196,28EE9CE0-BAE7-4076-9824-4C22E006849A,592701,592701_d,1
66,592700_d,1,0.26231911291537735,Open green space,592700,E00171483,E00171483,E01004392,814852,-0.0260199599485164,51.582408573906704,0i-xvtvpRNMidGjUeMgCBg,51.58239951516979,-0.0259992846681067,6,2008,258.541873147068,28EE9CE0-BAE7-4076-9824-4C22E006849A,592700,592700_d,1
68,592702_d,1,0.13753293874869843,Open green space,592702,E00171483,E00171483,E01004392,814854,-0.026588752247355,51.5823476369685,HN-LOM8hkHrBH23D2pT5hQ,51.5823282230449,-0.026575952389171,6,2008,259.552835260008,28EE9CE0-BAE7-4076-9824-4C22E006849A,592702,592702_d,1
71,592704_d,1,0.2179998565043838,Open green space,592704,E00171483,E00171483,E01004392,814856,-0.0271589556606023,51.5822920001793,aStkvhlc2T1V4fVyrPBUoA,51.5823035156234,-0.0271022681071243,8,2012,259.541329895436,28EE9CE0-BAE7-4076-9824-4C22E006849A,592704,592704_d,1
72,592657_d,1,0.001,Open green space,592657,E00171483,E00171483,E01004392,814790,-0.0296368349232297,51.5819276185864,VrWoUjxu8QRRmjASUrWO5g,51.5819314813094,-0.0296422281496562,7,2011,249.591954570558,8AD61D4A-2097-4E6B-B2A1-95836A2E528D,592657,592657_d,1
74,592043_d,0,0.2726352487159086,Terraced,592043,E00022114,E00022114,E01004392,814006,-0.0310679339748347,51.583728475869,mJ6_Lj9KkR4CVOWB_DjT4w,51.583729589641,-0.0310720760160848,6,2008,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D,592043,592043_d,1
77,592046_d,0,0.3797508554344301,Terraced,592046,E00022114,E00022114,E01004392,814009,-0.0302929064486332,51.583968850557696,W2SfYpfK4_PdxrUoEAiRKA,51.583974303070406,-0.0302684368349717,8,2012,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D,592046,592046_d,1
79,592035_d,0,0.2804685415178908,Terraced,592035,E00022114,E00022114,E01004392,813997,-0.0316022154048116,51.5841404485059,iiKbpIYMjaMWiE7NvvB6nw,51.5841353717591,-0.031605781775211,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B,592035,592035_d,1
80,592038_d,0,0.23655791710332186,Terraced,592038,E00022114,E00022114,E01004392,814000,-0.0308187764557896,51.5843700058919,Mw2ZvLe0d29H1seDQuhieA,51.5843629299044,-0.0308133453819781,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B,592038,592038_d,1
82,592044_d,0,0.16739437030534876,Terraced,592044,E00022114,E00022114,E01004392,814007,-0.030809592363604,51.5838086013447,Go9X3mp9OJotyaKO-CGxJg,51.583810633833714,-0.0307909051190257,8,2012,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D,592044,592044_d,1
85,592036_d,0,0.20221095596649152,Terraced,592036,E00022114,E00022114,E01004392,813998,-0.0313410699538225,51.5842169682261,T1IHfbG-r29Guy_ErIV5jA,51.5842121174908,-0.0313495522133522,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B,592036,592036_d,1
86,592040_d,0,0.08352973611963566,Terraced,592040,E00022114,E00022114,E01004392,814002,-0.0302964794963701,51.58452304119179,Kc-wQlmlsjkLKoR7gPrslw,51.584507001948296,-0.0303149975194249,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B,592040,592040_d,1
89,592037_d,0,0.28457361348485466,Terraced,592037,E00022114,E00022114,E01004392,813999,-0.0310799236374816,51.58429348735471,Y3fHrh5ObADlMUpQOn_o-w,51.5842894255097,-0.0310820152315847,8,2012,243.26790620724097,8634AA41-E419-45C3-B953-3BA753ACAD0B,592037,592037_d,1
90,592045_d,4,0.05333123805756357,Low-density,592045,E00022114,E00022114,E01004392,814008,-0.0305512498548696,51.583888726241,edQw9au15YBF59ACIrhX5w,51.5839025579929,-0.0305086487063439,6,2008,241.990823291986,1CEEC007-2BEA-4C11-B46A-4FC1724E2D9D,592045,592045_d,1
92,592061_d,13,0.3196052511330124,Estates,592061,E00022079,E00022079,E01004392,814027,-0.0292300731192353,51.58577150504561,UG9D-6B_E_tFWbgxH-9cCA,51.5857477002095,-0.0292156481560876,8,2012,173.229691112426,D40B89C5-F2F8-4D1B-8EB1-66DBC489FD4C,592061,592061_d,1
93,591997_d,0,0.06444225541978976,Terraced,591997,E00022079,E00022079,E01004392,813956,-0.0310546956187293,51.585089894872205,gobs8bUgqaBCBomOxF9hmg,51.5850874899398,-0.0310468430946838,8,2012,245.066489094446,1B53702C-44C1-422D-A0ED-BBB2D1CC99FC,591997,591997_d,1
95,593061_d,15,0.5231369269909014,Commercial,593061,E00171730,E00171730,E01004392,815290,-0.033598537007414,51.581451716891614,FOSlq5f34m1UWFmyEDLD0Q,51.5814190010538,-0.0334938208009277,6,2008,149.488203228066,7440CD25-B84D-4F69-913B-1E673853B3C3,593061,593061_d,1
96,593026_d,15,0.6083950468135755,Commercial,593026,E00171730,E00171730,E01004392,815243,-0.0335049267562427,51.5812933156581,8iU0FqaMCoYCsRARP39zLQ,51.581281725715,-0.0335477915299164,8,2012,238.793808612177,8056ADB2-2D21-4BD4-99EF-9ECE1AA082E0,593026,593026_d,1
98,593081_d,15,0.48769611391851586,Commercial,593081,E00171730,E00171730,E01004392,815313,-0.0322620190455667,51.58189364225039,IN0m9jvvTukFQ9wtxnwciA,51.582003172480405,-0.0322968134207749,8,2012,250.937140232198,3705AF81-B6E3-4F8C-B138-33549949B0F5,593081,593081_d,1
