,Unnamed: 0_x,matched,p,clusters_2021_cleanup,idx_x,oa_name,OA11CD,LSOA11CD,Unnamed: 0_y,xcoord,ycoord,panoid,lat,lon,month,year,azi,id,idx_y,idx_y,idx_y.1,angle
167,781096_d,13,0.195845002139136,Estates,781096,E00020381,E00020381,E01004050,844348,-0.0842711311449699,51.467842059896405,11v6-a1WTfen4_K3RJj-zg,51.4678056979314,-0.0844588563693322,9,2020,151.389540334035,17257A9C-1D0B-4950-BC41-4E456B8F2634,781096,781096_d,,d
170,781027_d,10,0.3849085646923652,High-density,781027,E00020381,E00020381,E01004050,844274,-0.0859241678157837,51.4681936122024,bM_bVxTsC4cuV68dzPUJnQ,51.468211342737,-0.0858888912077636,9,2020,243.642815184869,9E10C1DE-6CA0-4170-AFC5-D62B539A2036,781027,781027_d,,d
171,781048_d,6,0.263561990917146,Other green,781048,E00020381,E00020381,E01004050,844298,-0.085913162253351,51.4671206531715,2oAaeXzdrSfJIPZ4lRljwA,51.46715290062039,-0.0858715838726565,3,2019,230.500411470202,458E9E4B-55BA-46B3-BC14-435894AC6965,781048,781048_d,,d
172,781107_d,4,0.4702013568353618,Low-density,781107,E00020381,E00020381,E01004050,844359,-0.0844616549083169,51.4677391066589,DIH1BijbICJXsuRnXGSHTw,51.46772238940829,-0.0843932701644288,9,2020,151.389540334035,17257A9C-1D0B-4950-BC41-4E456B8F2634,781107,781107_d,,d
173,793084_d,13,0.4387119268338887,Estates,793084,E00020381,E00020381,E01004050,857442,-0.0865367677005641,51.46768423012961,1AJCsWjACqRE2eDbvlqTXA,51.46764991018389,-0.0861941549360408,9,2020,158.772563327421,2730489E-21BC-4B4B-A68C-4B20F58CEED8,793084,793084_d,,d
180,781039_d,13,0.3411513310383752,Estates,781039,E00020381,E00020381,E01004050,844287,-0.0862699753693772,51.467751742099296,05r6CpV4EUnTsOvM_oHHTQ,51.46786008394511,-0.0862741926712869,3,2019,157.749582861497,C286AED0-3853-43BD-B9B1-792699C722FF,781039,781039_d,,d
181,781095_d,4,0.5039364981636657,Low-density,781095,E00020381,E00020381,E01004050,844347,-0.0844290276135085,51.467697847537785,MMlP1wsnGYcWZWUPmPdEBA,51.4676993984797,-0.0843765539035478,2,2018,151.389540334035,17257A9C-1D0B-4950-BC41-4E456B8F2634,781095,781095_d,,d
182,781106_d,6,0.1890572503917476,Other green,781106,E00020381,E00020381,E01004050,844358,-0.0845891312262726,51.4679003071244,vKSqNels_W6o_fjdufb33Q,51.467890207866496,-0.0845256996856539,9,2020,216.253837737445,A6F0CC4B-97D7-4706-89C4-A38D999590B2,781106,781106_d,,d
183,781071_d,10,0.070824295573932,High-density,781071,E00020381,E00020381,E01004050,844323,-0.0853707174092689,51.4689090044959,dPLmRnrRZHDsBGvhgXnF1g,51.4689142567812,-0.0853478480228276,9,2020,154.358994175695,D1F4BF84-9C85-413A-9A9D-F172493F5FED,781071,781071_d,,d
184,781047_d,13,0.4169531503488273,Estates,781047,E00020381,E00020381,E01004050,844296,-0.0859316292455953,51.467703602500286,KE-e6ymHdhzIFwl39RwYgQ,51.4676629210077,-0.0861578572997598,7,2021,158.772563327421,2730489E-21BC-4B4B-A68C-4B20F58CEED8,781047,781047_d,,d
185,806162_d,13,0.5245896347826984,Estates,806162,E00015593,E00015593,E01003093,871730,-0.121217512473976,51.4710701374613,Kz3dUA14V0kwK_5jTXIwXw,51.47106962771621,-0.121215217164947,8,2020,149.26451229808,1BFB7DB0-2AB4-41AF-AF4C-DF961B09FD60,806162,806162_d,,d
186,806437_d,10,0.4223232093799848,High-density,806437,E00015593,E00015593,E01003093,872031,-0.1221170009084809,51.47062168872,ZSsobgi6Sjq2V6kU-CqOSg,51.4706377336619,-0.122093710119689,9,2020,150.101098161385,B28B00E1-CA71-4359-ADD2-4B71660492F4,806437,806437_d,,d
187,806128_d,10,0.2249407303567242,High-density,806128,E00015593,E00015593,E01003093,871690,-0.121868001105668,51.471059805511295,0sKyGanKBZmVUbTRVWcBog,51.471038629461,-0.1218924761980339,3,2019,240.83597514815105,87A20E71-F52D-4D6B-9C5C-B348E84B23E7,806128,806128_d,,d
190,806137_d,13,0.4124312299816655,Estates,806137,E00015593,E00015593,E01003093,871699,-0.1217021384711019,51.47162234295,QT7dsaBXdo7Rc7HXOxrN_g,51.4716612820485,-0.121722392647049,8,2020,150.018360631151,AD428B53-8338-4CFA-9D62-CCB587C38765,806137,806137_d,,d
199,800347_d,10,0.3165588213700629,High-density,800347,E00016102,E00016102,E01003184,865352,-0.110068018410296,51.4730594504107,0mAsGHSvIRZfVtx_jSgAbw,51.473067866588494,-0.110073883749809,3,2019,254.838757421922,90E67533-67DD-44EF-99C4-BCC1B00378EA,800347,800347_d,,d
201,800220_d,6,0.15592600338331,Other green,800220,E00016102,E00016102,E01003184,865211,-0.1110537823518999,51.474741128352896,UxSfMLPlp3XrOjrJShjTww,51.4746793711864,-0.110473267428703,8,2020,183.204989502188,58B7B23E-54FC-4BAB-A017-98BF9E812C60,800220,800220_d,,d
204,800206_d,6,0.0325601887695242,Other green,800206,E00016102,E00016102,E01003184,865196,-0.111601206554981,51.474698987928285,0EZ-EyifqISqIBe_uOg9tw,51.47459150257591,-0.110489669220483,8,2020,183.204989502188,58B7B23E-54FC-4BAB-A017-98BF9E812C60,800206,800206_d,,d
207,800334_d,13,0.3933812440209289,Estates,800334,E00016102,E00016102,E01003184,865337,-0.111681783589254,51.4740476615792,7-7yY6i0eW6VbZMt4QLiMw,51.4737441103699,-0.111896295255699,3,2018,109.290046219486,7258C33A-645F-4B71-B25D-EB6A713E5272,800334,800334_d,,d
208,800207_d,6,0.2075839110878273,Other green,800207,E00016102,E00016102,E01003184,865197,-0.111577101154946,51.474878148697904,3ow7RXL4JbVCUVbPr2RVOQ,51.4747747802231,-0.110451073325419,8,2020,183.204989502188,58B7B23E-54FC-4BAB-A017-98BF9E812C60,800207,800207_d,,d
209,800355_d,13,0.0819563393507748,Estates,800355,E00016102,E00016102,E01003184,865360,-0.110542952652725,51.4738516340061,UXs0Cg8pnLoQ9WC1S_v4Iw,51.473855387592494,-0.110519895938385,3,2018,172.45311715065603,68FD3A4E-0927-41F7-BF0C-9526442186FC,800355,800355_d,,d
211,800388_d,10,0.2182602434783024,High-density,800388,E00016102,E00016102,E01003184,865398,-0.109811112885068,51.47318295344339,Aeij_5o_c7TBE6pf1ral_g,51.4732402961889,-0.1098021992599769,2,2018,168.543718471282,AAFC0931-957C-4FC1-A76D-B48E567A304B,800388,800388_d,,d
214,800333_d,13,0.2319059551170874,Estates,800333,E00016102,E00016102,E01003184,865336,-0.111703172528335,51.4738683663457,g_NWC0sXc5E3OCucbUUykg,51.4737126554199,-0.111762890384338,3,2018,107.429862817668,B099B350-7C15-4B5A-BD3D-FDE2FD7D0CB5,800333,800333_d,,d
215,800346_d,10,0.4576793224369366,High-density,800346,E00016102,E00016102,E01003184,865351,-0.109788319705238,51.47310203984861,5bwpOe3egc5-7IAjDzsXmw,51.47310362142221,-0.109811155465188,2,2018,254.818811293986,90E67533-67DD-44EF-99C4-BCC1B00378EA,800346,800346_d,,d
216,800258_d,6,0.001,Other green,800258,E00016102,E00016102,E01003184,865253,-0.1104392627478469,51.474879123239496,fXI_b5D_wiisFMVsNQDdoA,51.4748685025422,-0.110432634356372,8,2020,184.45682938219895,55FBB398-2FAE-4DF9-9457-BB99091C824C,800258,800258_d,,d
218,800363_d,6,0.0777568794745112,Other green,800363,E00016102,E00016102,E01003184,865369,-0.110517028269378,51.4743344170166,txtsbcwPfk8w-64XLHHj5g,51.4743306449267,-0.1105153283336709,8,2020,183.210684063847,58B7B23E-54FC-4BAB-A017-98BF9E812C60,800363,800363_d,,d
219,800387_d,10,0.3443732358268292,High-density,800387,E00016102,E00016102,E01003184,865397,-0.1098609941739589,51.4733600262479,zXmi6eJ9LTp6kCpSqsk24w,51.4733282835686,-0.1098282501968959,3,2019,168.543718471282,AAFC0931-957C-4FC1-A76D-B48E567A304B,800387,800387_d,,d
222,668747_d,10,0.145238092896894,High-density,668747,E00023974,E00023974,E01004737,723145,-0.133384684948299,51.487159799273606,TvwCxW-PZEhfLvBPK-BLWg,51.4871518087103,-0.133342216829589,11,2020,152.502572878243,FE289772-562D-4C51-A44C-C833C1E29EF9,668747,668747_d,,d
225,668715_d,13,0.2353531458608084,Estates,668715,E00023974,E00023974,E01004737,723110,-0.1335847597413509,51.48758357356901,hkiEp0IrJywSGfw4EEEScA,51.487606392075,-0.133554805653955,3,2019,159.145541960422,432C218D-9736-4C9A-AC18-39F590398D0A,668715,668715_d,,d
227,668754_d,10,0.3665898525009835,High-density,668754,E00023974,E00023974,E01004737,723153,-0.132900030942221,51.48705931496511,6Kz-jqvJ9xBX6n-AD-GwOg,51.486977199800215,-0.133264192855851,3,2018,162.864756266395,18F010FB-9505-4F92-894E-E82A01EDB2B5,668754,668754_d,,d
228,668734_d,10,0.2828897645142948,High-density,668734,E00023974,E00023974,E01004737,723131,-0.13360167605921,51.4870847037236,4Zn1u8FdWZO33VA35tjD4g,51.4871489243176,-0.133340589313741,3,2018,152.502572878243,FE289772-562D-4C51-A44C-C833C1E29EF9,668734,668734_d,,d
231,668723_d,13,0.571745900394047,Estates,668723,E00023974,E00023974,E01004737,723119,-0.132809554285388,51.48797558433889,iVf-0c50KGVasJuo1R9mOw,51.487694600823794,-0.133610006458076,11,2020,159.145541960422,432C218D-9736-4C9A-AC18-39F590398D0A,668723,668723_d,,d
233,668761_d,10,0.4568193724410977,High-density,668761,E00023974,E00023974,E01004737,723161,-0.133049197139799,51.486413315403006,HSo4WX-1eEa2wa94ZziV_w,51.4864286974637,-0.133016831483454,3,2018,162.407575437818,FF9B6A7A-17BF-44C2-8492-A0289E8F73A2,668761,668761_d,,d
235,668751_d,10,0.5369389148683414,High-density,668751,E00023974,E00023974,E01004737,723149,-0.1330734918206439,51.48646736917149,Iiowl1iKWDYHitAuaTx5eA,51.4864624336473,-0.13303133612649,11,2020,162.407575437818,FF9B6A7A-17BF-44C2-8492-A0289E8F73A2,668751,668751_d,,d
236,668724_d,13,0.1085563063504029,Estates,668724,E00023974,E00023974,E01004737,723120,-0.1325782584694829,51.487868466969005,2jwnAVI_TBz0IZeYeGogLg,51.487614009465,-0.133554035210037,11,2020,159.145541960422,432C218D-9736-4C9A-AC18-39F590398D0A,668724,668724_d,,d
239,668735_d,10,0.4900254099323161,High-density,668735,E00023974,E00023974,E01004737,723132,-0.133523864855815,51.4869115983981,45IjhHVzDJlY2MjKxMVy8Q,51.48698168581061,-0.133267441723509,11,2020,162.864756266395,18F010FB-9505-4F92-894E-E82A01EDB2B5,668735,668735_d,,d
243,668738_d,10,0.561135243238351,High-density,668738,E00023974,E00023974,E01004737,723135,-0.133290434688764,51.4863922821182,4SLGbTTN3l36qaOMuUc4Ng,51.4864471207942,-0.133031263156077,3,2019,162.407575437818,FF9B6A7A-17BF-44C2-8492-A0289E8F73A2,668738,668738_d,,d
244,90331_d,13,0.3014930320180669,Estates,90331,E00023974,E00023974,E01004737,97483,-0.13449375989505,51.4877924151806,McoYfgyamVBrbWMh0CLpsA,51.487973773545896,-0.13395669602776,11,2020,140.96448710125298,432C218D-9736-4C9A-AC18-39F590398D0A,90331,90331_d,,d
247,781205_d,13,0.1084058280994381,Estates,781205,E00020382,E00020382,E01004050,844465,-0.079690600101332,51.4685163886979,VBK_xxBPq0etoVKS5QAzUQ,51.4685219290254,-0.0796205763568566,2,2018,156.571307191255,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781205,781205_d,,d
249,781197_d,9,0.2363617583211684,Low-density,781197,E00020382,E00020382,E01004050,844457,-0.0815560361908008,51.4683394697859,AhX0yUYQJuvHAxrnNup3kg,51.468346183481,-0.0815727398398547,3,2019,62.342972980913295,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781197,781197_d,,d
251,781210_d,1,0.1655047906349003,Open green space,781210,E00020382,E00020382,E01004050,844471,-0.0777223182082229,51.4679780479142,_zF7RFUQty1wp1DUN9aS_A,51.4679541927101,-0.0777528440445083,9,2020,194.470294100066,DF9C8AC6-ADE0-455B-AE7B-75D19EBCC423,781210,781210_d,,d
252,781202_d,8,0.3600250845867324,Low-density,781202,E00020382,E00020382,E01004050,844462,-0.080248977363388,51.468711546356,Q-fg5CmKUBRH_uVY3cFTSg,51.4687141562405,-0.0802896428985821,8,2020,71.97090599220941,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781202,781202_d,,d
255,781201_d,4,0.4229896999437146,Low-density,781201,E00020382,E00020382,E01004050,844461,-0.0805224993892352,51.468656488056496,v8iuzZLPzuXMetefl88NSA,51.46864930413071,-0.0805388773129035,3,2019,71.97090599220941,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781201,781201_d,,d
258,781186_d,13,0.4049724166672518,Estates,781186,E00020382,E00020382,E01004050,844446,-0.0803754254589421,51.4675405285353,hKENWgC7UpwW_3USKJkKyg,51.46752892414661,-0.0803674027158847,3,2019,257.17560189776503,A3B03B30-DEA5-4DE2-9D1D-2FF1456B8689,781186,781186_d,,d
259,781199_d,9,0.2960748436385458,Low-density,781199,E00020382,E00020382,E01004050,844459,-0.0810392695583499,51.468497980081,LE6QUh8rnMwyz2G-zNLgaA,51.468504838878495,-0.0810546657599689,3,2019,71.97090599220941,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781199,781199_d,,d
261,781198_d,9,0.0104515532416268,Low-density,781198,E00020382,E00020382,E01004050,844458,-0.0812976533166607,51.4684187252234,OKn8RrlyxU8TObGZrhbPIA,51.4684262561934,-0.0813377792659981,8,2020,62.342972980913295,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781198,781198_d,,d
263,781136_d,1,0.2192306037938283,Open green space,781136,E00020382,E00020382,E01004050,844392,-0.0776747248119865,51.4680818920432,uQESMx3lqCDiCEPGGcrQqw,51.468113777504,-0.0776220996084292,9,2020,194.470294100066,DF9C8AC6-ADE0-455B-AE7B-75D19EBCC423,781136,781136_d,,d
264,781172_d,0,0.1080393873492419,Terraced,781172,E00020382,E00020382,E01004050,844430,-0.0816297716899094,51.46744151341972,KQWrv1zmbS4cpmbDTGpfTg,51.4674455138064,-0.0816109172009299,3,2019,243.434948822922,CF173F5B-ABD0-43A1-B6A2-526FCE433937,781172,781172_d,,d
265,781209_d,6,0.1091713264068835,Other green,781209,E00020382,E00020382,E01004050,844469,-0.0792606363844305,51.4678492457758,dSdrC0PSAUQOlsTgFVic0A,51.467846852518,-0.0792230160563987,8,2020,257.17560189776503,A3B03B30-DEA5-4DE2-9D1D-2FF1456B8689,781209,781209_d,,d
266,781187_d,13,0.0158526627250531,Estates,781187,E00020382,E00020382,E01004050,844447,-0.0800931721072304,51.467575827585,JoVyjHg9F4st3r5oxNFpHw,51.4675666226668,-0.0800909852864046,3,2019,257.17560189776503,A3B03B30-DEA5-4DE2-9D1D-2FF1456B8689,781187,781187_d,,d
268,781203_d,4,0.2317548570794061,Low-density,781203,E00020382,E00020382,E01004050,844463,-0.0799730084458299,51.468762694152495,CzKEp1WKVZPTHHJfLQ8-6Q,51.46877421096539,-0.080022585543298,8,2020,71.9436521391802,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781203,781203_d,,d
269,781189_d,4,0.0457249695918287,Low-density,781189,E00020382,E00020382,E01004050,844449,-0.0795286641487254,51.4676464236311,CRknv3XjopEXGGncoxLBxg,51.467648593636206,-0.079532891802836,3,2019,257.17560189776503,A3B03B30-DEA5-4DE2-9D1D-2FF1456B8689,781189,781189_d,,d
270,781206_d,0,0.001,Terraced,781206,E00020382,E00020382,E01004050,844466,-0.0795831080162951,51.4683496031097,ln2zvSzDtfFk8NzPAp3tLQ,51.46835424005771,-0.0795231784464605,2,2018,156.571307191255,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781206,781206_d,,d
271,781196_d,9,0.0211582372037921,Low-density,781196,E00020382,E00020382,E01004050,844456,-0.0818144181807725,51.46826021376861,hgFrZyobRr0zUuTwfnmJ-w,51.46835378744,-0.0815876183299764,2,2018,62.342972980913295,796B4AF1-FA1F-4CEB-BF1D-D6A6F12466BD,781196,781196_d,,d
272,371269_d,11,0.3587830371760646,Open green space,371269,E00016910,E00016910,E01003336,401850,-0.0435864563699863,51.4607469406166,w976rA6LPB8S1tG08Xp0ZA,51.4607468942764,-0.0435229626249047,4,2021,176.06982445427502,0CCA4367-2B0F-4DAD-BF02-75EA85D66A33,371269,371269_d,,d
273,371213_d,13,0.6310013940378434,Estates,371213,E00016910,E00016910,E01003336,401789,-0.0424787722897107,51.4594034032267,miQBqYn6hKheUuILOWHCGA,51.4593828173428,-0.0424548896412917,4,2019,130.215149994711,FE659F93-6816-4FA3-BDD2-DE42B384903F,371213,371213_d,,d
276,371263_d,13,0.4179658045920446,Estates,371263,E00016910,E00016910,E01003336,401842,-0.0426195189397917,51.45948147341721,u3F-QyHlhrb_ftQmousiTA,51.4594984079566,-0.0425948785144682,3,2018,130.071628058485,6032DA82-5FD1-4B5A-8AAB-1DF2CA68618E,371263,371263_d,,d
277,371268_d,11,0.2354605844360061,Open green space,371268,E00016910,E00016910,E01003336,401849,-0.0435985081196657,51.4609265726201,ytg4WYG397goLRl7L_Iu-w,51.46092977260611,-0.0435332605952001,4,2021,176.06982445427502,0CCA4367-2B0F-4DAD-BF02-75EA85D66A33,371268,371268_d,,d
281,371266_d,13,0.3235910147357901,Estates,371266,E00016910,E00016910,E01003336,401847,-0.0425935239474813,51.4597731166251,iJ-BJ2b2EBGOtYlYgk_s0w,51.4597751211633,-0.0426202420087149,9,2020,219.644174957145,FC7A69CB-9773-4B44-BC67-85A7190B3A29,371266,371266_d,,d
283,371270_d,1,0.1523526447775833,Open green space,371270,E00016910,E00016910,E01003336,401851,-0.0435744046958311,51.4605673086077,FJa3zcWJfP8Xq-zSnEfj1w,51.4605846008885,-0.0435444338414279,7,2021,176.06982445427502,0CCA4367-2B0F-4DAD-BF02-75EA85D66A33,371270,371270_d,,d
285,371271_d,13,0.4013468208135564,Estates,371271,E00016910,E00016910,E01003336,401852,-0.0435623530971967,51.460387676593285,Ep0jJ6sHq8F9-HoWhLjX7A,51.4604012421117,-0.0435356549599472,7,2021,176.06982445427502,0CCA4367-2B0F-4DAD-BF02-75EA85D66A33,371271,371271_d,,d
287,371273_d,10,0.1707037603447467,High-density,371273,E00016910,E00016910,E01003336,401854,-0.0435382501264895,51.460028412548105,qGWO-IyaTd2DdEtfmzmohw,51.4600223600013,-0.0434769554731441,4,2021,175.597095203488,E8D452C3-6674-4802-A77A-2DD06BB51268,371273,371273_d,,d
289,782207_d,10,0.4150756929961503,High-density,782207,E00020049,E00020049,E01003975,845567,-0.0745092005624284,51.4967730246945,FkSQ9rJfMNSFuu0qLlgCew,51.4968146400674,-0.0744942042794741,11,2020,167.346489603191,3C13F997-5C48-475E-8D79-7EB63AB9481D,782207,782207_d,,d
290,782184_d,10,0.1510427382728822,High-density,782184,E00020049,E00020049,E01003975,845543,-0.0747301274564271,51.49654781598,RuYi-HUX0Evl_5z0b3K0zQ,51.4965277553123,-0.0747213120337167,11,2020,252.713230590018,8BBD8B83-8B41-4686-949D-FC5BC7E82A07,782184,782184_d,,d
292,782178_d,10,0.3602475008499464,High-density,782178,E00020049,E00020049,E01003975,845536,-0.0749175999316047,51.4969725077576,KtfPsnr1qJ8lE4rOK3zYFA,51.4969965771481,-0.0748773521027099,2,2018,255.920022642773,83A41C71-4767-4F07-90D4-40A4721D46DE,782178,782178_d,,d
293,782204_d,10,0.3045644520180393,High-density,782204,E00020049,E00020049,E01003975,845564,-0.0743047848157496,51.4970554149712,vYsCn_genrpvAk6OB3vnlA,51.4970623942756,-0.0742686011528396,11,2020,256.673470576709,FE533474-D5F8-4813-9CE4-5DC14CA086BF,782204,782204_d,,d
296,782206_d,10,0.12451270422586,High-density,782206,E00020049,E00020049,E01003975,845566,-0.0744535166128846,51.49659662639712,G26b1waKTUyF2jobovNdzA,51.4965880698283,-0.0744437075954743,11,2020,252.707550600113,8BBD8B83-8B41-4686-949D-FC5BC7E82A07,782206,782206_d,,d
298,782980_d,9,0.001,Low-density,782980,E00020049,E00020049,E01003975,846420,-0.0755759404123643,51.4972487674187,076dA453TAwxRnuf7K3GDg,51.4972478524512,-0.0755440258351898,11,2020,168.893463370287,940EA269-C397-46C6-9215-8B87AF3FDC94,782980,782980_d,,d
300,782179_d,4,0.001,Low-density,782179,E00020049,E00020049,E01003975,845537,-0.0746364715477967,51.4970116595169,kboguyoP151LqhS9rzxMPA,51.497019311843005,-0.0746847377858018,11,2020,255.915634563198,83A41C71-4767-4F07-90D4-40A4721D46DE,782179,782179_d,,d
301,782177_d,10,0.2668359418836893,High-density,782177,E00020049,E00020049,E01003975,845535,-0.0751987306783792,51.496933363231,AfTakekDPxYDqJP8Mvri8A,51.49694921666389,-0.075209010935074,4,2019,255.920022642773,83A41C71-4767-4F07-90D4-40A4721D46DE,782177,782177_d,,d
304,782970_d,10,0.2995582191148137,High-density,782970,E00020049,E00020049,E01003975,846408,-0.0757687212085307,51.4968576346179,gCphC19zWyXIJROoEdQWVw,51.496854994319285,-0.0758409817611468,11,2020,257.022604662232,CA70D6DD-F9E0-4C90-BA9B-1CC092838E6F,782970,782970_d,,d
305,782981_d,10,0.2386818319396155,High-density,782981,E00020049,E00020049,E01003975,846421,-0.0756239796831417,51.49742603932071,UMyFy_-9AtanSaaBbPchoQ,51.49746552733371,-0.0755891350206085,11,2020,168.893463370287,940EA269-C397-46C6-9215-8B87AF3FDC94,782981,782981_d,,d
306,798207_d,14,0.1609807250642663,Low-density,798207,E00015376,E00015376,E01003051,863012,-0.10368748259545,51.4614339231501,yhaamjxdV-PK6dC0NWDkJA,51.46169035626389,-0.104463540073654,8,2020,202.276263355833,469A14B3-D60A-4181-A1E7-B867F86B6365,798207,798207_d,,d
307,798191_d,13,0.2421948477637145,Estates,798191,E00015376,E00015376,E01003051,862994,-0.104505973294982,51.4616907588293,UrVtGvADGFcA862Rg3bbQA,51.4616822518197,-0.10447487839858,3,2019,202.276263355833,469A14B3-D60A-4181-A1E7-B867F86B6365,798191,798191_d,,d
312,798181_d,9,0.0913649210992086,Low-density,798181,E00015376,E00015376,E01003051,862984,-0.103692381955664,51.463406961238,9Zj5AtIPVHUnt7ijQQrYwA,51.46341657257261,-0.103638073623544,4,2021,190.96493913348,469A14B3-D60A-4181-A1E7-B867F86B6365,798181,798181_d,,d
318,798190_d,13,0.2471740063131597,Estates,798190,E00015376,E00015376,E01003051,862993,-0.10439000749938,51.4618553117871,o1f4jwHoDkyH31wqPFWoYQ,51.4618467269348,-0.104358763217984,3,2019,202.276263355833,469A14B3-D60A-4181-A1E7-B867F86B6365,798190,798190_d,,d
321,798180_d,14,0.001,Low-density,798180,E00015376,E00015376,E01003051,862983,-0.103630337489279,51.46358252659429,oGKWrfQQAuFw596iUa0STg,51.4635990074114,-0.1036085820445019,7,2021,190.96493913348,469A14B3-D60A-4181-A1E7-B867F86B6365,798180,798180_d,,d
322,798177_d,9,0.2587726524138577,Low-density,798177,E00015376,E00015376,E01003051,862980,-0.1035076990511969,51.464115946637705,dEAMv1IrxyeFrg8ZASyv-A,51.4639486919882,-0.103503079341526,3,2019,185.31307731296903,469A14B3-D60A-4181-A1E7-B867F86B6365,798177,798177_d,,d
324,358095_d,13,0.001,Estates,358095,E00021555,E00021555,E01004280,387534,-0.0254215157262227,51.4933230840495,IhYTaoVZv12__ApLKERpWQ,51.4933136836645,-0.0254895910374852,9,2020,78.8182457897985,5B81215F-2B59-4CA5-BE1A-F32F644A9906,358095,358095_d,,d
327,358094_d,6,0.2229853920117679,Other green,358094,E00021555,E00021555,E01004280,387533,-0.0251528204339499,51.4933347466852,9bBo6pig29_pEHISow0k3A,51.49335696607671,-0.0251877555470454,9,2020,152.842296707894,5B81215F-2B59-4CA5-BE1A-F32F644A9906,358094,358094_d,,d
328,358093_d,6,0.218955356810772,Other green,358093,E00021555,E00021555,E01004280,387532,-0.0250283580196352,51.4931726127775,THoHfMpSh6FIHlcxcJvQgg,51.4931939853688,-0.0250640503660775,8,2021,153.083445386814,5B81215F-2B59-4CA5-BE1A-F32F644A9906,358093,358093_d,,d
333,805900_d,13,0.1519583597573884,Estates,805900,E00015597,E00015597,E01003093,871441,-0.1219535350664619,51.4704315283424,KbW5YaL3crZ54FRI__n0Lw,51.4704142308648,-0.1218967372876169,9,2020,151.296664641227,26AD50B6-868F-41B8-8135-F7352006B156,805900,805900_d,,d
335,806419_d,14,0.0770054877399509,Low-density,806419,E00015597,E00015597,E01003093,872004,-0.122431295429804,51.4692221478331,z4emTNNdoiAvWGzcifcOcQ,51.469236117852105,-0.122394282970213,2,2018,142.772355712539,39EB7FFD-5CEA-4E59-B8EB-487FAB40569F,806419,806419_d,,d
338,806414_d,10,0.4140937148282089,High-density,806414,E00015597,E00015597,E01003093,871999,-0.122557306508293,51.470269590956,2nU2wIq5QbiG0TESRaWGFA,51.4702770815181,-0.122521209700866,3,2019,241.31385242626095,8A6C5DF3-EA18-44B6-AFBD-947B44784B23,806414,806414_d,,d
340,806415_d,10,0.4888383456313105,High-density,806415,E00015597,E00015597,E01003093,872000,-0.122813307260028,51.4701873590838,n0dS9PoXVnwq8hvGJm6KFw,51.47020054309179,-0.1228214081194769,2,2018,241.31385242626095,8A6C5DF3-EA18-44B6-AFBD-947B44784B23,806415,806415_d,,d
341,805893_d,9,0.001,Low-density,805893,E00015597,E00015597,E01003093,871433,-0.122054688086266,51.4701137358173,m_SM1WDYssymwvppSenq3w,51.4700721586996,-0.122032385167225,9,2020,145.656349908783,09F7A318-3761-441C-B1D6-E40DEC338C20,805893,805893_d,,d
344,806416_d,10,0.5125785738805004,High-density,806416,E00015597,E00015597,E01003093,872001,-0.123069307101685,51.470105126642,8EyPySGeh5ScyA2bGsHk2g,51.4701510827153,-0.1229040504037,2,2018,241.31385242626095,8A6C5DF3-EA18-44B6-AFBD-947B44784B23,806416,806416_d,,d
346,805902_d,10,0.4229484036857575,High-density,805902,E00015597,E00015597,E01003093,871443,-0.121726110219082,51.470548387993794,HSmb2u_UwuNb26A9KTEklg,51.4704635970554,-0.1219044773199569,9,2020,151.296664641227,26AD50B6-868F-41B8-8135-F7352006B156,805902,805902_d,,d
348,805899_d,10,0.1778623999179235,High-density,805899,E00015597,E00015597,E01003093,871440,-0.121821794995251,51.470271666825,PzAEomKK7xaKIZV3kaEo9Q,51.47025974829271,-0.121769132711577,3,2019,151.288774030033,26AD50B6-868F-41B8-8135-F7352006B156,805899,805899_d,,d
351,805894_d,10,0.2291202147917023,High-density,805894,E00015597,E00015597,E01003093,871434,-0.122211040231827,51.4702646990412,3LIQRAWegOABje4K2R8yEQ,51.4702723657441,-0.122200411329671,3,2019,145.62544975212,09F7A318-3761-441C-B1D6-E40DEC338C20,805894,805894_d,,d
352,805920_d,4,0.001,Low-density,805920,E00015597,E00015597,E01003093,871464,-0.121743088628345,51.4699202294918,eKdXDccOzdqDjFEOPyB4QQ,51.4698848141201,-0.121750567783283,8,2020,235.99559469283295,12252500-8853-4254-91DF-3422252C4C7E,805920,805920_d,,d
353,805921_d,10,0.4192731999074471,High-density,805921,E00015597,E00015597,E01003093,871466,-0.121574916221514,51.4697743067143,pVs_CfiLJUdZkxUADISC0A,51.4697872210858,-0.12156436404095,8,2020,142.784858108405,CE108513-1977-43B0-AF88-55616C501234,805921,805921_d,,d
