,Unnamed: 0.1,clusters,clusters_2021_edited,clusters_2021_cleanup,idx,oa_name_x,OA11CD,LSOA11CD,panoid,lat,lon,oa_name_y
177,753838_d,10,15,Commercial,753838,E00171483,E00171483,E01004392,QpJy1_49g71pCRzEyL5_cg,51.5828629323855,-0.0279535052980355,E00171483
178,753816_b,12,17,,753816,E00171483,E00171483,E01004392,9fqPNnYhHFlQXFWvMhMXFw,51.582937565578,-0.0281037544181786,E00171483
179,753816_d,10,15,Commercial,753816,E00171483,E00171483,E01004392,9fqPNnYhHFlQXFWvMhMXFw,51.582937565578,-0.0281037544181786,E00171483
180,753072_d,13,3,,753072,E00171483,E00171483,E01004392,K8zdH3pLi4cSAtd9KVodJg,51.5836597585767,-0.0284912851067151,E00171483
181,753072_b,13,3,,753072,E00171483,E00171483,E01004392,K8zdH3pLi4cSAtd9KVodJg,51.5836597585767,-0.0284912851067151,E00171483
182,753071_b,12,17,,753071,E00171483,E00171483,E01004392,pmYOBu9XGvLrcCFnzXXD3g,51.5834713978281,-0.0284927085076945,E00171483
183,753071_d,10,15,Commercial,753071,E00171483,E00171483,E01004392,pmYOBu9XGvLrcCFnzXXD3g,51.5834713978281,-0.0284927085076945,E00171483
184,753815_b,12,17,,753815,E00171483,E00171483,E01004392,UjUhhq9nRntofdqvduVmIQ,51.5828962418534,-0.0279978817305273,E00171483
185,753815_d,10,15,Commercial,753815,E00171483,E00171483,E01004392,UjUhhq9nRntofdqvduVmIQ,51.5828962418534,-0.0279978817305273,E00171483
186,753831_b,12,17,,753831,E00022114,E00022114,E01004392,53eJX7f_Kb6MSpxIwhuhSw,51.5829085710601,-0.0307144788015945,E00022114
187,753831_d,4,19,,753831,E00022114,E00022114,E01004392,53eJX7f_Kb6MSpxIwhuhSw,51.5829085710601,-0.0307144788015945,E00022114
188,753012_b,7,10,High-density,753012,E00022114,E00022114,E01004392,2Y0CU6Qx7HZE6GDp9IpjyA,51.5844632495956,-0.0300149756907872,E00022114
189,753012_d,7,10,High-density,753012,E00022114,E00022114,E01004392,2Y0CU6Qx7HZE6GDp9IpjyA,51.5844632495956,-0.0300149756907872,E00022114
190,753011_d,8,12,,753011,E00022114,E00022114,E01004392,S7_4QzIdPIlAdDemXQRfpg,51.5842998108306,-0.0298823869347858,E00022114
191,753011_b,8,12,,753011,E00022114,E00022114,E01004392,S7_4QzIdPIlAdDemXQRfpg,51.5842998108306,-0.0298823869347858,E00022114
192,753830_b,12,17,,753830,E00022114,E00022114,E01004392,2EnxbFRDB0GRcTm4GkDNnA,51.5828739262093,-0.0308681242188496,E00022114
193,753830_d,12,17,,753830,E00022114,E00022114,E01004392,2EnxbFRDB0GRcTm4GkDNnA,51.5828739262093,-0.0308681242188496,E00022114
194,753009_d,18,0,High-density,753009,E00022114,E00022114,E01004392,jscmRSt4YM-3x-crAY1hAw,51.58402041981,-0.030115850404632,E00022114
195,753009_b,18,0,High-density,753009,E00022114,E00022114,E01004392,jscmRSt4YM-3x-crAY1hAw,51.58402041981,-0.030115850404632,E00022114
196,753008_d,18,0,High-density,753008,E00022114,E00022114,E01004392,3CLfMv8UMD1EOxLPW3b9oQ,51.5839775088622,-0.0302553977612455,E00022114
197,753008_b,18,0,High-density,753008,E00022114,E00022114,E01004392,3CLfMv8UMD1EOxLPW3b9oQ,51.5839775088622,-0.0302553977612455,E00022114
198,753001_b,5,5,,753001,E00022114,E00022114,E01004392,eBsUZE6YC5TEbzT5PBNbdw,51.5844360444546,-0.0305860793612721,E00022114
199,753001_d,5,5,,753001,E00022114,E00022114,E01004392,eBsUZE6YC5TEbzT5PBNbdw,51.5844360444546,-0.0305860793612721,E00022114
200,752998_d,18,0,High-density,752998,E00022114,E00022114,E01004392,FqG2UqPZVbxLuMZJOtKqqw,51.5842093440274,-0.0313449517494189,E00022114
201,752998_b,18,0,High-density,752998,E00022114,E00022114,E01004392,FqG2UqPZVbxLuMZJOtKqqw,51.5842093440274,-0.0313449517494189,E00022114
202,753010_b,5,5,,753010,E00022114,E00022114,E01004392,iyZdAxjKkvaoTQ31_to2tQ,51.5841362008364,-0.0297928897994181,E00022114
203,753010_d,5,5,,753010,E00022114,E00022114,E01004392,iyZdAxjKkvaoTQ31_to2tQ,51.5841362008364,-0.0297928897994181,E00022114
204,753002_d,18,0,High-density,753002,E00022114,E00022114,E01004392,eJyatzpILcnrPXTXcBYdTQ,51.5845139143256,-0.0303242068816529,E00022114
205,753002_b,18,0,High-density,753002,E00022114,E00022114,E01004392,eJyatzpILcnrPXTXcBYdTQ,51.5845139143256,-0.0303242068816529,E00022114
206,752997_d,18,0,High-density,752997,E00022114,E00022114,E01004392,lpa9h2RkpiIapch9tHGJxA,51.5841332398903,-0.0316021578209212,E00022114
207,752997_b,18,0,High-density,752997,E00022114,E00022114,E01004392,lpa9h2RkpiIapch9tHGJxA,51.5841332398903,-0.0316021578209212,E00022114
208,753000_d,18,0,High-density,753000,E00022114,E00022114,E01004392,3EJw11oM-xEBChThRZHm3A,51.5843683803818,-0.0308123230822149,E00022114
209,753000_b,18,0,High-density,753000,E00022114,E00022114,E01004392,3EJw11oM-xEBChThRZHm3A,51.5843683803818,-0.0308123230822149,E00022114
210,753006_b,18,0,High-density,753006,E00022114,E00022114,E01004392,HadiS9QB7rML-0VSNgrEug,51.5838109284666,-0.0307888156040663,E00022114
211,753006_d,18,0,High-density,753006,E00022114,E00022114,E01004392,HadiS9QB7rML-0VSNgrEug,51.5838109284666,-0.0307888156040663,E00022114
212,752999_d,18,0,High-density,752999,E00022114,E00022114,E01004392,x_Upyf-OWEgT5kJSl-xV3Q,51.5842910717496,-0.0310737472436031,E00022114
213,752999_b,18,0,High-density,752999,E00022114,E00022114,E01004392,x_Upyf-OWEgT5kJSl-xV3Q,51.5842910717496,-0.0310737472436031,E00022114
214,753007_d,18,0,High-density,753007,E00022114,E00022114,E01004392,FGE1w580nHn-ZNuVJfVyRw,51.5838973929927,-0.0305120558377132,E00022114
215,753007_b,18,0,High-density,753007,E00022114,E00022114,E01004392,FGE1w580nHn-ZNuVJfVyRw,51.5838973929927,-0.0305120558377132,E00022114
216,753005_b,18,0,High-density,753005,E00022114,E00022114,E01004392,n_D0MOqom5oiCIhVXP8oBQ,51.5837194809062,-0.031082626314823,E00022114
217,753005_d,18,0,High-density,753005,E00022114,E00022114,E01004392,n_D0MOqom5oiCIhVXP8oBQ,51.5837194809062,-0.031082626314823,E00022114
218,752875_b,4,19,,752875,E00022108,E00022108,E01004392,GrJqlW_y_5MA6oueJIUN3g,51.5849855815486,-0.0345652184576201,E00022108
219,752875_d,18,0,High-density,752875,E00022108,E00022108,E01004392,GrJqlW_y_5MA6oueJIUN3g,51.5849855815486,-0.0345652184576201,E00022108
220,752868_d,8,12,,752868,E00022108,E00022108,E01004392,3N_FQAaN7-Ue2kIrzduXqA,51.585519334718,-0.032698229801498,E00022108
221,752868_b,12,17,,752868,E00022108,E00022108,E01004392,3N_FQAaN7-Ue2kIrzduXqA,51.585519334718,-0.032698229801498,E00022108
222,752869_b,8,12,,752869,E00022108,E00022108,E01004392,3I5BAjd_0GpTc9SdwBX-zw,51.5854534995826,-0.0329695591924292,E00022108
223,752869_d,17,9,Low-density,752869,E00022108,E00022108,E01004392,3I5BAjd_0GpTc9SdwBX-zw,51.5854534995826,-0.0329695591924292,E00022108
224,752934_d,4,19,,752934,E00022108,E00022108,E01004392,OXh6QXfsaUI0TFQ1pq5bZQ,51.5855563892334,-0.0325549835878855,E00022108
225,752934_b,8,12,,752934,E00022108,E00022108,E01004392,OXh6QXfsaUI0TFQ1pq5bZQ,51.5855563892334,-0.0325549835878855,E00022108
226,752867_b,11,4,Low-density,752867,E00022108,E00022108,E01004392,54J5KNEZvT1__IjFvfbpKQ,51.5856007603654,-0.0323748462628059,E00022108
227,752867_d,0,16,,752867,E00022108,E00022108,E01004392,54J5KNEZvT1__IjFvfbpKQ,51.5856007603654,-0.0323748462628059,E00022108
228,752981_b,18,0,High-density,752981,E00022108,E00022108,E01004392,lGfWZE5kyEV6TvVHJrIOlA,51.5858711675432,-0.0312551548120727,E00022108
229,752981_d,18,0,High-density,752981,E00022108,E00022108,E01004392,lGfWZE5kyEV6TvVHJrIOlA,51.5858711675432,-0.0312551548120727,E00022108
230,752985_d,0,16,,752985,E00022108,E00022108,E01004392,f8-m-vvdDMM8cOIOesyv5A,51.5855973098145,-0.0323674802866777,E00022108
231,752985_b,13,3,,752985,E00022108,E00022108,E01004392,f8-m-vvdDMM8cOIOesyv5A,51.5855973098145,-0.0323674802866777,E00022108
232,752874_b,4,19,,752874,E00022108,E00022108,E01004392,kZmth_OcIq6Psqmm0UlLdg,51.5850665914411,-0.0343062969744139,E00022108
233,752874_d,18,0,High-density,752874,E00022108,E00022108,E01004392,kZmth_OcIq6Psqmm0UlLdg,51.5850665914411,-0.0343062969744139,E00022108
234,752872_b,18,0,High-density,752872,E00022108,E00022108,E01004392,-xdMaXcbkOKQul3PgAeRig,51.5852221025509,-0.0338010152080461,E00022108
235,752872_d,2,7,,752872,E00022108,E00022108,E01004392,-xdMaXcbkOKQul3PgAeRig,51.5852221025509,-0.0338010152080461,E00022108
236,752978_d,5,5,,752978,E00022108,E00022108,E01004392,Rv1og55oVvg5_CfKXWwRrw,51.5860692198878,-0.030452035757152,E00022108
237,752978_b,5,5,,752978,E00022108,E00022108,E01004392,Rv1og55oVvg5_CfKXWwRrw,51.5860692198878,-0.030452035757152,E00022108
238,752977_b,5,5,,752977,E00022108,E00022108,E01004392,EnjxL1CWbN6S2wwNhEE4FQ,51.5861023677286,-0.0301916261227007,E00022108
239,752977_d,2,7,,752977,E00022108,E00022108,E01004392,EnjxL1CWbN6S2wwNhEE4FQ,51.5861023677286,-0.0301916261227007,E00022108
240,752980_d,18,0,High-density,752980,E00022108,E00022108,E01004392,jyiNmUnjKq0sshqorzRJpw,51.5859356377278,-0.0309702688762711,E00022108
241,752980_b,18,0,High-density,752980,E00022108,E00022108,E01004392,jyiNmUnjKq0sshqorzRJpw,51.5859356377278,-0.0309702688762711,E00022108
242,752870_b,16,8,Low-density,752870,E00022108,E00022108,E01004392,tK7vMLV9rA-inyedb8_wVw,51.5853862992234,-0.0332398098305455,E00022108
243,752870_d,2,7,,752870,E00022108,E00022108,E01004392,tK7vMLV9rA-inyedb8_wVw,51.5853862992234,-0.0332398098305455,E00022108
244,752876_b,13,3,,752876,E00022108,E00022108,E01004392,W5WkbDwLTIdjHN5zpcboEw,51.5848975024405,-0.0348345457688831,E00022108
245,752876_d,5,5,,752876,E00022108,E00022108,E01004392,W5WkbDwLTIdjHN5zpcboEw,51.5848975024405,-0.0348345457688831,E00022108
246,752873_d,2,7,,752873,E00022108,E00022108,E01004392,KArROFDE3A3ATd_nnOn1nA,51.585171692233,-0.0340342966293694,E00022108
247,752873_b,8,12,,752873,E00022108,E00022108,E01004392,KArROFDE3A3ATd_nnOn1nA,51.585171692233,-0.0340342966293694,E00022108
248,752984_d,0,16,,752984,E00022108,E00022108,E01004392,pgwtr-m7KBlljTgiwOc9fA,51.5856656312054,-0.0321019002372755,E00022108
249,752984_b,19,13,Estates,752984,E00022108,E00022108,E01004392,pgwtr-m7KBlljTgiwOc9fA,51.5856656312054,-0.0321019002372755,E00022108
250,752979_b,2,7,,752979,E00022108,E00022108,E01004392,oHUYn44cdsnlq0_9lwVOCA,51.5860056370753,-0.0307253407557021,E00022108
251,752979_d,18,0,High-density,752979,E00022108,E00022108,E01004392,oHUYn44cdsnlq0_9lwVOCA,51.5860056370753,-0.0307253407557021,E00022108
252,752975_d,5,5,,752975,E00022108,E00022108,E01004392,73OgzH2XGBQG8c9y54DHFA,51.5857888924362,-0.0299233939177696,E00022108
253,752975_b,5,5,,752975,E00022108,E00022108,E01004392,73OgzH2XGBQG8c9y54DHFA,51.5857888924362,-0.0299233939177696,E00022108
254,752871_d,2,7,,752871,E00022108,E00022108,E01004392,TRm3IrY7yZPyfSB9Soj5EA,51.5853026279155,-0.0335469410283413,E00022108
255,752871_b,18,0,High-density,752871,E00022108,E00022108,E01004392,TRm3IrY7yZPyfSB9Soj5EA,51.5853026279155,-0.0335469410283413,E00022108
256,752983_b,2,7,,752983,E00022108,E00022108,E01004392,at3s2GjPwGWFdtlXFdHZHw,51.5857319458442,-0.0318322779796053,E00022108
257,752983_d,18,0,High-density,752983,E00022108,E00022108,E01004392,at3s2GjPwGWFdtlXFdHZHw,51.5857319458442,-0.0318322779796053,E00022108
258,752982_b,2,7,,752982,E00022108,E00022108,E01004392,KkJdwsqqre9NxmP3fZgSPA,51.5858094319752,-0.0315202927713311,E00022108
259,752982_d,18,0,High-density,752982,E00022108,E00022108,E01004392,KkJdwsqqre9NxmP3fZgSPA,51.5858094319752,-0.0315202927713311,E00022108
260,752976_d,1,18,,752976,E00022108,E00022108,E01004392,qp0ADioX4ApkzOPt4LEayQ,51.5859469594368,-0.0300393755720568,E00022108
261,752976_b,18,0,High-density,752976,E00022108,E00022108,E01004392,qp0ADioX4ApkzOPt4LEayQ,51.5859469594368,-0.0300393755720568,E00022108
262,752911_d,1,18,,752911,E00022108,E00022108,E01004392,O_SmwhXgNh6mRVKoPQ6dXA,51.5852941942505,-0.0335574353050722,E00022108
263,752911_b,18,0,High-density,752911,E00022108,E00022108,E01004392,O_SmwhXgNh6mRVKoPQ6dXA,51.5852941942505,-0.0335574353050722,E00022108
264,754235_d,12,17,,754235,E00171730,E00171730,E01004392,ut0SQpXaKoKaif63evX8yw,51.5826223134201,-0.0320211958994129,E00171730
265,754235_b,1,18,,754235,E00171730,E00171730,E01004392,ut0SQpXaKoKaif63evX8yw,51.5826223134201,-0.0320211958994129,E00171730
266,754239_d,7,10,High-density,754239,E00171730,E00171730,E01004392,W9Pu7KwkCMwYqhMX1XZAnA,51.582285069471,-0.0324293484624078,E00171730
267,754239_b,11,4,Low-density,754239,E00171730,E00171730,E01004392,W9Pu7KwkCMwYqhMX1XZAnA,51.582285069471,-0.0324293484624078,E00171730
268,753745_b,13,3,,753745,E00171730,E00171730,E01004392,1v0syXejU8oW2_pByKHzuQ,51.5820151013337,-0.0322784926962805,E00171730
269,753745_d,10,15,Commercial,753745,E00171730,E00171730,E01004392,1v0syXejU8oW2_pByKHzuQ,51.5820151013337,-0.0322784926962805,E00171730
270,754240_d,13,3,,754240,E00171730,E00171730,E01004392,tX2UxQtOfu4XG4BXk-Nw4g,51.5823737771094,-0.0324699378221616,E00171730
271,754240_b,13,3,,754240,E00171730,E00171730,E01004392,tX2UxQtOfu4XG4BXk-Nw4g,51.5823737771094,-0.0324699378221616,E00171730
272,754238_d,10,15,Commercial,754238,E00171730,E00171730,E01004392,tkDhm4SjR-weoApjCKAf8g,51.5821163280315,-0.0323394730946203,E00171730
273,754238_b,8,12,,754238,E00171730,E00171730,E01004392,tkDhm4SjR-weoApjCKAf8g,51.5821163280315,-0.0323394730946203,E00171730
274,754196_d,13,3,,754196,E00171730,E00171730,E01004392,viqW5GkDAVjs81_Hdzze6g,51.5815948477065,-0.0338036222821611,E00171730
275,754196_b,13,3,,754196,E00171730,E00171730,E01004392,viqW5GkDAVjs81_Hdzze6g,51.5815948477065,-0.0338036222821611,E00171730
276,754180_b,10,15,Commercial,754180,E00171730,E00171730,E01004392,Bvz-WGg6ZSX9FW68XBl4aA,51.5818011665644,-0.0341534402753968,E00171730
277,754180_d,12,17,,754180,E00171730,E00171730,E01004392,Bvz-WGg6ZSX9FW68XBl4aA,51.5818011665644,-0.0341534402753968,E00171730
278,754200_d,8,12,,754200,E00171730,E00171730,E01004392,0Lo4sole1kq52Ds4Gt4cPw,51.5819240884358,-0.0333096549395137,E00171730
279,754200_b,7,10,High-density,754200,E00171730,E00171730,E01004392,0Lo4sole1kq52Ds4Gt4cPw,51.5819240884358,-0.0333096549395137,E00171730
280,754206_b,13,3,,754206,E00171730,E00171730,E01004392,iFJgXblOmsBABF9Ay_jsgg,51.5810380682818,-0.0331936052869934,E00171730
281,754206_d,10,15,Commercial,754206,E00171730,E00171730,E01004392,iFJgXblOmsBABF9Ay_jsgg,51.5810380682818,-0.0331936052869934,E00171730
282,754195_b,13,3,,754195,E00171730,E00171730,E01004392,P20X8pLqwSwtBbFN1lTY9Q,51.5817075621211,-0.0341149037208996,E00171730
283,754195_d,4,19,,754195,E00171730,E00171730,E01004392,P20X8pLqwSwtBbFN1lTY9Q,51.5817075621211,-0.0341149037208996,E00171730
284,755057_b,13,3,,755057,E00171730,E00171730,E01004392,Oqvpna17czidoglhXso69w,51.5816045595677,-0.0340921555804859,E00171730
285,755057_d,13,3,,755057,E00171730,E00171730,E01004392,Oqvpna17czidoglhXso69w,51.5816045595677,-0.0340921555804859,E00171730
286,754231_b,7,10,High-density,754231,E00171730,E00171730,E01004392,eNPD2JRsyjZmSfQCaK3u0w,51.5813039255954,-0.0325231808415636,E00171730
287,754231_d,0,16,,754231,E00171730,E00171730,E01004392,eNPD2JRsyjZmSfQCaK3u0w,51.5813039255954,-0.0325231808415636,E00171730
288,754153_b,5,5,,754153,E00171730,E00171730,E01004392,DTUH654kiGftqtojd7Q2vA,51.5813132038458,-0.0335067748017723,E00171730
289,754153_d,10,15,Commercial,754153,E00171730,E00171730,E01004392,DTUH654kiGftqtojd7Q2vA,51.5813132038458,-0.0335067748017723,E00171730
290,754227_d,13,3,,754227,E00171730,E00171730,E01004392,i_iARrmaRDZ_Z9MGQEDYRg,51.5812289585794,-0.0327360197418504,E00171730
291,754227_b,12,17,,754227,E00171730,E00171730,E01004392,i_iARrmaRDZ_Z9MGQEDYRg,51.5812289585794,-0.0327360197418504,E00171730
292,754197_d,10,15,Commercial,754197,E00171730,E00171730,E01004392,x3nKfpgkJwYJM0A7H7__2w,51.5814306497091,-0.0335579046092442,E00171730
293,754197_b,10,15,Commercial,754197,E00171730,E00171730,E01004392,x3nKfpgkJwYJM0A7H7__2w,51.5814306497091,-0.0335579046092442,E00171730
294,754243_d,12,17,,754243,E00171730,E00171730,E01004392,BMtEPZHkfVLSuG9V17deZg,51.5812878879187,-0.0324515284802747,E00171730
295,754243_b,2,7,,754243,E00171730,E00171730,E01004392,BMtEPZHkfVLSuG9V17deZg,51.5812878879187,-0.0324515284802747,E00171730
296,754221_b,19,13,Estates,754221,E00171730,E00171730,E01004392,cxP_D-smF56Fy2-1Pz7JHQ,51.5814887294875,-0.0325872208331367,E00171730
297,754221_d,5,5,,754221,E00171730,E00171730,E01004392,cxP_D-smF56Fy2-1Pz7JHQ,51.5814887294875,-0.0325872208331367,E00171730
298,754205_d,10,15,Commercial,754205,E00171730,E00171730,E01004392,QFC6iCFxt38uI8PbP3emnQ,51.5811843121589,-0.0333321111894071,E00171730
299,754205_b,13,3,,754205,E00171730,E00171730,E01004392,QFC6iCFxt38uI8PbP3emnQ,51.5811843121589,-0.0333321111894071,E00171730
300,754152_d,7,10,High-density,754152,E00171730,E00171730,E01004392,kGhBfWO33MZ45q1NXQCAyg,51.5811905367737,-0.0337463985967796,E00171730
301,754152_b,7,10,High-density,754152,E00171730,E00171730,E01004392,kGhBfWO33MZ45q1NXQCAyg,51.5811905367737,-0.0337463985967796,E00171730
302,754246_d,12,17,,754246,E00171730,E00171730,E01004392,hCG_M3TLcGWY_XHjyQ00Wg,51.5815496620422,-0.0323167334602929,E00171730
303,754246_b,17,9,Low-density,754246,E00171730,E00171730,E01004392,hCG_M3TLcGWY_XHjyQ00Wg,51.5815496620422,-0.0323167334602929,E00171730
304,754225_d,12,17,,754225,E00171730,E00171730,E01004392,w15vasGlq6R_0J2lTH2RYQ,51.5814377719361,-0.0327862652826896,E00171730
305,754225_b,12,17,,754225,E00171730,E00171730,E01004392,w15vasGlq6R_0J2lTH2RYQ,51.5814377719361,-0.0327862652826896,E00171730
306,754228_d,7,10,High-density,754228,E00171730,E00171730,E01004392,okqkx0GzrPPzfvCqFyK9Mw,51.5812702216316,-0.0324627287261839,E00171730
307,754228_b,12,17,,754228,E00171730,E00171730,E01004392,okqkx0GzrPPzfvCqFyK9Mw,51.5812702216316,-0.0324627287261839,E00171730
308,754232_b,1,18,,754232,E00171730,E00171730,E01004392,ny8zEYMGJB9SlMes-DJunQ,51.5815536733141,-0.032328048754717,E00171730
309,754232_d,10,15,Commercial,754232,E00171730,E00171730,E01004392,ny8zEYMGJB9SlMes-DJunQ,51.5815536733141,-0.032328048754717,E00171730
310,754226_b,7,10,High-density,754226,E00171730,E00171730,E01004392,uyr9GcuRJrVIsC2liFHudQ,51.5813829879541,-0.03288647113547,E00171730
311,754226_d,13,3,,754226,E00171730,E00171730,E01004392,uyr9GcuRJrVIsC2liFHudQ,51.5813829879541,-0.03288647113547,E00171730
312,754199_b,0,16,,754199,E00171730,E00171730,E01004392,ia1_fOtLECdbja9NomiFKw,51.5820929104869,-0.0333940614422209,E00171730
313,754199_d,11,4,Low-density,754199,E00171730,E00171730,E01004392,ia1_fOtLECdbja9NomiFKw,51.5820929104869,-0.0333940614422209,E00171730
314,753829_d,12,17,,753829,E00022080,E00022080,E01004392,mU0dIkNxZmWYsWO_K9ZN4A,51.582808982526,-0.0311340367702276,E00022080
315,753829_b,12,17,,753829,E00022080,E00022080,E01004392,mU0dIkNxZmWYsWO_K9ZN4A,51.582808982526,-0.0311340367702276,E00022080
316,752960_d,18,0,High-density,752960,E00022080,E00022080,E01004392,PsMiX55i9QALO8ONDWKQdw,51.5852186539396,-0.030556413806275,E00022080
317,752960_b,2,7,,752960,E00022080,E00022080,E01004392,PsMiX55i9QALO8ONDWKQdw,51.5852186539396,-0.030556413806275,E00022080
318,752948_b,18,0,High-density,752948,E00022080,E00022080,E01004392,cuFtw0Df6LcKGso6iM7l-g,51.5841175881501,-0.0321765172218475,E00022080
319,752948_d,18,0,High-density,752948,E00022080,E00022080,E01004392,cuFtw0Df6LcKGso6iM7l-g,51.5841175881501,-0.0321765172218475,E00022080
320,753827_d,13,3,,753827,E00022080,E00022080,E01004392,PFbt9m409P184ZiV_lrWvg,51.5832195194375,-0.0316706055235673,E00022080
321,753827_b,17,9,Low-density,753827,E00022080,E00022080,E01004392,PFbt9m409P184ZiV_lrWvg,51.5832195194375,-0.0316706055235673,E00022080
322,753826_d,4,19,,753826,E00022080,E00022080,E01004392,wtUw57ePSWPE3qjZEqL_2g,51.5830556717315,-0.0315843295136172,E00022080
323,753826_b,18,0,High-density,753826,E00022080,E00022080,E01004392,wtUw57ePSWPE3qjZEqL_2g,51.5830556717315,-0.0315843295136172,E00022080
324,753824_d,13,3,,753824,E00022080,E00022080,E01004392,xNyStPzOv8oBYSRalnLkjQ,51.5827457934945,-0.0314417839720666,E00022080
325,753824_b,12,17,,753824,E00022080,E00022080,E01004392,xNyStPzOv8oBYSRalnLkjQ,51.5827457934945,-0.0314417839720666,E00022080
326,753003_b,13,3,,753003,E00022080,E00022080,E01004392,8dExykTEulBpo8gY-qYZ-Q,51.5836190328747,-0.0314040765272586,E00022080
327,753003_d,5,5,,753003,E00022080,E00022080,E01004392,8dExykTEulBpo8gY-qYZ-Q,51.5836190328747,-0.0314040765272586,E00022080
328,752957_b,4,19,,752957,E00022080,E00022080,E01004392,Dmi-ytQUQWw6GvmM6DNJsw,51.5849906458163,-0.0313924236185671,E00022080
329,752957_d,18,0,High-density,752957,E00022080,E00022080,E01004392,Dmi-ytQUQWw6GvmM6DNJsw,51.5849906458163,-0.0313924236185671,E00022080
330,753825_d,12,17,,753825,E00022080,E00022080,E01004392,OuIzBq4Jr59hEgSzzoKsuw,51.5829337275245,-0.0315272772274278,E00022080
331,753825_b,18,0,High-density,753825,E00022080,E00022080,E01004392,OuIzBq4Jr59hEgSzzoKsuw,51.5829337275245,-0.0315272772274278,E00022080
332,752941_d,8,12,,752941,E00022080,E00022080,E01004392,wuW9FXHUukZWuTIBrS5xNQ,51.5843693321537,-0.0323519605669009,E00022080
333,752941_b,18,0,High-density,752941,E00022080,E00022080,E01004392,wuW9FXHUukZWuTIBrS5xNQ,51.5843693321537,-0.0323519605669009,E00022080
334,752904_b,18,0,High-density,752904,E00022080,E00022080,E01004392,bNGsYNNiwUrVhKTPgw7qnQ,51.584293205991,-0.0338167680199569,E00022080
335,752904_d,13,3,,752904,E00022080,E00022080,E01004392,bNGsYNNiwUrVhKTPgw7qnQ,51.584293205991,-0.0338167680199569,E00022080
336,752996_d,13,3,,752996,E00022080,E00022080,E01004392,ejbr0FxkdJGimkeD112aLQ,51.5840580176482,-0.0318624171933333,E00022080
337,752996_b,5,5,,752996,E00022080,E00022080,E01004392,ejbr0FxkdJGimkeD112aLQ,51.5840580176482,-0.0318624171933333,E00022080
338,752962_d,8,12,,752962,E00022080,E00022080,E01004392,a6XFtpyTlE9GlBVxmSm5lA,51.585356489005,-0.0300355077993783,E00022080
339,752962_b,18,0,High-density,752962,E00022080,E00022080,E01004392,a6XFtpyTlE9GlBVxmSm5lA,51.585356489005,-0.0300355077993783,E00022080
340,752925_b,5,5,,752925,E00022080,E00022080,E01004392,gI488yrxklQtMl3t0UYhCg,51.5846086367695,-0.0327984314847217,E00022080
341,752925_d,5,5,,752925,E00022080,E00022080,E01004392,gI488yrxklQtMl3t0UYhCg,51.5846086367695,-0.0327984314847217,E00022080
342,752930_d,13,3,,752930,E00022080,E00022080,E01004392,8D_vJAtuiV6hbCQzxX9I0Q,51.5842110172504,-0.0322836372895828,E00022080
343,752930_b,13,3,,752930,E00022080,E00022080,E01004392,8D_vJAtuiV6hbCQzxX9I0Q,51.5842110172504,-0.0322836372895828,E00022080
344,752950_d,18,0,High-density,752950,E00022080,E00022080,E01004392,9O_aFMrcBOVJQmcfcKCQ-w,51.5836973329114,-0.0319370555596374,E00022080
345,752950_b,18,0,High-density,752950,E00022080,E00022080,E01004392,9O_aFMrcBOVJQmcfcKCQ-w,51.5836973329114,-0.0319370555596374,E00022080
346,754236_d,5,5,,754236,E00022080,E00022080,E01004392,wHOTLtBxRP7nljHpeaUKqg,51.5827031605219,-0.0317390520912458,E00022080
347,754236_b,18,0,High-density,754236,E00022080,E00022080,E01004392,wHOTLtBxRP7nljHpeaUKqg,51.5827031605219,-0.0317390520912458,E00022080
348,752942_d,7,10,High-density,752942,E00022080,E00022080,E01004392,7fOz-Ll6i5N10PShE5fZKQ,51.5845220881664,-0.0324896757486387,E00022080
349,752942_b,18,0,High-density,752942,E00022080,E00022080,E01004392,7fOz-Ll6i5N10PShE5fZKQ,51.5845220881664,-0.0324896757486387,E00022080
350,753828_b,18,0,High-density,753828,E00022080,E00022080,E01004392,HGIB-n1d5epNttXJSuzGtg,51.5834452602712,-0.0317964528906594,E00022080
351,753828_d,2,7,,753828,E00022080,E00022080,E01004392,HGIB-n1d5epNttXJSuzGtg,51.5834452602712,-0.0317964528906594,E00022080
352,752926_d,13,3,,752926,E00022080,E00022080,E01004392,eryi2HH8aOdvzpdkPM6V3A,51.5846435196941,-0.0326672174385572,E00022080
353,752926_b,17,9,Low-density,752926,E00022080,E00022080,E01004392,eryi2HH8aOdvzpdkPM6V3A,51.5846435196941,-0.0326672174385572,E00022080
354,753004_b,5,5,,753004,E00022080,E00022080,E01004392,bhC4HY7t_w0AbSG_TqHwUA,51.5836393639975,-0.0313375783805545,E00022080
355,753004_d,5,5,,753004,E00022080,E00022080,E01004392,bhC4HY7t_w0AbSG_TqHwUA,51.5836393639975,-0.0313375783805545,E00022080
356,752949_b,17,9,Low-density,752949,E00022080,E00022080,E01004392,oywlTDRKp6F_T1TxEI8enw,51.5834832381855,-0.0317935336958961,E00022080
357,752949_d,13,3,,752949,E00022080,E00022080,E01004392,oywlTDRKp6F_T1TxEI8enw,51.5834832381855,-0.0317935336958961,E00022080
