,LSOA code (2011),Outdoors Sub-domain Score,lsoa,Unnamed: 0
1068,E01001088,0.696,E01001088,5.036889581169401
1069,E01001089,1.278,E01001089,4.944713356560224
1070,E01001090,1.034,E01001090,5.02500694238839
1071,E01001091,0.888,E01001091,5.108549644420673
1072,E01001092,0.615,E01001092,5.277744404474894
1073,E01001093,0.646,E01001093,5.286076631525467
1074,E01001094,0.592,E01001094,5.248367195129394
1075,E01001095,0.694,E01001095,5.313962407112122
1076,E01001096,0.108,E01001096,5.280469028369801
1077,E01001097,0.648,E01001097,5.232049196367561
1078,E01001098,0.441,E01001098,5.302098350576084
1079,E01001099,0.491,E01001099,5.336673044881155
1080,E01001100,0.518,E01001100,5.221002217107171
1081,E01001101,0.435,E01001101,5.369176414277819
1082,E01001102,0.188,E01001102,5.278171034443457
1083,E01001103,0.073,E01001103,5.529650115966797
1084,E01001104,0.486,E01001104,5.231183513749802
1085,E01001105,0.068,E01001105,5.670531213283539
1086,E01001107,0.181,E01001107,5.347570403989954
1087,E01001108,0.099,E01001108,5.282367163045066
1088,E01001109,0.788,E01001109,5.301092305108515
1089,E01001110,1.454,E01001110,5.1702222832151365
1090,E01001111,1.325,E01001111,5.145226405823932
1091,E01001112,0.897,E01001112,5.339474461861511
1092,E01001113,0.931,E01001113,5.203400812808822
1093,E01001114,1.133,E01001114,5.220007210723625
1094,E01001115,1.411,E01001115,5.327235526284255
1095,E01001116,1.216,E01001116,5.119022410943968
1096,E01001117,1.201,E01001117,4.9626069458163515
1097,E01001118,1.531,E01001118,5.272737113067082
1098,E01001119,-0.081,E01001119,5.600145378938088
1099,E01001120,0.606,E01001120,5.31882394585654
1100,E01001121,0.0,E01001121,5.391155248474477
1101,E01001122,0.421,E01001122,5.336436786886417
1102,E01001123,0.228,E01001123,5.272846058074464
1103,E01001124,0.357,E01001124,5.391736110051473
1104,E01001125,0.534,E01001125,5.2230024968562105
1105,E01001126,0.404,E01001126,5.54596773407163
1106,E01001127,0.35,E01001127,5.195304892830929
1107,E01001128,0.238,E01001128,5.344612457813361
1108,E01001129,0.334,E01001129,5.097314833255297
1109,E01001130,0.106,E01001130,5.565521214870697
1110,E01001131,0.454,E01001131,5.688845312472472
1111,E01001132,0.562,E01001132,5.394039538475352
1112,E01001133,0.809,E01001133,5.29138521714644
1113,E01001134,0.496,E01001134,5.316713248646778
1114,E01001135,0.513,E01001135,5.138803724344674
1115,E01001136,1.356,E01001136,5.051225082403948
1116,E01001137,1.148,E01001137,5.272937855345713
1117,E01001138,0.837,E01001138,5.124709266765862
1118,E01001139,1.186,E01001139,5.007807504861875
1119,E01001140,0.866,E01001140,5.158471598242321
1120,E01001141,0.796,E01001141,5.186595092125989
1121,E01001142,1.432,E01001142,5.092942674732741
1122,E01001143,0.672,E01001143,5.197800034154071
1123,E01001144,0.937,E01001144,4.930213001039293
1124,E01001145,1.244,E01001145,5.1101612886604
1125,E01001146,0.745,E01001146,5.245401119050525
1126,E01001147,0.856,E01001147,5.375394632892003
1127,E01001148,0.717,E01001148,5.195986648910066
1128,E01001149,0.78,E01001149,5.2085979878902435
1129,E01001150,0.896,E01001150,5.147516825572163
1130,E01001151,1.118,E01001151,5.3378169944143705
1131,E01001152,1.368,E01001152,5.160815605163574
1132,E01001153,0.986,E01001153,5.000096097733211
1133,E01001154,1.48,E01001154,5.1520082319992175
1134,E01001155,1.438,E01001155,5.267220062794893
1135,E01001156,0.99,E01001156,5.323038238286972
1136,E01001157,0.761,E01001157,5.257089673445143
1137,E01001158,0.981,E01001158,5.081840229428504
1138,E01001159,0.836,E01001159,5.165010245970493
1139,E01001160,0.745,E01001160,5.325633818527748
1140,E01001161,0.917,E01001161,5.524912284982616
1141,E01001162,0.978,E01001162,5.271318507396568
1142,E01001163,1.064,E01001163,5.2384184444018
1143,E01001164,1.017,E01001164,5.0080839029172575
1144,E01001165,1.074,E01001165,5.180147942218035
1145,E01001166,0.958,E01001166,5.307262357186388
1146,E01001167,1.417,E01001167,5.226033597885565
1147,E01001168,1.207,E01001168,5.259118037735856
1148,E01001169,0.7,E01001169,5.298152207738102
1149,E01001170,1.165,E01001170,5.243115663528442
1150,E01001171,0.734,E01001171,5.373015805414528
1151,E01001172,0.678,E01001172,5.464936031957413
1152,E01001173,0.775,E01001173,5.333585703448885
1153,E01001174,0.908,E01001174,5.004971994031774
1154,E01001175,1.457,E01001175,5.105862466026755
1155,E01001176,1.261,E01001176,5.2406607698274135
1156,E01001177,0.864,E01001177,5.296179663928258
1157,E01001178,1.262,E01001178,5.275872997655213
1158,E01001179,1.217,E01001179,5.07458714355122
1159,E01001180,1.063,E01001180,5.188076391148923
1160,E01001181,1.434,E01001181,5.19886614822206
1161,E01001182,1.368,E01001182,4.938636709790711
1162,E01001183,1.383,E01001183,5.05004046687597
1163,E01001184,0.913,E01001184,5.06405357837677
1164,E01001185,0.858,E01001185,5.172880601088206
1165,E01001186,0.76,E01001186,5.2286528165523825
1166,E01001187,0.628,E01001187,5.171930677407271
1167,E01001188,0.892,E01001188,5.338535287031314
1168,E01001189,0.868,E01001189,5.112732169174013
1169,E01001190,0.655,E01001190,5.150173612644798
1170,E01001191,1.097,E01001191,5.074084137615404
1171,E01001192,0.825,E01001192,5.12950455298466
1172,E01001193,0.796,E01001193,5.274846097826957
1173,E01001194,0.818,E01001194,5.037600208365399
1174,E01001195,0.974,E01001195,5.317143954634666
1175,E01001196,1.593,E01001196,5.257928742385059
1176,E01001197,1.28,E01001197,5.17696184312512
1177,E01001198,1.353,E01001198,4.835181105136871
1178,E01001199,1.201,E01001199,4.995138150630611
1179,E01001200,1.213,E01001200,4.992730530370183
1180,E01001201,1.126,E01001201,4.874318152967126
1181,E01001202,1.777,E01001202,4.929524326324463
1182,E01001203,1.578,E01001203,4.872115813550495
1183,E01001204,1.163,E01001204,5.033501573266654
1184,E01001205,1.098,E01001205,5.2884675427790615
1185,E01001206,0.846,E01001206,5.295177056675866
1186,E01001207,1.382,E01001207,5.0162187555561895
1187,E01001208,1.401,E01001208,5.106790419210467
1188,E01001209,1.167,E01001209,5.0420246961101
1189,E01001210,1.467,E01001210,5.348835745636298
1190,E01001211,1.03,E01001211,5.070578703909744
1191,E01001212,1.126,E01001212,5.24299233118693
1192,E01001213,1.496,E01001213,5.179152830839157
1193,E01001214,1.216,E01001214,5.2070215804667415
1194,E01001215,1.765,E01001215,5.117300172304285
1195,E01001216,1.549,E01001216,5.300677787640999
1196,E01001217,0.871,E01001217,5.327694023711772
1197,E01001218,1.09,E01001218,5.403587045701775
1198,E01001219,0.936,E01001219,5.444127950582418
1199,E01001220,1.738,E01001220,5.460989328270609
1200,E01001221,1.563,E01001221,4.842998301281648
1201,E01001222,1.693,E01001222,5.061023368500173
1202,E01001223,1.009,E01001223,5.113443593480694
1203,E01001224,1.131,E01001224,5.0085533628920595
1204,E01001225,1.554,E01001225,5.059644649245522
1205,E01001226,1.156,E01001226,5.134441681341691
1206,E01001227,1.097,E01001227,5.004260674927586
1207,E01001228,1.127,E01001228,5.020181922939237
1208,E01001229,1.121,E01001229,5.516643445175815
1209,E01001230,1.049,E01001230,5.100535172682542
1210,E01001231,1.59,E01001231,5.185006540986989
1211,E01001232,1.357,E01001232,5.224630906203083
1212,E01001233,1.442,E01001233,5.219443677894531
1213,E01001234,1.86,E01001234,5.147005881188233
1214,E01001235,1.805,E01001235,5.183090163347049
1215,E01001236,1.395,E01001236,4.996837394182072
1216,E01001237,1.337,E01001237,5.017454671098831
1217,E01001238,1.617,E01001238,5.38976176540836
1218,E01001239,1.318,E01001239,5.466334149924987
1219,E01001240,1.464,E01001240,5.35151820341746
1220,E01001241,1.933,E01001241,5.347822418255088
1221,E01001242,1.347,E01001242,5.1750238153669565
1222,E01001243,1.845,E01001243,5.154466715264828
1223,E01001244,1.964,E01001244,5.146193890895658
1224,E01001245,1.663,E01001245,4.894474081482206
1225,E01001246,1.226,E01001246,5.403077418230614
1226,E01001247,1.382,E01001247,5.449075338966919
1227,E01001248,1.03,E01001248,5.325752005472288
1228,E01001249,1.789,E01001249,5.14202301761731
1229,E01001250,1.671,E01001250,5.218653573180145
1230,E01001251,1.344,E01001251,4.974538855552673
1231,E01001252,1.404,E01001252,5.064753861400668
1232,E01001253,0.851,E01001253,5.123978392009078
1233,E01001254,1.107,E01001254,5.21019433094905
1234,E01001255,1.398,E01001255,4.860492596259484
1235,E01001257,0.935,E01001257,5.434112536020516
1236,E01001258,1.025,E01001258,5.26249440716159
1237,E01001259,1.478,E01001259,5.202881261910478
1238,E01001260,1.795,E01001260,5.203784375501102
1239,E01001261,1.725,E01001261,5.252907798046202
1240,E01001262,1.739,E01001262,5.292017423547804
1241,E01001263,1.321,E01001263,5.52160203396672
1242,E01001264,1.114,E01001264,5.365162090379364
1243,E01001265,0.898,E01001265,5.496708107961191
1244,E01001266,1.165,E01001266,5.4683075965044905
1245,E01001267,1.816,E01001267,5.417102694511414
1246,E01001268,1.429,E01001268,5.3225784452337965
1247,E01001269,1.013,E01001269,5.253629031388656
1248,E01001270,1.084,E01001270,5.2613253189457785
1249,E01001271,1.234,E01001271,5.228466082444955
1250,E01001272,1.634,E01001272,5.406942845396855
1251,E01001273,1.389,E01001273,5.15976146598915
1252,E01001274,1.044,E01001274,5.104822506414395
1253,E01001275,1.398,E01001275,4.981370612790313
1254,E01001276,1.336,E01001276,5.417252368741221
1255,E01001277,2.032,E01001277,5.3741304458715975
1256,E01001278,2.189,E01001278,5.361692695162404
1257,E01001279,1.284,E01001279,5.085108743962787
1258,E01001280,1.839,E01001280,5.265449685546068
1259,E01001281,1.559,E01001281,5.044450016669285
1260,E01001282,1.015,E01001282,5.306598470992401
1261,E01001283,1.267,E01001283,5.29340231682347
1262,E01001284,1.296,E01001284,5.084370507622644
1263,E01001285,1.002,E01001285,5.1951053266401415
1264,E01001286,1.091,E01001286,5.326902235984802
1265,E01001287,0.977,E01001287,5.038464650511742
1266,E01001288,1.049,E01001288,4.843715216053857
1267,E01001289,1.354,E01001289,4.945493696591793
1268,E01001290,1.171,E01001290,5.0872835250190604
1269,E01001291,1.064,E01001291,5.296226041657584
1270,E01001292,1.048,E01001292,5.278184777011677
1271,E01001293,0.853,E01001293,5.290931569091205
1272,E01001294,1.098,E01001294,5.236792925840769
1273,E01001295,1.005,E01001295,5.212589333697063
1274,E01001296,1.002,E01001296,5.350939600305124
1275,E01001297,1.025,E01001297,5.246801245212555
1276,E01001298,1.056,E01001298,5.228677101551541
1277,E01001299,1.068,E01001299,5.029742645422617
1278,E01001300,1.498,E01001300,4.869628499535954
1279,E01001301,1.704,E01001301,5.239656063745606
1280,E01001302,1.268,E01001302,5.011897807046185
1281,E01001303,1.183,E01001303,4.939710669164304
1282,E01001304,1.349,E01001304,4.977681051326703
1283,E01001305,1.154,E01001305,4.96004454598172
1284,E01001306,0.987,E01001306,4.970837214536834
1285,E01001307,0.912,E01001307,5.280348535120135
1286,E01001308,0.812,E01001308,5.220555948227951
1287,E01001309,0.965,E01001309,5.271064053131984
1288,E01001310,1.049,E01001310,5.28869652820356
1289,E01001311,0.67,E01001311,5.383529905615182
1290,E01001312,1.212,E01001312,5.160191621595216
1291,E01001313,1.076,E01001313,5.178606620779982
1292,E01001314,1.012,E01001314,5.231763955679807
1293,E01001315,1.039,E01001315,5.389890183538398
1294,E01001316,1.176,E01001316,5.371456369986901
1295,E01001317,0.815,E01001317,5.445676725129692
1296,E01001318,1.056,E01001318,5.403378712969857
1297,E01001319,0.951,E01001319,5.349022319442348
1298,E01001320,0.841,E01001320,5.536341713368893
1299,E01001321,1.203,E01001321,5.394589880083362
1300,E01001322,1.292,E01001322,5.335501201384891
1301,E01001323,1.718,E01001323,5.365994381216856
1302,E01001324,1.446,E01001324,5.608811728159586
1303,E01001325,0.516,E01001325,5.352190169166116
1304,E01001326,1.379,E01001326,5.5755953857156095
1305,E01001327,1.119,E01001327,5.404821296778235
1306,E01001328,1.513,E01001328,5.505412944682359
1307,E01001329,0.976,E01001329,5.365526299567739
1308,E01001330,1.112,E01001330,5.542058764860548
1309,E01001331,1.18,E01001331,5.594522767362341
1310,E01001332,1.05,E01001332,5.5378392829614524
1311,E01001333,1.832,E01001333,5.17938300950931
1312,E01001334,1.339,E01001334,5.410406178403123
1313,E01001335,1.641,E01001335,5.288147802650928
1314,E01001336,1.581,E01001336,5.338778090107349
1315,E01001337,1.298,E01001337,5.41263027666466
1316,E01001338,1.368,E01001338,5.376993185184041
1317,E01001339,1.066,E01001339,5.493032237670941
1318,E01001340,0.908,E01001340,5.521650742229663
1319,E01001341,0.901,E01001341,5.315854300359252
1320,E01001342,0.972,E01001342,5.428714255491893
1321,E01001343,0.887,E01001343,5.469139697474818
1322,E01001344,0.837,E01001344,5.394893287677391
1323,E01001345,0.889,E01001345,5.320628610363713
1324,E01001346,1.209,E01001346,5.302888135979141
1325,E01001347,1.491,E01001347,5.437931710744605
1326,E01001348,1.559,E01001348,5.482423680556285
1327,E01001349,1.724,E01001349,5.499815242312779
1328,E01001350,1.17,E01001350,5.088120742277666
1329,E01001351,1.694,E01001351,4.9949141571467575
1330,E01001352,1.523,E01001352,4.8327016129828335
1331,E01001353,1.277,E01001353,4.917399148146312
1332,E01001354,1.541,E01001354,4.944778146282319
1333,E01001355,1.447,E01001355,4.90403112427133
1334,E01001356,1.161,E01001356,5.183051458045618
1335,E01001357,1.179,E01001357,5.102739510712801
1336,E01001358,1.02,E01001358,5.3757096566851175
1337,E01001359,1.384,E01001359,5.07852814240115
1338,E01001360,1.849,E01001360,5.126177418848564
1339,E01001361,1.865,E01001361,5.086827599838989
1340,E01001362,1.396,E01001362,5.1154697422058355
1341,E01001363,1.406,E01001363,5.342257418254815
1342,E01001364,1.262,E01001364,5.089182727638332
1343,E01001365,0.89,E01001365,5.237976201623678
1344,E01001366,0.982,E01001366,5.340585107841189
1345,E01001367,1.524,E01001367,5.224735967916985
1346,E01001368,1.185,E01001368,5.449177981603263
1347,E01001369,1.503,E01001369,5.292705144846078
1348,E01001370,1.02,E01001370,5.3449193829237815
1349,E01001371,1.002,E01001371,5.180865781792139
1350,E01001372,1.024,E01001372,5.180989894756051
1351,E01001373,1.215,E01001373,5.025967849625482
1352,E01001374,1.033,E01001374,5.0219682968215436
1353,E01001375,1.022,E01001375,4.701381181447934
1354,E01001376,1.079,E01001376,5.021689136823018
1355,E01001377,1.165,E01001377,4.851822075306201
1356,E01001379,1.062,E01001379,4.8384853673703745
1357,E01001380,1.18,E01001380,4.971398147443931
1358,E01001381,1.52,E01001381,5.054206946016749
1359,E01001382,1.341,E01001382,4.962009481298245
1360,E01001383,1.085,E01001383,4.888469830013457
1361,E01001384,1.114,E01001384,5.092942392187459
1362,E01001385,1.129,E01001385,4.817209231853485
1363,E01001386,1.347,E01001386,4.941253893439834
1364,E01001387,1.544,E01001387,5.095905475987646
1365,E01001388,1.913,E01001388,5.154228704671065
1366,E01001389,1.829,E01001389,5.083166299945247
1367,E01001390,0.841,E01001390,4.884954485218082
1368,E01001391,1.198,E01001391,4.961203871102168
1369,E01001392,0.893,E01001392,5.164475866726467
1370,E01001393,0.7,E01001393,5.008672886555738
1371,E01001394,1.254,E01001394,5.1175823869376345
1372,E01001395,0.952,E01001395,5.166218576081302
1373,E01001396,1.057,E01001396,4.9970007782079735
1374,E01001397,1.46,E01001397,5.446791605558246
1375,E01001398,0.672,E01001398,5.078200485208909
1376,E01001399,1.091,E01001399,5.238699322161467
1377,E01001400,0.747,E01001400,5.205675979570158
1378,E01001401,1.049,E01001401,5.222531835238139
1379,E01001402,0.786,E01001402,5.18807590007782
1380,E01001403,0.971,E01001403,5.234312660266191
1381,E01001404,0.717,E01001404,5.345171178169692
1382,E01001405,0.575,E01001405,5.229008209369981
1383,E01001406,0.872,E01001406,5.114125221967697
1384,E01001407,0.417,E01001407,5.396811179412428
1385,E01001408,0.596,E01001408,5.106106666631477
1386,E01001409,0.937,E01001409,5.488843453805999
1387,E01001410,0.375,E01001410,5.389918753079006
1388,E01001411,0.494,E01001411,5.151907017356471
1389,E01001412,1.061,E01001412,5.613819010447065
1390,E01001413,0.247,E01001413,5.236582780179899
1391,E01001414,0.095,E01001414,5.488556874425788
1392,E01001415,0.639,E01001415,5.3115506921778755
1393,E01001416,0.468,E01001416,5.2662882154638115
1394,E01001417,0.072,E01001417,5.481538112606622
1395,E01001418,0.593,E01001418,5.334944917758306
1396,E01001419,0.359,E01001419,5.320380739867687
1397,E01001420,0.773,E01001420,5.363725683076786
1398,E01001421,0.605,E01001421,5.353092809039426
1399,E01001422,0.216,E01001422,5.281637355003482
1400,E01001423,0.865,E01001423,5.11905195569032
1401,E01001424,1.485,E01001424,5.101664282381535
1402,E01001425,1.952,E01001425,5.263285293239929
1403,E01001426,0.786,E01001426,5.255091018512331
1404,E01001427,1.634,E01001427,5.55336434090579
1405,E01001428,0.676,E01001428,5.2274457018896445
1406,E01001429,1.219,E01001429,5.32831860713239
1407,E01001430,1.839,E01001430,5.200693854819173
1408,E01001431,1.429,E01001431,5.275449459459267
1409,E01001432,1.945,E01001432,5.1751814150449
1410,E01001433,0.94,E01001433,5.491116295006069
1411,E01001434,0.68,E01001434,5.5244448745951935
1412,E01001435,0.794,E01001435,5.433196191935195
1413,E01001436,0.513,E01001436,5.280696320083906
1414,E01001437,0.532,E01001437,5.643742298135663
1415,E01001438,0.901,E01001438,5.341524735093117
1416,E01001439,1.1,E01001439,5.21720826625824
1417,E01001440,1.262,E01001440,5.363881363073985
1418,E01001441,0.745,E01001441,5.437375224419754
1419,E01001442,0.901,E01001442,5.305298256022589
1420,E01001444,0.939,E01001444,5.611893946971368
1421,E01001445,0.635,E01001445,5.632592009632501
1422,E01001446,0.836,E01001446,5.212241809497508
1423,E01001447,0.651,E01001447,5.348754823839706
1424,E01001448,0.6,E01001448,5.217991419709646
1425,E01001449,0.63,E01001449,5.449828240004453
1426,E01001450,0.722,E01001450,5.16835983812809
1427,E01001451,0.942,E01001451,5.284155733363573
1428,E01001452,0.602,E01001452,5.156463905980315
1429,E01001453,0.486,E01001453,5.255329745610555
1430,E01001454,0.57,E01001454,5.237540001218969
1431,E01001455,0.455,E01001455,5.248163259390629
1432,E01001456,0.762,E01001456,5.125976386070252
1433,E01001457,0.529,E01001457,5.176204209144299
1434,E01001458,1.693,E01001458,5.385963752502349
1435,E01001459,0.906,E01001459,5.220263455955076
1436,E01001460,0.95,E01001460,5.162748962983318
1437,E01001461,1.037,E01001461,5.289440168274774
1438,E01001462,0.647,E01001462,5.107139814983714
1439,E01001463,0.847,E01001463,5.118393995058843
1440,E01001464,0.86,E01001464,5.183292240115768
1441,E01001465,1.213,E01001465,5.3942945418436885
1442,E01001466,1.212,E01001466,5.147328983992338
1443,E01001467,1.142,E01001467,5.108090013652653
1444,E01001468,0.0,E01001468,5.471772804342467
1445,E01001469,0.301,E01001469,5.352226953455471
1446,E01001470,0.183,E01001470,5.404255441201278
1447,E01001471,0.392,E01001471,5.303745480744462
1448,E01001472,0.207,E01001472,5.207085386012335
1449,E01001473,0.498,E01001473,5.3370031421146695
1450,E01001474,0.432,E01001474,5.345373600393861
1451,E01001475,0.285,E01001475,5.323418479787105
1452,E01001476,0.946,E01001476,5.329629285370602
1453,E01001477,0.653,E01001477,5.503852548175736
1454,E01001478,0.874,E01001478,5.195754859621162
1455,E01001479,1.131,E01001479,5.141368235860552
1456,E01001480,0.998,E01001480,5.202798188549199
1457,E01001481,1.024,E01001481,5.460633171365616
1458,E01001482,1.073,E01001482,5.299420081014219
1459,E01001483,0.986,E01001483,5.5576646566390995
1460,E01001484,0.954,E01001484,5.426854181289673
1461,E01001485,1.291,E01001485,5.16534469597531
1462,E01001486,0.758,E01001486,5.343185621294482
1463,E01001487,1.17,E01001487,5.043065535611119
1464,E01001488,0.959,E01001488,5.170566871883423
1465,E01001489,0.922,E01001489,5.165697478396552
1466,E01001491,0.908,E01001491,5.095764264890126
1467,E01001492,1.035,E01001492,5.156594309024513
1468,E01001493,1.005,E01001493,5.363789051137072
1469,E01001494,0.838,E01001494,5.295785279213628
1470,E01001495,0.95,E01001495,5.011030528963227
1471,E01001496,0.889,E01001496,5.150921591557562
1472,E01001497,0.865,E01001497,5.415072050542463
1473,E01001498,1.273,E01001498,4.906315018052924
1474,E01001499,1.55,E01001499,5.426188713820406
1475,E01001500,1.624,E01001500,5.235350973614534
1476,E01001501,1.355,E01001501,5.243681007456557
1477,E01001502,1.018,E01001502,5.296208206023879
1478,E01001503,0.893,E01001503,5.292237655869846
1479,E01001504,0.947,E01001504,5.464251043450119
1480,E01001505,1.039,E01001505,5.330272781646858
1481,E01001506,1.224,E01001506,5.6000451486686185
1482,E01001507,1.378,E01001507,5.328949675801095
1483,E01001508,1.191,E01001508,5.285979485511779
1484,E01001509,0.695,E01001509,5.352964406212171
1485,E01001510,1.004,E01001510,5.677065369662117
1486,E01001511,0.999,E01001511,5.353964668970842
1487,E01001512,0.816,E01001512,5.201078412287376
1488,E01001513,1.204,E01001513,5.566755036246681
1489,E01001514,0.534,E01001514,5.175234446922938
1490,E01001515,0.763,E01001515,5.317968155986579
1491,E01001516,0.991,E01001516,5.5214477210121355
1492,E01001517,0.813,E01001517,5.572205688556036
1493,E01001518,1.179,E01001518,5.289845789106269
1494,E01001519,0.631,E01001519,5.20058474415227
1495,E01001520,0.492,E01001520,5.156880807594435
1496,E01001521,0.695,E01001521,5.292750877141953
1497,E01001522,0.338,E01001522,5.347038261793755
1498,E01001523,0.391,E01001523,5.306499584861424
1499,E01001524,0.447,E01001524,5.317902649893905
1500,E01001525,0.645,E01001525,5.246716634002892
1501,E01001526,0.399,E01001526,5.28631456270814
1502,E01001527,1.018,E01001527,5.263665331037421
1503,E01001528,1.387,E01001528,5.391726905191448
1504,E01001529,0.913,E01001529,5.283468738705123
1505,E01001530,1.202,E01001530,5.1997590125276805
1506,E01001531,0.527,E01001531,5.046341980497043
1507,E01001532,0.539,E01001532,5.1003079543630765
1508,E01001533,0.589,E01001533,5.216301845325218
1509,E01001534,1.06,E01001534,5.1922682007917995
1510,E01001535,1.351,E01001535,5.2195890791275925
1511,E01001536,0.646,E01001536,5.193519378662109
1512,E01001537,0.376,E01001537,5.295280370653046
1513,E01001538,0.673,E01001538,5.355241603404283
1514,E01001539,0.546,E01001539,5.340389737766751
1515,E01001540,0.579,E01001540,5.203264115804649
1516,E01001541,0.574,E01001541,5.109139713586545
1517,E01001542,0.517,E01001542,5.349207005244773
1518,E01001543,0.479,E01001543,5.355340173167567
1519,E01001544,0.57,E01001544,5.3023456263439845
1520,E01001545,0.722,E01001545,5.547591098617105
1521,E01001546,0.545,E01001546,5.420100185394287
1522,E01001547,0.971,E01001547,5.250400765697555
1523,E01001548,0.592,E01001548,5.455768593379429
1524,E01001549,0.703,E01001549,5.4019739864677785
1525,E01001550,0.733,E01001550,5.476200047114217
1526,E01001551,1.444,E01001551,5.5682391290006965
1527,E01001552,0.813,E01001552,5.542443588435412
1528,E01001553,0.904,E01001553,5.234213155597003
1529,E01001554,1.479,E01001554,5.196052734165976
1530,E01001555,1.367,E01001555,5.103423663415015
1531,E01001556,1.293,E01001556,5.062154617885615
1532,E01001557,0.834,E01001557,5.2869353743850205
1533,E01001558,2.025,E01001558,5.16092912774337
1534,E01001559,1.398,E01001559,5.633512576121205
1535,E01001560,1.667,E01001560,5.3443287757521905
1536,E01001562,1.203,E01001562,5.394674664735794
1537,E01001563,0.994,E01001563,5.042410204233217
1538,E01001564,0.666,E01001564,5.089706355127795
1539,E01001565,0.744,E01001565,5.056478988911424
1540,E01001566,0.67,E01001566,4.892913698076128
1541,E01001567,0.575,E01001567,5.27591794391848
1542,E01001568,0.474,E01001568,5.348870366811752
1543,E01001569,0.691,E01001569,5.101839792814186
1544,E01001570,0.798,E01001570,5.249676429977019
1545,E01001571,0.619,E01001571,5.224098632070754
1546,E01001572,0.525,E01001572,5.0289294345256605
1547,E01001573,0.787,E01001573,5.097501102737758
1548,E01001574,0.978,E01001574,5.399962741395702
1549,E01001575,0.706,E01001575,5.563207789241331
1550,E01001576,0.652,E01001576,5.509736364180187
1551,E01001577,0.738,E01001577,5.483144338760111
1552,E01001578,0.592,E01001578,5.521333407774204
1553,E01001579,0.715,E01001579,5.514936244687554
1554,E01001580,1.454,E01001580,5.301000383165148
1555,E01001581,1.414,E01001581,5.2774602958862795
1556,E01001582,1.418,E01001582,5.455317023623684
1557,E01001583,1.27,E01001583,5.329766640897657
1558,E01001584,0.771,E01001584,5.347715849266913
1559,E01001585,0.857,E01001585,5.028318770888712
1560,E01001586,1.199,E01001586,5.181408455877593
1561,E01001587,0.686,E01001587,5.14998662888587
1562,E01001588,0.803,E01001588,5.332725298762833
1563,E01001589,1.037,E01001589,5.135705295859314
1564,E01001590,0.826,E01001590,4.965931374335957
1565,E01001591,0.805,E01001591,5.183439460376765
1566,E01001592,1.346,E01001592,5.167867547587345
1567,E01001593,1.239,E01001593,5.201832420640177
1568,E01001594,0.911,E01001594,5.265545685116837
1569,E01001595,1.191,E01001595,5.2419698421209135
1570,E01001596,0.419,E01001596,5.194842975778678
1571,E01001597,0.812,E01001597,5.30249000078923
1572,E01001598,0.735,E01001598,5.240162894129753
1573,E01001599,0.585,E01001599,5.287089177263462
1574,E01001600,0.67,E01001600,5.235295489246463
1575,E01001601,0.521,E01001601,5.2129077585668515
1576,E01001602,0.674,E01001602,5.386878461548776
1577,E01001603,0.463,E01001603,5.31608547428821
1578,E01001604,1.269,E01001604,5.19016569280355
1579,E01001605,0.637,E01001605,5.407568066521028
1580,E01001606,0.725,E01001606,5.236693553626537
1581,E01001607,0.989,E01001607,5.314161725550391
1582,E01001608,0.599,E01001608,5.221593013475108
1583,E01001609,1.176,E01001609,5.258835932248318
1584,E01001610,0.709,E01001610,5.112692615939576
1585,E01001611,0.862,E01001611,5.261005772040194
1586,E01001613,0.822,E01001613,5.357465102407668
1587,E01001614,1.081,E01001614,5.406959602999133
1588,E01001615,0.979,E01001615,5.227324810092297
1589,E01001617,0.657,E01001617,5.164406402727192
1590,E01001618,0.595,E01001618,5.391743987669677
1591,E01001619,0.646,E01001619,5.268037081616265
1592,E01001620,0.876,E01001620,5.4540116984771325
1593,E01001621,1.366,E01001621,5.455710993219384
1594,E01001623,1.283,E01001623,5.404020823078391
1595,E01001624,1.153,E01001624,5.42619059526402
1596,E01001625,1.204,E01001625,5.523479176970089
1597,E01001629,0.793,E01001629,5.389952839765334
1598,E01001631,1.087,E01001631,5.481084555605032
1599,E01001632,0.598,E01001632,5.046287091766915
1600,E01001633,0.838,E01001633,5.248155214956829
1601,E01001634,0.714,E01001634,5.46951403687982
1602,E01001635,0.913,E01001635,5.1088315756881935
1603,E01001636,0.892,E01001636,4.929944190714094
1604,E01001637,0.969,E01001637,5.138926852600915
1605,E01001638,1.27,E01001638,5.343822851777077
1606,E01001640,1.25,E01001640,5.105567408691753
1607,E01001641,1.364,E01001641,4.993915273297217
1608,E01001642,1.923,E01001642,5.420578354597092
1609,E01001644,1.598,E01001644,5.039122826996303
1610,E01001645,0.754,E01001645,5.413193814706482
1611,E01001646,0.815,E01001646,5.407763594991706
1612,E01001647,1.115,E01001647,5.359629473338525
1613,E01001648,0.864,E01001648,5.386763927340508
1614,E01001649,0.736,E01001649,5.483091947971246
1615,E01001650,0.938,E01001650,5.299190214816356
1616,E01001651,1.046,E01001651,5.272868560299729
1617,E01001652,1.459,E01001652,5.25122472596547
1618,E01001653,0.641,E01001653,5.4165859793828535
1619,E01001654,0.76,E01001654,5.372246432304382
1620,E01001655,0.717,E01001655,5.410174857942682
1621,E01001656,0.721,E01001656,5.38576768951182
1622,E01001657,1.155,E01001657,5.169500658386632
1623,E01001658,1.197,E01001658,5.428377450980577
