,LSOA code (2011),Outdoors Sub-domain Score,lsoa,Unnamed: 0
147,E01000152,0.702,E01000152,5.595700503389041
148,E01000153,0.738,E01000153,5.543445401487097
149,E01000154,0.802,E01000154,5.109141702122159
150,E01000155,0.412,E01000155,5.51843575835228
151,E01000156,0.951,E01000156,5.71982991596884
152,E01000157,1.043,E01000157,5.609619597593944
153,E01000158,0.839,E01000158,5.778651219367981
154,E01000159,0.775,E01000159,5.749856465325063
155,E01000160,1.01,E01000160,5.625127226114273
156,E01000161,1.01,E01000161,5.614353649543993
157,E01000162,1.147,E01000162,5.480576784495848
158,E01000163,0.956,E01000163,5.52508570096072
159,E01000164,1.612,E01000164,5.369644208847423
160,E01000165,0.977,E01000165,5.542021163919354
161,E01000166,0.384,E01000166,5.792981362095769
162,E01000167,0.593,E01000167,5.898152929268136
163,E01000168,0.397,E01000168,5.697660598261603
164,E01000169,0.576,E01000169,5.7149442053855735
165,E01000170,0.645,E01000170,5.521813049282827
166,E01000171,0.68,E01000171,5.295694131424973
167,E01000172,0.54,E01000172,5.727184815406799
168,E01000173,0.685,E01000173,5.586069247334502
169,E01000174,0.598,E01000174,5.586002295738773
170,E01000175,0.532,E01000175,5.845659263928732
171,E01000176,1.111,E01000176,5.570920812529187
172,E01000177,1.073,E01000177,5.781947218660099
173,E01000178,0.824,E01000178,6.224408764455278
174,E01000179,0.974,E01000179,5.62908685908598
175,E01000180,1.09,E01000180,5.751371961958865
176,E01000181,1.272,E01000181,5.8478583331201595
177,E01000182,1.298,E01000182,5.869328072196559
178,E01000183,0.759,E01000183,5.841120019103542
179,E01000184,1.417,E01000184,6.051125178292946
180,E01000185,1.115,E01000185,5.552494295835495
181,E01000186,0.963,E01000186,5.664099439080939
182,E01000187,0.468,E01000187,5.6685163483900185
183,E01000188,1.433,E01000188,5.7750048059942465
184,E01000189,0.847,E01000189,5.586193723786146
185,E01000190,0.462,E01000190,5.886096894741058
186,E01000191,0.931,E01000191,5.714633163245948
187,E01000192,0.789,E01000192,5.573350492826442
188,E01000193,0.759,E01000193,5.665651682148809
189,E01000194,0.987,E01000194,5.452169825633367
190,E01000195,0.778,E01000195,5.468369239229497
191,E01000196,0.854,E01000196,5.658021479845047
192,E01000197,1.057,E01000197,5.727577270135372
193,E01000198,0.944,E01000198,5.586978954076767
194,E01000199,0.784,E01000199,5.87686009696834
195,E01000200,0.979,E01000200,5.811681561324061
196,E01000201,1.497,E01000201,5.85585232387329
197,E01000202,0.947,E01000202,5.852820944786072
198,E01000203,1.34,E01000203,5.498428382709915
199,E01000204,1.243,E01000204,5.7793290747129
200,E01000205,1.036,E01000205,6.156359678628493
201,E01000206,1.049,E01000206,6.2184999144130755
202,E01000207,0.883,E01000207,6.136813502373366
203,E01000208,1.336,E01000208,6.036091160593611
204,E01000209,0.976,E01000209,6.138838452842614
205,E01000210,1.388,E01000210,6.12841601627867
206,E01000211,1.222,E01000211,5.460035616782174
207,E01000212,0.804,E01000212,6.156949135851352
208,E01000213,0.858,E01000213,6.193066196495227
209,E01000214,1.031,E01000214,6.032294547893632
210,E01000215,1.029,E01000215,5.419861199050549
211,E01000216,1.138,E01000216,5.770880422678339
212,E01000217,1.009,E01000217,5.530192162714848
213,E01000218,1.179,E01000218,5.41485760746331
214,E01000219,1.85,E01000219,5.319784277640049
215,E01000220,1.035,E01000220,5.44167051079509
216,E01000221,1.976,E01000221,5.157051792771546
217,E01000222,1.553,E01000222,5.38856439111094
218,E01000223,1.526,E01000223,5.160353837373122
219,E01000224,0.946,E01000224,5.649348912844017
220,E01000225,1.283,E01000225,5.4701432668710055
221,E01000226,0.634,E01000226,5.590818494769699
222,E01000227,0.743,E01000227,5.442363221069862
223,E01000228,0.759,E01000228,5.811132215481582
224,E01000229,0.794,E01000229,5.4498153078940605
225,E01000230,0.676,E01000230,5.4875320082201675
226,E01000231,1.039,E01000231,5.385667547057657
227,E01000232,1.009,E01000232,5.537089352174239
228,E01000233,0.785,E01000233,5.382459151744842
229,E01000234,0.819,E01000234,5.806223717602816
230,E01000235,1.16,E01000235,5.6175958010756855
231,E01000236,1.339,E01000236,5.579728720071432
232,E01000237,1.469,E01000237,5.43961847978195
233,E01000238,0.942,E01000238,5.5060826494435595
234,E01000239,1.385,E01000239,5.306833567145543
235,E01000240,1.205,E01000240,5.410229165875722
236,E01000241,0.907,E01000241,5.763653375362527
237,E01000242,1.059,E01000242,5.600507649403174
238,E01000243,1.444,E01000243,5.508457932342478
239,E01000244,1.42,E01000244,5.627499817110968
240,E01000245,1.396,E01000245,5.15004051533066
241,E01000246,0.407,E01000246,6.016308465531764
242,E01000247,0.254,E01000247,5.727017866988336
243,E01000248,0.694,E01000248,5.844805034415982
244,E01000249,0.439,E01000249,5.861589577591535
245,E01000250,0.612,E01000250,5.566959562940874
246,E01000251,0.614,E01000251,5.637911375831155
247,E01000252,0.514,E01000252,5.822405205739962
248,E01000253,0.423,E01000253,6.041026635902945
249,E01000254,0.586,E01000254,6.0741279255959295
250,E01000255,0.518,E01000255,5.832552137082083
251,E01000256,0.693,E01000256,5.8403902864947765
252,E01000257,0.859,E01000257,5.609275505277846
253,E01000258,0.964,E01000258,5.7857008479498875
254,E01000259,0.758,E01000259,5.728951354472958
255,E01000260,1.347,E01000260,5.312929299642455
256,E01000261,0.334,E01000261,6.015191161787355
257,E01000262,0.388,E01000262,5.843540474772453
258,E01000263,0.944,E01000263,5.996311852644229
259,E01000264,1.188,E01000264,5.349694521943475
260,E01000265,0.599,E01000265,5.275944476674317
261,E01000266,1.052,E01000266,5.84200757116244
262,E01000267,0.606,E01000267,5.474096361209046
263,E01000268,0.606,E01000268,5.639015062531429
264,E01000269,0.703,E01000269,5.7203168004609966
265,E01000270,0.932,E01000270,5.782651485668288
266,E01000271,0.816,E01000271,5.810080495373956
267,E01000272,0.582,E01000272,5.97008705509759
268,E01000273,0.672,E01000273,5.667345212667416
269,E01000274,0.61,E01000274,5.460679421886321
270,E01000275,0.629,E01000275,5.818930653577351
271,E01000276,0.529,E01000276,5.765287192538381
272,E01000277,0.687,E01000277,5.848277909415109
273,E01000278,0.531,E01000278,5.800368817546699
274,E01000279,0.432,E01000279,6.351416975883261
275,E01000280,0.621,E01000280,6.086316402057349
276,E01000281,0.887,E01000281,5.294533273925079
277,E01000282,1.166,E01000282,5.594360756495642
278,E01000283,0.53,E01000283,5.786058615137647
279,E01000284,0.67,E01000284,5.745219371275987
280,E01000285,0.42,E01000285,5.715079458363085
281,E01000286,0.345,E01000286,5.708230205446656
282,E01000287,0.358,E01000287,5.654425683077315
283,E01000288,0.641,E01000288,5.663721099234464
284,E01000289,0.404,E01000289,5.498065434464621
285,E01000290,0.429,E01000290,5.900113682224326
286,E01000291,0.526,E01000291,5.45895817982299
287,E01000292,0.774,E01000292,5.708830800632502
288,E01000293,0.669,E01000293,5.828508930736118
289,E01000294,0.134,E01000294,5.669307454772618
290,E01000295,1.014,E01000295,5.919530678450856
291,E01000296,0.824,E01000296,5.705042419258071
292,E01000297,0.904,E01000297,5.6181620076759575
293,E01000298,0.747,E01000298,5.722944474864651
294,E01000299,1.106,E01000299,5.386616362134616
295,E01000300,0.869,E01000300,5.854042951725731
296,E01000301,0.892,E01000301,5.695199427909629
297,E01000302,1.004,E01000302,5.6205208603649925
298,E01000303,0.577,E01000303,5.623248150017088
299,E01000304,0.546,E01000304,6.083772875760731
300,E01000305,1.325,E01000305,5.151333907865128
301,E01000306,1.527,E01000306,5.609593782160017
302,E01000307,1.524,E01000307,4.941253667316218
303,E01000308,1.347,E01000308,5.406194461019416
304,E01000309,1.315,E01000309,5.610373434977294
305,E01000310,1.535,E01000310,5.3376049452680885
306,E01000311,1.54,E01000311,5.6879288900911416
307,E01000312,0.995,E01000312,5.568277595043182
308,E01000313,1.566,E01000313,5.3057189231569115
309,E01000314,1.409,E01000314,5.378798855992848
310,E01000315,1.167,E01000315,5.458474822044373
311,E01000316,0.906,E01000316,5.626193432826695
312,E01000317,0.781,E01000317,5.752118003460788
313,E01000318,1.098,E01000318,5.622532202980735
314,E01000319,1.003,E01000319,5.786432227492332
315,E01000320,0.672,E01000320,5.83647865535569
316,E01000321,0.773,E01000321,5.5265504421887695
317,E01000322,0.806,E01000322,5.730187306532988
318,E01000323,1.13,E01000323,5.512865303560745
319,E01000324,0.828,E01000324,5.630379460015139
320,E01000325,0.226,E01000325,5.567344844341278
321,E01000326,0.527,E01000326,5.4217536522917555
322,E01000327,0.557,E01000327,5.466582380946557
323,E01000328,0.263,E01000328,5.5309213485473245
324,E01000329,0.564,E01000329,5.352231290233269
325,E01000330,0.626,E01000330,5.314600448968799
326,E01000331,0.647,E01000331,5.808520871024149
327,E01000332,0.585,E01000332,5.5545568640312455
328,E01000333,0.256,E01000333,5.440362981305673
329,E01000334,0.147,E01000334,5.148830686436325
330,E01000335,0.576,E01000335,5.386050236537467
331,E01000336,0.381,E01000336,5.300399878403035
332,E01000337,0.236,E01000337,5.3764782620083755
333,E01000338,0.312,E01000338,5.445858752316442
334,E01000339,0.134,E01000339,5.630067062495377
335,E01000340,0.669,E01000340,5.169342200913115
336,E01000341,0.398,E01000341,5.39905253390676
337,E01000342,0.341,E01000342,5.606944327769072
338,E01000343,0.437,E01000343,5.474175172760373
339,E01000344,0.246,E01000344,5.529159834053343
340,E01000345,0.355,E01000345,5.729314970619538
341,E01000346,0.396,E01000346,5.561195140820371
342,E01000347,0.661,E01000347,5.361104989181394
343,E01000348,0.407,E01000348,5.47785280935863
344,E01000349,0.68,E01000349,5.462269756960314
345,E01000350,0.467,E01000350,5.770377879018907
346,E01000351,0.452,E01000351,5.450251096238692
347,E01000352,0.786,E01000352,5.339975648185834
348,E01000353,0.61,E01000353,5.253086384922389
349,E01000354,0.246,E01000354,5.244942596578222
350,E01000355,0.63,E01000355,5.403730721674233
351,E01000356,0.699,E01000356,5.156661300409224
352,E01000357,0.407,E01000357,5.286097778993494
353,E01000358,0.344,E01000358,5.207327658300242
354,E01000359,0.435,E01000359,5.283257869225514
355,E01000360,0.881,E01000360,5.231497961772631
356,E01000361,0.448,E01000361,5.330998074156898
357,E01000362,0.706,E01000362,5.311339368636005
358,E01000363,0.795,E01000363,5.462753175652545
359,E01000364,1.016,E01000364,5.683453767891698
360,E01000365,0.76,E01000365,5.319806393311948
361,E01000366,0.646,E01000366,5.255978169699608
362,E01000367,0.309,E01000367,5.375203175422473
363,E01000368,0.265,E01000368,5.487001936565074
364,E01000369,0.153,E01000369,5.195181488305673
365,E01000370,0.446,E01000370,5.620592256610313
366,E01000371,0.155,E01000371,5.371860993390827
367,E01000372,0.321,E01000372,5.55293975647758
368,E01000373,0.475,E01000373,5.2418048593305775
369,E01000374,0.429,E01000374,5.051943295824844
370,E01000375,0.607,E01000375,5.143181749458971
371,E01000376,0.676,E01000376,5.315669113275956
372,E01000377,0.291,E01000377,5.535852020695096
373,E01000378,0.241,E01000378,5.381333723342676
374,E01000379,0.617,E01000379,5.702601476803722
375,E01000380,0.275,E01000380,5.338580669920429
376,E01000381,-0.147,E01000381,5.91290702807006
377,E01000382,-0.075,E01000382,5.824109441840772
378,E01000383,0.304,E01000383,5.779241838126347
379,E01000384,0.094,E01000384,5.672054459522297
380,E01000385,0.346,E01000385,5.455856094064639
381,E01000386,0.827,E01000386,5.471700913279596
382,E01000387,0.038,E01000387,5.426072473327319
383,E01000388,0.542,E01000388,5.407789627890781
384,E01000389,0.674,E01000389,5.559370883911715
385,E01000390,0.561,E01000390,5.39633788424057
386,E01000391,0.551,E01000391,5.1255744611515714
387,E01000392,0.648,E01000392,5.174840512822886
388,E01000393,0.799,E01000393,5.462595052980072
389,E01000394,0.624,E01000394,5.323210351641586
390,E01000395,0.445,E01000395,5.466014942815227
391,E01000396,0.846,E01000396,5.47079354635677
392,E01000398,0.375,E01000398,5.410678369658334
393,E01000399,0.468,E01000399,5.47860538175968
394,E01000400,0.785,E01000400,5.340178079605103
395,E01000401,0.444,E01000401,5.272339668179968
396,E01000402,0.416,E01000402,5.626956877885042
397,E01000403,0.747,E01000403,5.313296281048472
398,E01000404,0.008,E01000404,5.3074292034134825
399,E01000405,0.11,E01000405,5.512876116684851
400,E01000406,0.397,E01000406,5.584583899611799
401,E01000407,0.298,E01000407,5.608367138633541
402,E01000408,0.215,E01000408,5.2450395089456405
403,E01000409,0.31,E01000409,5.309199783053711
404,E01000410,0.337,E01000410,5.496321430022113
405,E01000411,0.664,E01000411,5.254704440932676
406,E01000412,0.464,E01000412,5.4208784745838825
407,E01000413,0.669,E01000413,5.458014599399863
408,E01000414,0.76,E01000414,5.23871420649595
409,E01000415,0.436,E01000415,5.477862558820668
410,E01000416,0.47,E01000416,5.015227077780543
411,E01000417,0.691,E01000417,5.882326585105342
412,E01000418,0.482,E01000418,5.394775262585393
413,E01000419,0.452,E01000419,5.2090690563886595
414,E01000420,0.223,E01000420,5.284222807603724
415,E01000421,0.37,E01000421,5.0350948855644315
416,E01000422,0.453,E01000422,4.847107339989055
417,E01000423,0.29,E01000423,5.720642640122345
418,E01000424,0.533,E01000424,5.931611157626641
419,E01000425,0.11,E01000425,5.843151544059455
420,E01000426,0.21,E01000426,5.6699110842668095
421,E01000427,0.239,E01000427,5.60228404583353
422,E01000428,0.373,E01000428,5.65009384850661
423,E01000429,-0.019,E01000429,5.267639576959953
424,E01000430,-0.176,E01000430,5.089502554575602
425,E01000431,0.247,E01000431,5.144961410209913
426,E01000432,-0.056,E01000432,5.2379654327759875
427,E01000433,0.591,E01000433,5.332865215209593
428,E01000434,-0.1,E01000434,5.253748408704996
429,E01000435,0.746,E01000435,5.204293430828657
430,E01000436,0.457,E01000436,5.446355660017146
431,E01000437,0.15,E01000437,5.490062159962124
432,E01000438,0.195,E01000438,5.570783453751664
433,E01000439,0.288,E01000439,5.390762190528328
434,E01000440,0.146,E01000440,5.322951164315729
435,E01000441,0.189,E01000441,5.487622116781344
436,E01000442,0.177,E01000442,5.209011880944415
437,E01000443,0.373,E01000443,5.658401160626798
438,E01000444,0.812,E01000444,5.7596797230653465
439,E01000445,0.081,E01000445,5.483753320882139
440,E01000446,0.218,E01000446,5.431067530397345
441,E01000447,0.944,E01000447,5.462223323524421
442,E01000448,0.209,E01000448,5.774670787759729
443,E01000449,0.615,E01000449,5.734139253111446
444,E01000450,0.17,E01000450,5.206239233046402
445,E01000451,0.258,E01000451,5.29860357093811
446,E01000452,0.242,E01000452,5.269346293221172
447,E01000453,0.235,E01000453,5.4055839538574215
448,E01000454,0.414,E01000454,5.19940814605126
449,E01000455,0.127,E01000455,5.374320903586017
450,E01000456,0.17,E01000456,5.327878652938774
451,E01000457,0.3,E01000457,5.511794541881292
452,E01000458,0.098,E01000458,5.860727766823899
453,E01000459,0.094,E01000459,5.680679670286394
454,E01000460,0.127,E01000460,6.080878807652381
455,E01000461,0.224,E01000461,5.768847941724878
456,E01000462,0.43,E01000462,5.581860538932585
457,E01000463,0.128,E01000463,5.615347120299268
458,E01000464,0.249,E01000464,4.939453002653624
459,E01000465,0.378,E01000465,5.403710610477637
460,E01000466,0.146,E01000466,5.517792654154923
461,E01000467,0.453,E01000467,5.654072438677152
462,E01000468,0.142,E01000468,5.407672267309658
463,E01000469,0.257,E01000469,5.577336192804541
464,E01000470,0.358,E01000470,5.160919652709478
465,E01000471,1.257,E01000471,5.231712019804752
466,E01000472,1.282,E01000472,5.124960513578521
467,E01000473,1.299,E01000473,5.208360458357951
468,E01000474,0.977,E01000474,5.387474164366722
469,E01000475,1.196,E01000475,5.310084507016852
470,E01000476,1.34,E01000476,5.24916439648916
471,E01000477,1.369,E01000477,5.267111561979566
472,E01000478,1.669,E01000478,5.164783986345414
473,E01000479,1.348,E01000479,5.8928065461533095
474,E01000480,1.186,E01000480,5.805556966669888
475,E01000481,1.167,E01000481,5.8757778345868825
476,E01000482,1.124,E01000482,5.301180027827188
477,E01000483,1.098,E01000483,5.31551329647341
478,E01000484,0.964,E01000484,5.5887539952692356
479,E01000485,0.862,E01000485,5.491271380486527
480,E01000486,0.824,E01000486,5.820552966096899
481,E01000487,0.939,E01000487,5.648903091748555
482,E01000488,1.402,E01000488,5.607251172370099
483,E01000489,1.418,E01000489,5.700670823454857
484,E01000490,1.526,E01000490,5.8690150217576464
485,E01000491,1.217,E01000491,5.750296902300707
486,E01000492,1.375,E01000492,5.791912895961873
487,E01000493,1.186,E01000493,5.832025753546365
488,E01000494,1.309,E01000494,5.928074055870107
489,E01000495,1.485,E01000495,5.796036591335219
490,E01000497,1.288,E01000497,5.109947995166873
491,E01000498,1.566,E01000498,5.0205921195447445
492,E01000499,1.22,E01000499,4.927996563636604
493,E01000501,1.284,E01000501,5.395884646766487
494,E01000502,1.051,E01000502,5.6422357474054605
495,E01000503,1.247,E01000503,5.361929710350889
496,E01000504,1.179,E01000504,5.801848377500262
497,E01000505,1.108,E01000505,5.51228779505107
498,E01000506,1.565,E01000506,5.2608714949253
499,E01000507,1.111,E01000507,5.571547145274148
500,E01000508,1.18,E01000508,5.418099961382278
501,E01000509,1.596,E01000509,5.302058547520809
502,E01000510,1.797,E01000510,5.343239090442657
503,E01000511,1.951,E01000511,5.6056537136198985
504,E01000512,1.148,E01000512,5.790635824203491
505,E01000513,1.204,E01000513,5.417184479534626
506,E01000514,0.82,E01000514,5.480822961226753
507,E01000515,1.263,E01000515,5.563513407873553
508,E01000516,1.196,E01000516,5.234369126165876
509,E01000517,1.087,E01000517,5.420564798421638
510,E01000518,0.972,E01000518,5.538087440638983
511,E01000519,0.977,E01000519,5.6995609552037925
512,E01000520,0.875,E01000520,5.606635027072009
513,E01000521,1.882,E01000521,5.6843317438372605
514,E01000522,1.11,E01000522,5.463943953514099
515,E01000523,1.512,E01000523,5.7293732453109625
516,E01000524,1.755,E01000524,5.701648073289001
517,E01000525,1.683,E01000525,5.807253711259187
518,E01000526,1.285,E01000526,5.220575460310905
519,E01000527,1.272,E01000527,5.703772130711325
520,E01000528,1.606,E01000528,5.28195832325862
521,E01000530,1.229,E01000530,5.693350667501018
522,E01000531,1.048,E01000531,5.746676470643731
523,E01000532,1.361,E01000532,5.8142722359410035
524,E01000533,1.639,E01000533,5.933410363298067
525,E01000534,1.254,E01000534,5.999654155307346
526,E01000535,1.576,E01000535,5.611037174580803
527,E01000536,0.957,E01000536,5.756489290683358
528,E01000538,0.736,E01000538,5.887254275642075
529,E01000539,0.908,E01000539,5.757431789906356
530,E01000540,0.808,E01000540,5.761437048886549
531,E01000541,0.985,E01000541,5.5866956097739084
532,E01000543,1.381,E01000543,5.412951526994055
533,E01000544,1.317,E01000544,5.346127044070851
534,E01000545,1.465,E01000545,5.703926068260556
535,E01000546,1.103,E01000546,5.949082584942088
536,E01000547,1.18,E01000547,6.076455375552177
537,E01000548,1.804,E01000548,5.566732696273871
538,E01000549,1.083,E01000549,6.101384537194365
539,E01000550,1.777,E01000550,5.47846148787318
540,E01000551,1.256,E01000551,5.156152248382568
541,E01000552,1.375,E01000552,5.352231975396474
542,E01000553,1.283,E01000553,5.74612931753027
543,E01000554,1.169,E01000554,5.8429210904900355
544,E01000555,1.057,E01000555,5.771523921026124
545,E01000556,1.599,E01000556,5.754055979459182
546,E01000557,1.183,E01000557,5.918010329091271
547,E01000558,1.359,E01000558,6.132371838028367
548,E01000559,1.24,E01000559,6.096391348771646
549,E01000560,1.22,E01000560,6.176617337054894
550,E01000561,1.374,E01000561,5.8955320191383365
551,E01000562,1.063,E01000562,5.619869511635577
552,E01000563,0.966,E01000563,5.714168076115753
553,E01000564,1.017,E01000564,5.513575770723538
554,E01000565,0.936,E01000565,5.690724210631578
555,E01000566,0.865,E01000566,5.650113449014467
556,E01000567,0.975,E01000567,5.680442699214868
557,E01000568,0.482,E01000568,5.498430700863109
558,E01000569,0.746,E01000569,5.835194178061052
559,E01000570,1.184,E01000570,5.514405420848301
560,E01000571,1.505,E01000571,5.835705399513245
561,E01000572,0.762,E01000572,5.945109160259516
562,E01000573,0.967,E01000573,5.49555873505177
563,E01000574,0.761,E01000574,5.573438347710503
564,E01000575,1.209,E01000575,5.5362187566428345
565,E01000576,1.272,E01000576,5.844418474606106
566,E01000577,0.847,E01000577,5.237152679077047
567,E01000578,1.336,E01000578,5.646562295007001
568,E01000579,1.764,E01000579,6.098394063503846
569,E01000580,1.413,E01000580,6.014641731033498
570,E01000581,1.273,E01000581,5.9824887300792495
571,E01000582,1.331,E01000582,6.171858597885478
572,E01000583,1.364,E01000583,5.7390688706559745
573,E01000584,1.181,E01000584,5.891399911192597
574,E01000585,1.266,E01000585,6.068258007367452
575,E01000586,1.656,E01000586,5.438882538250515
576,E01000587,0.924,E01000587,5.3831846158307295
