,income_normal,education_normal,outdoor_normal,income,education,outdoor,wealth_resid,education_resid,outdoor_resid,"Life expectancy, Male (central estimate)","Life expectancy, Female (central estimate)"
32,0.45876070609202396,0.9402088407846609,0.38975944388592637,0.176,22.642,1.44,-0.097644659436717,0.177741255743928,0.160979182019759,79.5264192458651,83.5862557370516
33,0.6154019695195547,1.4130978462069441,0.8108314402712364,0.188,27.403,1.677,-0.150801371187128,0.0160288777874041,0.239073345779951,77.1586675488198,88.3283472322733
34,1.150592952896951,1.4428955151056388,-0.18943663553015352,0.229,27.703,1.114,-0.14790713187906,0.128010249442622,0.282886662562065,78.9066086352603,82.2507889159129
35,0.5109744605678675,1.3429739987320164,-0.5714217799303293,0.18,26.697,0.899,-0.184552877685811,0.192436823966889,0.223347696642293,79.9742976530496,86.3036668919586
36,0.9156310577556549,1.3872731998280758,-0.26938701459065567,0.211,27.143,1.069,-0.0325395528620624,0.0682328816329291,0.24952838977496,80.8727803698172,80.5521472239403
37,0.7328829170902027,1.2046134894790776,-0.5483250037572953,0.197,25.304,0.912,-0.219183763530135,0.177780076145674,0.258766249404192,76.0455208996519,78.6216838913317
38,0.7198294784712419,1.8162603064062826,0.10726810453881974,0.196,31.462,1.281,-0.102641990815728,-0.0140753993283041,0.168543247836742,79.4950880150293,87.4311510820038
39,0.7589897943281245,1.2583486190597235,-0.5358882781256618,0.199,25.845,0.919,-0.107580800692388,0.0405323290913827,0.0929400252511674,77.0387379954931,82.597322071774
40,0.45876070609202396,1.4863007861347375,-0.8521364441872026,0.176,28.14,0.741,-0.269402935548392,0.0257110013659858,0.118310624848275,78.6738583337689,96.7437329953424
41,0.7981501101850073,1.2280543223460507,0.1694517326969881,0.202,25.54,1.316,-0.214474802532369,0.0597780102025966,0.3215259174472,78.9129777326396,83.9868328332109
42,2.116547410700056,2.6420530371521056,-1.0120372023082063,0.303,39.776,0.651,-0.128008882302749,0.006849126602861,0.232024425775378,79.876774011465,79.1955044805823
43,0.5240278991868285,2.4283044255854693,-0.29248379076368936,0.181,37.624,1.056,-0.175571928240878,-0.0090050728297702,0.186880119513322,82.2888448775726,85.9399380843455
44,0.8764707418987722,1.118597551924846,-0.6673622348029316,0.208,24.438,0.845,-0.172878097043191,0.0436151924002808,0.0923363490753682,74.9788071808688,76.4789357075173
45,1.13753951427799,1.292119310478244,-0.28360041531252267,0.228,26.185,1.061,-0.0437560482853318,-0.0005926170327413,0.100460618450832,76.0119869853251,81.4449154367407
46,0.08021098614215842,0.5083412928795806,-0.9569602745109715,0.147,18.294,0.682,0.0022651079999051,0.035202270188497,-0.0576180809676066,78.3149272017235,83.9199599703929
47,-0.11559059314225463,0.279495195737606,-0.15034978354501966,0.132,15.99,1.136,0.003704367066301,0.0173197853371832,-0.0087595536183774,82.4314833069606,89.1420140916822
48,-0.7029953309954945,0.3282640471684697,-0.4381711481628262,0.087,16.481,0.974,0.0797711569186381,0.103092493480287,-0.181034735566978,80.2737024279814,88.7309855263211
49,-0.4027662427593941,0.12494461971637658,0.08950135363648597,0.11,14.434,1.271,0.0017955636423626,0.0697694630793586,-0.0305854724429935,82.487962944894,87.5258815906377
50,-0.1416974703801764,0.09316043955776915,-0.5945185561033631,0.13,14.114,0.886,0.0024277062235385,0.0492678674832847,-0.0521743664682133,81.5936922154425,81.9273151605359
51,1.2158601459917555,1.9092290333702095,-0.6815756355247986,0.234,32.398,0.837,-0.184437178290056,0.187080405533066,0.207363367729992,76.4379465904891,83.8276761763276
52,0.7198294784712419,2.301465681640026,0.2742755630207571,0.196,36.347,1.375,0.0164714246803096,-0.125807703401256,0.216308706406027,78.4780002088024,83.8739330439225
53,0.8764707418987722,2.2861695449386956,-0.583858505561963,0.208,36.193,0.892,-0.166897502164943,0.0692567006919981,0.250389676518649,77.758844167628,83.5015039343863
54,1.4377686025140903,2.0180898504134404,-0.23030016260552139,0.251,33.494,1.091,-0.154863148210023,0.0508007198860766,0.257772386983601,77.9491968750071,80.654852385874
55,1.13753951427799,2.035372498374683,-0.26228031422972214,0.228,33.668,1.073,-0.191911295617454,0.0055222226772249,0.166619756215311,77.4413631284593,86.6397118243617
56,1.1244860756590291,1.127338201468463,-0.498578101230761,0.227,24.526,0.94,-0.165338677783474,0.0302382423495993,0.0958016867060306,78.3359972045047,86.573505087432
57,0.2760125654265718,1.765604269278502,-0.37598752000465824,0.162,30.952,1.009,-0.422155835076531,0.206660437197799,0.249972831778542,77.0634334139818,82.6034910244322
58,0.22379881095072826,1.7756361511410623,-0.3262406174781237,0.158,31.053,1.037,-0.22774582113183,-0.064173303447699,0.182806133275472,78.6427403785409,85.6671423578304
59,1.150592952896951,2.350333858633885,-0.23918353805668807,0.229,36.839,1.086,-0.14821960300314,-0.127987965525587,0.0271296107104368,82.3261747425856,84.1954112835971
60,0.6284554081385156,2.292725032096409,-0.11481628174035212,0.189,36.259,1.156,-0.122434196156118,-0.123329822173646,0.164631707831692,82.7721770484902,85.5203651720105
61,1.0070051280883812,1.522355965502158,-0.7828461156681008,0.218,28.503,0.78,-0.23450525380373,0.0015735085548316,0.108562766046002,72.0110606701099,74.9181474513711
62,1.1114326370400682,1.3900543155919538,-0.4488311987042265,0.226,27.171,0.968,-0.189073346366796,0.228716660793636,0.358077352302512,75.4418909236253,84.7643171473962
63,0.08021098614215842,0.7088796045677951,0.08417132836578604,0.147,20.313,1.268,-0.257091267548894,0.240513581166653,0.177658445355622,69.6048619374469,78.1741963401476
64,0.19769193371280647,1.19885260682533,-0.20720338643248729,0.156,25.246,1.104,-0.125294781317021,0.237723241973144,0.0002812620310627,77.3641660095789,84.469148552534
65,1.5030357956088947,1.9255184257014955,-0.08994283047708485,0.256,32.562,1.17,-0.137266798098086,-0.0288269153401351,0.302480699187265,78.1085841422458,84.1108030491826
66,0.9678448122314984,0.557408120999431,-0.6371587582689642,0.215,18.788,0.862,-0.359755193411888,0.337897573917661,0.33339515959552,79.838374055446,83.2748029955937
67,1.5552495500847383,1.4679255569805423,0.6420473066990658,0.26,27.955,1.582,-0.178878704843596,0.0349215847377542,0.376235172903794,76.5085093976761,83.5757623842996
68,0.3412797585213763,-0.22944898905209785,-1.0173672275789063,0.167,10.866,0.648,-0.303367305795949,0.323125067732611,0.22094638845685,77.9360028093706,83.6951333337038
69,1.5421961114657774,2.098841533128903,0.5905237290822978,0.259,34.307,1.553,-0.382308729039695,0.205507772448713,0.557107684968315,80.8507341293868,85.9319364003289
70,1.0722723211831857,1.961672930631912,-0.24984358859808833,0.223,32.926,1.08,-0.154668177330264,0.117656131108617,0.254640554821866,76.2576534295662,84.2957441822458
71,1.2811273390865596,1.8090095403076,-0.20720338643248729,0.239,31.389,1.104,-0.0907358472171305,0.048866684184041,0.210904099533624,77.1194683527574,80.4138992856131
72,0.4326538288541022,1.1780935641592394,-0.9160967474356041,0.174,25.037,0.705,-0.274487428764581,0.14758259745131,0.216551398886822,79.0013783754534,81.3925058834
73,0.24990568818865003,1.6335012704942886,-0.23207683769575457,0.16,29.622,1.09,-0.0381984480917524,0.007056437412557,0.197781566250039,79.8067895407708,82.6988534850161
74,1.476928918370973,1.5705288635550474,0.5496602020069302,0.254,28.988,1.53,-0.0294228772718229,0.100853446930452,0.357815613639923,77.0467690839409,81.0664106657247
75,1.7510511293691517,1.0727091418208563,-0.20542671134225413,0.275,23.976,1.105,-0.0467584962691224,0.116294237459761,0.156247824289489,76.1307237913011,81.4600586404094
76,1.3725014094192858,2.2801106855959614,-0.2658336644101889,0.246,36.132,1.071,-0.145209907379719,-0.039029559275813,0.171662335601033,73.7881430609562,80.9496501127597
77,1.7510511293691517,1.394821942615745,-0.9463002239695715,0.275,27.219,0.688,-0.184160495582094,0.0307763880499203,0.138385071581352,75.635872336689,88.3328936124664
78,0.39349351299721985,0.7369887388955638,-0.8841165958114033,0.171,20.596,0.723,-0.181067819611158,0.0950264832540107,-0.0163541398276011,81.4382890216252,84.1540914275841
79,0.4326538288541022,0.7649985476603367,-0.7348758882317997,0.174,20.878,0.807,-0.341921228362218,0.221497383569738,0.175791887815311,80.1445398772036,84.026030155614
80,-0.15475090899913732,0.5753860479016435,-0.5163448521330946,0.129,18.969,0.93,-0.345196730911834,0.182760575267305,0.0768122163413253,80.6853996087344,87.0367800846095
81,0.14547817923696288,0.37812547979228517,-0.3902009207265253,0.152,16.983,1.001,-0.311040019787318,0.23581042895532,0.125620966237699,80.7862138396404,87.9097953801809
82,-0.28528529518874624,0.5907815101659688,-0.49680142614052764,0.119,19.124,0.941,-0.290229323367666,0.330034732912238,0.19621769470277,79.8690083078384,86.4774615089867
83,-1.1207053668022426,-0.9378389043370642,-0.6602555344419981,0.055,3.734,0.849,0.209390864119885,-0.120823016635009,-0.0098358948737891,86.21819996689,87.2518296612397
84,-0.9118503488988686,-0.7051191102382594,-1.4277791734228158,0.071,6.077,0.417,-0.16982324908932,0.03348422387834,0.0493960726079022,84.1595567333122,87.5086468981698
85,-0.9118503488988686,-1.0845427608816374,-1.2039181120534106,0.071,2.257,0.543,-0.0172924602660668,0.214889175674186,-0.0018039067362254,85.0292525897099,85.3753830632897
86,0.3282263199024154,0.1487827548353323,-0.4630445994260935,0.166,14.674,0.96,-0.25340421504966,0.197258674649214,0.20113167833834,82.7568469852672,88.6839645730857
87,0.49792102194890664,1.0537379592886875,-0.2658336644101889,0.179,23.785,1.071,-0.318482685334421,0.08490602715737,0.178157152760253,83.3423512634513,90.5650769190067
88,1.333341093562403,0.0033701306097027595,-0.9747270254133054,0.243,13.21,0.672,-0.215320133485828,0.17659243816498,0.15922032987657,78.958991577705,87.5385702723061
89,0.6806691626143592,0.8116815622682915,-0.6371587582689642,0.193,21.348,0.862,0.0409821603624269,-0.15334972977938,0.112769320059207,82.0654747147547,83.734903991736
90,0.39349351299721985,0.9289850521661527,-0.23740686296645488,0.171,22.529,1.087,-0.107644919273236,0.0010401796295578,0.22085239633675,81.5918912535585,81.9808972450007
91,-0.32444561104562875,-0.22607191991024572,-0.14501975827431932,0.116,10.9,1.139,0.0134802318480752,0.0638318887907736,-0.0063009610137453,83.1873693188616,87.2426223793525
92,0.6023485309005938,0.9457710723124173,-0.32268726729765695,0.187,22.698,1.039,-0.0767632680597242,-0.005698365535186,0.144486903370465,81.0545995223523,81.497244188177
93,0.6154019695195547,1.1263449458385064,-0.21253341170318762,0.188,24.516,1.101,-0.0862762446277338,-0.102246497994868,0.270925309790627,79.0753091021803,81.8483148564998
94,0.5631882150437111,0.703615349729026,-0.9072133719844372,0.184,20.26,0.71,-0.0662562013221268,-0.0789255406360324,0.0524388735421181,82.2070831403136,86.5547704208716
95,-0.8465831558040642,-0.8759590785907749,0.2529554619379566,0.076,4.357,1.363,0.204174275995536,-0.0627817281439815,0.0197398507195697,79.6297198335235,79.9975124318531
96,-1.3556672619435384,-1.2147585739689326,-0.33334731783905724,0.037,0.946,1.033,0.135759567386737,-0.123139569257771,-0.0720773734576341,86.2998410277498,83.1301392311168
97,0.4848675833299458,-0.4695188748125807,-0.11303960665011854,0.178,8.449,1.157,0.21146913008729,0.129164792941903,0.0432621198239934,82.3835753085154,87.7240459892926
98,-0.7682625240902988,-0.8636427087793146,-0.07039940448451751,0.082,4.481,1.181,0.0917541606552927,0.0369665257096482,0.0529611264685009,83.9637890117002,90.1814857269348
99,0.1063178633800802,-0.18832820597189934,0.8570249926173041,0.149,11.28,1.703,-0.21911004866693,0.175838683430552,0.198701256524896,84.5550826903124,87.0372366705275
100,-0.19391122485602,-0.4290933706733517,-0.5625384044791624,0.126,8.856,0.904,0.149546471085111,0.1446672294017,0.0754819116912701,78.2002307128911,81.5051619020336
101,1.2811273390865596,0.3359121155191344,-0.2143100867934208,0.239,16.558,1.1,0.121547332992338,0.0805327443719112,0.193900534068256,82.637865055017,85.2746520176755
102,-0.6899418923765336,-0.8439762473061762,-0.13791305791338582,0.088,4.679,1.143,0.186306167816095,0.0236725341985762,-0.103641774368484,86.3261241282102,88.0274542355533
103,-0.49414031309212036,-0.832156505309694,-0.07217607957475108,0.103,4.798,1.18,0.100731621613044,-0.0096742776092026,-0.288085433486987,83.8969685844081,92.5664512655072
104,-0.8204762785661424,-0.3260927618468639,-0.11836963192081887,0.078,9.893,1.154,-0.0836651715511196,0.0664246040775323,-0.0597475815823737,87.336268088043,86.9190200924821
105,0.5892950922816329,0.2600273853904589,-0.04552595322125024,0.186,15.794,1.195,-0.187850052824268,0.194538666107219,0.0725404226483325,80.801790292589,84.2104174776655
106,-0.4549799972352377,-0.3852907973922705,-0.6389354333591976,0.106,9.297,0.861,-0.271170353724368,0.215694846349434,0.113441730805114,86.0386337297835,87.1176543146968
107,2.495097130649922,0.5600899112003136,-0.7011190615173657,0.332,18.815,0.826,-0.146528678344626,0.113887047604476,0.19207132016749,76.61791472947,86.0092167649377
108,1.6205167431795429,1.1971640722544041,-0.9214267727063042,0.265,25.229,0.702,-0.0586313066915983,-0.0510956573429149,0.238536126239525,82.0500634185528,85.0185483467807
109,1.7641045679881127,2.273555198438249,-0.8574664694579026,0.276,36.066,0.738,0.0558707270219008,-0.172339139550929,0.184549506749093,79.2983574211957,88.7398140431347
110,-0.859636594423025,-1.1430455174860745,-0.4790346752381939,0.075,1.668,0.951,0.106742001302807,0.0008081443029169,-0.207941935292222,82.2187179635722,87.2893092046141
111,-0.6768884537575727,-0.27712525929000925,-0.31558056693672343,0.089,10.386,1.043,0.00264042667757,0.0318906933617758,-0.162664340296498,83.3220464108494,86.651133171329
112,-0.1416974703801764,-0.2376930107807367,-0.6780222853443318,0.13,10.783,0.839,0.0710529845601998,-0.107229173971884,-0.0732893367313454,81.2062866552687,86.9872442931161
113,-0.37665936552147233,-0.8237138324550638,-0.7917294911192677,0.112,4.883,0.775,0.0938132746859806,0.0007394581434338,0.0532061530143789,84.2604042113337,89.1423826519264
114,-0.9249037875178293,-0.5606997416425862,-0.3742108449144247,0.07,7.531,1.01,-0.102378816489669,0.0665818102429621,0.128350705845935,85.961615457207,85.1845911247364
115,-0.31139217242666783,-0.3211264836970816,-0.13080635755245232,0.117,9.943,1.147,0.0673117403194324,-0.0459943986446442,-0.11926085667182,78.8673883932345,80.5676969893862
116,0.7720432329470854,0.01509054704318916,-0.470151299787027,0.2,13.328,0.956,-0.188005173555198,0.0668390121000547,0.27889921141681,79.8086021833738,88.2849376111122
117,0.40654695161618043,-0.12585242684763617,0.6953475594060672,0.172,11.909,1.612,-0.303829524267557,0.229218064479691,0.437682582509092,80.1486129666261,85.7199313101312
118,-0.5463540675679638,-0.7926249312374258,-0.4328411228921261,0.099,5.196,0.977,-0.113398120006841,0.189980079777552,0.264178193787243,84.0784655885474,88.2439310116816
119,-0.4680334358541986,-0.5975495255139718,-1.4864094514005173,0.105,7.16,0.384,0.0974643647574623,-0.142554854478514,-0.0219775103036915,82.7154333304526,88.7660098965617
120,-1.185972559897047,-0.9700203867476543,-1.4633126752274834,0.05,3.41,0.397,-0.0635463771387862,0.0329738610108962,0.000882666137319,87.234026378879,88.1655084568474
121,-0.7160487696144554,-0.8249057392110116,-1.1452878340757096,0.086,4.871,0.576,0.11509232598562,0.0076748217382211,-0.0851641686129912,86.3376520838866,90.9063781430115
122,1.2028067073727946,0.6389544082188587,-0.19476666080085386,0.233,19.609,1.111,-0.204951169539692,-0.0605728696190164,0.247570660233744,83.7464814441127,87.255457899894
123,-1.1207053668022426,-0.8491411765819499,-0.26228031422972214,0.055,4.627,1.073,-0.0519990051601338,-0.0996307895014217,-0.110657199230964,82.8656632073244,91.6154064827727
124,-1.0815450509453601,-1.199661088393594,-0.7046724116978325,0.058,1.098,0.824,0.0153584298680381,-0.178787411688186,-0.0870451437010417,85.6321448274556,88.7617648897971
125,-1.0032244192315947,-1.1076856170596234,-0.4381711481628262,0.064,2.024,0.974,-0.0907214286550256,-0.021790340503128,-0.0228878200274266,86.3604233685866,87.0936981554268
126,-0.1416974703801764,-0.8280841572268723,-0.23207683769575457,0.13,4.839,1.09,0.0804456092258595,-0.0502264102742206,0.0540327331469838,81.638945683388,88.5178769008681
127,0.9286844963746158,0.4425877701764613,0.3488959168105589,0.212,17.632,1.417,-0.125877396213643,-0.222593865756976,0.353707376997275,86.391472527835,86.2348552760025
128,-1.2642931916108124,-0.9668419687317936,-0.45771457415539335,0.044,3.442,0.963,-0.0133665313660888,0.0683766337657108,0.066311937446429,90.1392686444741,93.9429175860794
129,-1.420934455038343,-1.0421307454824953,0.377322718254293,0.032,2.684,1.433,-0.405126951103202,0.1783727931037,0.56165289730934,86.8402273214946,94.2577400006186
130,-0.650781576519651,-0.780407886988961,-1.3478287943623142,0.091,5.319,0.462,0.0763103685742948,-0.083313040824068,-0.0929838230664292,86.4173627590755,90.5918716361964
131,-1.1207053668022426,-1.1339075656904747,-0.5145681770428612,0.055,1.76,0.931,-0.0448522159394258,0.0659356200038881,0.0791155657559205,89.1490647728003,93.878887241007
132,-0.4680334358541986,-0.6354918905783097,-0.7668560398560005,0.105,6.778,0.789,0.0176701881154416,0.0969409282358373,-0.101680598686249,84.4878696125994,91.6870084370497
133,-0.6638350151386118,-0.5175924473024747,-0.8201562925630017,0.09,7.965,0.759,0.0166764789586579,0.0841235872142946,-0.0272132200019855,86.9517171401397,96.3457459838338
134,-0.3505524882835505,-0.741968894109645,-0.41507437198979236,0.114,5.706,0.987,-0.0881623810976518,0.106959391665349,-0.049950071692218,83.9883900434335,84.8484162489246
135,0.4718141447109849,1.0213578257521059,-0.7863994658485676,0.177,23.459,0.778,-0.341422281380992,0.101412631092227,0.466359372917758,83.0977299276865,83.5679696822704
136,-0.7160487696144554,-1.1350001468834268,-0.2907071156734562,0.086,1.749,1.057,0.0434692246085069,0.018734249442922,-0.0626764804356566,83.6642268454107,90.3644788333483
137,-0.7029953309954945,-1.1005341765239367,-0.49147140086982755,0.087,2.096,0.944,0.0087587656474932,0.172597729736559,0.148951933203134,89.6528362623501,95.4906711592544
138,-1.1076519281832817,-1.1933042523618724,-0.7757394153071674,0.056,1.162,0.784,-0.0210661520989744,-0.0113738137670876,-0.0316547860471156,89.1284374016761,96.1163299968434
139,-0.7813159627092596,-1.199661088393594,-0.42928777271165935,0.081,1.098,0.979,0.125570497235961,-0.0376807771498458,0.0144426275920958,87.3386504720545,89.8417818980306
140,-1.303453507467695,-1.2318425708041842,0.491029924029229,0.041,0.774,1.497,0.116976598770057,-0.0637794313542807,0.081718627112828,85.661871137493,93.8475146711282
141,-1.1468122440401645,-1.1589376075653781,-0.4861413755991274,0.053,1.508,0.947,0.234823545235147,-0.0583324815842021,-0.100430556792393,87.5520689224083,90.4051710951775
142,-0.9510106647557511,-0.9987254744533968,0.03975445110995183,0.068,3.121,1.243,0.162630958409007,0.0157409306713765,-0.01252968526261,86.3244660000146,85.4752774486774
143,-1.1468122440401645,-1.2021442274684853,-0.3280172925683569,0.053,1.073,1.036,0.280308524548109,-0.271065387619435,0.0130745356552069,86.5420902109391,91.5943731891304
144,-1.6689497887985996,-1.1306298221116184,-0.3049205163953232,0.013,1.793,1.049,0.0397596674211467,-0.240344420945895,0.0650551380733562,87.0294622998209,86.2952600517659
145,-1.4731482095141866,-1.1813851848023946,0.20498523450165562,0.028,1.282,1.336,0.222304480009959,-0.080117847548944,0.19632643775352,88.8381793730726,95.7762933110349
146,-1.2120794371349688,-1.2675997734826179,-0.4346177979823595,0.048,0.414,0.976,0.343103302006579,-0.238183079839206,-0.0571634871769672,87.3881866354247,94.42177908253
147,-1.0815450509453601,-1.2572699149310702,0.2973723391937908,0.058,0.518,1.388,0.0346166776581055,-0.249407718741825,0.209161129936037,87.5481238711462,92.6345606363277
148,-0.37665936552147233,-0.9883956159018494,0.002444274215050725,0.112,3.225,1.222,-0.0213584104616604,0.136517631133646,-0.0073312472474584,82.6552028312868,89.203196324958
149,-1.0162778578505556,-1.2623355186438483,-0.7402059135024999,0.063,0.467,0.804,0.226668729818195,-0.199589150648526,-0.0430271147061469,84.474691892409,92.6775668058887
150,-1.4731482095141866,-1.1775114878455644,-0.6442654586298977,0.028,1.321,0.858,0.394103080401868,-0.26718659627649,-0.0427993479558648,89.0852769412587,92.926983573893
151,-0.49414031309212036,-0.7027352967263638,-0.3404540181999907,0.103,6.101,1.029,-0.0677660741842635,0.0960304491442035,-0.052821372388719,84.5663068698706,90.6608476501096
152,-0.9118503488988686,-1.0855360165115937,-0.1467964333645529,0.071,2.247,1.138,0.127559849940366,-0.0398485042512859,-0.141371525152903,86.3386712170704,86.3461407534024
153,-0.9771175419936728,-0.3819137282504186,-0.37598752000465824,0.066,9.331,1.009,0.129575561344181,-0.015935155948818,-0.0343752805076998,88.6012990784465,89.2748140925891
154,-0.5724609448058855,0.14808747589436277,1.1181962308816102,0.097,14.667,1.85,-0.186329123604933,0.179149560071655,0.280343595236747,82.2982546390501,88.6452431822771
155,1.8163183224639563,1.0225497325080537,1.3420572922510154,0.28,23.471,1.976,-0.245773958442109,0.335620295030116,0.631006613281387,71.5284688145105,75.5076375916593
156,0.28906600404553273,-0.09029387529519409,0.5905237290822978,0.163,12.267,1.553,0.0382102665174307,0.111390721301235,0.188583754899821,83.1644779720137,87.5898531536499
157,1.0983791984211073,0.7938029609290748,0.5425535016459968,0.225,21.168,1.526,-0.186485811616415,0.170870079796278,0.384841358204612,79.5694522459267,82.7482937854751
158,0.14547817923696288,0.08233395319124345,-0.4879180506893608,0.152,14.005,0.946,0.120676313197373,-0.0212652646559783,-0.152021166868071,84.8192464941602,93.4353933545503
159,-0.9771175419936728,-0.6581381189413176,0.11082145471928649,0.066,6.55,1.283,-0.0267711321047505,0.168846696630168,0.149333699118844,83.710767068092,87.0105551237541
160,-0.7682625240902988,-0.8474526420110239,-0.8485830940067358,0.082,4.644,0.743,-0.0287858330459708,0.21593398264613,-0.0701318922810662,83.3363819900382,86.5746797549406
161,-0.49414031309212036,-0.8791374966066358,-0.32268726729765695,0.103,4.325,1.039,-0.194564620144017,0.363074334279732,0.346489810729019,84.5309981547728,92.8798112360438
162,-0.3505524882835505,-0.8099075791986686,-0.37598752000465824,0.114,5.022,1.009,-0.0676121131687229,0.212292714996425,0.215685679097728,84.5449283098364,90.8405311799444
163,0.3021194426644936,0.5308881956795929,-0.1077095813794186,0.164,18.521,1.16,-0.178693727019895,-0.09583241634707,0.206415516523619,83.5884506545204,81.4203066856227
