LSOA code,price,Unnamed: 0,"Price (central estimate, natural log scale)"
E01002425,218618.16547559132,5.566441048594082,12.295081950428441
E01002426,216505.6533359162,5.545847103685515,12.285371938489838
E01002427,218430.8176431412,5.614749569337345,12.294224619322952
E01002428,240469.68392786576,5.4705809861226795,12.390349306228446
E01002429,224907.31760980934,5.536210307523833,12.323443674589313
E01002430,380088.53482167947,5.8784812586801545,12.848159490938299
E01002431,376085.6790510889,5.778106612880735,12.837572266230374
E01002432,364386.77192662674,5.6768460616920935,12.805971142739304
E01002433,348339.2280010306,5.695820097975871,12.760932077060753
E01002434,369370.40439866565,5.840727422295547,12.819555225504807
E01002435,336060.8857319249,5.833216126561165,12.72504763006473
E01002436,309597.3414999377,5.691226075253179,12.643027833774335
E01002437,394476.64331432956,5.684708293910338,12.885315211721492
E01002438,290532.06763632386,5.321168152185587,12.579469236914438
E01002439,254327.67509763717,5.49918001803799,12.446378774028481
E01002440,255153.99212718624,5.467053995294086,12.449622532566803
E01002441,269699.20811630454,5.219453837228032,12.50506257295853
E01002442,238070.5096803586,5.482967182322666,12.380322167938703
E01002443,210742.5701171671,5.234913660350599,12.258392620757082
E01002444,212570.10101986513,5.09940283293546,12.267027100098112
E01002445,214173.02487556837,5.276573474894571,12.274539494777668
E01002446,221478.149537426,5.198492572134602,12.30807921591476
E01002447,209796.003064956,5.245407339979391,12.25389092359487
E01002448,221084.03212353773,5.426334424306883,12.30629814408167
E01002449,217353.23166189637,5.340513627152694,12.289279104776137
E01002450,238745.70619441808,5.463452551675879,12.383154273655256
E01002451,262858.28458805603,5.685663389605145,12.47937032406194
E01002452,260909.67598638686,5.497092169908742,12.471929557391453
E01002453,246206.76295988812,5.774740787974575,12.413926961729251
E01002454,247192.93306095977,5.30753257512227,12.417924416215929
E01002455,234744.9308302414,5.456050997884403,12.366254802929973
E01002456,229587.47989538978,5.808978160632026,12.344039411868385
E01002457,231302.7293333722,5.511016011238098,12.351482648121257
E01002458,340872.8752386349,5.628827735018811,12.7392648868718
E01002459,317541.70090625656,5.792389975121273,12.668364430127381
E01002460,339534.35112727195,5.766647701622338,12.735330402386012
E01002461,372892.37452144426,5.418520748615265,12.829045116833246
E01002462,317795.03748677287,5.6377518566287295,12.669161917754442
E01002463,334673.7086350657,5.606154963872689,12.720911332082572
E01002464,295021.85725818464,5.380181394734429,12.594804724977877
E01002465,297177.3791314013,5.52986398549147,12.602084475642979
E01002466,286481.58484039194,5.689583085753299,12.565429536772315
E01002467,301198.3151375819,5.513926764215742,12.6155241810595
E01002468,287317.57461448957,5.7521789658637275,12.568343414744538
E01002469,296777.48555966455,5.7727771412049025,12.600737930119296
E01002470,320611.18165522756,5.554565365293196,12.677984395827082
E01002471,309080.4320156713,5.5914296163453,12.641356819793636
E01002472,374747.8017893518,5.659359065792228,12.834008550142041
E01002473,617221.872264249,5.5210174677883765,13.332983836730872
E01002474,332085.63060952176,5.487438857107234,12.713148138164728
E01002475,352362.45939424896,5.433725189107709,12.772415638976446
E01002476,470622.85139187734,5.691684560685218,13.061812312090288
E01002477,409540.0036607196,5.747167866132413,12.922789866541164
E01002478,387239.8429507939,5.626041297874753,12.866799529273534
E01002479,302264.19927554036,5.5204057082897275,12.619056745952705
E01002480,353396.5417876518,5.761886429697387,12.775346053272745
E01002481,299475.8421469334,5.5699273558223945,12.609789032673158
E01002482,398001.70390878257,5.581242944549594,12.894211565435256
E01002483,312056.6715044648,5.714148801817021,12.650940089734561
E01002484,300347.6125833151,5.593312696977095,12.61269579146468
E01002485,294208.2142827344,5.503539421225107,12.592043007503186
E01002486,211033.48873301744,5.213366188580477,12.2597721142389
E01002487,220781.52441652035,5.338364097379869,12.304928914234258
E01002488,228082.3829698637,5.367311308258458,12.337462171488234
E01002489,229812.1183641188,5.381101024251024,12.345017377402026
E01002490,216017.75806391542,5.312071918980956,12.283115896545844
E01002491,216355.46452685943,5.5066630185627545,12.284678003142513
E01002492,217304.592074537,5.52529678144655,12.28905529843972
E01002493,206271.8562577001,5.246516305266074,12.236950268316836
E01002494,266104.60409849515,5.311221245875575,12.491644758952496
E01002495,281196.45434420597,5.464502878429354,12.546808829821392
E01002496,268331.9832247174,5.319037435329066,12.499980236259253
E01002497,287538.85269734793,5.409614975712881,12.569113269905841
E01002498,284962.226020652,5.787831116042681,12.560111910188134
E01002499,286528.08607584063,5.212663117220731,12.565591842010468
E01002501,239510.58324705492,5.4408274309055225,12.386352883779791
E01002502,226207.41726591074,5.431396767383314,12.329207632868863
E01002503,219623.19373478196,5.507750522238868,12.299668601140414
E01002504,225707.38881208687,5.490547313440315,12.326994699585178
E01002505,209934.29052874897,5.239560707592349,12.254549858491432
E01002506,214364.89032746362,5.1853408544294295,12.275434936968002
E01002507,216723.27389278967,5.194795194937258,12.28637658320075
E01002508,230867.74620311003,5.500312015300489,12.349600298288353
E01002509,290464.60473261296,5.835232235136486,12.579237005277934
E01002511,245652.0586961939,5.626209604399545,12.411671418169021
E01002512,308066.5827786333,5.487625560227861,12.638071216445352
E01002513,305160.4906532557,5.409665864597668,12.628593116058607
E01002514,269642.3487533929,5.561014848633817,12.504851725630346
E01002515,273320.2362615455,5.46317467232273,12.518399413308016
E01002516,323164.5056545366,5.613479318697591,12.685916777984804
E01002518,238247.46250051176,5.827769822087781,12.381065170884753
E01002519,217224.93998133636,5.243358104699211,12.288688685410149
E01002520,231985.0094442564,5.370405860262199,12.354428034096431
E01002521,255850.28435444718,5.358381521701813,12.452347725643397
E01002523,246858.7702765707,5.454364113920317,12.416571671824647
E01002525,240076.69561696472,5.55085693258758,12.388713716344773
E01002526,217164.0709339149,5.468668739188392,12.288408434085689
