lsoa11cd,2011,2018,2021,roads,lsoa11cd
E01000001,0.6691729323308271,0.6616541353383458,0.7894736842105263,1.0,E01000001
E01000002,0.5507246376811594,0.6280193236714976,0.8454106280193237,1.0,E01000002
E01000003,0.6,0.5777777777777777,0.7777777777777778,1.0,E01000003
E01000005,0.6746987951807228,0.5180722891566265,0.7831325301204819,1.0,E01000005
E01000006,0.7021276595744681,0.6382978723404256,0.6453900709219859,1.0,E01000006
E01000007,0.815,0.77,0.865,1.0,E01000007
E01000008,0.6535433070866141,0.5748031496062992,0.7952755905511811,1.0,E01000008
E01000009,0.7931034482758621,0.7103448275862069,0.8413793103448276,1.0,E01000009
E01000010,0.7371794871794872,0.6730769230769231,0.7756410256410257,1.0,E01000010
E01000011,1.0147058823529411,1.0294117647058822,1.1029411764705883,1.0,E01000011
E01000012,0.7719298245614035,0.7807017543859649,0.7982456140350878,1.0,E01000012
E01000013,0.8238993710691824,0.7861635220125787,0.8176100628930818,1.0,E01000013
E01000014,0.8947368421052632,0.8888888888888888,0.9122807017543859,1.0,E01000014
E01000015,0.7804878048780488,0.573170731707317,0.6524390243902439,1.0,E01000015
E01000016,0.8740740740740741,0.7037037037037037,0.9333333333333333,1.0,E01000016
E01000017,0.8478260869565217,0.8623188405797102,0.8768115942028986,1.0,E01000017
E01000018,0.8222222222222222,0.762962962962963,0.7851851851851852,1.0,E01000018
E01000019,0.6496815286624203,0.802547770700637,0.821656050955414,1.0,E01000019
E01000020,0.7615894039735099,0.7814569536423841,0.8211920529801324,1.0,E01000020
E01000021,0.6907894736842105,0.7171052631578947,0.7697368421052632,1.0,E01000021
E01000022,0.823943661971831,0.852112676056338,0.8802816901408451,1.0,E01000022
E01000023,0.4658119658119658,0.45726495726495725,0.6709401709401709,1.0,E01000023
E01000024,0.7647058823529411,0.7899159663865546,0.773109243697479,1.0,E01000024
E01000025,0.7768595041322314,0.8181818181818182,0.9008264462809917,1.0,E01000025
E01000027,0.7418655097613883,0.6550976138828634,0.7396963123644251,1.0,E01000027
E01000028,0.7214285714285714,0.6714285714285714,0.6785714285714286,1.0,E01000028
E01000029,0.8703703703703703,0.8287037037037037,0.8564814814814815,1.0,E01000029
E01000030,0.9330543933054394,0.8577405857740585,0.9121338912133892,1.0,E01000030
E01000031,0.7237762237762237,0.6258741258741258,0.7587412587412588,1.0,E01000031
E01000032,0.7075098814229249,0.5810276679841897,0.6363636363636364,1.0,E01000032
E01000033,0.8114754098360656,0.7295081967213115,0.7622950819672131,1.0,E01000033
E01000034,0.717948717948718,0.6367521367521367,0.7008547008547008,1.0,E01000034
E01000035,0.8134328358208955,0.5261194029850746,0.7276119402985075,1.0,E01000035
E01000036,0.5863453815261044,0.40562248995983935,0.5100401606425703,1.0,E01000036
E01000037,0.7339901477832512,0.7192118226600985,0.8078817733990148,1.0,E01000037
E01000038,0.7970297029702971,0.5544554455445545,0.6633663366336634,1.0,E01000038
E01000039,0.5539033457249071,0.587360594795539,0.6394052044609665,1.0,E01000039
E01000040,0.8278145695364238,0.8145695364238411,0.8675496688741722,1.0,E01000040
E01000041,0.5855855855855856,1.018018018018018,0.9819819819819819,1.0,E01000041
E01000042,0.6681222707423581,0.5982532751091703,0.62882096069869,1.0,E01000042
E01000043,0.8282828282828283,0.7373737373737373,0.797979797979798,1.0,E01000043
E01000044,0.8427672955974843,0.7987421383647799,0.8805031446540881,1.0,E01000044
E01000045,0.7420382165605095,0.6592356687898089,0.7929936305732485,1.0,E01000045
E01000046,0.7333333333333333,0.7407407407407407,0.7481481481481481,1.0,E01000046
E01000048,0.84,0.62,0.64,1.0,E01000048
E01000049,0.9682539682539683,0.7222222222222222,0.8571428571428571,1.0,E01000049
E01000050,0.9508196721311475,0.5983606557377049,0.9180327868852459,1.0,E01000050
E01000051,0.6666666666666666,0.3541666666666667,0.6666666666666666,1.0,E01000051
E01000052,0.8536585365853658,0.7951219512195122,0.8780487804878049,1.0,E01000052
